price_id,product_id,store_id,price,price_type,effective_date,created_by
PH0000410,P00946,S0058,1679.43,Clearance,2022-07-03,E01833
PH0000411,P01626,S0126,3715.22,Regular,2022-12-16,E01171
PH0000412,P04444,S0022,2140.71,Regular,2022-08-19,E01936
PH0000413,P01400,S0119,957.19,Regular,2023-04-22,E00490
PH0000414,P02111,S0086,4225.95,Regular,2022-05-10,E01841
PH0000415,P04573,S0099,4628.2,Regular,2024-11-03,E00246
PH0000416,P01432,S0052,2449.43,Flash Sale,2024-04-15,E01156
PH0000417,P04820,S0071,2765.45,Regular,2024-01-24,E00138
PH0000418,P02082,S0133,7915.39,Regular,2024-07-31,E02411
PH0000419,P02181,S0112,1341.18,Regular,2023-03-21,E00071
PH0000420,P01557,S0036,739.22,Sale,2024-07-19,E02500
PH0000421,P02189,S0032,1049.07,Promotional,2022-08-09,E01873
PH0000422,P00811,S0040,2174.13,Promotional,2022-02-23,E01404
PH0000423,P02135,S0118,1405.63,Clearance,2023-03-01,E02103
PH0000424,P04658,S0119,2870.86,Regular,2024-01-29,E01321
PH0000425,P01463,S0019,8538.63,Regular,2024-07-07,E01792
PH0000426,P03610,S0063,4071.74,Regular,2024-03-23,E01341
PH0000427,P01615,S0103,5384.2,Promotional,2024-11-22,E02073
PH0000428,P00169,S0124,680.44,Regular,2022-08-13,E00015
PH0000429,P03768,S0137,1480.61,Clearance,2024-10-26,E01769
PH0000430,P03364,S0125,3955.97,Regular,2022-01-29,E01518
PH0000431,P01055,S0115,2133.95,Clearance,2024-05-21,E00871
PH0000432,P00046,S0071,3945.18,Promotional,2024-03-10,E01212
PH0000433,P02274,S0059,4705.93,Regular,2024-07-23,E02413
PH0000434,P00326,S0107,4565.65,Regular,2023-06-27,E01871
PH0000435,P01973,S0034,966.37,Sale,2024-11-27,E01148
PH0000436,P00315,S0058,3459.25,Regular,2024-05-12,E02485
PH0000437,P00069,S0020,9408.73,Sale,2024-04-05,E01126
PH0000438,P01998,S0025,3072.34,Regular,2022-11-22,E00273
PH0000439,P00595,S0137,2221.81,Promotional,2023-12-31,E00271
PH0000440,P04075,S0057,3547.37,Flash Sale,2024-06-13,E02340
PH0000441,P00225,S0124,5141.42,Regular,2024-12-29,E01327
PH0000442,P00611,S0048,2133.98,Clearance,2024-04-19,E01301
PH0000443,P01321,S0033,330.07,Clearance,2023-12-08,E01720
PH0000444,P02068,S0136,2967.19,Regular,2023-03-30,E01862
PH0000445,P00380,S0107,2757.0,Regular,2022-09-03,E01227
PH0000446,P01360,S0036,575.93,Regular,2024-09-25,E00182
PH0000447,P02994,S0056,634.21,Regular,2024-07-04,E01954
PH0000448,P04937,S0021,249.07,Regular,2023-01-01,E00106
PH0000449,P04000,S0146,11133.92,Regular,2023-01-14,E01114
PH0000450,P03532,S0107,4434.68,Regular,2024-08-10,E02172
PH0000451,P01650,S0035,2559.9,Regular,2024-05-10,E00212
PH0000452,P01508,S0022,3959.57,Regular,2022-05-24,E01533
PH0000453,P04385,S0148,3582.11,Regular,2022-03-01,E00258
PH0000454,P04209,S0047,3882.14,Regular,2023-10-29,E00542
PH0000455,P02469,S0003,3759.11,Sale,2023-12-03,E02366
PH0000456,P01263,S0107,1710.34,Sale,2023-02-28,E00676
PH0000457,P04070,S0070,2070.53,Regular,2022-09-05,E01099
PH0000458,P03250,S0038,876.63,Regular,2023-02-08,E02029
PH0000459,P04590,S0070,8610.85,Regular,2022-06-15,E01691
PH0000460,P00456,S0043,2164.06,Regular,2022-05-31,E00671
PH0000461,P03574,S0041,1634.25,Sale,2022-06-10,E00154
PH0000462,P02028,S0105,448.25,Promotional,2023-10-04,E01835
PH0000463,P02821,S0126,11272.15,Sale,2023-11-19,E00182
PH0000464,P02880,S0069,1549.55,Sale,2022-01-19,E01963
PH0000465,P03686,S0138,1451.47,Promotional,2023-10-24,E00450
PH0000466,P00406,S0064,1529.4,Promotional,2023-11-07,E02294
PH0000467,P04190,S0045,2882.61,Flash Sale,2024-01-26,E02453
PH0000468,P04497,S0121,2387.91,Regular,2024-03-11,E00303
PH0000469,P04444,S0063,1642.73,Sale,2024-06-28,E00144
PH0000470,P00111,S0126,5801.17,Sale,2022-02-22,E01498
PH0000471,P02201,S0024,2470.44,Regular,2022-03-30,E02154
PH0000472,P03161,S0079,6718.75,Clearance,2022-04-23,E01678
PH0000473,P00967,S0011,4583.55,Regular,2023-06-08,E00688
PH0000474,P03831,S0065,5501.89,Sale,2024-05-13,E01682
PH0000475,P03863,S0065,1862.27,Regular,2024-02-18,E01912
PH0000476,P01476,S0110,2643.41,Sale,2023-09-13,E00153
PH0000477,P03421,S0109,3318.76,Sale,2022-03-27,E00188
PH0000478,P00934,S0009,1735.04,Regular,2023-02-15,E00593
PH0000479,P04973,S0097,137.73,Sale,2023-11-21,E00056
PH0000480,P00503,S0133,3751.85,Regular,2023-09-16,E02294
PH0000481,P02657,S0126,2914.81,Regular,2022-04-26,E00454
PH0000482,P01086,S0054,2461.26,Clearance,2024-07-31,E00608
PH0000483,P01042,S0134,3019.47,Sale,2023-07-12,E00941
PH0000484,P04866,S0127,2044.21,Flash Sale,2024-05-15,E02177
PH0000485,P00731,S0049,814.77,Regular,2022-02-28,E02393
PH0000486,P02127,S0129,4796.17,Regular,2022-05-03,E00799
PH0000487,P04242,S0029,4593.24,Regular,2022-03-18,E02179
PH0000488,P04994,S0096,394.85,Promotional,2023-10-21,E01168
PH0000489,P03776,S0081,213.43,Regular,2024-08-25,E00176
PH0000490,P01759,S0007,824.21,Clearance,2024-07-01,E02273
PH0000491,P01666,S0094,5092.81,Clearance,2022-06-12,E01362
PH0000492,P04109,S0032,14848.89,Regular,2024-08-13,E00921
PH0000493,P02203,S0004,2124.84,Promotional,2023-04-27,E00912
PH0000494,P03283,S0047,3081.33,Regular,2022-05-15,E00277
PH0000495,P03068,S0097,2844.86,Flash Sale,2022-06-09,E01641
PH0000496,P04240,S0118,1475.47,Promotional,2022-11-26,E00780
PH0000497,P03814,S0144,1154.1,Sale,2023-05-08,E01056
PH0000498,P04558,S0005,4668.26,Sale,2024-05-11,E00582
PH0000499,P04265,S0025,9849.06,Regular,2023-09-10,E01564
PH0000500,P00309,S0080,1680.39,Regular,2024-06-11,E00365
PH0000501,P04025,S0087,4296.16,Regular,2023-01-13,E01235
PH0000502,P02276,S0050,6980.43,Sale,2022-10-18,E01037
PH0000503,P03493,S0077,2323.86,Regular,2023-04-05,E00237
PH0000504,P00477,S0121,2220.52,Clearance,2022-11-29,E01252
PH0000505,P00289,S0094,1407.57,Sale,2023-06-05,E01527
PH0000506,P02694,S0017,1181.42,Promotional,2023-07-17,E00482
PH0000507,P01237,S0132,1900.56,Regular,2024-11-23,E01076
PH0000508,P03722,S0052,2247.73,Sale,2022-04-17,E00815
PH0000509,P01104,S0054,3486.26,Regular,2024-10-13,E00611
PH0000510,P00156,S0081,1609.49,Regular,2023-11-11,E02497
PH0000511,P01800,S0127,1837.45,Promotional,2024-12-04,E00780
PH0000512,P01165,S0041,304.65,Regular,2023-12-09,E01221
PH0000513,P02592,S0117,11389.18,Sale,2022-03-26,E02410
PH0000514,P02007,S0061,601.33,Regular,2023-05-16,E00536
PH0000515,P04827,S0034,11509.4,Regular,2023-07-28,E01950
PH0000516,P03676,S0074,753.4,Regular,2022-12-28,E01620
PH0000517,P00097,S0044,3265.18,Regular,2024-05-24,E01079
PH0000518,P01650,S0104,2148.5,Promotional,2023-01-13,E00507
PH0000519,P03220,S0080,4552.95,Sale,2022-11-08,E02352
PH0000520,P03081,S0009,1426.56,Clearance,2023-03-02,E01540
PH0000521,P04304,S0142,3756.4,Regular,2022-10-08,E02171
PH0000522,P01911,S0071,284.89,Clearance,2024-07-23,E02416
PH0000523,P01046,S0133,3826.49,Sale,2022-06-14,E02174
PH0000524,P02337,S0148,7987.36,Sale,2023-05-31,E02497
PH0000525,P00362,S0071,5471.46,Sale,2024-09-02,E01789
PH0000526,P00060,S0081,4111.61,Promotional,2022-11-11,E00106
PH0000527,P02506,S0017,1341.91,Regular,2022-04-26,E01422
PH0000528,P00282,S0072,3159.23,Sale,2023-07-23,E02034
PH0000529,P04465,S0092,3685.46,Sale,2024-09-09,E02039
PH0000530,P04750,S0147,2971.82,Sale,2023-12-05,E00325
PH0000531,P04539,S0128,505.07,Sale,2023-09-28,E01988
PH0000532,P01918,S0105,3772.87,Promotional,2022-09-03,E00953
PH0000533,P02550,S0119,453.24,Sale,2023-03-07,E01718
PH0000534,P00506,S0026,3383.75,Clearance,2023-04-02,E02474
PH0000535,P01084,S0077,4325.09,Regular,2022-11-16,E00564
PH0000536,P00063,S0100,237.75,Regular,2024-07-21,E01837
PH0000537,P03034,S0065,570.08,Regular,2022-11-25,E02286
PH0000538,P00917,S0026,289.28,Sale,2023-07-31,E00395
PH0000539,P04398,S0029,1263.03,Regular,2024-04-25,E00914
PH0000540,P04662,S0037,396.14,Regular,2024-06-07,E02451
PH0000541,P04452,S0120,2337.04,Regular,2023-08-01,E01427
PH0000542,P01155,S0017,5338.69,Sale,2022-09-17,E00485
PH0000543,P02522,S0144,2595.47,Sale,2022-02-15,E00117
PH0000544,P01094,S0144,3833.86,Sale,2023-03-05,E02499
PH0000545,P03259,S0109,962.89,Sale,2024-01-08,E02119
PH0000546,P01876,S0045,1269.36,Regular,2024-12-10,E00127
PH0000547,P00345,S0074,2261.26,Regular,2023-10-31,E02437
PH0000548,P02827,S0054,1306.38,Regular,2022-12-30,E01070
PH0000549,P00497,S0003,3179.32,Sale,2022-02-09,E01558
PH0000550,P04217,S0064,5276.76,Sale,2023-10-21,E01971
PH0000551,P01627,S0114,578.38,Regular,2023-05-18,E00086
PH0000552,P02402,S0137,2452.67,Regular,2024-01-02,E01426
PH0000553,P00859,S0073,283.41,Regular,2024-03-27,E02040
PH0000554,P01442,S0060,2131.71,Regular,2024-03-21,E01007
PH0000555,P02967,S0015,930.25,Regular,2024-08-27,E01372
PH0000556,P01960,S0123,690.4,Regular,2022-08-26,E01456
PH0000557,P00264,S0025,2188.34,Sale,2023-12-19,E01824
PH0000558,P02369,S0133,1857.5,Regular,2022-09-02,E01730
PH0000559,P02340,S0016,1621.19,Regular,2023-03-10,E00927
PH0000560,P01992,S0056,816.74,Regular,2023-07-19,E01509
PH0000561,P00135,S0136,3556.89,Clearance,2023-10-09,E02313
PH0000562,P04146,S0006,756.02,Clearance,2023-08-13,E02246
PH0000563,P00091,S0105,706.09,Promotional,2024-01-04,E00962
PH0000564,P02329,S0148,1770.9,Sale,2024-10-12,E01616
PH0000565,P04987,S0008,6491.68,Sale,2023-05-23,E01433
PH0000566,P02392,S0026,1728.21,Regular,2024-12-09,E01476
PH0000567,P01903,S0053,4407.77,Regular,2023-02-08,E01860
PH0000568,P00100,S0102,4672.66,Regular,2024-01-02,E01517
PH0000569,P00698,S0082,3960.39,Regular,2023-04-10,E01323
PH0000570,P04059,S0149,1178.67,Promotional,2024-05-05,E02354
PH0000571,P02468,S0075,4049.28,Regular,2024-06-03,E00860
PH0000572,P02817,S0051,2332.79,Promotional,2023-09-17,E01286
PH0000573,P01908,S0117,6017.35,Regular,2022-10-12,E00200
PH0000574,P03836,S0083,4625.15,Regular,2022-12-15,E00992
PH0000575,P00942,S0134,2148.57,Regular,2024-03-07,E01827
PH0000576,P02596,S0074,1375.39,Regular,2022-10-22,E02079
PH0000577,P00682,S0140,5105.97,Sale,2024-08-29,E01861
PH0000578,P02074,S0030,3071.55,Regular,2024-11-26,E00653
PH0000579,P01882,S0098,671.97,Promotional,2022-02-11,E01313
PH0000580,P00052,S0139,486.27,Sale,2022-04-02,E00818
PH0000581,P03456,S0068,580.62,Regular,2022-04-23,E02177
PH0000582,P00030,S0139,2943.91,Regular,2024-06-11,E00301
PH0000583,P02818,S0103,526.18,Regular,2024-06-17,E01398
PH0000584,P03332,S0130,6089.71,Regular,2024-02-29,E01717
PH0000585,P04585,S0091,3870.99,Regular,2023-02-13,E01918
PH0000586,P01316,S0009,4753.12,Regular,2024-01-06,E01932
PH0000587,P01296,S0094,2655.67,Regular,2022-11-25,E00515
PH0000588,P01480,S0150,7968.09,Regular,2022-12-10,E01990
PH0000589,P00500,S0007,2290.41,Sale,2023-06-12,E00791
PH0000590,P04410,S0085,3202.69,Flash Sale,2024-02-22,E00693
PH0000591,P02330,S0099,2577.84,Sale,2024-03-07,E02119
PH0000592,P00571,S0074,4202.14,Clearance,2023-03-13,E01790
PH0000593,P02200,S0078,5162.56,Regular,2022-01-05,E02087
PH0000594,P01962,S0089,5165.79,Regular,2023-07-27,E01861
PH0000595,P01868,S0026,563.45,Sale,2023-08-29,E01688
PH0000596,P04790,S0004,4480.48,Clearance,2024-03-17,E02134
PH0000597,P02668,S0114,4383.48,Regular,2022-09-13,E02145
PH0000598,P02582,S0064,2547.71,Clearance,2024-01-21,E01948
PH0000599,P00188,S0033,286.74,Clearance,2024-03-05,E02244
PH0000600,P04468,S0045,3196.14,Regular,2022-12-27,E01373
PH0000601,P00025,S0150,909.01,Sale,2022-12-21,E00216
PH0000602,P00934,S0051,1301.73,Sale,2022-12-24,E00054
PH0000603,P04448,S0105,332.79,Promotional,2022-02-27,E01182
PH0000604,P03209,S0086,4203.78,Regular,2024-09-14,E00455
PH0000605,P02739,S0051,1253.19,Regular,2022-04-26,E01470
PH0000606,P01415,S0070,11760.02,Promotional,2023-07-12,E01722
PH0000607,P02389,S0112,1805.86,Sale,2022-08-06,E00615
PH0000608,P02692,S0075,435.7,Regular,2024-02-14,E00348
PH0000609,P04170,S0058,322.36,Regular,2023-10-07,E00962
PH0000610,P03091,S0131,2883.91,Promotional,2023-03-12,E01884
PH0000611,P03434,S0088,3166.12,Regular,2024-09-28,E02456
PH0000612,P04605,S0141,2420.49,Sale,2024-01-10,E02112
PH0000613,P02801,S0051,1625.44,Sale,2022-11-06,E01360
PH0000614,P03201,S0117,5565.74,Promotional,2024-09-17,E01714
PH0000615,P04519,S0026,7599.23,Regular,2022-07-06,E01573
PH0000616,P03911,S0023,647.38,Clearance,2022-09-02,E00377
PH0000617,P04623,S0118,752.14,Regular,2023-12-21,E00293
PH0000618,P01180,S0094,479.77,Promotional,2024-03-17,E01816
PH0000619,P04335,S0091,857.33,Regular,2022-09-02,E01674
PH0000620,P02269,S0081,8077.81,Flash Sale,2024-11-23,E01663
PH0000621,P00771,S0150,7670.83,Promotional,2023-09-28,E02457
PH0000622,P03009,S0080,278.38,Regular,2022-01-29,E00596
PH0000623,P03081,S0037,1755.95,Sale,2024-09-20,E02458
PH0000624,P00688,S0004,274.99,Sale,2024-03-07,E00571
PH0000625,P01441,S0030,1652.24,Clearance,2022-06-18,E00546
PH0000626,P01996,S0138,4785.02,Regular,2023-12-25,E01626
PH0000627,P00790,S0115,3988.16,Regular,2022-12-12,E02097
PH0000628,P04872,S0049,1631.32,Sale,2024-09-03,E02392
PH0000629,P01571,S0131,795.9,Promotional,2022-08-12,E00212
PH0000630,P00628,S0037,2816.36,Regular,2023-04-21,E01290
PH0000631,P04882,S0089,4451.92,Regular,2024-11-14,E00495
PH0000632,P02786,S0134,963.69,Promotional,2024-05-08,E02489
PH0000633,P04715,S0080,2242.41,Clearance,2024-01-17,E01717
PH0000634,P01578,S0115,747.55,Sale,2024-03-05,E00027
PH0000635,P00448,S0064,3499.07,Regular,2024-05-09,E01160
PH0000636,P02622,S0125,2087.98,Flash Sale,2023-06-21,E00848
PH0000637,P03803,S0132,1590.66,Regular,2024-05-25,E01702
PH0000638,P02599,S0081,794.23,Regular,2023-12-14,E01221
PH0000639,P00732,S0129,2577.61,Promotional,2023-05-10,E01295
PH0000640,P03874,S0043,357.98,Regular,2023-04-24,E00409
PH0000641,P02066,S0126,3203.57,Flash Sale,2024-06-04,E01042
PH0000642,P02995,S0021,2394.66,Clearance,2024-07-02,E02103
PH0000643,P03583,S0104,4329.27,Regular,2022-12-14,E02315
PH0000644,P04892,S0045,2465.33,Promotional,2022-11-23,E00150
PH0000645,P01151,S0018,333.05,Regular,2022-12-31,E01944
PH0000646,P01359,S0046,3437.06,Sale,2024-12-21,E01871
PH0000647,P01615,S0065,4904.4,Sale,2022-02-17,E00610
PH0000648,P00219,S0104,2506.13,Sale,2022-04-26,E00547
PH0000649,P00297,S0135,727.78,Clearance,2023-02-16,E00386
PH0000650,P03718,S0072,5249.42,Regular,2022-03-02,E02107
PH0000651,P00248,S0073,5050.22,Regular,2022-11-06,E02034
PH0000652,P02115,S0048,3248.06,Sale,2023-10-19,E00940
PH0000653,P04473,S0071,2497.16,Sale,2023-06-08,E02184
PH0000654,P04487,S0131,2956.59,Regular,2023-05-10,E01288
PH0000655,P01518,S0014,4210.81,Regular,2023-12-01,E00174
PH0000656,P01307,S0073,1964.59,Promotional,2023-08-24,E00326
PH0000657,P03580,S0083,784.65,Clearance,2024-03-31,E02059
PH0000658,P00915,S0076,911.91,Regular,2023-11-15,E01230
PH0000659,P03797,S0049,10484.08,Regular,2024-01-09,E02063
PH0000660,P01028,S0088,1395.1,Regular,2022-09-09,E00038
PH0000661,P01485,S0116,2745.54,Regular,2022-07-11,E00568
PH0000662,P01879,S0107,555.11,Regular,2023-12-09,E00497
PH0000663,P02690,S0049,6774.42,Promotional,2024-10-07,E00080
PH0000664,P04963,S0006,5509.8,Promotional,2023-12-19,E00683
PH0000665,P03583,S0143,2985.19,Flash Sale,2023-05-24,E01431
PH0000666,P03745,S0042,3577.48,Regular,2024-03-14,E01169
PH0000667,P00756,S0050,412.48,Clearance,2023-10-09,E01290
PH0000668,P00241,S0099,808.14,Sale,2024-12-09,E00233
PH0000669,P04784,S0069,3471.3,Regular,2022-11-02,E00772
PH0000670,P04716,S0018,3578.84,Sale,2023-02-17,E01611
PH0000671,P03217,S0118,10314.58,Sale,2022-05-07,E00455
PH0000672,P04365,S0128,3021.28,Promotional,2022-06-09,E00727
PH0000673,P00181,S0111,5550.1,Clearance,2024-07-29,E02110
PH0000674,P00323,S0123,11546.33,Promotional,2022-02-09,E02385
PH0000675,P04544,S0077,1045.61,Sale,2024-07-26,E01647
PH0000676,P00287,S0011,6911.9,Sale,2024-08-22,E00308
PH0000677,P04835,S0005,3024.84,Regular,2022-08-02,E02368
PH0000678,P03226,S0116,2778.44,Promotional,2022-05-13,E00546
PH0000679,P04530,S0117,1554.95,Sale,2023-03-13,E00422
PH0000680,P00190,S0042,1327.33,Sale,2023-11-25,E02039
PH0000681,P00816,S0082,9648.81,Regular,2024-09-30,E00129
PH0000682,P04284,S0064,132.09,Regular,2023-02-04,E01883
PH0000683,P04415,S0055,2355.48,Sale,2022-02-26,E02397
PH0000684,P02166,S0144,455.12,Regular,2024-11-03,E01936
PH0000685,P01254,S0088,4110.96,Regular,2024-06-08,E01626
PH0000686,P02657,S0145,2378.76,Promotional,2024-08-31,E01304
PH0000687,P01059,S0137,165.43,Flash Sale,2022-10-29,E01461
PH0000688,P04870,S0149,2856.15,Flash Sale,2024-08-31,E02065
PH0000689,P02952,S0099,729.76,Regular,2023-10-07,E02146
PH0000690,P02778,S0006,507.72,Regular,2022-12-17,E00607
PH0000691,P02935,S0081,2362.83,Flash Sale,2024-05-15,E00328
PH0000692,P03169,S0115,2072.71,Regular,2024-07-09,E01910
PH0000693,P01106,S0008,3174.39,Sale,2023-08-19,E00327
PH0000694,P00495,S0120,680.35,Promotional,2022-06-29,E02384
PH0000695,P00906,S0046,1842.62,Clearance,2024-10-16,E01148
PH0000696,P01736,S0149,3639.52,Sale,2022-04-17,E00977
PH0000697,P04921,S0006,3750.19,Sale,2024-12-19,E00648
PH0000698,P01100,S0016,558.07,Clearance,2022-06-28,E02075
PH0000699,P00184,S0071,397.97,Clearance,2022-02-09,E00411
PH0000700,P03481,S0097,7517.25,Regular,2023-11-14,E01770
PH0000701,P01228,S0069,3702.6,Promotional,2022-06-27,E00118
PH0000702,P04677,S0131,1389.34,Clearance,2023-04-20,E02291
PH0000703,P01925,S0060,13862.73,Regular,2023-03-22,E01963
PH0000704,P02822,S0104,3762.51,Regular,2023-04-20,E02439
PH0000705,P04073,S0058,92.56,Sale,2022-06-14,E00832
PH0000706,P02260,S0092,413.44,Clearance,2024-05-23,E02293
PH0000707,P04828,S0099,346.5,Promotional,2022-01-29,E02296
PH0000708,P02366,S0049,1095.61,Sale,2022-10-02,E01104
PH0000709,P02831,S0011,7295.82,Sale,2024-01-03,E00093
PH0000710,P03643,S0147,277.6,Clearance,2022-04-03,E00520
PH0000711,P02511,S0112,164.02,Regular,2022-02-25,E00470
PH0000712,P00579,S0061,672.49,Sale,2022-07-02,E00687
PH0000713,P03830,S0095,4025.11,Regular,2022-06-30,E01397
PH0000714,P02540,S0074,782.94,Regular,2023-03-22,E00634
PH0000715,P00919,S0106,5235.48,Regular,2024-09-15,E01571
PH0000716,P03105,S0101,10749.91,Sale,2024-02-20,E00194
PH0000717,P02146,S0134,1634.66,Promotional,2024-07-22,E01469
PH0000718,P04089,S0100,283.61,Promotional,2023-06-06,E02478
PH0000719,P02899,S0065,581.98,Clearance,2023-01-01,E01964
PH0000720,P00644,S0039,3266.79,Flash Sale,2022-01-26,E00808
PH0000721,P01482,S0090,9842.24,Regular,2023-09-02,E01831
PH0000722,P03607,S0055,1666.58,Sale,2022-10-07,E00032
PH0000723,P03868,S0112,1418.05,Promotional,2024-01-24,E01866
PH0000724,P00483,S0114,4617.75,Regular,2023-11-20,E00562
PH0000725,P00226,S0047,2817.54,Sale,2022-03-17,E00587
PH0000726,P03659,S0086,1981.95,Regular,2022-12-18,E01106
PH0000727,P00978,S0028,2463.46,Sale,2023-09-11,E02220
PH0000728,P00962,S0114,554.23,Regular,2023-02-19,E01493
PH0000729,P03206,S0018,4882.92,Regular,2022-11-14,E01003
PH0000730,P04712,S0110,5115.38,Regular,2022-02-25,E00087
PH0000731,P00371,S0118,1348.32,Sale,2024-09-11,E02034
PH0000732,P00143,S0143,1794.41,Sale,2024-04-08,E02379
PH0000733,P01533,S0119,362.45,Regular,2022-11-21,E01485
PH0000734,P02636,S0050,8266.84,Promotional,2024-02-14,E01832
PH0000735,P01600,S0034,4383.92,Regular,2022-08-30,E00845
PH0000736,P02190,S0001,7897.49,Promotional,2023-12-16,E00997
PH0000737,P02661,S0069,138.67,Clearance,2023-11-04,E01317
PH0000738,P02856,S0045,10796.22,Regular,2024-07-04,E00752
PH0000739,P01424,S0064,9617.98,Regular,2023-05-28,E00070
PH0000740,P04545,S0055,2811.63,Flash Sale,2024-05-07,E02020
PH0000741,P03415,S0061,1597.94,Regular,2024-05-15,E00365
PH0000742,P04984,S0073,8569.91,Regular,2023-11-23,E00750
PH0000743,P03522,S0044,1698.06,Sale,2023-12-05,E01258
PH0000744,P02226,S0029,2238.66,Sale,2024-07-21,E02004
PH0000745,P04301,S0125,2185.83,Promotional,2023-12-09,E02157
PH0000746,P00404,S0113,401.13,Sale,2023-02-05,E01196
PH0000747,P04401,S0047,1035.74,Clearance,2023-06-30,E02395
PH0000748,P01172,S0049,8419.95,Regular,2023-11-17,E00403
PH0000749,P03360,S0117,110.9,Promotional,2023-01-17,E01462
PH0000750,P00228,S0004,8017.53,Regular,2024-01-11,E00687
PH0000751,P00102,S0069,5274.35,Regular,2024-09-21,E00266
PH0000752,P03028,S0041,2259.37,Flash Sale,2023-09-17,E02448
PH0000753,P00361,S0018,1806.33,Regular,2023-10-20,E02438
PH0000754,P02057,S0148,1281.12,Promotional,2024-05-21,E00846
PH0000755,P00575,S0117,1915.31,Sale,2022-07-30,E02192
PH0000756,P02349,S0098,6419.56,Regular,2022-01-21,E00570
PH0000757,P02885,S0007,4199.2,Regular,2023-04-17,E00933
PH0000758,P00393,S0142,7178.48,Sale,2024-06-11,E00891
PH0000759,P04170,S0095,331.53,Regular,2023-12-03,E02325
PH0000760,P02223,S0089,2097.67,Sale,2024-02-16,E01144
PH0000761,P02047,S0007,4468.64,Regular,2023-03-19,E02338
PH0000762,P00480,S0125,662.93,Promotional,2023-04-23,E00036
PH0000763,P00468,S0148,3869.55,Regular,2024-07-09,E01723
PH0000764,P03362,S0016,6072.53,Regular,2023-04-20,E00164
PH0000765,P02467,S0058,1950.52,Regular,2023-02-08,E01159
PH0000766,P03513,S0081,1324.08,Sale,2024-01-06,E00251
PH0000767,P01495,S0033,455.58,Clearance,2022-07-09,E00463
PH0000768,P00582,S0149,493.69,Flash Sale,2024-01-22,E00612
PH0000769,P00937,S0043,382.91,Regular,2023-08-29,E01897
PH0000770,P03845,S0040,321.69,Regular,2024-04-27,E01319
PH0000771,P01107,S0109,4081.44,Regular,2024-03-31,E00410
PH0000772,P01143,S0098,2075.1,Flash Sale,2022-08-24,E02372
PH0000773,P01718,S0142,1553.31,Flash Sale,2024-09-16,E01833
PH0000774,P01764,S0033,1765.78,Regular,2023-01-05,E00653
PH0000775,P03090,S0050,466.34,Regular,2024-11-28,E00288
PH0000776,P01736,S0078,3823.38,Promotional,2023-07-27,E01788
PH0000777,P00698,S0108,3851.46,Regular,2024-01-29,E01296
PH0000778,P01888,S0014,9347.97,Regular,2022-11-05,E00511
PH0000779,P01294,S0103,843.08,Regular,2022-07-08,E01849
PH0000780,P02754,S0053,598.47,Clearance,2024-10-26,E01021
PH0000781,P01967,S0045,704.5,Sale,2024-10-24,E02181
PH0000782,P04420,S0004,902.89,Sale,2022-04-25,E02066
PH0000783,P02300,S0109,948.74,Regular,2024-01-12,E01750
PH0000784,P00871,S0107,8064.11,Regular,2024-01-21,E00123
PH0000785,P00795,S0133,7302.42,Regular,2024-05-15,E02134
PH0000786,P04039,S0150,3043.1,Promotional,2023-08-30,E02359
PH0000787,P03439,S0101,700.35,Regular,2024-10-24,E00066
PH0000788,P01693,S0045,5111.78,Regular,2024-06-23,E00673
PH0000789,P03767,S0080,3254.84,Regular,2023-06-12,E01329
PH0000790,P02579,S0125,9382.2,Regular,2023-03-23,E00169
PH0000791,P04723,S0023,2821.63,Sale,2024-01-03,E02032
