session_id,customer_id,login_time,logout_time,duration_mins,device,channel,pages_visited,date
SES0000256,C00751,2024-06-27 23:34:00,2024-06-28 00:15:00,41,Mobile,App,2,2024-06-27
SES0000257,C07495,2023-05-03 22:45:00,2023-05-03 23:54:00,69,Tablet,App,12,2023-05-03
SES0000258,C09386,2024-08-11 21:43:00,2024-08-11 22:42:00,59,Mobile,App,29,2024-08-11
SES0000259,C07139,2024-02-28 21:32:00,2024-02-28 22:28:00,56,Desktop,App,1,2024-02-28
SES0000260,C02004,2023-12-10 05:15:00,2023-12-10 06:42:00,87,Mobile,App,6,2023-12-10
SES0000261,C00081,2023-10-26 17:25:00,2023-10-26 18:30:00,65,Mobile,App,28,2023-10-26
SES0000262,C05246,2024-05-18 02:16:00,2024-05-18 02:21:00,5,Desktop,App,7,2024-05-18
SES0000263,C01201,2024-06-08 05:17:00,2024-06-08 05:26:00,9,Tablet,App,18,2024-06-08
SES0000264,C09091,2024-07-19 03:51:00,2024-07-19 04:55:00,64,Desktop,Web,16,2024-07-19
SES0000265,C03135,2023-07-10 04:58:00,2023-07-10 05:21:00,23,Desktop,Web,18,2023-07-10
SES0000266,C06076,2022-10-24 11:50:00,2022-10-24 12:59:00,69,Mobile,Web,25,2022-10-24
SES0000267,C07236,2023-02-27 20:09:00,2023-02-27 21:00:00,51,Mobile,Web,5,2023-02-27
SES0000268,C02379,2022-08-04 12:46:00,2022-08-04 13:11:00,25,Desktop,App,11,2022-08-04
SES0000269,C05112,2024-12-02 19:19:00,2024-12-02 19:49:00,30,Mobile,App,6,2024-12-02
SES0000270,C04502,2024-06-27 16:23:00,2024-06-27 17:05:00,42,Mobile,App,4,2024-06-27
SES0000271,C03398,2022-12-19 19:08:00,2022-12-19 19:10:00,2,Mobile,App,10,2022-12-19
SES0000272,C00146,2023-07-26 21:09:00,2023-07-26 21:41:00,32,Mobile,Web,28,2023-07-26
SES0000273,C07518,2022-10-07 11:31:00,2022-10-07 12:59:00,88,Mobile,App,26,2022-10-07
SES0000274,C00128,2024-06-10 16:08:00,2024-06-10 16:37:00,29,Tablet,App,21,2024-06-10
SES0000275,C01541,2024-04-19 22:00:00,2024-04-19 22:48:00,48,Mobile,Web,19,2024-04-19
SES0000276,C00801,2023-10-18 18:13:00,2023-10-18 18:44:00,31,Mobile,Web,30,2023-10-18
SES0000277,C05727,2024-01-12 04:44:00,2024-01-12 04:47:00,3,Desktop,App,5,2024-01-12
SES0000278,C04153,2024-03-06 03:46:00,2024-03-06 04:30:00,44,Mobile,Web,19,2024-03-06
SES0000279,C09134,2024-06-14 21:43:00,2024-06-14 22:22:00,39,Mobile,App,9,2024-06-14
SES0000280,C06131,2024-11-27 12:31:00,2024-11-27 12:51:00,20,Desktop,App,12,2024-11-27
SES0000281,C09698,2023-06-07 11:16:00,2023-06-07 12:36:00,80,Mobile,App,24,2023-06-07
SES0000282,C02656,2024-05-24 09:54:00,2024-05-24 10:48:00,54,Mobile,Web,6,2024-05-24
SES0000283,C04143,2022-03-26 09:44:00,2022-03-26 10:54:00,70,Mobile,Web,18,2022-03-26
SES0000284,C06155,2023-03-13 04:06:00,2023-03-13 05:31:00,85,Mobile,Web,16,2023-03-13
SES0000285,C04927,2024-12-02 08:50:00,2024-12-02 09:05:00,15,Desktop,Web,18,2024-12-02
SES0000286,C00735,2022-05-25 13:04:00,2022-05-25 13:43:00,39,Desktop,App,23,2022-05-25
SES0000287,C00028,2022-03-08 08:50:00,2022-03-08 10:20:00,90,Mobile,App,25,2022-03-08
SES0000288,C04258,2022-10-05 20:12:00,2022-10-05 20:37:00,25,Mobile,App,9,2022-10-05
SES0000289,C09821,2024-01-31 20:34:00,2024-01-31 20:58:00,24,Mobile,Web,13,2024-01-31
SES0000290,C08299,2023-02-27 10:57:00,2023-02-27 11:34:00,37,Tablet,App,3,2023-02-27
SES0000291,C04289,2024-03-01 16:39:00,2024-03-01 17:04:00,25,Mobile,App,27,2024-03-01
SES0000292,C03569,2022-02-18 16:29:00,2022-02-18 17:54:00,85,Desktop,Web,19,2022-02-18
SES0000293,C04804,2023-02-18 09:59:00,2023-02-18 10:35:00,36,Tablet,App,14,2023-02-18
SES0000294,C04233,2023-04-20 15:40:00,2023-04-20 17:00:00,80,Mobile,Web,24,2023-04-20
SES0000295,C08938,2022-01-10 07:14:00,2022-01-10 07:41:00,27,Mobile,App,21,2022-01-10
SES0000296,C07478,2024-04-13 16:11:00,2024-04-13 16:43:00,32,Mobile,Web,14,2024-04-13
SES0000297,C07923,2022-06-25 03:14:00,2022-06-25 04:24:00,70,Mobile,App,18,2022-06-25
SES0000298,C02311,2022-10-28 04:34:00,2022-10-28 04:47:00,13,Desktop,App,18,2022-10-28
SES0000299,C09224,2024-01-22 01:18:00,2024-01-22 01:42:00,24,Tablet,App,6,2024-01-22
SES0000300,C02605,2023-07-24 12:12:00,2023-07-24 13:16:00,64,Desktop,App,21,2023-07-24
SES0000301,C03340,2024-12-18 13:19:00,2024-12-18 14:05:00,46,Desktop,Web,15,2024-12-18
SES0000302,C02834,2024-09-17 00:55:00,2024-09-17 02:08:00,73,Desktop,App,13,2024-09-17
SES0000303,C04378,2022-08-06 02:01:00,2022-08-06 02:09:00,8,Mobile,App,10,2022-08-06
SES0000304,C04769,2022-06-12 05:03:00,2022-06-12 05:38:00,35,Mobile,Web,12,2022-06-12
SES0000305,C08244,2022-02-16 23:29:00,2022-02-17 00:40:00,71,Desktop,App,7,2022-02-16
SES0000306,C00055,2024-12-13 05:43:00,2024-12-13 07:06:00,83,Mobile,Web,17,2024-12-13
SES0000307,C08164,2022-11-20 00:31:00,2022-11-20 01:01:00,30,Desktop,Web,8,2022-11-20
SES0000308,C03323,2023-08-10 17:54:00,2023-08-10 19:16:00,82,Mobile,Web,8,2023-08-10
SES0000309,C03439,2023-07-04 12:22:00,2023-07-04 13:25:00,63,Desktop,App,15,2023-07-04
SES0000310,C09411,2023-07-27 14:35:00,2023-07-27 16:05:00,90,Desktop,Web,5,2023-07-27
SES0000311,C07305,2023-04-17 08:43:00,2023-04-17 09:49:00,66,Desktop,Web,10,2023-04-17
SES0000312,C03974,2022-07-12 10:37:00,2022-07-12 11:43:00,66,Mobile,App,12,2022-07-12
SES0000313,C08095,2022-06-16 22:43:00,2022-06-16 23:38:00,55,Mobile,App,29,2022-06-16
SES0000314,C05539,2023-08-03 20:19:00,2023-08-03 20:42:00,23,Tablet,Web,1,2023-08-03
SES0000315,C01022,2022-04-10 07:14:00,2022-04-10 07:52:00,38,Mobile,App,25,2022-04-10
SES0000316,C09420,2023-03-24 03:46:00,2023-03-24 04:33:00,47,Mobile,App,14,2023-03-24
SES0000317,C07554,2023-11-01 17:36:00,2023-11-01 19:02:00,86,Desktop,App,1,2023-11-01
SES0000318,C03014,2022-08-07 13:26:00,2022-08-07 14:06:00,40,Mobile,Web,19,2022-08-07
SES0000319,C06009,2024-09-22 13:35:00,2024-09-22 14:46:00,71,Tablet,App,10,2024-09-22
SES0000320,C05134,2024-09-30 19:34:00,2024-09-30 20:23:00,49,Mobile,App,18,2024-09-30
SES0000321,C05507,2024-05-08 06:36:00,2024-05-08 07:14:00,38,Desktop,App,9,2024-05-08
SES0000322,C06172,2024-12-18 10:04:00,2024-12-18 11:04:00,60,Mobile,App,10,2024-12-18
SES0000323,C06843,2022-11-13 10:26:00,2022-11-13 11:11:00,45,Mobile,Web,30,2022-11-13
SES0000324,C09983,2022-06-24 18:28:00,2022-06-24 19:02:00,34,Desktop,App,30,2022-06-24
SES0000325,C02364,2023-07-21 14:42:00,2023-07-21 15:16:00,34,Desktop,App,14,2023-07-21
SES0000326,C08687,2022-03-29 19:43:00,2022-03-29 20:13:00,30,Desktop,Web,2,2022-03-29
SES0000327,C01620,2022-11-21 01:12:00,2022-11-21 01:52:00,40,Mobile,App,8,2022-11-21
SES0000328,C04758,2023-06-25 14:30:00,2023-06-25 14:41:00,11,Desktop,Web,22,2023-06-25
SES0000329,C02399,2022-03-24 00:00:00,2022-03-24 00:55:00,55,Mobile,App,26,2022-03-24
SES0000330,C02565,2023-11-01 04:24:00,2023-11-01 05:28:00,64,Mobile,App,29,2023-11-01
SES0000331,C08192,2024-01-29 04:31:00,2024-01-29 05:03:00,32,Mobile,App,15,2024-01-29
SES0000332,C04816,2022-12-22 09:06:00,2022-12-22 09:29:00,23,Tablet,App,7,2022-12-22
SES0000333,C05041,2024-07-29 11:11:00,2024-07-29 11:36:00,25,Mobile,App,3,2024-07-29
SES0000334,C07745,2022-12-15 04:05:00,2022-12-15 04:31:00,26,Mobile,Web,11,2022-12-15
SES0000335,C09289,2022-07-31 23:13:00,2022-07-31 23:24:00,11,Desktop,Web,24,2022-07-31
SES0000336,C05273,2022-11-15 21:00:00,2022-11-15 22:07:00,67,Mobile,Web,1,2022-11-15
SES0000337,C02409,2024-11-04 18:07:00,2024-11-04 18:17:00,10,Mobile,Web,5,2024-11-04
SES0000338,C00575,2024-10-29 02:29:00,2024-10-29 03:28:00,59,Desktop,App,24,2024-10-29
SES0000339,C07001,2023-06-12 23:16:00,2023-06-12 23:42:00,26,Mobile,App,23,2023-06-12
SES0000340,C06791,2024-05-18 13:38:00,2024-05-18 13:52:00,14,Mobile,App,23,2024-05-18
SES0000341,C07492,2022-11-06 07:53:00,2022-11-06 09:14:00,81,Mobile,Web,21,2022-11-06
SES0000342,C01643,2024-10-23 18:15:00,2024-10-23 19:34:00,79,Mobile,Web,15,2024-10-23
SES0000343,C00952,2024-12-01 19:04:00,2024-12-01 19:32:00,28,Desktop,Web,4,2024-12-01
SES0000344,C06887,2022-08-23 17:29:00,2022-08-23 17:57:00,28,Desktop,App,13,2022-08-23
SES0000345,C07158,2022-08-23 02:21:00,2022-08-23 03:50:00,89,Desktop,Web,17,2022-08-23
SES0000346,C02217,2023-11-08 19:30:00,2023-11-08 19:36:00,6,Mobile,App,1,2023-11-08
SES0000347,C02498,2023-10-06 08:49:00,2023-10-06 09:45:00,56,Mobile,Web,19,2023-10-06
SES0000348,C01912,2022-03-07 08:27:00,2022-03-07 09:11:00,44,Desktop,Web,25,2022-03-07
SES0000349,C07354,2024-08-13 05:27:00,2024-08-13 06:11:00,44,Mobile,Web,25,2024-08-13
SES0000350,C07104,2024-04-02 22:21:00,2024-04-02 23:35:00,74,Desktop,Web,25,2024-04-02
SES0000351,C05833,2022-01-22 15:59:00,2022-01-22 17:19:00,80,Mobile,Web,29,2022-01-22
SES0000352,C09723,2024-07-19 20:40:00,2024-07-19 22:09:00,89,Mobile,App,11,2024-07-19
SES0000353,C09441,2022-01-11 01:37:00,2022-01-11 02:40:00,63,Mobile,Web,16,2022-01-11
SES0000354,C02122,2023-08-03 12:15:00,2023-08-03 12:38:00,23,Desktop,App,18,2023-08-03
SES0000355,C01952,2023-01-22 11:52:00,2023-01-22 12:39:00,47,Desktop,App,9,2023-01-22
SES0000356,C02146,2024-08-18 05:06:00,2024-08-18 05:48:00,42,Mobile,Web,21,2024-08-18
SES0000357,C06835,2023-01-13 07:02:00,2023-01-13 07:36:00,34,Mobile,Web,8,2023-01-13
SES0000358,C06861,2022-03-31 10:26:00,2022-03-31 11:38:00,72,Desktop,App,11,2022-03-31
SES0000359,C03916,2024-09-11 01:05:00,2024-09-11 02:26:00,81,Desktop,App,24,2024-09-11
SES0000360,C09729,2022-12-16 16:40:00,2022-12-16 17:53:00,73,Mobile,App,27,2022-12-16
SES0000361,C03256,2023-02-02 08:18:00,2023-02-02 08:28:00,10,Mobile,Web,3,2023-02-02
SES0000362,C08383,2023-04-28 00:48:00,2023-04-28 01:20:00,32,Desktop,Web,24,2023-04-28
SES0000363,C03287,2023-11-17 14:10:00,2023-11-17 14:27:00,17,Desktop,App,2,2023-11-17
SES0000364,C09721,2024-11-19 06:56:00,2024-11-19 07:59:00,63,Desktop,App,14,2024-11-19
SES0000365,C09900,2022-03-01 08:51:00,2022-03-01 09:25:00,34,Mobile,App,8,2022-03-01
SES0000366,C04252,2022-10-25 02:06:00,2022-10-25 02:59:00,53,Mobile,Web,1,2022-10-25
SES0000367,C06266,2022-09-29 21:36:00,2022-09-29 22:15:00,39,Mobile,App,17,2022-09-29
SES0000368,C09274,2023-12-31 19:46:00,2023-12-31 20:04:00,18,Tablet,App,13,2023-12-31
SES0000369,C06088,2022-06-29 03:07:00,2022-06-29 04:01:00,54,Desktop,App,9,2022-06-29
SES0000370,C04235,2022-10-15 00:52:00,2022-10-15 01:06:00,14,Mobile,Web,11,2022-10-15
SES0000371,C05604,2024-11-08 02:49:00,2024-11-08 03:38:00,49,Mobile,App,6,2024-11-08
SES0000372,C03589,2024-06-09 23:46:00,2024-06-10 00:07:00,21,Desktop,Web,25,2024-06-09
SES0000373,C04970,2023-12-13 01:36:00,2023-12-13 01:56:00,20,Mobile,Web,3,2023-12-13
SES0000374,C05976,2022-01-30 16:08:00,2022-01-30 17:38:00,90,Desktop,App,8,2022-01-30
SES0000375,C02438,2023-11-20 01:26:00,2023-11-20 01:32:00,6,Mobile,Web,14,2023-11-20
SES0000376,C04319,2024-02-02 16:03:00,2024-02-02 16:32:00,29,Mobile,App,25,2024-02-02
SES0000377,C05887,2024-04-30 19:49:00,2024-04-30 21:17:00,88,Desktop,App,16,2024-04-30
SES0000378,C07779,2023-12-10 06:57:00,2023-12-10 08:25:00,88,Desktop,Web,24,2023-12-10
SES0000379,C09862,2022-09-04 22:09:00,2022-09-04 23:24:00,75,Mobile,Web,10,2022-09-04
SES0000380,C05133,2024-02-16 02:32:00,2024-02-16 03:32:00,60,Mobile,Web,12,2024-02-16
SES0000381,C03185,2023-11-11 18:24:00,2023-11-11 18:41:00,17,Mobile,App,19,2023-11-11
SES0000382,C01311,2023-03-08 03:36:00,2023-03-08 04:02:00,26,Desktop,App,16,2023-03-08
SES0000383,C04109,2022-10-27 03:52:00,2022-10-27 04:45:00,53,Mobile,App,5,2022-10-27
SES0000384,C03830,2022-04-18 14:29:00,2022-04-18 15:27:00,58,Mobile,App,23,2022-04-18
SES0000385,C00621,2024-12-12 20:37:00,2024-12-12 20:57:00,20,Mobile,Web,26,2024-12-12
SES0000386,C06183,2023-05-22 08:56:00,2023-05-22 10:11:00,75,Mobile,Web,29,2023-05-22
SES0000387,C02799,2023-04-28 08:21:00,2023-04-28 08:58:00,37,Mobile,App,16,2023-04-28
SES0000388,C06817,2024-05-15 10:35:00,2024-05-15 10:50:00,15,Mobile,Web,14,2024-05-15
SES0000389,C07146,2022-11-11 13:04:00,2022-11-11 13:37:00,33,Desktop,Web,18,2022-11-11
SES0000390,C09164,2024-02-16 20:06:00,2024-02-16 21:01:00,55,Mobile,Web,21,2024-02-16
SES0000391,C00794,2024-09-14 16:22:00,2024-09-14 16:43:00,21,Desktop,Web,22,2024-09-14
SES0000392,C02455,2024-04-28 16:57:00,2024-04-28 17:31:00,34,Desktop,Web,6,2024-04-28
SES0000393,C01490,2024-01-25 08:58:00,2024-01-25 09:31:00,33,Mobile,App,12,2024-01-25
SES0000394,C05629,2023-08-27 01:05:00,2023-08-27 01:58:00,53,Mobile,App,8,2023-08-27
SES0000395,C01446,2022-05-20 14:11:00,2022-05-20 14:19:00,8,Mobile,Web,29,2022-05-20
SES0000396,C00242,2023-06-28 21:15:00,2023-06-28 21:36:00,21,Mobile,App,6,2023-06-28
SES0000397,C01445,2022-08-12 15:33:00,2022-08-12 16:38:00,65,Desktop,App,4,2022-08-12
SES0000398,C05170,2022-07-08 05:56:00,2022-07-08 06:46:00,50,Mobile,Web,19,2022-07-08
SES0000399,C01773,2022-07-12 20:56:00,2022-07-12 21:56:00,60,Desktop,Web,2,2022-07-12
SES0000400,C01756,2024-04-07 05:26:00,2024-04-07 06:29:00,63,Mobile,App,27,2024-04-07
SES0000401,C08709,2023-08-03 11:07:00,2023-08-03 12:23:00,76,Mobile,App,25,2023-08-03
SES0000402,C08544,2024-01-25 01:05:00,2024-01-25 01:30:00,25,Mobile,App,7,2024-01-25
SES0000403,C02759,2023-08-31 13:39:00,2023-08-31 15:06:00,87,Desktop,App,14,2023-08-31
SES0000404,C05380,2022-02-08 02:43:00,2022-02-08 03:39:00,56,Desktop,App,27,2022-02-08
SES0000405,C09179,2022-03-30 14:35:00,2022-03-30 15:22:00,47,Mobile,Web,18,2022-03-30
SES0000406,C05785,2023-11-26 23:06:00,2023-11-27 00:17:00,71,Mobile,Web,16,2023-11-26
SES0000407,C01407,2023-07-12 16:47:00,2023-07-12 17:33:00,46,Mobile,App,3,2023-07-12
SES0000408,C05695,2024-02-08 15:32:00,2024-02-08 16:51:00,79,Desktop,App,30,2024-02-08
SES0000409,C05213,2023-02-07 13:12:00,2023-02-07 13:44:00,32,Desktop,Web,10,2023-02-07
SES0000410,C03834,2022-02-16 04:08:00,2022-02-16 04:44:00,36,Mobile,App,13,2022-02-16
SES0000411,C02215,2024-07-21 19:37:00,2024-07-21 20:50:00,73,Mobile,Web,11,2024-07-21
SES0000412,C08450,2022-10-15 09:36:00,2022-10-15 10:31:00,55,Desktop,App,12,2022-10-15
SES0000413,C06517,2024-08-23 02:01:00,2024-08-23 02:27:00,26,Mobile,Web,26,2024-08-23
SES0000414,C00146,2022-04-03 09:36:00,2022-04-03 10:50:00,74,Mobile,App,27,2022-04-03
SES0000415,C06581,2023-04-29 18:47:00,2023-04-29 19:04:00,17,Mobile,App,21,2023-04-29
SES0000416,C08372,2024-09-29 08:37:00,2024-09-29 09:00:00,23,Mobile,App,17,2024-09-29
SES0000417,C03893,2022-09-21 00:24:00,2022-09-21 00:40:00,16,Mobile,App,26,2022-09-21
SES0000418,C06685,2022-08-15 15:25:00,2022-08-15 16:11:00,46,Mobile,App,26,2022-08-15
SES0000419,C09128,2023-05-13 05:52:00,2023-05-13 05:56:00,4,Mobile,App,21,2023-05-13
SES0000420,C03093,2024-09-27 16:44:00,2024-09-27 17:47:00,63,Mobile,App,6,2024-09-27
SES0000421,C01219,2024-06-13 19:26:00,2024-06-13 20:42:00,76,Mobile,App,9,2024-06-13
SES0000422,C09526,2022-03-05 22:42:00,2022-03-05 23:42:00,60,Tablet,App,11,2022-03-05
SES0000423,C05505,2024-03-08 17:33:00,2024-03-08 17:58:00,25,Mobile,App,27,2024-03-08
SES0000424,C09831,2022-11-11 18:43:00,2022-11-11 19:03:00,20,Desktop,Web,17,2022-11-11
SES0000425,C00405,2024-12-11 18:09:00,2024-12-11 18:42:00,33,Mobile,App,15,2024-12-11
SES0000426,C09079,2022-04-10 01:29:00,2022-04-10 02:16:00,47,Desktop,Web,3,2022-04-10
SES0000427,C08474,2024-02-25 19:02:00,2024-02-25 19:12:00,10,Tablet,Web,27,2024-02-25
SES0000428,C01736,2022-01-14 14:42:00,2022-01-14 15:50:00,68,Mobile,App,8,2022-01-14
SES0000429,C02182,2023-12-20 21:08:00,2023-12-20 22:19:00,71,Tablet,Web,5,2023-12-20
SES0000430,C03829,2024-12-02 13:22:00,2024-12-02 14:02:00,40,Mobile,App,30,2024-12-02
SES0000431,C08943,2023-08-08 10:33:00,2023-08-08 12:01:00,88,Mobile,App,5,2023-08-08
SES0000432,C06108,2023-01-14 18:57:00,2023-01-14 19:58:00,61,Mobile,App,4,2023-01-14
SES0000433,C04029,2023-03-21 08:24:00,2023-03-21 09:27:00,63,Mobile,Web,13,2023-03-21
SES0000434,C01572,2022-09-28 12:41:00,2022-09-28 13:10:00,29,Mobile,App,4,2022-09-28
SES0000435,C04851,2024-08-28 08:56:00,2024-08-28 09:08:00,12,Desktop,App,28,2024-08-28
SES0000436,C00911,2022-05-10 17:19:00,2022-05-10 18:04:00,45,Desktop,App,20,2022-05-10
SES0000437,C08638,2022-07-11 11:13:00,2022-07-11 12:28:00,75,Desktop,App,4,2022-07-11
SES0000438,C03730,2023-12-24 22:35:00,2023-12-24 23:18:00,43,Desktop,Web,9,2023-12-24
SES0000439,C09363,2023-09-16 23:40:00,2023-09-17 00:09:00,29,Desktop,Web,26,2023-09-16
SES0000440,C07550,2023-05-03 00:29:00,2023-05-03 00:50:00,21,Mobile,Web,5,2023-05-03
SES0000441,C00100,2023-01-23 06:49:00,2023-01-23 08:07:00,78,Desktop,Web,27,2023-01-23
SES0000442,C04436,2023-07-11 09:45:00,2023-07-11 10:33:00,48,Tablet,App,5,2023-07-11
SES0000443,C00033,2022-11-04 14:51:00,2022-11-04 15:32:00,41,Mobile,Web,30,2022-11-04
SES0000444,C03679,2023-12-28 11:01:00,2023-12-28 12:05:00,64,Mobile,App,6,2023-12-28
SES0000445,C06657,2022-06-30 02:56:00,2022-06-30 03:55:00,59,Mobile,App,20,2022-06-30
SES0000446,C02291,2022-06-04 09:55:00,2022-06-04 10:54:00,59,Mobile,Web,19,2022-06-04
SES0000447,C06404,2023-10-22 15:37:00,2023-10-22 15:57:00,20,Mobile,Web,29,2023-10-22
SES0000448,C03093,2022-09-24 17:45:00,2022-09-24 17:53:00,8,Mobile,Web,3,2022-09-24
SES0000449,C03293,2023-02-05 05:25:00,2023-02-05 06:15:00,50,Mobile,Web,21,2023-02-05
SES0000450,C08645,2024-08-31 17:37:00,2024-08-31 18:58:00,81,Mobile,App,5,2024-08-31
SES0000451,C04495,2022-10-27 17:58:00,2022-10-27 18:45:00,47,Desktop,App,26,2022-10-27
SES0000452,C02060,2022-05-25 15:59:00,2022-05-25 16:13:00,14,Mobile,Web,8,2022-05-25
SES0000453,C04378,2024-09-23 07:35:00,2024-09-23 07:47:00,12,Mobile,Web,29,2024-09-23
SES0000454,C00344,2022-10-09 09:43:00,2022-10-09 09:57:00,14,Mobile,App,28,2022-10-09
SES0000455,C06231,2024-07-10 02:13:00,2024-07-10 02:50:00,37,Desktop,App,15,2024-07-10
SES0000456,C02103,2022-06-28 05:14:00,2022-06-28 05:18:00,4,Mobile,App,12,2022-06-28
SES0000457,C03380,2023-08-04 04:23:00,2023-08-04 05:34:00,71,Mobile,Web,25,2023-08-04
SES0000458,C02523,2022-02-18 03:29:00,2022-02-18 04:23:00,54,Mobile,App,16,2022-02-18
SES0000459,C04878,2023-01-09 12:27:00,2023-01-09 13:56:00,89,Mobile,Web,12,2023-01-09
SES0000460,C06963,2022-07-10 21:29:00,2022-07-10 22:38:00,69,Mobile,Web,4,2022-07-10
SES0000461,C07912,2022-10-05 03:03:00,2022-10-05 04:07:00,64,Mobile,Web,5,2022-10-05
SES0000462,C06933,2024-07-06 13:36:00,2024-07-06 14:06:00,30,Mobile,App,16,2024-07-06
SES0000463,C00340,2024-12-01 16:00:00,2024-12-01 16:54:00,54,Mobile,App,16,2024-12-01
SES0000464,C05783,2024-10-21 11:57:00,2024-10-21 12:46:00,49,Mobile,Web,29,2024-10-21
SES0000465,C07852,2022-09-26 18:09:00,2022-09-26 18:52:00,43,Desktop,App,22,2022-09-26
SES0000466,C06567,2023-04-17 16:14:00,2023-04-17 16:33:00,19,Mobile,App,16,2023-04-17
SES0000467,C03144,2024-05-25 02:00:00,2024-05-25 03:16:00,76,Mobile,App,27,2024-05-25
SES0000468,C04367,2024-12-29 19:50:00,2024-12-29 20:16:00,26,Mobile,App,15,2024-12-29
SES0000469,C05400,2022-04-27 23:15:00,2022-04-28 00:15:00,60,Mobile,Web,5,2022-04-27
SES0000470,C05939,2024-06-04 12:32:00,2024-06-04 13:06:00,34,Desktop,App,4,2024-06-04
SES0000471,C09924,2022-11-25 14:02:00,2022-11-25 14:53:00,51,Mobile,App,15,2022-11-25
SES0000472,C04161,2022-02-03 06:06:00,2022-02-03 07:09:00,63,Mobile,Web,9,2022-02-03
SES0000473,C02188,2023-01-01 10:10:00,2023-01-01 11:14:00,64,Desktop,Web,26,2023-01-01
SES0000474,C00483,2023-11-29 22:50:00,2023-11-30 00:10:00,80,Mobile,Web,22,2023-11-29
SES0000475,C08977,2022-12-30 11:03:00,2022-12-30 11:50:00,47,Desktop,Web,2,2022-12-30
SES0000476,C08133,2024-07-08 16:13:00,2024-07-08 17:24:00,71,Mobile,App,17,2024-07-08
SES0000477,C00194,2023-06-05 09:29:00,2023-06-05 09:52:00,23,Mobile,App,22,2023-06-05
SES0000478,C02745,2022-08-02 13:20:00,2022-08-02 13:31:00,11,Tablet,Web,3,2022-08-02
SES0000479,C02957,2024-09-17 20:10:00,2024-09-17 21:39:00,89,Mobile,App,16,2024-09-17
SES0000480,C09984,2023-02-09 23:05:00,2023-02-09 23:50:00,45,Mobile,Web,22,2023-02-09
SES0000481,C01195,2023-10-12 04:35:00,2023-10-12 05:12:00,37,Mobile,Web,20,2023-10-12
SES0000482,C06638,2024-04-17 15:31:00,2024-04-17 15:41:00,10,Mobile,App,11,2024-04-17
SES0000483,C03522,2023-01-26 12:00:00,2023-01-26 12:59:00,59,Mobile,App,14,2023-01-26
SES0000484,C09192,2024-12-12 19:10:00,2024-12-12 20:36:00,86,Mobile,Web,6,2024-12-12
SES0000485,C02928,2024-07-03 05:24:00,2024-07-03 05:51:00,27,Mobile,Web,19,2024-07-03
SES0000486,C09463,2023-04-26 13:18:00,2023-04-26 13:46:00,28,Desktop,Web,4,2023-04-26
SES0000487,C08404,2024-08-23 10:04:00,2024-08-23 11:13:00,69,Mobile,Web,17,2024-08-23
SES0000488,C06082,2022-06-20 06:02:00,2022-06-20 07:24:00,82,Mobile,App,1,2022-06-20
SES0000489,C07887,2022-12-08 11:39:00,2022-12-08 12:02:00,23,Mobile,App,11,2022-12-08
SES0000490,C00798,2022-06-21 18:36:00,2022-06-21 18:44:00,8,Mobile,App,3,2022-06-21
SES0000491,C03796,2022-03-05 05:41:00,2022-03-05 06:29:00,48,Tablet,Web,14,2022-03-05
SES0000492,C09158,2022-03-14 03:22:00,2022-03-14 04:00:00,38,Desktop,App,11,2022-03-14
SES0000493,C05751,2024-01-20 10:56:00,2024-01-20 11:29:00,33,Mobile,Web,28,2024-01-20
SES0000494,C09520,2024-03-01 17:59:00,2024-03-01 18:50:00,51,Desktop,App,17,2024-03-01
SES0000495,C09398,2024-02-25 02:35:00,2024-02-25 03:12:00,37,Mobile,Web,29,2024-02-25
SES0000496,C08982,2022-01-23 22:25:00,2022-01-23 23:17:00,52,Desktop,App,14,2022-01-23
SES0000497,C08802,2022-11-28 04:49:00,2022-11-28 05:13:00,24,Mobile,App,16,2022-11-28
SES0000498,C07636,2023-10-25 08:10:00,2023-10-25 08:58:00,48,Mobile,Web,20,2023-10-25
SES0000499,C01111,2022-05-05 20:17:00,2022-05-05 21:36:00,79,Desktop,App,1,2022-05-05
SES0000500,C00395,2022-07-03 11:27:00,2022-07-03 12:32:00,65,Mobile,App,10,2022-07-03
SES0000501,C08558,2023-04-10 00:36:00,2023-04-10 01:41:00,65,Desktop,App,25,2023-04-10
SES0000502,C08727,2022-07-04 20:44:00,2022-07-04 21:45:00,61,Mobile,App,25,2022-07-04
SES0000503,C01608,2022-01-02 00:46:00,2022-01-02 01:01:00,15,Desktop,Web,8,2022-01-02
SES0000504,C00580,2022-06-19 01:17:00,2022-06-19 01:21:00,4,Mobile,App,22,2022-06-19
SES0000505,C00273,2023-02-25 03:13:00,2023-02-25 03:45:00,32,Mobile,App,29,2023-02-25
SES0000506,C06814,2024-03-23 13:21:00,2024-03-23 14:14:00,53,Mobile,App,14,2024-03-23
SES0000507,C06401,2022-10-26 12:05:00,2022-10-26 12:20:00,15,Mobile,Web,9,2022-10-26
SES0000508,C08008,2023-08-17 13:03:00,2023-08-17 14:27:00,84,Desktop,App,28,2023-08-17
SES0000509,C06633,2024-08-29 09:50:00,2024-08-29 11:17:00,87,Mobile,App,15,2024-08-29
SES0000510,C04267,2024-02-19 05:12:00,2024-02-19 06:32:00,80,Desktop,Web,28,2024-02-19
SES0000511,C04741,2023-10-06 00:05:00,2023-10-06 01:33:00,88,Mobile,App,6,2023-10-06
