review_id,customer_id,product_id,order_id,rating,review_text,review_date,sentiment_label,is_verified,helpful_votes
REV0000257,C07313,P03482,ORD0048173,1,The stitching came off after one wash.,2023-04-19,Negative,True,2
REV0000258,C08908,P03402,ORD0140219,5,Perfect for the occasion. Great value for money.,2022-02-28,Positive,True,117
REV0000259,C03138,P03347,ORD0067888,1,Product quality is very poor. Not worth the price.,2024-09-28,Negative,True,1
REV0000260,C09449,P02057,ORD0115995,4,Loved the color and fabric. Will buy again.,2022-07-05,Positive,True,37
REV0000261,C07453,P01946,ORD0075623,2,Received a damaged product. Requesting refund.,2022-04-14,Negative,True,61
REV0000262,C06027,P04623,ORD0159826,4,Loved the color and fabric. Will buy again.,2024-12-19,Positive,True,120
REV0000263,C01161,P01289,ORD0052060,5,Loved the color and fabric. Will buy again.,2022-06-14,Positive,False,2
REV0000264,C02374,P04610,ORD0191616,3,Average quality. Nothing exceptional.,2022-10-16,Neutral,False,123
REV0000265,C07705,P01625,ORD0014632,5,Perfect for the occasion. Great value for money.,2022-05-25,Positive,True,43
REV0000266,C06763,P04978,ORD0143795,4,Fast delivery and great fit. Highly recommend.,2022-07-14,Positive,True,53
REV0000267,C08590,P01486,ORD0167004,5,Loved the color and fabric. Will buy again.,2022-06-01,Positive,True,84
REV0000268,C05384,P00756,ORD0159181,5,Perfect for the occasion. Great value for money.,2022-03-01,Positive,True,63
REV0000269,C02991,P02900,ORD0042545,3,Average quality. Nothing exceptional.,2022-05-14,Neutral,False,20
REV0000270,C04786,P01090,ORD0148628,1,The stitching came off after one wash.,2024-02-12,Negative,True,28
REV0000271,C09897,P02636,ORD0130850,1,Wrong size delivered. Very disappointed.,2024-11-10,Negative,False,78
REV0000272,C06968,P03841,ORD0031574,5,Perfect for the occasion. Great value for money.,2023-05-10,Positive,False,25
REV0000273,C08362,P02767,ORD0053022,4,"Excellent product, very happy with the quality!",2024-10-17,Positive,True,63
REV0000274,C07220,P01963,ORD0074742,4,Loved the color and fabric. Will buy again.,2024-08-09,Positive,False,64
REV0000275,C04582,P03732,ORD0127833,4,Fast delivery and great fit. Highly recommend.,2023-07-07,Positive,True,29
REV0000276,C01428,P04315,ORD0060219,3,Average quality. Nothing exceptional.,2023-08-10,Neutral,True,54
REV0000277,C04998,P02082,ORD0080639,4,Loved the color and fabric. Will buy again.,2024-05-16,Positive,True,111
REV0000278,C07063,P00616,ORD0159176,4,Fast delivery and great fit. Highly recommend.,2022-10-13,Positive,True,136
REV0000279,C04802,P03965,ORD0098275,4,Perfect for the occasion. Great value for money.,2023-09-23,Positive,True,41
REV0000280,C09904,P03257,ORD0062622,4,Fast delivery and great fit. Highly recommend.,2024-06-22,Positive,True,52
REV0000281,C09198,P03230,ORD0128932,4,Loved the color and fabric. Will buy again.,2022-12-03,Positive,False,55
REV0000282,C09754,P02752,ORD0118915,5,"Excellent product, very happy with the quality!",2022-05-01,Positive,True,95
REV0000283,C06787,P03831,ORD0134281,3,Decent product. Meets basic expectations.,2023-09-12,Neutral,True,88
REV0000284,C07666,P01169,ORD0156532,5,Fast delivery and great fit. Highly recommend.,2024-05-06,Positive,False,142
REV0000285,C04609,P04871,ORD0150779,5,Loved the color and fabric. Will buy again.,2024-08-20,Positive,False,133
REV0000286,C02231,P04341,ORD0014663,4,"Excellent product, very happy with the quality!",2022-05-21,Positive,True,54
REV0000287,C07581,P00027,ORD0119998,5,Loved the color and fabric. Will buy again.,2023-03-31,Positive,False,52
REV0000288,C02936,P00643,ORD0078219,5,Loved the color and fabric. Will buy again.,2023-04-22,Positive,True,62
REV0000289,C07737,P01932,ORD0139340,5,Perfect for the occasion. Great value for money.,2023-09-06,Positive,False,61
REV0000290,C02267,P03249,ORD0153902,5,Perfect for the occasion. Great value for money.,2023-05-30,Positive,True,28
REV0000291,C04659,P01161,ORD0085033,4,"Excellent product, very happy with the quality!",2022-01-04,Positive,True,84
REV0000292,C04363,P02277,ORD0051862,3,Material is fine but delivery was slow.,2023-07-08,Neutral,True,110
REV0000293,C03535,P04608,ORD0023348,3,Average quality. Nothing exceptional.,2024-11-17,Neutral,False,72
REV0000294,C01442,P02487,ORD0198640,3,Decent product. Meets basic expectations.,2024-12-07,Neutral,False,145
REV0000295,C09373,P02058,ORD0120788,5,Perfect for the occasion. Great value for money.,2022-10-23,Positive,True,106
REV0000296,C08712,P00765,ORD0095498,4,"Amazing product, exactly as described.",2023-05-04,Positive,True,14
REV0000297,C01359,P01516,ORD0069966,5,Loved the color and fabric. Will buy again.,2023-04-28,Positive,True,87
REV0000298,C09589,P00823,ORD0127100,5,Perfect for the occasion. Great value for money.,2023-12-07,Positive,True,120
REV0000299,C02584,P01067,ORD0119767,5,Perfect for the occasion. Great value for money.,2023-04-03,Positive,False,118
REV0000300,C05788,P00986,ORD0060764,5,Perfect for the occasion. Great value for money.,2024-02-18,Positive,True,85
REV0000301,C03066,P02945,ORD0135212,5,Loved the color and fabric. Will buy again.,2022-04-26,Positive,False,8
REV0000302,C02085,P00734,ORD0049331,3,Decent product. Meets basic expectations.,2024-06-13,Neutral,False,121
REV0000303,C03706,P00506,ORD0072833,5,Perfect for the occasion. Great value for money.,2023-06-11,Positive,True,145
REV0000304,C00765,P01449,ORD0012669,4,"Excellent product, very happy with the quality!",2023-06-26,Positive,True,115
REV0000305,C07522,P01114,ORD0111982,3,Okay for the price. Could be better.,2024-08-08,Neutral,True,81
REV0000306,C04213,P04542,ORD0009865,3,Okay for the price. Could be better.,2022-08-22,Neutral,True,143
REV0000307,C00087,P02727,ORD0102984,4,"Amazing product, exactly as described.",2024-04-22,Positive,True,47
REV0000308,C06848,P02242,ORD0032585,2,Product quality is very poor. Not worth the price.,2022-02-24,Negative,False,106
REV0000309,C05434,P00341,ORD0133709,4,"Amazing product, exactly as described.",2024-04-26,Positive,False,123
REV0000310,C03991,P03668,ORD0043553,5,"Excellent product, very happy with the quality!",2024-12-11,Positive,True,128
REV0000311,C04700,P04516,ORD0132414,4,"Amazing product, exactly as described.",2023-08-26,Positive,False,59
REV0000312,C06993,P00249,ORD0192100,3,Material is fine but delivery was slow.,2024-09-09,Neutral,True,37
REV0000313,C07840,P02826,ORD0107891,1,Color faded after first wash. Not as shown in picture.,2024-10-16,Negative,False,84
REV0000314,C05235,P03628,ORD0013321,5,Fast delivery and great fit. Highly recommend.,2023-09-03,Positive,True,124
REV0000315,C08144,P00820,ORD0150626,5,Loved the color and fabric. Will buy again.,2024-03-21,Positive,True,150
REV0000316,C03287,P01476,ORD0032459,5,Fast delivery and great fit. Highly recommend.,2022-12-23,Positive,True,19
REV0000317,C01868,P01032,ORD0182814,5,Fast delivery and great fit. Highly recommend.,2023-09-14,Positive,True,7
REV0000318,C06079,P02240,ORD0100458,5,Loved the color and fabric. Will buy again.,2024-04-26,Positive,True,119
REV0000319,C00394,P02506,ORD0119931,5,Perfect for the occasion. Great value for money.,2024-04-15,Positive,True,103
REV0000320,C03897,P00798,ORD0093266,4,"Amazing product, exactly as described.",2023-12-09,Positive,True,24
REV0000321,C03460,P01109,ORD0147284,5,Fast delivery and great fit. Highly recommend.,2022-08-01,Positive,True,131
REV0000322,C02312,P04012,ORD0059005,3,Okay for the price. Could be better.,2024-07-18,Neutral,True,105
REV0000323,C02086,P03974,ORD0025430,2,Received a damaged product. Requesting refund.,2024-03-14,Negative,True,116
REV0000324,C01557,P04813,ORD0005253,3,Decent product. Meets basic expectations.,2023-06-02,Neutral,True,73
REV0000325,C06998,P00014,ORD0182558,4,"Excellent product, very happy with the quality!",2022-05-27,Positive,True,95
REV0000326,C03714,P03614,ORD0156503,4,Perfect for the occasion. Great value for money.,2024-04-10,Positive,True,137
REV0000327,C04732,P03664,ORD0092617,4,"Excellent product, very happy with the quality!",2023-01-10,Positive,True,30
REV0000328,C09938,P00527,ORD0165645,4,Loved the color and fabric. Will buy again.,2023-09-21,Positive,True,3
REV0000329,C09240,P04712,ORD0185898,2,The stitching came off after one wash.,2023-11-27,Negative,True,18
REV0000330,C08668,P00837,ORD0030113,3,Okay for the price. Could be better.,2022-01-30,Neutral,True,105
REV0000331,C05140,P04728,ORD0108407,2,Received a damaged product. Requesting refund.,2023-12-15,Negative,False,82
REV0000332,C01832,P03618,ORD0190384,5,"Excellent product, very happy with the quality!",2024-05-09,Positive,True,2
REV0000333,C00584,P01634,ORD0170721,3,Average quality. Nothing exceptional.,2022-02-10,Neutral,False,32
REV0000334,C00905,P03406,ORD0194948,5,Perfect for the occasion. Great value for money.,2024-05-29,Positive,False,141
REV0000335,C07925,P00478,ORD0140352,5,Loved the color and fabric. Will buy again.,2024-03-16,Positive,True,126
REV0000336,C03243,P04837,ORD0093898,4,"Excellent product, very happy with the quality!",2022-02-28,Positive,False,118
REV0000337,C02968,P00677,ORD0037958,5,Perfect for the occasion. Great value for money.,2024-08-22,Positive,True,24
REV0000338,C04895,P02362,ORD0184651,3,Okay for the price. Could be better.,2024-08-29,Neutral,True,50
REV0000339,C06925,P01492,ORD0148160,5,"Amazing product, exactly as described.",2023-06-15,Positive,True,9
REV0000340,C04697,P02486,ORD0046473,5,Perfect for the occasion. Great value for money.,2023-04-11,Positive,False,149
REV0000341,C09387,P00398,ORD0177009,5,"Amazing product, exactly as described.",2023-06-19,Positive,True,125
REV0000342,C08965,P04936,ORD0019241,4,"Amazing product, exactly as described.",2022-03-14,Positive,True,96
REV0000343,C09260,P02124,ORD0164103,4,Fast delivery and great fit. Highly recommend.,2022-10-26,Positive,True,96
REV0000344,C03530,P01357,ORD0044513,4,Perfect for the occasion. Great value for money.,2022-03-22,Positive,True,28
REV0000345,C05398,P03591,ORD0016596,4,Fast delivery and great fit. Highly recommend.,2022-11-03,Positive,False,40
REV0000346,C01257,P02102,ORD0040420,5,Fast delivery and great fit. Highly recommend.,2024-07-20,Positive,True,120
REV0000347,C03488,P04074,ORD0043797,4,Loved the color and fabric. Will buy again.,2023-02-24,Positive,True,123
REV0000348,C01856,P01676,ORD0018985,4,"Excellent product, very happy with the quality!",2023-09-12,Positive,False,19
REV0000349,C02035,P01874,ORD0192383,2,Wrong size delivered. Very disappointed.,2022-03-27,Negative,True,36
REV0000350,C04064,P04863,ORD0114918,3,Average quality. Nothing exceptional.,2023-10-27,Neutral,True,117
REV0000351,C00090,P04972,ORD0172217,4,Loved the color and fabric. Will buy again.,2024-05-01,Positive,True,57
REV0000352,C03386,P01574,ORD0104372,5,"Excellent product, very happy with the quality!",2024-01-19,Positive,False,97
REV0000353,C03119,P03665,ORD0178678,4,"Amazing product, exactly as described.",2024-06-01,Positive,False,51
REV0000354,C08795,P01025,ORD0037093,3,Average quality. Nothing exceptional.,2024-07-17,Neutral,False,127
REV0000355,C03107,P04480,ORD0087863,4,"Amazing product, exactly as described.",2023-04-04,Positive,True,111
REV0000356,C02187,P03895,ORD0148234,5,Fast delivery and great fit. Highly recommend.,2022-02-06,Positive,True,26
REV0000357,C07337,P02856,ORD0111669,5,"Amazing product, exactly as described.",2023-05-07,Positive,True,1
REV0000358,C02875,P00529,ORD0029368,2,Product quality is very poor. Not worth the price.,2022-12-09,Negative,False,109
REV0000359,C00916,P02810,ORD0021252,5,"Amazing product, exactly as described.",2023-08-05,Positive,True,57
REV0000360,C01478,P03060,ORD0105461,5,Perfect for the occasion. Great value for money.,2023-02-01,Positive,True,89
REV0000361,C08119,P02168,ORD0175092,4,Fast delivery and great fit. Highly recommend.,2023-01-13,Positive,True,83
REV0000362,C02074,P04649,ORD0072776,5,Perfect for the occasion. Great value for money.,2022-10-20,Positive,False,56
REV0000363,C09460,P01756,ORD0179111,1,Wrong size delivered. Very disappointed.,2023-08-21,Negative,True,78
REV0000364,C04360,P02178,ORD0098298,5,Loved the color and fabric. Will buy again.,2023-05-16,Positive,True,1
REV0000365,C06223,P03869,ORD0064406,3,Average quality. Nothing exceptional.,2024-02-19,Neutral,True,108
REV0000366,C07266,P04073,ORD0147826,5,"Amazing product, exactly as described.",2024-07-23,Positive,True,4
REV0000367,C02099,P02774,ORD0028059,5,Loved the color and fabric. Will buy again.,2022-07-09,Positive,False,99
REV0000368,C06378,P03529,ORD0172001,5,Fast delivery and great fit. Highly recommend.,2023-01-15,Positive,False,142
REV0000369,C06020,P04793,ORD0128866,4,Perfect for the occasion. Great value for money.,2023-08-03,Positive,True,139
REV0000370,C04705,P03277,ORD0183468,5,Fast delivery and great fit. Highly recommend.,2022-08-13,Positive,True,0
REV0000371,C01235,P00767,ORD0127626,2,Color faded after first wash. Not as shown in picture.,2022-12-01,Negative,True,131
REV0000372,C00335,P04270,ORD0147397,5,"Amazing product, exactly as described.",2022-06-10,Positive,False,82
REV0000373,C05597,P03341,ORD0131778,5,Fast delivery and great fit. Highly recommend.,2024-01-13,Positive,True,86
REV0000374,C06268,P00153,ORD0074356,4,Fast delivery and great fit. Highly recommend.,2022-09-15,Positive,True,54
REV0000375,C08369,P03021,ORD0095990,5,Loved the color and fabric. Will buy again.,2024-05-25,Positive,True,141
REV0000376,C04067,P01421,ORD0140614,4,Fast delivery and great fit. Highly recommend.,2023-01-07,Positive,True,91
REV0000377,C01224,P04745,ORD0093540,5,"Amazing product, exactly as described.",2023-06-15,Positive,True,119
REV0000378,C05214,P03398,ORD0085295,5,Perfect for the occasion. Great value for money.,2022-12-06,Positive,False,13
REV0000379,C07833,P00831,ORD0177517,3,Decent product. Meets basic expectations.,2022-01-29,Neutral,True,94
REV0000380,C09320,P00603,ORD0116973,5,Fast delivery and great fit. Highly recommend.,2022-09-09,Positive,True,69
REV0000381,C03500,P04263,ORD0160181,3,Okay for the price. Could be better.,2024-07-01,Neutral,False,44
REV0000382,C08651,P04325,ORD0197128,4,Fast delivery and great fit. Highly recommend.,2023-03-15,Positive,True,20
REV0000383,C06513,P00727,ORD0131000,5,Loved the color and fabric. Will buy again.,2024-08-04,Positive,False,144
REV0000384,C09925,P01930,ORD0051800,5,Loved the color and fabric. Will buy again.,2024-11-20,Positive,True,92
REV0000385,C05750,P04494,ORD0057382,5,Perfect for the occasion. Great value for money.,2022-05-02,Positive,True,146
REV0000386,C09432,P04833,ORD0047492,5,Loved the color and fabric. Will buy again.,2023-08-07,Positive,True,27
REV0000387,C03211,P00176,ORD0139956,5,Fast delivery and great fit. Highly recommend.,2024-01-18,Positive,True,134
REV0000388,C05190,P00020,ORD0044546,5,"Amazing product, exactly as described.",2023-07-18,Positive,True,133
REV0000389,C03631,P02560,ORD0116517,4,Fast delivery and great fit. Highly recommend.,2022-05-02,Positive,True,63
REV0000390,C07494,P04485,ORD0043627,4,Perfect for the occasion. Great value for money.,2024-08-12,Positive,False,45
REV0000391,C05830,P02191,ORD0140441,4,Perfect for the occasion. Great value for money.,2023-04-23,Positive,False,48
REV0000392,C03871,P00496,ORD0069707,4,Fast delivery and great fit. Highly recommend.,2022-07-07,Positive,False,127
REV0000393,C06027,P01274,ORD0136839,3,Material is fine but delivery was slow.,2022-09-23,Neutral,True,58
REV0000394,C04356,P01577,ORD0012158,3,Okay for the price. Could be better.,2022-05-23,Neutral,True,98
REV0000395,C03844,P03859,ORD0097383,2,Wrong size delivered. Very disappointed.,2024-03-09,Negative,True,140
REV0000396,C01009,P03430,ORD0020718,3,Decent product. Meets basic expectations.,2024-08-20,Neutral,True,137
REV0000397,C03379,P01926,ORD0073334,5,Loved the color and fabric. Will buy again.,2022-12-16,Positive,True,8
REV0000398,C07449,P04431,ORD0127543,4,"Excellent product, very happy with the quality!",2024-03-30,Positive,False,121
REV0000399,C06761,P02186,ORD0161856,5,Perfect for the occasion. Great value for money.,2023-01-20,Positive,False,100
REV0000400,C04645,P00655,ORD0174840,3,Decent product. Meets basic expectations.,2023-01-29,Neutral,True,95
REV0000401,C08491,P04260,ORD0061252,5,Fast delivery and great fit. Highly recommend.,2022-07-20,Positive,True,69
REV0000402,C09689,P02603,ORD0116834,3,Material is fine but delivery was slow.,2024-05-18,Neutral,True,145
REV0000403,C02770,P02015,ORD0043211,1,Product quality is very poor. Not worth the price.,2023-02-22,Negative,False,66
REV0000404,C09282,P02876,ORD0197714,5,"Excellent product, very happy with the quality!",2022-05-16,Positive,True,45
