search_id,customer_id,query_text,timestamp,results_count,clicked_product_id,converted
SR0000389,C01454,palazzo pants,2022-04-17 13:52:00,241,P01140,False
SR0000390,C06543,winter jacket,2023-06-03 02:33:00,188,P02633,False
SR0000391,C08457,palazzo pants,2023-05-16 13:43:00,195,P03432,False
SR0000392,C03995,gym wear,2023-09-25 06:37:00,354,P02478,False
SR0000393,C07467,anarkali suit,2022-03-05 04:44:00,177,,True
SR0000394,C04914,winter jacket,2023-08-28 06:48:00,282,P04152,False
SR0000395,C02110,formal shirt men,2024-09-15 05:08:00,403,,True
SR0000396,C02454,black dress,2022-08-11 19:35:00,296,,False
SR0000397,C01493,office wear,2024-04-01 21:39:00,115,P03996,False
SR0000398,C00338,office wear,2022-12-07 20:09:00,162,,True
SR0000399,C00845,anarkali suit,2023-10-26 11:18:00,134,P03573,False
SR0000400,C01529,winter jacket,2022-12-06 18:00:00,246,P00774,False
SR0000401,C04383,party wear dress,2023-03-04 07:50:00,393,,False
SR0000402,C05284,crop top,2024-09-19 00:53:00,336,P03713,False
SR0000403,C04917,anarkali suit,2024-03-31 12:44:00,330,P02858,False
SR0000404,C04343,silk saree,2024-10-08 03:17:00,218,P00285,True
SR0000405,C00379,office wear,2023-04-11 12:00:00,352,,False
SR0000406,C09966,black dress,2024-04-25 22:24:00,500,P03873,False
SR0000407,C03418,running shoes,2024-03-27 02:47:00,38,,False
SR0000408,C06188,casual jeans,2024-07-01 12:40:00,424,,False
SR0000409,C02013,summer kurta,2022-12-25 03:45:00,470,P04738,False
SR0000410,C03232,joggers mens,2024-07-29 11:25:00,134,P03669,False
SR0000411,C05506,summer kurta,2022-02-19 14:44:00,319,,False
SR0000412,C09694,casual jeans,2023-12-08 00:15:00,237,P02994,True
SR0000413,C00883,running shoes,2024-04-21 03:59:00,191,,False
SR0000414,C08130,summer kurta,2023-06-27 11:25:00,27,P03024,False
SR0000415,C09142,printed kurti,2022-09-22 03:30:00,180,P04099,False
SR0000416,C09982,maxi dress,2022-03-13 17:15:00,86,P01656,True
SR0000417,C08427,office wear,2024-12-17 17:14:00,243,P04161,True
SR0000418,C00429,denim jacket,2024-06-13 16:17:00,356,P04225,True
SR0000419,C06015,formal shirt men,2024-01-17 05:14:00,297,P00998,True
SR0000420,C05112,black dress,2023-06-17 09:15:00,345,P03319,True
SR0000421,C06404,office wear,2024-04-14 10:03:00,343,P04625,False
SR0000422,C08282,running shoes,2022-08-07 02:11:00,381,,False
SR0000423,C04934,sneakers white,2022-07-30 06:08:00,495,P02202,False
SR0000424,C06470,party wear dress,2024-04-11 15:37:00,449,P00490,False
SR0000425,C00621,running shoes,2023-02-19 14:29:00,321,P00603,False
SR0000426,C02976,maxi dress,2022-12-02 10:09:00,382,,True
SR0000427,C05887,ethnic wear women,2022-08-10 04:45:00,372,,False
SR0000428,C09244,ethnic wear women,2023-03-28 00:01:00,124,P00126,False
SR0000429,C07829,joggers mens,2024-10-15 00:21:00,419,P00494,False
SR0000430,C00585,handbag red,2023-06-15 07:42:00,243,P03379,False
SR0000431,C00031,ethnic wear women,2022-06-22 00:16:00,167,P03827,False
SR0000432,C00700,black dress,2023-01-17 23:07:00,423,,False
SR0000433,C02410,party wear dress,2023-01-02 13:03:00,125,P01339,True
SR0000434,C00699,summer kurta,2022-05-05 14:57:00,177,P04963,False
SR0000435,C02371,formal shirt men,2023-05-13 11:50:00,51,P01742,False
SR0000436,C02398,printed kurti,2023-10-07 18:31:00,294,P00975,False
SR0000437,C08725,sneakers white,2023-10-28 01:08:00,217,P00846,False
SR0000438,C09141,denim jacket,2024-01-05 06:29:00,325,P00427,False
SR0000439,C00778,crop top,2023-04-01 11:55:00,465,P04670,False
SR0000440,C03575,joggers mens,2023-02-28 03:33:00,59,,True
SR0000441,C09559,casual jeans,2022-10-10 12:15:00,55,,False
SR0000442,C01381,printed kurti,2023-04-12 17:44:00,418,,False
SR0000443,C08845,printed kurti,2023-08-04 22:34:00,93,P04214,False
SR0000444,C08340,running shoes,2022-04-30 19:19:00,221,P01391,True
SR0000445,C06215,denim jacket,2023-04-08 00:59:00,237,,False
SR0000446,C01117,running shoes,2022-05-26 15:07:00,330,P01864,False
SR0000447,C02806,gym wear,2023-04-26 01:49:00,236,,False
SR0000448,C00865,ethnic wear women,2024-02-23 22:19:00,393,P03894,False
SR0000449,C07095,running shoes,2023-03-11 21:58:00,14,,True
SR0000450,C08310,handbag red,2023-01-04 02:41:00,418,P02742,False
SR0000451,C07746,winter jacket,2022-12-20 23:47:00,315,P03557,False
SR0000452,C04125,palazzo pants,2024-01-09 14:16:00,99,P01341,False
SR0000453,C09215,palazzo pants,2024-04-25 20:43:00,277,,True
SR0000454,C01426,party wear dress,2023-06-24 17:07:00,239,P01751,False
SR0000455,C08587,ethnic wear women,2024-07-06 04:33:00,421,P00794,False
SR0000456,C00139,printed kurti,2023-11-28 14:59:00,133,,False
SR0000457,C08509,summer kurta,2023-03-11 04:47:00,277,,False
SR0000458,C03254,crop top,2023-07-10 04:03:00,312,P03248,False
SR0000459,C02770,maxi dress,2023-12-02 15:53:00,63,P04888,False
SR0000460,C06538,office wear,2023-08-09 20:12:00,161,P00520,False
SR0000461,C09791,printed kurti,2022-02-03 21:06:00,404,,True
SR0000462,C08023,formal shirt men,2023-02-09 22:21:00,166,P01555,False
SR0000463,C04826,handbag red,2023-05-26 20:37:00,110,P04264,False
SR0000464,C04675,silk saree,2022-06-05 00:39:00,360,P03235,False
SR0000465,C08058,running shoes,2022-02-23 15:36:00,272,,False
SR0000466,C00289,printed kurti,2023-01-02 01:21:00,85,,False
SR0000467,C02264,handbag red,2023-12-10 13:29:00,5,P02255,False
SR0000468,C05669,black dress,2023-08-09 18:32:00,48,P02284,False
SR0000469,C00986,party wear dress,2023-01-21 04:29:00,453,P03299,False
SR0000470,C01680,casual jeans,2023-01-03 06:58:00,359,P04696,False
SR0000471,C05119,anarkali suit,2023-10-05 07:59:00,271,,False
SR0000472,C00209,crop top,2024-02-14 05:02:00,63,P02134,False
SR0000473,C00404,winter jacket,2023-04-24 10:58:00,249,,False
SR0000474,C01671,anarkali suit,2023-03-26 09:37:00,415,,False
SR0000475,C01348,joggers mens,2023-08-18 09:27:00,446,,False
SR0000476,C08453,casual jeans,2023-06-24 08:31:00,16,P02275,True
SR0000477,C07487,handbag red,2023-02-05 22:19:00,188,P01588,False
SR0000478,C09602,joggers mens,2024-07-07 01:14:00,347,P02991,False
SR0000479,C00069,anarkali suit,2022-10-04 10:34:00,461,P04892,False
SR0000480,C03182,joggers mens,2022-12-25 19:12:00,239,P02330,False
SR0000481,C03281,office wear,2022-05-13 16:15:00,231,P03480,False
SR0000482,C04953,printed kurti,2023-04-06 17:56:00,203,,False
SR0000483,C02312,office wear,2024-09-11 17:12:00,158,,False
SR0000484,C04579,running shoes,2023-09-23 15:47:00,185,P04228,False
SR0000485,C09855,denim jacket,2022-05-01 01:52:00,276,,False
SR0000486,C04531,winter jacket,2024-01-17 04:22:00,348,P01743,False
SR0000487,C01956,running shoes,2023-01-11 06:42:00,120,,False
SR0000488,C00750,summer kurta,2024-11-10 13:22:00,496,P00296,True
SR0000489,C03642,party wear dress,2023-08-17 11:17:00,464,P02733,False
SR0000490,C02320,winter jacket,2024-11-26 06:25:00,199,P03795,False
SR0000491,C08405,palazzo pants,2023-02-15 05:00:00,465,P04165,True
SR0000492,C02491,handbag red,2023-11-06 08:11:00,200,P01947,False
SR0000493,C03618,winter jacket,2022-09-10 16:30:00,358,P00035,False
SR0000494,C02515,running shoes,2022-04-28 20:28:00,488,,False
SR0000495,C03153,winter jacket,2024-11-08 02:44:00,334,P01913,True
SR0000496,C04074,casual jeans,2023-04-08 08:25:00,237,,False
SR0000497,C05610,running shoes,2024-03-27 15:04:00,107,P00590,False
SR0000498,C08945,ethnic wear women,2023-12-19 19:42:00,206,P04348,False
SR0000499,C01438,running shoes,2022-05-05 08:42:00,127,P01107,False
SR0000500,C01257,summer kurta,2024-05-12 12:15:00,173,P04351,False
SR0000501,C06778,handbag red,2022-09-27 16:55:00,233,P00064,True
SR0000502,C09941,printed kurti,2023-10-22 16:37:00,9,P01914,False
SR0000503,C03859,handbag red,2023-08-22 04:11:00,394,P04105,False
SR0000504,C07391,black dress,2023-08-30 05:02:00,207,P04714,False
SR0000505,C03716,formal shirt men,2023-10-14 09:43:00,320,P01270,False
SR0000506,C05376,denim jacket,2024-11-16 05:42:00,51,P04966,False
SR0000507,C06117,handbag red,2023-08-16 09:06:00,122,P02924,False
SR0000508,C03994,black dress,2023-10-06 06:07:00,87,P03985,False
SR0000509,C03627,palazzo pants,2024-02-05 23:44:00,145,P01171,False
SR0000510,C07757,palazzo pants,2024-03-10 14:49:00,446,,False
SR0000511,C04337,anarkali suit,2023-07-24 17:29:00,276,,False
SR0000512,C01472,winter jacket,2022-07-30 13:11:00,6,P01474,False
SR0000513,C00311,summer kurta,2024-05-14 13:13:00,468,P00097,False
SR0000514,C07049,party wear dress,2022-10-14 17:11:00,75,P02670,False
SR0000515,C00344,palazzo pants,2023-02-19 14:54:00,215,,False
SR0000516,C01240,office wear,2024-04-01 23:27:00,363,,False
SR0000517,C06081,palazzo pants,2022-04-21 04:24:00,287,P03713,False
SR0000518,C00998,maxi dress,2022-04-15 06:46:00,388,P00550,False
SR0000519,C02684,joggers mens,2024-07-09 04:49:00,237,P02276,True
SR0000520,C00430,printed kurti,2024-09-13 09:47:00,357,,True
SR0000521,C03089,winter jacket,2024-08-15 12:45:00,251,P03657,False
SR0000522,C07836,sneakers white,2022-01-03 12:10:00,363,,False
SR0000523,C03021,running shoes,2023-03-02 23:37:00,480,P04556,False
SR0000524,C07985,summer kurta,2023-12-10 01:38:00,372,P01325,False
SR0000525,C07452,formal shirt men,2024-02-20 23:42:00,142,P03713,False
SR0000526,C04786,printed kurti,2022-07-04 11:04:00,322,P00405,False
SR0000527,C03917,party wear dress,2023-01-26 19:56:00,124,P00055,False
SR0000528,C03457,maxi dress,2023-06-03 12:11:00,377,P02838,False
SR0000529,C01908,crop top,2024-06-21 04:32:00,450,P02650,False
SR0000530,C04925,casual jeans,2024-01-25 16:45:00,243,,False
SR0000531,C08485,joggers mens,2023-12-20 08:32:00,441,P04854,False
SR0000532,C04478,formal shirt men,2022-01-09 03:03:00,258,,True
SR0000533,C06394,party wear dress,2023-05-08 10:49:00,356,P04784,False
SR0000534,C09361,party wear dress,2024-01-18 08:09:00,341,,False
SR0000535,C01999,summer kurta,2022-03-30 08:16:00,219,P04652,False
SR0000536,C09020,joggers mens,2024-06-23 04:04:00,471,P04984,False
SR0000537,C06232,casual jeans,2024-03-20 11:06:00,462,P02257,False
SR0000538,C09142,formal shirt men,2023-08-20 02:34:00,306,P01163,False
SR0000539,C05811,black dress,2022-07-15 17:33:00,471,P02703,True
SR0000540,C09691,joggers mens,2023-04-29 21:22:00,231,P01681,False
SR0000541,C06584,joggers mens,2024-10-09 08:33:00,441,,False
SR0000542,C08916,printed kurti,2023-03-13 06:36:00,496,P03641,False
SR0000543,C00303,party wear dress,2023-01-26 21:41:00,57,P03445,False
SR0000544,C08096,ethnic wear women,2024-09-07 07:07:00,128,P01586,False
SR0000545,C09494,printed kurti,2023-06-25 12:11:00,474,P02317,False
SR0000546,C02304,party wear dress,2023-08-17 06:25:00,299,,False
SR0000547,C09487,office wear,2023-12-31 14:05:00,423,P01870,False
SR0000548,C02780,office wear,2024-07-04 01:37:00,0,P03207,False
SR0000549,C00766,winter jacket,2022-09-13 04:29:00,25,P00775,False
SR0000550,C02557,maxi dress,2022-08-27 02:46:00,242,,False
SR0000551,C03459,denim jacket,2024-07-22 23:56:00,17,P04760,False
SR0000552,C05110,ethnic wear women,2022-11-06 07:58:00,446,P04008,False
SR0000553,C04665,handbag red,2024-09-01 14:25:00,99,,False
SR0000554,C03167,silk saree,2022-11-21 02:02:00,312,,False
SR0000555,C04066,crop top,2024-01-24 06:15:00,197,,False
SR0000556,C03788,silk saree,2023-03-30 08:57:00,86,,False
SR0000557,C07881,palazzo pants,2023-12-04 07:33:00,43,,False
SR0000558,C07416,anarkali suit,2023-06-14 17:26:00,477,,False
SR0000559,C08193,sneakers white,2024-03-08 17:15:00,499,P01025,False
SR0000560,C01587,crop top,2024-08-13 05:00:00,192,P03155,True
SR0000561,C07388,casual jeans,2023-02-16 15:55:00,390,,False
SR0000562,C03089,maxi dress,2023-02-16 03:25:00,170,P01302,False
SR0000563,C08950,summer kurta,2022-05-04 09:15:00,223,P03046,False
SR0000564,C05255,crop top,2024-10-10 14:02:00,366,P01462,False
SR0000565,C08567,printed kurti,2023-08-12 21:08:00,368,,False
SR0000566,C00069,denim jacket,2023-11-14 06:33:00,39,P02910,False
SR0000567,C05711,joggers mens,2022-06-30 20:19:00,418,P03853,False
SR0000568,C09837,party wear dress,2023-09-28 06:50:00,479,P01120,False
SR0000569,C09341,crop top,2022-06-22 20:19:00,347,P01383,False
SR0000570,C07462,winter jacket,2023-08-14 20:26:00,36,P04095,False
SR0000571,C08065,anarkali suit,2024-11-08 07:11:00,109,P02256,True
SR0000572,C07855,printed kurti,2023-08-15 06:18:00,278,,False
SR0000573,C09776,party wear dress,2022-11-15 17:50:00,312,,True
SR0000574,C07862,denim jacket,2024-08-10 00:41:00,189,P04030,False
SR0000575,C01761,printed kurti,2023-06-27 06:13:00,436,P04855,False
SR0000576,C00643,sneakers white,2022-09-05 21:05:00,376,P01225,False
SR0000577,C09483,winter jacket,2024-11-19 14:04:00,188,,True
SR0000578,C08899,handbag red,2024-05-31 22:14:00,120,P03156,False
SR0000579,C02764,gym wear,2022-02-14 11:49:00,494,P04815,False
SR0000580,C00524,maxi dress,2022-08-19 05:04:00,304,,True
SR0000581,C08262,handbag red,2022-02-05 07:56:00,213,P03063,False
SR0000582,C07260,summer kurta,2022-11-28 17:35:00,95,P03404,False
SR0000583,C02365,sneakers white,2024-02-24 17:41:00,229,P02267,True
SR0000584,C04675,formal shirt men,2022-07-20 09:30:00,265,P04690,False
SR0000585,C01778,joggers mens,2023-09-17 11:32:00,428,P00088,False
SR0000586,C07657,running shoes,2023-10-10 23:04:00,438,P02879,False
SR0000587,C04359,sneakers white,2024-07-30 23:45:00,478,P02131,False
SR0000588,C06188,winter jacket,2024-10-07 11:38:00,498,P03573,True
SR0000589,C08541,summer kurta,2022-05-21 04:46:00,419,,False
SR0000590,C09815,sneakers white,2023-12-06 12:57:00,98,P03019,False
SR0000591,C00812,denim jacket,2022-01-29 00:18:00,232,,False
SR0000592,C04168,palazzo pants,2023-03-13 17:06:00,232,,True
SR0000593,C01143,gym wear,2023-10-29 11:02:00,485,P00735,False
SR0000594,C03710,gym wear,2023-12-20 04:22:00,240,P04681,False
SR0000595,C01337,formal shirt men,2024-10-08 12:10:00,421,,True
SR0000596,C03336,sneakers white,2022-07-10 16:25:00,121,P03966,True
SR0000597,C07792,ethnic wear women,2022-06-23 19:33:00,178,,False
SR0000598,C07982,gym wear,2022-05-22 09:39:00,417,P00012,False
SR0000599,C03640,office wear,2024-10-13 11:23:00,373,,False
SR0000600,C02291,running shoes,2022-04-30 14:35:00,321,P02328,False
SR0000601,C08574,printed kurti,2022-06-15 23:22:00,217,,False
SR0000602,C05147,ethnic wear women,2024-02-26 14:18:00,166,,True
SR0000603,C00828,joggers mens,2023-09-10 05:32:00,183,P00908,False
SR0000604,C04130,casual jeans,2023-03-01 01:44:00,335,P02791,False
SR0000605,C09770,party wear dress,2024-04-09 14:15:00,209,,False
SR0000606,C01448,casual jeans,2022-08-04 14:47:00,147,,False
SR0000607,C03054,maxi dress,2022-07-23 11:39:00,499,P01156,False
SR0000608,C03302,sneakers white,2024-11-12 01:50:00,140,,False
SR0000609,C01295,casual jeans,2023-08-01 21:06:00,297,P00661,False
SR0000610,C03277,office wear,2022-06-25 19:42:00,40,P04935,False
SR0000611,C06723,winter jacket,2024-01-07 07:48:00,126,,False
SR0000612,C05274,handbag red,2022-05-22 16:07:00,321,,True
SR0000613,C09528,party wear dress,2022-04-25 04:24:00,15,P04891,True
SR0000614,C03843,running shoes,2023-11-24 22:38:00,336,,False
SR0000615,C00032,gym wear,2022-09-01 21:28:00,93,,True
SR0000616,C09697,palazzo pants,2022-01-15 05:29:00,201,,False
SR0000617,C02515,denim jacket,2023-11-18 13:54:00,378,,False
SR0000618,C06351,formal shirt men,2024-01-26 06:53:00,282,P01309,False
SR0000619,C08079,anarkali suit,2023-03-23 08:25:00,414,P04763,False
SR0000620,C03360,winter jacket,2024-08-20 04:33:00,160,P02699,False
SR0000621,C03560,party wear dress,2023-01-12 23:08:00,130,,True
SR0000622,C09465,party wear dress,2022-06-04 03:31:00,424,P03335,False
SR0000623,C09466,joggers mens,2022-12-05 09:26:00,113,P00870,True
SR0000624,C09309,gym wear,2024-03-13 17:20:00,107,P02205,True
SR0000625,C01608,running shoes,2024-04-08 06:25:00,258,P00176,True
SR0000626,C04867,palazzo pants,2024-03-12 01:08:00,323,,True
SR0000627,C02883,casual jeans,2022-05-20 20:30:00,129,P03618,False
SR0000628,C05988,maxi dress,2023-02-04 23:30:00,461,,True
SR0000629,C03523,office wear,2024-04-26 23:27:00,363,P01152,False
SR0000630,C04487,joggers mens,2023-01-09 18:30:00,365,P00540,True
SR0000631,C02439,running shoes,2022-10-23 12:19:00,483,P04628,False
SR0000632,C03984,denim jacket,2022-04-20 09:49:00,279,,True
SR0000633,C09051,summer kurta,2022-01-31 11:42:00,139,,False
SR0000634,C06659,sneakers white,2022-05-08 04:18:00,149,,True
SR0000635,C07746,casual jeans,2023-11-14 13:20:00,149,P01789,False
SR0000636,C06403,black dress,2024-03-13 13:07:00,475,,False
SR0000637,C09194,formal shirt men,2023-11-05 23:31:00,67,,False
SR0000638,C02525,running shoes,2024-09-09 20:44:00,309,,False
SR0000639,C05026,crop top,2023-09-11 20:18:00,310,,False
SR0000640,C00531,black dress,2023-09-07 19:39:00,233,P04733,False
SR0000641,C01151,joggers mens,2022-07-18 03:52:00,42,,False
SR0000642,C03971,crop top,2022-02-22 22:48:00,268,P00260,False
SR0000643,C04532,sneakers white,2023-04-14 16:12:00,214,P02539,False
SR0000644,C00346,winter jacket,2022-07-17 05:01:00,344,,False
SR0000645,C01268,silk saree,2024-09-17 05:35:00,95,P03491,True
SR0000646,C05237,formal shirt men,2024-11-23 02:43:00,376,P02967,False
SR0000647,C03214,maxi dress,2024-01-17 15:09:00,290,P01546,False
SR0000648,C07211,office wear,2023-02-16 11:43:00,56,P03143,True
SR0000649,C07801,palazzo pants,2022-09-22 05:31:00,340,P04509,True
SR0000650,C08715,crop top,2023-08-13 06:14:00,465,P03609,True
SR0000651,C09136,sneakers white,2022-10-28 14:19:00,342,P03744,True
SR0000652,C09618,winter jacket,2023-06-18 16:44:00,285,,False
SR0000653,C03216,sneakers white,2023-11-10 06:00:00,24,P00819,False
SR0000654,C09397,maxi dress,2022-03-17 16:34:00,178,,False
SR0000655,C02234,crop top,2023-12-25 19:09:00,80,P04720,False
SR0000656,C07612,anarkali suit,2022-03-03 20:22:00,431,P03223,False
SR0000657,C00680,printed kurti,2023-07-25 17:23:00,87,P04011,False
SR0000658,C08058,casual jeans,2024-04-30 19:12:00,84,P03875,False
SR0000659,C06803,crop top,2023-07-24 20:43:00,26,,False
SR0000660,C01113,summer kurta,2022-08-05 07:27:00,328,P04810,False
SR0000661,C03001,sneakers white,2024-08-22 09:43:00,1,P02128,False
SR0000662,C04411,office wear,2024-08-23 09:04:00,106,P01247,False
SR0000663,C03031,joggers mens,2022-04-17 04:19:00,339,,False
SR0000664,C00784,gym wear,2022-07-22 19:16:00,173,P01902,False
SR0000665,C05394,black dress,2024-10-23 00:03:00,360,P04159,False
SR0000666,C07909,printed kurti,2023-10-30 00:11:00,429,P00669,True
SR0000667,C00629,palazzo pants,2024-05-13 21:23:00,450,P01618,False
SR0000668,C08076,silk saree,2023-02-16 03:10:00,177,,True
SR0000669,C02583,winter jacket,2024-10-20 03:07:00,155,,False
SR0000670,C03297,palazzo pants,2022-12-25 04:01:00,150,P04080,True
SR0000671,C00374,casual jeans,2024-12-06 10:56:00,467,,False
SR0000672,C06420,ethnic wear women,2024-09-08 03:52:00,183,P04234,True
SR0000673,C04957,office wear,2024-12-22 16:41:00,386,P00901,False
SR0000674,C06489,denim jacket,2024-06-11 15:09:00,472,,False
SR0000675,C00486,winter jacket,2022-06-19 03:31:00,228,,False
SR0000676,C09727,formal shirt men,2023-02-09 04:21:00,375,P03825,False
SR0000677,C01836,maxi dress,2022-04-07 00:30:00,354,P03928,False
SR0000678,C02877,crop top,2022-07-01 05:34:00,408,P00781,False
SR0000679,C09278,black dress,2022-03-29 18:09:00,389,,False
SR0000680,C04733,joggers mens,2022-07-22 03:16:00,106,P03732,False
SR0000681,C09915,silk saree,2022-08-22 13:42:00,42,P02691,False
SR0000682,C07927,anarkali suit,2022-05-02 20:34:00,65,P04327,False
SR0000683,C01301,printed kurti,2023-11-21 20:10:00,482,P02760,False
SR0000684,C08281,winter jacket,2024-06-09 16:53:00,106,,False
SR0000685,C05472,joggers mens,2022-04-29 00:20:00,55,P00502,False
SR0000686,C08667,winter jacket,2024-08-08 16:03:00,117,P01236,False
SR0000687,C08556,denim jacket,2023-11-07 08:36:00,4,P03465,True
SR0000688,C03572,maxi dress,2023-10-02 18:38:00,285,P03062,True
SR0000689,C01419,palazzo pants,2024-04-05 13:20:00,184,,True
SR0000690,C07069,printed kurti,2023-06-20 19:43:00,412,P03255,False
SR0000691,C05559,crop top,2023-10-20 03:11:00,225,P04083,False
SR0000692,C00379,palazzo pants,2024-09-18 22:46:00,355,P02859,False
