inventory_id,product_id,store_id,warehouse_id,location_type,stock_qty,reorder_point,max_stock,days_on_hand,last_updated
INV000411,P02557,S0144,,store,65,24,120,8.1,2024-12-10
INV000412,P04929,S0041,,store,255,69,345,51.0,2024-09-12
INV000413,P02690,S0130,,store,376,100,500,47.0,2024-07-05
INV000414,P01152,S0088,,store,237,58,290,33.9,2024-04-01
INV000415,P00699,,W017,warehouse,470,73,365,24.7,2024-07-13
INV000416,P02754,,W019,warehouse,263,62,310,21.9,2024-02-28
INV000417,P00840,S0099,,store,212,30,150,19.3,2024-11-18
INV000418,P00955,,W010,warehouse,378,33,165,19.9,2024-05-18
INV000419,P04205,S0073,,store,407,41,205,20.4,2024-02-11
INV000420,P04642,,W030,warehouse,223,73,365,18.6,2024-02-26
INV000421,P01906,S0001,,store,421,64,320,210.5,2024-04-06
INV000422,P03759,S0135,,store,341,50,250,56.8,2024-08-31
INV000423,P04283,S0009,,store,63,47,235,4.5,2024-01-19
INV000424,P03466,S0007,,store,130,45,225,7.2,2024-12-22
INV000425,P03311,,W018,warehouse,78,51,255,78.0,2024-06-23
INV000426,P04336,,W021,warehouse,468,58,290,39.0,2024-10-24
INV000427,P01326,S0021,,store,280,95,475,46.7,2024-01-13
INV000428,P01588,S0118,,store,120,42,210,10.9,2024-02-18
INV000429,P04561,S0080,,store,91,28,140,7.6,2024-06-07
INV000430,P03353,,W025,warehouse,478,97,485,95.6,2024-04-05
INV000431,P01461,S0075,,store,191,67,335,17.4,2024-08-02
INV000432,P00783,,W014,warehouse,468,75,375,58.5,2024-06-09
INV000433,P00170,S0134,,store,84,78,390,4.2,2024-09-11
INV000434,P00804,S0143,,store,178,20,100,44.5,2024-07-16
INV000435,P01878,S0003,,store,187,34,170,9.8,2024-12-19
INV000436,P01357,,W017,warehouse,113,33,165,5.9,2024-06-26
INV000437,P01782,,W020,warehouse,458,32,160,458.0,2024-05-08
INV000438,P03851,S0117,,store,199,30,150,12.4,2024-05-27
INV000439,P00003,S0024,,store,175,94,470,25.0,2024-06-28
INV000440,P01787,S0037,,store,259,93,465,13.6,2024-06-18
INV000441,P04122,S0141,,store,31,60,300,15.5,2024-04-25
INV000442,P00764,,W029,warehouse,432,88,440,54.0,2024-09-26
INV000443,P03970,,W024,warehouse,22,76,380,2.8,2024-10-16
INV000444,P04359,S0005,,store,482,84,420,120.5,2024-05-17
INV000445,P04727,S0058,,store,480,75,375,24.0,2024-08-15
INV000446,P00423,S0034,,store,50,85,425,2.6,2024-09-29
INV000447,P02504,S0091,,store,62,48,240,6.9,2024-05-20
INV000448,P04254,,W001,warehouse,372,81,405,19.6,2024-11-04
INV000449,P02365,S0067,,store,264,45,225,33.0,2024-01-23
INV000450,P03708,S0136,,store,473,74,370,67.6,2024-07-29
INV000451,P04469,S0044,,store,265,74,370,53.0,2024-12-24
INV000452,P03121,S0140,,store,194,49,245,10.8,2024-02-10
INV000453,P01006,S0082,,store,355,60,300,355.0,2024-06-15
INV000454,P00606,,W021,warehouse,239,61,305,19.9,2024-03-18
INV000455,P04202,S0126,,store,458,76,380,30.5,2024-02-05
INV000456,P04390,S0022,,store,415,85,425,20.8,2024-04-15
INV000457,P02892,,W006,warehouse,435,81,405,145.0,2024-04-04
INV000458,P01044,,W027,warehouse,474,68,340,158.0,2024-07-20
INV000459,P01239,,W013,warehouse,420,30,150,420.0,2024-09-07
INV000460,P00853,S0007,,store,411,35,175,31.6,2024-10-17
INV000461,P01357,S0017,,store,320,52,260,26.7,2024-12-18
INV000462,P04745,S0045,,store,470,49,245,26.1,2024-09-09
INV000463,P02002,,W011,warehouse,11,93,465,0.7,2024-08-22
INV000464,P02239,,W008,warehouse,85,35,175,12.1,2024-04-20
INV000465,P04474,S0042,,store,3,31,155,0.2,2024-04-22
INV000466,P02710,S0057,,store,464,72,360,77.3,2024-12-25
INV000467,P00217,,W001,warehouse,442,69,345,27.6,2024-03-27
INV000468,P03320,,W012,warehouse,347,85,425,86.8,2024-03-23
INV000469,P01177,S0034,,store,261,37,185,32.6,2024-09-19
INV000470,P04686,,W026,warehouse,454,22,110,23.9,2024-06-05
INV000471,P02216,S0130,,store,288,68,340,15.2,2024-04-24
INV000472,P04844,S0146,,store,384,61,305,38.4,2024-08-04
INV000473,P00631,,W029,warehouse,218,23,115,218.0,2024-09-03
INV000474,P04762,S0016,,store,126,52,260,9.7,2024-07-28
INV000475,P02217,S0143,,store,134,92,460,7.1,2024-02-14
INV000476,P02488,,W010,warehouse,334,32,160,41.8,2024-08-21
INV000477,P04828,S0072,,store,424,76,380,42.4,2024-08-01
INV000478,P00542,S0001,,store,345,37,185,49.3,2024-04-02
INV000479,P00633,,W006,warehouse,425,83,415,22.4,2024-03-10
INV000480,P02895,,W016,warehouse,412,74,370,412.0,2024-01-15
INV000481,P01916,S0052,,store,173,63,315,11.5,2024-06-11
INV000482,P02475,S0044,,store,157,85,425,7.8,2024-02-26
INV000483,P03325,S0058,,store,478,49,245,53.1,2024-09-24
INV000484,P00470,,W026,warehouse,310,84,420,19.4,2024-01-12
INV000485,P02162,S0082,,store,244,43,215,18.8,2024-08-19
INV000486,P04173,S0106,,store,485,50,250,44.1,2024-03-13
INV000487,P00535,,W020,warehouse,146,78,390,13.3,2024-10-17
INV000488,P00949,,W014,warehouse,442,50,250,44.2,2024-05-09
INV000489,P02137,S0040,,store,78,91,455,6.5,2024-07-30
INV000490,P00146,S0031,,store,34,93,465,2.4,2024-06-02
INV000491,P02003,,W022,warehouse,220,87,435,73.3,2024-12-22
INV000492,P03241,S0078,,store,117,29,145,117.0,2024-03-01
INV000493,P02484,,W017,warehouse,473,90,450,33.8,2024-11-08
INV000494,P00595,,W026,warehouse,12,31,155,0.7,2024-11-08
INV000495,P00311,S0082,,store,233,46,230,38.8,2024-08-13
INV000496,P01969,S0081,,store,109,79,395,10.9,2024-07-22
INV000497,P03763,,W010,warehouse,413,39,195,59.0,2024-01-16
INV000498,P00142,S0033,,store,261,73,365,87.0,2024-05-18
INV000499,P02696,S0031,,store,94,75,375,18.8,2024-07-10
INV000500,P03095,,W010,warehouse,233,74,370,12.9,2024-03-11
INV000501,P02564,S0115,,store,140,88,440,46.7,2024-10-02
INV000502,P03115,,W017,warehouse,372,71,355,23.2,2024-12-12
INV000503,P01436,S0144,,store,387,92,460,77.4,2024-08-10
INV000504,P03676,S0014,,store,231,50,250,17.8,2024-07-20
INV000505,P03123,S0136,,store,5,30,150,5.0,2024-10-13
INV000506,P02362,S0084,,store,81,89,445,40.5,2024-10-13
INV000507,P01998,S0134,,store,281,40,200,15.6,2024-03-26
INV000508,P02398,S0066,,store,238,65,325,23.8,2024-04-02
INV000509,P00438,,W005,warehouse,259,63,315,43.2,2024-12-29
INV000510,P03093,S0065,,store,46,40,200,2.3,2024-06-22
INV000511,P02445,S0052,,store,331,87,435,41.4,2024-11-20
INV000512,P04557,S0092,,store,88,46,230,4.6,2024-02-19
INV000513,P00471,S0147,,store,208,41,205,13.9,2024-10-20
INV000514,P02840,S0020,,store,182,73,365,26.0,2024-02-07
INV000515,P01246,S0005,,store,371,53,265,74.2,2024-08-11
INV000516,P02615,S0150,,store,142,65,325,71.0,2024-12-19
INV000517,P04064,,W009,warehouse,381,89,445,54.4,2024-05-27
INV000518,P00349,,W001,warehouse,88,32,160,44.0,2024-03-11
INV000519,P04199,,W009,warehouse,329,70,350,164.5,2024-12-13
INV000520,P04662,,W008,warehouse,319,98,490,21.3,2024-10-12
INV000521,P04958,S0148,,store,335,83,415,37.2,2024-08-07
INV000522,P02283,S0021,,store,295,29,145,17.4,2024-03-15
INV000523,P04623,,W012,warehouse,432,62,310,48.0,2024-08-15
INV000524,P00023,,W029,warehouse,256,55,275,14.2,2024-09-15
INV000525,P02257,S0031,,store,9,99,495,0.6,2024-03-11
INV000526,P02672,S0023,,store,301,85,425,18.8,2024-12-05
INV000527,P01005,,W010,warehouse,189,26,130,94.5,2024-11-23
INV000528,P02317,,W012,warehouse,209,43,215,11.6,2024-10-12
INV000529,P00539,S0118,,store,284,73,365,23.7,2024-08-02
INV000530,P00242,S0104,,store,395,82,410,20.8,2024-02-13
INV000531,P04047,,W001,warehouse,395,88,440,56.4,2024-03-20
INV000532,P01604,,W003,warehouse,488,36,180,244.0,2024-08-05
INV000533,P04101,,W004,warehouse,126,84,420,18.0,2024-08-19
INV000534,P00890,,W028,warehouse,267,41,205,20.5,2024-02-06
INV000535,P04238,S0133,,store,308,38,190,154.0,2024-04-14
INV000536,P01805,,W015,warehouse,295,64,320,73.8,2024-01-13
INV000537,P00617,,W012,warehouse,430,87,435,22.6,2024-05-10
INV000538,P03626,S0042,,store,461,76,380,92.2,2024-11-18
INV000539,P02864,S0027,,store,191,95,475,38.2,2024-12-08
INV000540,P00569,S0145,,store,468,69,345,46.8,2024-10-10
INV000541,P01452,,W027,warehouse,10,63,315,0.8,2024-02-25
INV000542,P00051,,W018,warehouse,363,34,170,45.4,2024-09-24
INV000543,P01227,S0049,,store,433,92,460,36.1,2024-12-20
INV000544,P03132,,W015,warehouse,350,98,490,58.3,2024-11-08
INV000545,P02057,S0133,,store,194,30,150,194.0,2024-02-13
INV000546,P02848,S0004,,store,26,97,485,2.2,2024-10-07
INV000547,P00414,S0064,,store,457,87,435,228.5,2024-09-05
INV000548,P03770,S0103,,store,113,66,330,5.9,2024-10-12
INV000549,P02869,S0073,,store,485,63,315,44.1,2024-11-16
INV000550,P00114,,W026,warehouse,308,43,215,30.8,2024-01-07
INV000551,P04079,,W001,warehouse,64,41,205,4.6,2024-02-20
INV000552,P00096,,W028,warehouse,233,51,255,16.6,2024-08-26
INV000553,P01017,S0047,,store,383,47,235,22.5,2024-06-13
INV000554,P00689,S0054,,store,292,51,255,48.7,2024-12-06
INV000555,P04809,S0023,,store,478,38,190,478.0,2024-03-29
INV000556,P01313,S0137,,store,213,42,210,42.6,2024-05-24
INV000557,P03580,S0063,,store,348,85,425,116.0,2024-06-23
INV000558,P02975,,W002,warehouse,311,85,425,77.8,2024-09-15
INV000559,P01236,S0015,,store,365,64,320,30.4,2024-02-12
INV000560,P03946,S0075,,store,5,48,240,0.3,2024-07-01
INV000561,P01494,S0006,,store,215,26,130,26.9,2024-04-08
INV000562,P00536,S0092,,store,101,84,420,12.6,2024-10-23
INV000563,P02447,S0038,,store,45,78,390,15.0,2024-01-03
INV000564,P02212,S0052,,store,414,73,365,29.6,2024-12-30
INV000565,P03541,S0001,,store,487,41,205,34.8,2024-05-28
INV000566,P00485,S0026,,store,226,71,355,22.6,2024-02-12
INV000567,P04830,,W021,warehouse,178,73,365,25.4,2024-09-02
INV000568,P03778,,W029,warehouse,69,49,245,5.3,2024-11-28
INV000569,P02824,S0076,,store,38,61,305,3.2,2024-12-23
INV000570,P03949,,W016,warehouse,454,37,185,34.9,2024-03-06
INV000571,P03759,S0020,,store,432,28,140,108.0,2024-06-11
INV000572,P01673,,W008,warehouse,54,70,350,54.0,2024-04-18
INV000573,P00227,S0118,,store,475,92,460,27.9,2024-09-25
INV000574,P01471,,W003,warehouse,100,64,320,5.0,2024-09-06
INV000575,P03754,,W024,warehouse,386,64,320,128.7,2024-10-31
INV000576,P03373,S0140,,store,495,25,125,45.0,2024-12-08
INV000577,P02502,,W016,warehouse,372,59,295,26.6,2024-07-29
INV000578,P02184,,W025,warehouse,33,30,150,1.8,2024-09-30
INV000579,P04855,S0137,,store,22,64,320,2.0,2024-01-17
INV000580,P04379,,W009,warehouse,325,24,120,19.1,2024-11-25
INV000581,P02914,,W013,warehouse,339,32,160,19.9,2024-07-30
INV000582,P04603,S0071,,store,379,43,215,29.2,2024-03-31
INV000583,P02812,,W025,warehouse,262,58,290,21.8,2024-11-05
INV000584,P04247,S0014,,store,157,79,395,9.2,2024-01-21
INV000585,P00832,,W013,warehouse,419,23,115,29.9,2024-03-25
INV000586,P02007,S0137,,store,33,66,330,1.7,2024-11-12
INV000587,P00286,S0130,,store,473,22,110,23.6,2024-09-29
INV000588,P02258,,W028,warehouse,162,38,190,9.5,2024-05-01
INV000589,P02176,S0028,,store,315,56,280,39.4,2024-08-23
INV000590,P02781,,W026,warehouse,284,46,230,23.7,2024-08-25
INV000591,P03575,S0107,,store,86,89,445,5.7,2024-10-06
INV000592,P00926,S0067,,store,241,46,230,21.9,2024-01-11
INV000593,P00387,S0117,,store,442,73,365,147.3,2024-05-15
INV000594,P03486,,W008,warehouse,144,53,265,8.0,2024-01-22
INV000595,P03767,,W023,warehouse,119,68,340,29.8,2024-11-25
INV000596,P03432,S0083,,store,432,20,100,25.4,2024-11-28
INV000597,P04656,S0083,,store,61,67,335,3.6,2024-05-03
INV000598,P00668,,W002,warehouse,251,85,425,251.0,2024-01-03
INV000599,P03306,S0041,,store,339,74,370,21.2,2024-11-12
INV000600,P04971,S0018,,store,308,95,475,16.2,2024-09-07
INV000601,P02625,S0095,,store,162,87,435,18.0,2024-09-19
INV000602,P01063,S0018,,store,401,66,330,22.3,2024-03-07
INV000603,P01249,,W007,warehouse,340,45,225,68.0,2024-07-13
INV000604,P00129,,W026,warehouse,424,65,325,141.3,2024-10-18
INV000605,P02287,S0085,,store,95,25,125,9.5,2024-09-09
INV000606,P01640,S0051,,store,422,63,315,60.3,2024-05-12
INV000607,P01967,S0010,,store,18,89,445,1.4,2024-01-18
INV000608,P00714,,W012,warehouse,96,95,475,12.0,2024-07-07
INV000609,P04566,S0054,,store,428,87,435,23.8,2024-10-25
INV000610,P01714,,W009,warehouse,469,36,180,93.8,2024-12-01
INV000611,P03680,S0126,,store,274,24,120,14.4,2024-04-06
INV000612,P00647,S0147,,store,245,99,495,24.5,2024-12-21
INV000613,P04554,,W020,warehouse,424,48,240,84.8,2024-09-29
INV000614,P03638,,W008,warehouse,68,37,185,9.7,2024-11-27
INV000615,P03071,S0054,,store,278,31,155,139.0,2024-06-28
INV000616,P04360,,W008,warehouse,331,69,345,19.5,2024-10-22
INV000617,P02799,,W025,warehouse,450,31,155,26.5,2024-03-17
INV000618,P03489,S0117,,store,463,32,160,92.6,2024-02-02
INV000619,P03911,S0089,,store,273,54,270,30.3,2024-12-09
INV000620,P00749,,W022,warehouse,207,52,260,18.8,2024-12-16
INV000621,P02402,,W010,warehouse,5,68,340,0.3,2024-11-28
INV000622,P00488,,W002,warehouse,267,77,385,14.1,2024-03-19
INV000623,P02764,S0149,,store,160,85,425,12.3,2024-04-01
INV000624,P03968,S0123,,store,474,32,160,39.5,2024-06-30
INV000625,P00444,S0001,,store,22,77,385,3.1,2024-07-24
INV000626,P01306,,W014,warehouse,245,67,335,61.2,2024-03-01
INV000627,P00671,S0021,,store,500,85,425,71.4,2024-01-11
INV000628,P02209,S0023,,store,372,66,330,33.8,2024-08-01
INV000629,P01275,S0090,,store,211,86,430,211.0,2024-03-04
INV000630,P02704,S0141,,store,96,20,100,12.0,2024-10-31
INV000631,P01027,,W021,warehouse,297,44,220,49.5,2024-10-21
INV000632,P02973,S0117,,store,44,48,240,2.4,2024-11-23
INV000633,P04901,S0069,,store,483,78,390,120.8,2024-05-30
INV000634,P01394,S0094,,store,244,44,220,12.2,2024-01-15
INV000635,P01271,S0012,,store,81,51,255,20.2,2024-06-09
INV000636,P04539,S0145,,store,295,68,340,17.4,2024-08-05
INV000637,P04511,,W026,warehouse,211,24,120,14.1,2024-10-29
INV000638,P02065,,W015,warehouse,204,69,345,204.0,2024-10-15
INV000639,P04050,,W027,warehouse,54,30,150,3.6,2024-06-01
INV000640,P03436,S0035,,store,92,32,160,92.0,2024-01-12
INV000641,P04945,S0120,,store,117,96,480,6.9,2024-08-06
INV000642,P02332,,W029,warehouse,336,23,115,30.5,2024-07-01
INV000643,P03936,S0095,,store,284,69,345,15.8,2024-04-26
INV000644,P00294,S0004,,store,386,100,500,38.6,2024-05-22
INV000645,P03775,,W013,warehouse,70,28,140,14.0,2024-07-21
INV000646,P04408,S0124,,store,159,80,400,9.9,2024-10-05
INV000647,P03680,,W029,warehouse,297,29,145,297.0,2024-09-03
INV000648,P04239,S0032,,store,131,24,120,14.6,2024-02-10
INV000649,P00877,S0080,,store,108,36,180,6.8,2024-02-04
INV000650,P01404,,W020,warehouse,421,71,355,35.1,2024-04-24
INV000651,P04222,,W026,warehouse,266,61,305,20.5,2024-12-27
INV000652,P00095,S0074,,store,443,100,500,31.6,2024-12-24
INV000653,P04753,S0103,,store,463,40,200,33.1,2024-11-07
INV000654,P04406,,W027,warehouse,422,30,150,38.4,2024-12-20
INV000655,P02893,S0038,,store,66,46,230,4.4,2024-11-20
INV000656,P04443,S0056,,store,63,96,480,3.5,2024-09-04
INV000657,P03669,,W027,warehouse,316,87,435,45.1,2024-07-26
INV000658,P00140,,W028,warehouse,151,43,215,9.4,2024-05-25
INV000659,P00094,S0099,,store,183,72,360,26.1,2024-02-08
INV000660,P00633,,W012,warehouse,236,95,475,15.7,2024-04-20
INV000661,P01231,S0121,,store,300,30,150,37.5,2024-09-07
INV000662,P04655,S0079,,store,212,23,115,11.2,2024-03-25
INV000663,P02891,,W014,warehouse,29,60,300,3.6,2024-07-31
INV000664,P03004,S0053,,store,110,27,135,11.0,2024-05-27
INV000665,P00613,S0139,,store,292,24,120,16.2,2024-10-09
INV000666,P00354,,W002,warehouse,366,47,235,73.2,2024-04-18
INV000667,P00595,S0145,,store,234,76,380,23.4,2024-05-04
INV000668,P02841,S0066,,store,143,70,350,11.9,2024-06-12
INV000669,P02699,S0128,,store,154,58,290,11.8,2024-09-19
INV000670,P00183,S0018,,store,472,38,190,42.9,2024-02-21
INV000671,P02705,,W010,warehouse,357,57,285,89.2,2024-08-14
INV000672,P02216,,W013,warehouse,259,38,190,21.6,2024-01-04
INV000673,P04172,S0146,,store,426,64,320,22.4,2024-09-16
INV000674,P03739,,W010,warehouse,278,68,340,30.9,2024-08-12
INV000675,P01918,,W029,warehouse,381,78,390,34.6,2024-12-17
INV000676,P04189,S0012,,store,428,85,425,23.8,2024-02-26
INV000677,P02421,S0127,,store,454,83,415,90.8,2024-11-15
INV000678,P01673,S0127,,store,264,22,110,13.2,2024-03-23
INV000679,P03581,S0126,,store,344,100,500,114.7,2024-09-15
INV000680,P00448,,W020,warehouse,319,53,265,319.0,2024-04-25
INV000681,P00040,S0015,,store,62,97,485,3.1,2024-05-26
INV000682,P00113,S0005,,store,40,99,495,13.3,2024-04-23
INV000683,P01501,S0147,,store,485,26,130,80.8,2024-01-02
INV000684,P00899,S0111,,store,189,80,400,27.0,2024-02-17
INV000685,P04355,S0078,,store,379,29,145,189.5,2024-11-03
INV000686,P02432,S0087,,store,486,58,290,121.5,2024-01-09
INV000687,P04123,,W008,warehouse,87,61,305,6.2,2024-05-10
INV000688,P04347,,W021,warehouse,408,94,470,31.4,2024-05-01
INV000689,P00446,S0092,,store,427,32,160,61.0,2024-08-11
INV000690,P01489,,W015,warehouse,202,62,310,11.9,2024-12-18
INV000691,P04620,S0150,,store,463,73,365,38.6,2024-03-26
INV000692,P02873,S0126,,store,17,97,485,5.7,2024-11-27
INV000693,P00883,S0149,,store,315,77,385,19.7,2024-11-08
INV000694,P04129,S0115,,store,362,20,100,362.0,2024-01-30
INV000695,P00206,S0022,,store,31,56,280,10.3,2024-10-27
INV000696,P04946,S0093,,store,126,22,110,7.9,2024-10-08
INV000697,P01546,S0097,,store,274,25,125,27.4,2024-09-13
INV000698,P02013,S0060,,store,6,87,435,0.4,2024-09-24
INV000699,P03444,S0109,,store,282,31,155,25.6,2024-05-12
INV000700,P02688,,W026,warehouse,397,64,320,132.3,2024-05-27
INV000701,P03061,,W018,warehouse,422,75,375,21.1,2024-05-25
INV000702,P00422,S0037,,store,165,59,295,11.0,2024-03-16
INV000703,P04244,,W029,warehouse,237,90,450,26.3,2024-10-02
INV000704,P03677,,W029,warehouse,457,79,395,76.2,2024-01-27
INV000705,P02969,S0033,,store,353,82,410,176.5,2024-06-16
INV000706,P01736,S0084,,store,203,41,205,10.2,2024-01-13
INV000707,P04393,S0078,,store,22,74,370,2.4,2024-02-26
INV000708,P00774,S0100,,store,124,70,350,8.3,2024-12-10
INV000709,P04833,S0017,,store,196,30,150,14.0,2024-09-09
INV000710,P01843,S0107,,store,134,35,175,7.9,2024-04-04
INV000711,P01795,S0142,,store,230,93,465,12.8,2024-05-05
INV000712,P03348,,W029,warehouse,248,76,380,24.8,2024-10-30
INV000713,P04323,,W011,warehouse,408,22,110,31.4,2024-04-26
INV000714,P02688,,W003,warehouse,322,55,275,16.9,2024-02-12
INV000715,P01000,S0088,,store,106,55,275,10.6,2024-09-23
INV000716,P01820,S0107,,store,295,88,440,18.4,2024-06-25
INV000717,P00163,,W002,warehouse,326,100,500,29.6,2024-04-26
INV000718,P03104,S0085,,store,109,30,150,9.1,2024-09-09
INV000719,P02801,,W002,warehouse,270,44,220,33.8,2024-07-28
INV000720,P00989,S0005,,store,146,56,280,48.7,2024-12-08
INV000721,P00634,S0090,,store,376,100,500,23.5,2024-12-26
INV000722,P01170,S0079,,store,153,45,225,9.0,2024-08-12
INV000723,P01415,S0058,,store,91,61,305,7.6,2024-07-10
INV000724,P04038,,W009,warehouse,443,92,460,221.5,2024-12-11
INV000725,P04001,S0081,,store,43,34,170,2.9,2024-08-31
INV000726,P04025,,W009,warehouse,137,48,240,45.7,2024-12-20
INV000727,P04133,S0030,,store,190,78,390,23.8,2024-09-25
INV000728,P04879,S0138,,store,49,22,110,4.1,2024-12-18
INV000729,P00031,,W002,warehouse,204,57,285,15.7,2024-03-25
INV000730,P00923,,W002,warehouse,90,94,470,8.2,2024-08-26
INV000731,P00108,,W011,warehouse,26,90,450,2.2,2024-02-27
INV000732,P03788,S0106,,store,160,41,205,10.0,2024-11-11
INV000733,P04259,,W022,warehouse,443,29,145,221.5,2024-10-09
INV000734,P03930,S0006,,store,230,73,365,57.5,2024-03-15
INV000735,P01139,S0003,,store,130,51,255,43.3,2024-02-02
INV000736,P02149,S0026,,store,400,49,245,133.3,2024-01-20
INV000737,P02406,S0038,,store,124,65,325,41.3,2024-11-01
INV000738,P03550,S0075,,store,215,50,250,43.0,2024-11-06
INV000739,P04278,,W008,warehouse,90,68,340,6.0,2024-10-05
INV000740,P02040,,W014,warehouse,398,77,385,398.0,2024-10-31
INV000741,P00818,S0046,,store,353,83,415,18.6,2024-03-12
INV000742,P01548,S0078,,store,351,85,425,50.1,2024-04-10
INV000743,P01376,S0124,,store,494,48,240,35.3,2024-06-11
INV000744,P03126,S0097,,store,141,88,440,9.4,2024-12-17
INV000745,P03041,,W019,warehouse,218,43,215,14.5,2024-02-14
INV000746,P02490,,W021,warehouse,25,67,335,1.9,2024-05-08
INV000747,P03023,,W001,warehouse,279,36,180,16.4,2024-11-17
INV000748,P01742,,W019,warehouse,115,34,170,5.8,2024-09-29
INV000749,P01857,,W003,warehouse,164,27,135,54.7,2024-03-16
INV000750,P02303,S0006,,store,494,65,325,26.0,2024-04-19
INV000751,P03932,S0056,,store,310,84,420,16.3,2024-09-24
INV000752,P02304,S0102,,store,272,44,220,68.0,2024-10-12
INV000753,P03190,,W006,warehouse,5,36,180,0.3,2024-05-04
INV000754,P03765,S0142,,store,50,21,105,8.3,2024-11-02
INV000755,P00348,S0083,,store,194,31,155,32.3,2024-02-09
INV000756,P00372,S0084,,store,476,75,375,52.9,2024-10-07
INV000757,P04862,S0006,,store,138,34,170,7.7,2024-06-21
INV000758,P03624,S0044,,store,237,47,235,79.0,2024-05-24
INV000759,P00835,,W011,warehouse,438,34,170,109.5,2024-04-27
INV000760,P01760,,W014,warehouse,220,66,330,16.9,2024-08-22
INV000761,P04423,,W029,warehouse,205,26,130,18.6,2024-10-02
INV000762,P01207,S0101,,store,99,64,320,9.9,2024-10-06
INV000763,P03041,S0097,,store,339,32,160,16.9,2024-10-21
INV000764,P01096,,W014,warehouse,490,96,480,44.5,2024-12-31
INV000765,P02762,S0080,,store,47,69,345,15.7,2024-02-17
INV000766,P00632,S0005,,store,276,27,135,14.5,2024-05-17
INV000767,P01864,S0104,,store,137,74,370,34.2,2024-01-27
INV000768,P00728,S0003,,store,154,54,270,25.7,2024-05-09
INV000769,P02239,,W013,warehouse,426,40,200,53.2,2024-08-07
INV000770,P01522,,W018,warehouse,259,28,140,37.0,2024-06-05
INV000771,P01442,S0021,,store,177,80,400,11.8,2024-12-31
INV000772,P00921,S0084,,store,280,28,140,93.3,2024-03-19
INV000773,P03796,,W022,warehouse,48,68,340,3.4,2024-02-04
INV000774,P04954,,W027,warehouse,84,94,470,8.4,2024-04-24
INV000775,P01369,,W027,warehouse,499,87,435,41.6,2024-12-17
