ticket_id,customer_id,order_id,category,priority,description,status,channel,created_at,resolved_at,agent_id,csat_score
TKT000175,C06965,ORD0034189,Order Issue,Low,My order has not arrived yet.,Resolved,WhatsApp,2022-01-19 23:00:00,2022-01-24 12:00:00,E00106,4.0
TKT000176,C03289,ORD0186516,Wrong Item,Medium,My order has not arrived yet.,Closed,Chat,2023-04-25 16:00:00,2023-04-27 09:00:00,E00949,4.0
TKT000177,C04119,ORD0099433,Product Quality,Medium,I want to return the item.,Resolved,Email,2022-01-11 21:00:00,2022-01-16 15:00:00,E01908,
TKT000178,C07319,ORD0152185,Size Exchange,Low,Discount coupon not applied.,In Progress,WhatsApp,2023-11-17 04:00:00,2023-11-18 06:00:00,E00148,3.0
TKT000179,C03635,ORD0075204,Return & Refund,High,I need help with my account login.,In Progress,WhatsApp,2022-02-26 03:00:00,2022-03-02 13:00:00,E02175,5.0
TKT000180,C03425,ORD0144614,Product Quality,Critical,Product is damaged.,In Progress,Email,2022-12-15 05:00:00,2022-12-18 05:00:00,E00119,5.0
TKT000181,C04324,ORD0118334,Order Issue,Medium,Product is damaged.,Open,Chat,2024-10-24 12:00:00,2024-10-24 16:00:00,E00693,4.0
TKT000182,C03303,ORD0088970,Size Exchange,Low,My order has not arrived yet.,Closed,Email,2022-11-05 13:00:00,2022-11-08 20:00:00,E00872,
TKT000183,C02581,ORD0185506,Order Issue,Medium,The product quality is very poor.,Resolved,WhatsApp,2023-12-07 16:00:00,2023-12-10 00:00:00,E00171,
TKT000184,C09574,ORD0064180,Payment Problem,Low,Product is damaged.,Open,Email,2024-04-18 07:00:00,2024-04-18 21:00:00,E00946,4.0
TKT000185,C01467,ORD0164728,Wrong Item,Medium,Delivery is delayed.,In Progress,WhatsApp,2024-09-10 12:00:00,2024-09-11 04:00:00,E00813,1.0
TKT000186,C00456,ORD0024144,Product Quality,High,I want to return the item.,Open,Email,2023-04-06 17:00:00,2023-04-07 21:00:00,E00286,5.0
TKT000187,C09096,ORD0056592,Wrong Item,Medium,I received the wrong product.,Resolved,Email,2022-06-23 22:00:00,2022-06-26 07:00:00,E00683,
TKT000188,C08582,ORD0094887,Order Issue,Medium,The product quality is very poor.,Resolved,WhatsApp,2024-08-08 06:00:00,2024-08-12 12:00:00,E01873,4.0
TKT000189,C08924,ORD0048797,Account Issue,Medium,The product quality is very poor.,Resolved,Email,2022-08-03 03:00:00,2022-08-08 00:00:00,E01607,
TKT000190,C04091,ORD0053681,Delivery Delay,Low,I received the wrong product.,In Progress,Email,2024-12-02 05:00:00,2024-12-03 19:00:00,E00328,4.0
TKT000191,C03440,ORD0044277,Size Exchange,Medium,Delivery is delayed.,In Progress,WhatsApp,2024-08-13 00:00:00,2024-08-16 09:00:00,E00469,
TKT000192,C08134,ORD0072505,Product Quality,Low,My payment was deducted but order not confirmed.,Resolved,WhatsApp,2023-09-09 06:00:00,2023-09-12 00:00:00,E01208,3.0
TKT000193,C05896,ORD0146463,Return & Refund,Medium,I received the wrong product.,In Progress,Phone,2023-08-16 10:00:00,2023-08-18 03:00:00,E00436,4.0
TKT000194,C08275,ORD0076584,Size Exchange,High,I want to return the item.,Escalated,WhatsApp,2024-05-31 14:00:00,2024-06-04 09:00:00,E00648,
TKT000195,C05825,ORD0086911,Delivery Delay,Critical,Discount coupon not applied.,Open,Chat,2022-01-07 10:00:00,2022-01-09 14:00:00,E00048,4.0
TKT000196,C01031,ORD0050484,Size Exchange,Medium,The product quality is very poor.,Resolved,Email,2023-07-03 09:00:00,2023-07-08 04:00:00,E01713,5.0
TKT000197,C07450,ORD0112994,Size Exchange,Medium,The product quality is very poor.,Resolved,Email,2023-04-05 18:00:00,2023-04-07 20:00:00,E01243,5.0
TKT000198,C00054,ORD0133984,Delivery Delay,Critical,The size I received is different from what I ordered.,Closed,Phone,2022-02-25 02:00:00,2022-02-27 13:00:00,E00935,3.0
TKT000199,C02557,ORD0130587,Delivery Delay,High,I want to return the item.,Escalated,Chat,2024-05-04 10:00:00,2024-05-07 08:00:00,E02111,2.0
TKT000200,C01529,ORD0186110,Delivery Delay,Critical,The product quality is very poor.,Resolved,WhatsApp,2022-07-17 04:00:00,2022-07-17 23:00:00,E01606,2.0
TKT000201,C03530,ORD0019451,Account Issue,Low,The size I received is different from what I ordered.,Escalated,Email,2022-06-03 07:00:00,2022-06-06 08:00:00,E01905,3.0
TKT000202,C09611,ORD0179313,Delivery Delay,Critical,The size I received is different from what I ordered.,Resolved,Email,2022-08-31 00:00:00,2022-09-04 14:00:00,E01855,3.0
TKT000203,C00521,ORD0059385,Account Issue,Medium,I need help with my account login.,In Progress,Email,2022-10-05 02:00:00,2022-10-09 10:00:00,E00923,
TKT000204,C05919,ORD0190997,Size Exchange,High,Delivery is delayed.,Resolved,Phone,2023-03-29 11:00:00,2023-04-01 22:00:00,E00596,
TKT000205,C00658,ORD0180736,Wrong Item,Low,My order has not arrived yet.,Closed,WhatsApp,2022-11-25 00:00:00,2022-11-27 18:00:00,E00177,
TKT000206,C02115,ORD0160054,Return & Refund,Low,My order has not arrived yet.,Resolved,WhatsApp,2022-09-09 15:00:00,2022-09-13 04:00:00,E00213,4.0
TKT000207,C08793,ORD0091396,Product Quality,Medium,Product is damaged.,Escalated,Email,2024-08-04 16:00:00,2024-08-06 21:00:00,E02130,2.0
TKT000208,C06812,ORD0084180,Account Issue,Medium,The product quality is very poor.,Resolved,Phone,2023-09-22 21:00:00,2023-09-26 12:00:00,E01390,4.0
TKT000209,C03390,ORD0076541,Delivery Delay,High,I received the wrong product.,Resolved,Email,2022-02-21 00:00:00,2022-02-21 05:00:00,E01381,
TKT000210,C06569,ORD0167275,Size Exchange,Low,My order has not arrived yet.,Closed,Chat,2024-02-08 19:00:00,2024-02-13 11:00:00,E00426,5.0
TKT000211,C09703,ORD0084214,Size Exchange,Low,The product quality is very poor.,In Progress,WhatsApp,2023-04-11 06:00:00,2023-04-12 20:00:00,E01107,
TKT000212,C00223,ORD0118047,Payment Problem,Low,I need help with my account login.,Escalated,Chat,2023-10-23 09:00:00,2023-10-26 19:00:00,E02117,3.0
TKT000213,C09935,ORD0177641,Delivery Delay,High,The size I received is different from what I ordered.,Escalated,WhatsApp,2022-09-30 08:00:00,2022-10-03 04:00:00,E01819,2.0
TKT000214,C00923,ORD0016375,Payment Problem,Medium,Discount coupon not applied.,Resolved,WhatsApp,2023-03-15 23:00:00,2023-03-17 07:00:00,E01026,3.0
TKT000215,C00382,ORD0133008,Return & Refund,Medium,I received the wrong product.,Resolved,WhatsApp,2022-01-19 01:00:00,2022-01-19 07:00:00,E02318,2.0
TKT000216,C07241,ORD0062027,Wrong Item,High,I received the wrong product.,Resolved,Chat,2022-10-25 17:00:00,2022-10-26 19:00:00,E02372,3.0
TKT000217,C06641,ORD0064163,Order Issue,Critical,Discount coupon not applied.,Resolved,Chat,2023-11-21 10:00:00,2023-11-25 07:00:00,E01626,
TKT000218,C09575,ORD0168359,Account Issue,Medium,I need help with my account login.,Resolved,WhatsApp,2022-06-28 02:00:00,2022-06-30 01:00:00,E00228,4.0
TKT000219,C06188,ORD0036584,Product Quality,Medium,My payment was deducted but order not confirmed.,In Progress,WhatsApp,2022-07-01 04:00:00,2022-07-05 16:00:00,E00925,4.0
TKT000220,C05967,ORD0188233,Delivery Delay,Medium,My payment was deducted but order not confirmed.,In Progress,Email,2023-07-18 03:00:00,2023-07-20 13:00:00,E01728,1.0
TKT000221,C07907,ORD0001176,Delivery Delay,Medium,My payment was deducted but order not confirmed.,Resolved,WhatsApp,2022-03-02 09:00:00,2022-03-06 14:00:00,E01658,
TKT000222,C07592,ORD0008605,Account Issue,Low,Delivery is delayed.,Resolved,Phone,2024-11-09 21:00:00,2024-11-13 01:00:00,E01472,2.0
TKT000223,C07395,ORD0199857,Wrong Item,Medium,My payment was deducted but order not confirmed.,Resolved,Chat,2024-04-11 12:00:00,2024-04-14 08:00:00,E00496,5.0
TKT000224,C03041,ORD0051196,Product Quality,High,The product quality is very poor.,Resolved,Phone,2023-06-19 16:00:00,2023-06-21 05:00:00,E00068,3.0
TKT000225,C04912,ORD0096471,Size Exchange,High,My payment was deducted but order not confirmed.,In Progress,Chat,2023-10-06 14:00:00,2023-10-09 15:00:00,E02400,3.0
TKT000226,C06454,ORD0094746,Delivery Delay,Medium,The product quality is very poor.,Resolved,WhatsApp,2023-05-02 19:00:00,2023-05-04 23:00:00,E02387,
TKT000227,C01474,ORD0113341,Size Exchange,Critical,Discount coupon not applied.,In Progress,Phone,2022-02-19 22:00:00,2022-02-23 12:00:00,E01874,4.0
TKT000228,C04605,ORD0140653,Product Quality,Medium,The product quality is very poor.,Closed,Chat,2023-04-27 23:00:00,2023-05-01 17:00:00,E00368,
TKT000229,C04087,ORD0198615,Account Issue,Medium,The product quality is very poor.,Closed,WhatsApp,2024-07-23 09:00:00,2024-07-26 11:00:00,E00683,5.0
TKT000230,C06242,ORD0117967,Account Issue,Low,The product quality is very poor.,Open,Chat,2022-06-30 02:00:00,2022-07-03 07:00:00,E00354,
TKT000231,C01435,ORD0074588,Order Issue,Medium,I received the wrong product.,Resolved,Email,2024-10-25 03:00:00,2024-10-25 22:00:00,E02363,4.0
TKT000232,C03384,ORD0127471,Delivery Delay,Medium,Product is damaged.,Open,Email,2024-10-29 07:00:00,2024-10-31 18:00:00,E00039,
TKT000233,C07333,ORD0070984,Order Issue,Medium,I received the wrong product.,Escalated,Phone,2022-11-26 19:00:00,2022-11-29 13:00:00,E01852,3.0
TKT000234,C04079,ORD0100968,Wrong Item,Medium,My order has not arrived yet.,Escalated,WhatsApp,2024-01-14 18:00:00,2024-01-15 17:00:00,E00580,5.0
TKT000235,C08962,ORD0113385,Account Issue,High,Discount coupon not applied.,Resolved,Phone,2022-04-17 16:00:00,2022-04-18 02:00:00,E01850,1.0
TKT000236,C09935,ORD0006801,Wrong Item,Medium,Delivery is delayed.,Resolved,Chat,2023-09-27 11:00:00,2023-09-30 01:00:00,E01143,
TKT000237,C06663,ORD0185448,Payment Problem,Medium,The product quality is very poor.,Resolved,Chat,2024-03-20 05:00:00,2024-03-22 12:00:00,E02478,4.0
TKT000238,C09344,ORD0169643,Return & Refund,Low,The product quality is very poor.,Resolved,Email,2023-03-09 09:00:00,2023-03-13 07:00:00,E00867,2.0
TKT000239,C01124,ORD0051849,Account Issue,Critical,The size I received is different from what I ordered.,Closed,Phone,2024-12-19 03:00:00,2024-12-22 17:00:00,E00160,4.0
TKT000240,C00313,ORD0082171,Wrong Item,Low,Discount coupon not applied.,Resolved,WhatsApp,2022-10-29 07:00:00,2022-11-02 20:00:00,E00770,4.0
TKT000241,C09156,ORD0162251,Product Quality,Medium,Discount coupon not applied.,Resolved,Email,2024-07-24 03:00:00,2024-07-25 22:00:00,E02364,3.0
TKT000242,C02844,ORD0098676,Wrong Item,Medium,I need help with my account login.,Escalated,Email,2023-05-04 11:00:00,2023-05-06 22:00:00,E00741,5.0
TKT000243,C08016,ORD0135776,Delivery Delay,Medium,My order has not arrived yet.,Resolved,WhatsApp,2024-04-10 11:00:00,2024-04-15 09:00:00,E01345,3.0
TKT000244,C00296,ORD0138288,Delivery Delay,Low,Discount coupon not applied.,Resolved,WhatsApp,2023-01-21 17:00:00,2023-01-23 02:00:00,E01545,1.0
TKT000245,C00773,ORD0105917,Delivery Delay,High,I want to return the item.,Resolved,Email,2024-09-28 02:00:00,2024-09-28 12:00:00,E00640,5.0
TKT000246,C09574,ORD0146000,Size Exchange,Medium,The size I received is different from what I ordered.,Resolved,Chat,2023-03-06 21:00:00,2023-03-11 00:00:00,E01917,
TKT000247,C04960,ORD0056634,Product Quality,Low,My payment was deducted but order not confirmed.,In Progress,Phone,2022-08-30 01:00:00,2022-09-02 06:00:00,E00818,4.0
TKT000248,C03147,ORD0095813,Order Issue,Low,The product quality is very poor.,Resolved,WhatsApp,2024-10-24 04:00:00,2024-10-28 01:00:00,E00645,4.0
TKT000249,C00303,ORD0105370,Wrong Item,Low,I received the wrong product.,Open,WhatsApp,2022-02-17 09:00:00,2022-02-20 09:00:00,E01084,
TKT000250,C01979,ORD0165711,Payment Problem,Medium,The product quality is very poor.,Resolved,Chat,2022-07-27 11:00:00,2022-07-28 10:00:00,E00974,
TKT000251,C03282,ORD0089804,Wrong Item,Medium,Discount coupon not applied.,Resolved,Chat,2024-10-25 19:00:00,2024-10-27 21:00:00,E00997,
TKT000252,C00085,ORD0093329,Wrong Item,Low,The product quality is very poor.,In Progress,Chat,2023-11-07 14:00:00,2023-11-09 13:00:00,E00739,
TKT000253,C00871,ORD0124122,Payment Problem,Low,Delivery is delayed.,Resolved,Chat,2023-05-19 21:00:00,2023-05-23 04:00:00,E00621,5.0
TKT000254,C02352,ORD0143592,Wrong Item,Medium,I received the wrong product.,Resolved,Phone,2023-02-04 16:00:00,2023-02-06 13:00:00,E01276,3.0
TKT000255,C01419,ORD0177947,Order Issue,Low,My payment was deducted but order not confirmed.,Open,Phone,2023-12-23 23:00:00,2023-12-28 10:00:00,E00117,
TKT000256,C03859,ORD0014550,Return & Refund,Low,My payment was deducted but order not confirmed.,Open,Chat,2024-05-31 22:00:00,2024-06-05 22:00:00,E01384,4.0
TKT000257,C00533,ORD0179457,Wrong Item,Low,I received the wrong product.,Resolved,Chat,2023-12-06 15:00:00,2023-12-07 16:00:00,E01346,
TKT000258,C03135,ORD0046977,Payment Problem,High,My order has not arrived yet.,Resolved,Phone,2022-06-14 12:00:00,2022-06-15 11:00:00,E00017,2.0
TKT000259,C03456,ORD0061087,Size Exchange,Low,Discount coupon not applied.,Escalated,Email,2023-07-28 17:00:00,2023-07-28 20:00:00,E02193,4.0
TKT000260,C06582,ORD0109426,Payment Problem,High,Product is damaged.,Resolved,Chat,2022-01-02 18:00:00,2022-01-03 18:00:00,E00625,4.0
TKT000261,C01219,ORD0053336,Order Issue,High,The product quality is very poor.,In Progress,Email,2024-06-30 07:00:00,2024-07-02 03:00:00,E00233,4.0
TKT000262,C04755,ORD0096099,Return & Refund,Low,Product is damaged.,Resolved,Chat,2023-07-10 12:00:00,2023-07-11 04:00:00,E00768,4.0
TKT000263,C03545,ORD0053085,Size Exchange,Low,The size I received is different from what I ordered.,Resolved,Chat,2022-04-06 17:00:00,2022-04-06 23:00:00,E00583,
TKT000264,C07037,ORD0004871,Delivery Delay,Medium,Discount coupon not applied.,Resolved,WhatsApp,2024-01-20 02:00:00,2024-01-20 17:00:00,E00103,3.0
TKT000265,C03592,ORD0037695,Order Issue,Medium,I need help with my account login.,Closed,WhatsApp,2024-11-19 18:00:00,2024-11-22 06:00:00,E01060,2.0
TKT000266,C05704,ORD0115570,Wrong Item,Medium,Discount coupon not applied.,Resolved,WhatsApp,2023-01-01 19:00:00,2023-01-03 06:00:00,E01614,1.0
TKT000267,C07396,ORD0158012,Size Exchange,Medium,The product quality is very poor.,Resolved,Phone,2022-10-11 11:00:00,2022-10-12 06:00:00,E01980,
TKT000268,C02669,ORD0148812,Order Issue,Critical,I need help with my account login.,Escalated,WhatsApp,2024-01-20 13:00:00,2024-01-25 05:00:00,E02329,
TKT000269,C06691,ORD0021512,Account Issue,High,Delivery is delayed.,Resolved,WhatsApp,2023-11-02 13:00:00,2023-11-03 13:00:00,E01038,5.0
TKT000270,C03653,ORD0191976,Wrong Item,Critical,Product is damaged.,Resolved,Email,2023-07-04 12:00:00,2023-07-06 06:00:00,E01714,5.0
TKT000271,C09584,ORD0139323,Payment Problem,High,My payment was deducted but order not confirmed.,In Progress,Email,2023-10-20 08:00:00,2023-10-23 10:00:00,E01760,
TKT000272,C06502,ORD0143815,Delivery Delay,Medium,My order has not arrived yet.,Closed,Phone,2023-01-18 20:00:00,2023-01-23 11:00:00,E01362,
TKT000273,C09517,ORD0023155,Order Issue,Medium,Delivery is delayed.,Resolved,Chat,2023-08-12 16:00:00,2023-08-14 09:00:00,E00599,
TKT000274,C06139,ORD0139958,Payment Problem,Low,The size I received is different from what I ordered.,Resolved,Phone,2022-05-27 09:00:00,2022-05-30 01:00:00,E02214,1.0
TKT000275,C00040,ORD0068431,Account Issue,Medium,My order has not arrived yet.,Resolved,Email,2024-02-21 18:00:00,2024-02-22 12:00:00,E00655,3.0
TKT000276,C04606,ORD0080737,Return & Refund,Medium,Delivery is delayed.,Resolved,WhatsApp,2022-07-15 05:00:00,2022-07-17 21:00:00,E02441,
TKT000277,C08302,ORD0001567,Delivery Delay,Low,I need help with my account login.,Resolved,WhatsApp,2023-07-02 21:00:00,2023-07-05 08:00:00,E01707,
TKT000278,C05843,ORD0185855,Payment Problem,High,I received the wrong product.,Resolved,Chat,2024-02-04 18:00:00,2024-02-06 03:00:00,E02076,4.0
TKT000279,C02828,ORD0183706,Account Issue,High,I need help with my account login.,Resolved,Phone,2024-10-07 01:00:00,2024-10-10 13:00:00,E02018,4.0
TKT000280,C06183,ORD0016839,Product Quality,Low,I received the wrong product.,In Progress,Chat,2023-05-08 03:00:00,2023-05-09 02:00:00,E00018,5.0
TKT000281,C04030,ORD0069656,Payment Problem,Medium,My order has not arrived yet.,Resolved,WhatsApp,2022-12-04 08:00:00,2022-12-08 04:00:00,E00238,4.0
TKT000282,C00963,ORD0038482,Return & Refund,Low,The size I received is different from what I ordered.,Resolved,Phone,2022-11-28 13:00:00,2022-11-30 09:00:00,E00326,4.0
TKT000283,C08077,ORD0164497,Return & Refund,Medium,I need help with my account login.,Closed,Chat,2024-11-27 08:00:00,2024-11-28 03:00:00,E00437,4.0
TKT000284,C01815,ORD0156998,Payment Problem,Low,Delivery is delayed.,In Progress,Email,2023-03-05 14:00:00,2023-03-07 08:00:00,E01801,
TKT000285,C02929,ORD0193466,Wrong Item,Low,The size I received is different from what I ordered.,Resolved,Phone,2024-10-05 20:00:00,2024-10-06 04:00:00,E00719,3.0
TKT000286,C07307,ORD0107448,Return & Refund,High,I want to return the item.,Closed,Phone,2024-05-05 02:00:00,2024-05-06 23:00:00,E01603,4.0
TKT000287,C06083,ORD0020223,Size Exchange,Medium,The product quality is very poor.,Resolved,Phone,2024-03-19 06:00:00,2024-03-22 01:00:00,E00023,4.0
TKT000288,C00280,ORD0024865,Order Issue,Low,The size I received is different from what I ordered.,In Progress,Email,2022-07-15 15:00:00,2022-07-16 16:00:00,E01984,4.0
TKT000289,C09799,ORD0082167,Return & Refund,Low,The product quality is very poor.,Resolved,Email,2024-03-10 11:00:00,2024-03-13 16:00:00,E00483,5.0
TKT000290,C09644,ORD0132298,Delivery Delay,High,I received the wrong product.,Resolved,WhatsApp,2023-06-19 13:00:00,2023-06-21 11:00:00,E01368,4.0
TKT000291,C02226,ORD0069426,Wrong Item,Medium,I need help with my account login.,Open,WhatsApp,2022-11-03 23:00:00,2022-11-06 14:00:00,E01086,2.0
TKT000292,C06595,ORD0081164,Account Issue,High,The size I received is different from what I ordered.,Resolved,Chat,2024-05-23 12:00:00,2024-05-26 00:00:00,E00504,1.0
TKT000293,C03148,ORD0186809,Product Quality,High,Delivery is delayed.,Closed,WhatsApp,2023-11-09 18:00:00,2023-11-10 03:00:00,E01878,
TKT000294,C05034,ORD0189496,Product Quality,Medium,I want to return the item.,Closed,Chat,2022-11-08 04:00:00,2022-11-08 08:00:00,E00653,4.0
TKT000295,C00194,ORD0118799,Return & Refund,Medium,My payment was deducted but order not confirmed.,Resolved,Phone,2023-08-04 12:00:00,2023-08-09 06:00:00,E00343,5.0
TKT000296,C09175,ORD0169181,Return & Refund,Medium,My payment was deducted but order not confirmed.,Resolved,Phone,2024-11-11 09:00:00,2024-11-14 22:00:00,E01549,4.0
TKT000297,C03911,ORD0063263,Account Issue,Low,The product quality is very poor.,Closed,Phone,2024-09-04 15:00:00,2024-09-07 22:00:00,E00311,5.0
TKT000298,C01492,ORD0158394,Payment Problem,High,The product quality is very poor.,Closed,WhatsApp,2022-12-31 05:00:00,2023-01-04 15:00:00,E01422,
TKT000299,C03944,ORD0114744,Payment Problem,Medium,The size I received is different from what I ordered.,Resolved,Chat,2022-03-27 10:00:00,2022-03-30 17:00:00,E01137,
TKT000300,C06938,ORD0064293,Product Quality,Medium,Discount coupon not applied.,Resolved,Phone,2023-09-27 13:00:00,2023-09-29 16:00:00,E00555,1.0
TKT000301,C03382,ORD0016178,Delivery Delay,Medium,The size I received is different from what I ordered.,Resolved,Chat,2024-10-04 03:00:00,2024-10-05 21:00:00,E01461,3.0
TKT000302,C01987,ORD0023699,Order Issue,Medium,I want to return the item.,Resolved,WhatsApp,2023-10-05 22:00:00,2023-10-08 12:00:00,E01508,5.0
TKT000303,C09834,ORD0167697,Payment Problem,Medium,My payment was deducted but order not confirmed.,Resolved,Chat,2022-02-15 08:00:00,2022-02-17 11:00:00,E01263,5.0
TKT000304,C04972,ORD0001311,Delivery Delay,Medium,The size I received is different from what I ordered.,Open,Email,2023-08-03 19:00:00,2023-08-08 12:00:00,E02007,2.0
