order_id,customer_id,product_id,store_id,quantity,unit_price,total_amount,order_date,estimated_delivery,actual_delivery,status,delivery_city,shipping_fee
ORD0000231,C02243,P02613,S0106,2,3285,6570,2023-08-26,2023-08-31,2023-08-31,Delivered,Ludhiana,0
ORD0000232,C09377,P01252,S0080,2,3788,7576,2023-08-26,2023-08-28,2023-09-02,Cancelled,Bhopal,49
ORD0000233,C00179,P04661,S0112,1,3992,3992,2023-11-10,2023-11-14,2023-11-13,Delivered,Indore,0
ORD0000234,C06564,P01830,S0143,2,2011,4022,2024-10-07,2024-10-09,2024-10-10,Delivered,Lucknow,99
ORD0000235,C05218,P02047,S0013,2,4525,9050,2024-12-05,2024-12-13,2024-12-16,Cancelled,Mumbai,99
ORD0000236,C09398,P03955,S0072,1,2848,2848,2024-11-24,2024-12-02,2024-12-04,Delivered,Kochi,0
ORD0000237,C02104,P03069,S0103,3,2354,7062,2022-09-09,2022-09-19,2022-09-22,Shipped,Jaipur,0
ORD0000238,C09283,P01705,S0063,2,2999,5998,2022-01-21,2022-01-28,2022-02-01,Delivered,Indore,0
ORD0000239,C04952,P03174,S0005,3,4905,14715,2022-06-30,2022-07-10,2022-07-11,Delivered,Kolkata,0
ORD0000240,C08848,P00301,S0046,2,7474,14948,2023-08-12,2023-08-21,2023-08-22,Delivered,Chandigarh,0
ORD0000241,C07293,P00320,S0065,2,285,570,2023-12-22,2023-12-31,2024-01-04,Confirmed,Surat,0
ORD0000242,C07312,P04468,S0105,1,3246,3246,2024-05-20,2024-05-25,2024-05-26,Delivered,Bengaluru,0
ORD0000243,C01039,P02110,S0035,3,10572,31716,2024-02-01,2024-02-09,2024-02-11,Delivered,Kolkata,0
ORD0000244,C02614,P04251,S0072,3,1928,5784,2023-07-16,2023-07-25,2023-07-27,Delivered,Ludhiana,0
ORD0000245,C03023,P02620,S0094,3,1071,3213,2022-02-05,2022-02-14,2022-02-16,Delivered,Agra,0
ORD0000246,C00669,P00530,S0016,3,5536,16608,2023-10-16,2023-10-18,2023-10-17,Delivered,Hyderabad,99
ORD0000247,C01604,P02922,S0095,1,10335,10335,2024-09-11,2024-09-16,2024-09-16,Delivered,Ahmedabad,99
ORD0000248,C09312,P00576,S0105,3,377,1131,2024-07-30,2024-08-04,2024-08-08,Confirmed,Surat,99
ORD0000249,C09194,P00459,S0093,2,529,1058,2023-01-20,2023-01-27,2023-01-30,Delivered,Kolkata,49
ORD0000250,C03466,P02319,S0023,3,4082,12246,2023-04-05,2023-04-08,2023-04-11,Returned,Kochi,99
ORD0000251,C00537,P03993,S0088,1,604,604,2023-01-21,2023-01-28,2023-01-30,Delivered,Lucknow,0
ORD0000252,C08275,P04404,S0127,1,11359,11359,2024-02-11,2024-02-14,2024-02-18,Delivered,Lucknow,0
ORD0000253,C08760,P02087,S0146,1,9402,9402,2024-11-01,2024-11-09,2024-11-09,Delivered,Chandigarh,49
ORD0000254,C09826,P04479,S0001,1,4532,4532,2022-04-03,2022-04-11,2022-04-14,Confirmed,Bengaluru,0
ORD0000255,C03256,P01579,S0103,1,2493,2493,2024-08-21,2024-08-26,2024-08-28,Delivered,Lucknow,49
ORD0000256,C01700,P03172,S0036,3,508,1524,2022-03-04,2022-03-14,2022-03-19,Delivered,Nagpur,49
ORD0000257,C07774,P01902,S0111,3,7328,21984,2024-10-09,2024-10-15,2024-10-17,Cancelled,Nagpur,0
ORD0000258,C09009,P04012,S0072,3,6989,20967,2023-08-01,2023-08-07,2023-08-10,Delivered,Kolkata,49
ORD0000259,C06134,P00516,S0121,1,4895,4895,2024-03-02,2024-03-11,2024-03-11,Delivered,Delhi,49
ORD0000260,C07153,P04480,S0014,1,7100,7100,2024-10-21,2024-10-29,2024-11-02,Delivered,Ludhiana,49
ORD0000261,C00607,P02447,S0088,1,784,784,2023-08-26,2023-09-04,2023-09-03,Returned,Mumbai,0
ORD0000262,C08629,P02817,S0088,3,2821,8463,2023-07-04,2023-07-10,2023-07-09,Cancelled,Patna,49
ORD0000263,C01389,P03231,S0097,2,1409,2818,2023-07-10,2023-07-15,2023-07-20,Delivered,Bengaluru,0
ORD0000264,C04458,P04228,S0087,2,746,1492,2023-01-16,2023-01-24,2023-01-24,Confirmed,Vadodara,49
ORD0000265,C01500,P01162,S0008,1,4534,4534,2023-11-27,2023-12-04,2023-12-07,Delivered,Kochi,0
ORD0000266,C03471,P04087,S0094,3,6996,20988,2022-10-19,2022-10-22,2022-10-24,Cancelled,Bengaluru,0
ORD0000267,C03277,P02195,S0026,1,384,384,2023-10-04,2023-10-06,2023-10-11,Delivered,Delhi,0
ORD0000268,C06920,P00369,S0064,3,10447,31341,2024-01-29,2024-02-05,2024-02-10,Delivered,Pune,49
ORD0000269,C09035,P02800,S0098,3,3685,11055,2023-06-27,2023-06-30,2023-06-29,Delivered,Vadodara,0
ORD0000270,C08167,P02823,S0101,1,3325,3325,2022-07-01,2022-07-08,2022-07-13,Delivered,Mumbai,49
ORD0000271,C05871,P00166,S0026,3,7160,21480,2024-11-14,2024-11-16,2024-11-21,Delivered,Pune,0
ORD0000272,C06407,P00197,S0098,2,3147,6294,2024-03-01,2024-03-10,2024-03-10,Cancelled,Mumbai,0
ORD0000273,C08049,P00507,S0037,1,566,566,2023-06-18,2023-06-28,2023-06-30,Delivered,Bengaluru,0
ORD0000274,C03627,P01015,S0095,2,926,1852,2024-04-09,2024-04-18,2024-04-20,Confirmed,Lucknow,49
ORD0000275,C07510,P01705,S0113,2,2999,5998,2022-07-28,2022-08-03,2022-08-03,Delivered,Pune,0
ORD0000276,C09683,P02859,S0085,1,5216,5216,2023-09-09,2023-09-15,2023-09-19,Delivered,Lucknow,0
ORD0000277,C08388,P02454,S0096,2,5647,11294,2022-04-22,2022-04-25,2022-04-28,Delivered,Agra,49
ORD0000278,C03636,P02019,S0010,1,11524,11524,2022-06-24,2022-06-29,2022-07-01,Delivered,Nagpur,49
ORD0000279,C06170,P03235,S0084,3,4961,14883,2022-11-04,2022-11-07,2022-11-12,Delivered,Nagpur,0
ORD0000280,C04815,P04250,S0019,3,4065,12195,2024-11-13,2024-11-18,2024-11-17,Delivered,Ahmedabad,49
ORD0000281,C00348,P02341,S0080,2,1590,3180,2024-01-14,2024-01-17,2024-01-20,Delivered,Jaipur,99
ORD0000282,C06016,P02538,S0046,3,612,1836,2022-06-19,2022-06-25,2022-06-24,Delivered,Pune,0
ORD0000283,C04313,P02963,S0048,3,3087,9261,2024-10-24,2024-10-31,2024-11-05,Confirmed,Bengaluru,0
ORD0000284,C01660,P02950,S0043,1,4724,4724,2024-12-13,2024-12-16,2024-12-18,Delivered,Patna,49
ORD0000285,C01697,P00994,S0137,1,668,668,2022-10-12,2022-10-20,2022-10-23,Delivered,Vadodara,0
ORD0000286,C02238,P02182,S0050,1,3635,3635,2024-02-03,2024-02-10,2024-02-12,Delivered,Patna,0
ORD0000287,C05785,P01817,S0126,1,4116,4116,2022-10-11,2022-10-13,2022-10-14,Delivered,Vadodara,0
ORD0000288,C09392,P02109,S0137,3,2588,7764,2022-09-02,2022-09-06,2022-09-11,Returned,Mumbai,0
ORD0000289,C09647,P04697,S0083,2,1776,3552,2023-07-22,2023-07-31,2023-07-31,Delivered,Bengaluru,0
ORD0000290,C05499,P04018,S0090,1,1309,1309,2024-08-11,2024-08-21,2024-08-26,Delivered,Vadodara,49
ORD0000291,C04851,P04388,S0078,3,6836,20508,2024-02-24,2024-03-01,2024-03-04,Delivered,Chandigarh,0
ORD0000292,C04615,P02819,S0030,3,8227,24681,2022-12-08,2022-12-13,2022-12-13,Delivered,Hyderabad,49
ORD0000293,C06297,P04764,S0136,3,720,2160,2023-03-31,2023-04-03,2023-04-03,Delivered,Bhopal,0
ORD0000294,C06840,P04307,S0058,3,1585,4755,2022-03-25,2022-03-28,2022-03-27,Delivered,Chennai,49
ORD0000295,C05335,P02567,S0065,1,1056,1056,2024-07-18,2024-07-23,2024-07-26,Shipped,Vadodara,49
ORD0000296,C01399,P02615,S0121,2,9002,18004,2023-09-15,2023-09-18,2023-09-17,Delivered,Chandigarh,0
ORD0000297,C02495,P03196,S0118,1,798,798,2022-09-06,2022-09-08,2022-09-08,Delivered,Surat,99
ORD0000298,C05057,P01885,S0140,2,305,610,2023-11-16,2023-11-24,2023-11-23,Delivered,Hyderabad,0
ORD0000299,C07390,P04718,S0147,2,247,494,2023-08-14,2023-08-23,2023-08-24,Delivered,Lucknow,0
ORD0000300,C04983,P02064,S0150,1,4066,4066,2022-09-30,2022-10-03,2022-10-04,Delivered,Hyderabad,0
ORD0000301,C02814,P00045,S0104,1,984,984,2022-06-08,2022-06-11,2022-06-11,Delivered,Jaipur,0
ORD0000302,C09754,P01527,S0105,2,1993,3986,2023-07-21,2023-07-31,2023-08-05,Delivered,Patna,0
ORD0000303,C05540,P03301,S0138,2,3696,7392,2024-10-28,2024-11-03,2024-11-06,Delivered,Delhi,0
ORD0000304,C00589,P04707,S0060,3,1369,4107,2024-02-19,2024-02-26,2024-02-25,Delivered,Chandigarh,49
ORD0000305,C00228,P01356,S0070,1,4801,4801,2023-04-22,2023-05-02,2023-05-03,Shipped,Mumbai,49
ORD0000306,C09522,P04415,S0132,2,2843,5686,2024-08-25,2024-08-28,2024-08-30,Cancelled,Ludhiana,49
ORD0000307,C02018,P04961,S0039,3,668,2004,2023-03-29,2023-04-07,2023-04-11,Delivered,Lucknow,99
ORD0000308,C02705,P02016,S0065,2,5223,10446,2024-09-21,2024-09-29,2024-09-28,Delivered,Chennai,49
ORD0000309,C04661,P04728,S0029,3,1409,4227,2023-09-14,2023-09-19,2023-09-22,Confirmed,Lucknow,0
ORD0000310,C01563,P01553,S0005,2,703,1406,2022-04-28,2022-05-04,2022-05-04,Delivered,Mumbai,0
ORD0000311,C09269,P02498,S0097,3,3933,11799,2022-02-18,2022-02-20,2022-02-20,Cancelled,Chandigarh,49
ORD0000312,C01124,P02554,S0117,1,731,731,2023-10-30,2023-11-02,2023-11-07,Cancelled,Agra,0
ORD0000313,C03059,P04440,S0020,1,2877,2877,2022-12-21,2022-12-30,2023-01-02,Shipped,Lucknow,49
ORD0000314,C02562,P03441,S0008,1,674,674,2024-11-10,2024-11-20,2024-11-24,Delivered,Nagpur,49
ORD0000315,C03834,P02255,S0108,2,3519,7038,2022-12-14,2022-12-19,2022-12-21,Delivered,Jaipur,99
ORD0000316,C01075,P01015,S0023,2,926,1852,2023-08-11,2023-08-20,2023-08-21,Returned,Nagpur,49
ORD0000317,C07319,P04892,S0026,1,2863,2863,2024-11-27,2024-12-05,2024-12-05,Confirmed,Chennai,0
ORD0000318,C05302,P04468,S0076,3,3246,9738,2023-05-14,2023-05-16,2023-05-17,Delivered,Agra,49
ORD0000319,C09586,P00212,S0095,1,4550,4550,2022-12-10,2022-12-14,2022-12-13,Delivered,Patna,0
ORD0000320,C01324,P01442,S0124,1,2171,2171,2024-12-10,2024-12-13,2024-12-14,Delivered,Kochi,0
ORD0000321,C02915,P00580,S0050,3,3770,11310,2024-11-26,2024-11-30,2024-11-30,Delivered,Ahmedabad,0
ORD0000322,C03208,P00372,S0074,1,8318,8318,2022-12-03,2022-12-11,2022-12-15,Delivered,Chennai,49
ORD0000323,C05268,P01895,S0034,2,2106,4212,2024-11-07,2024-11-15,2024-11-16,Placed,Surat,49
ORD0000324,C05671,P04625,S0090,1,2098,2098,2023-07-22,2023-07-24,2023-07-26,Delivered,Delhi,0
ORD0000325,C04616,P00155,S0116,3,4545,13635,2022-07-05,2022-07-15,2022-07-20,Confirmed,Delhi,0
ORD0000326,C03441,P01589,S0045,2,441,882,2024-04-08,2024-04-12,2024-04-16,Delivered,Surat,99
ORD0000327,C05226,P01886,S0126,3,1357,4071,2022-05-29,2022-06-05,2022-06-04,Delivered,Jaipur,49
ORD0000328,C04290,P02226,,1,2793,2793,2022-09-22,2022-10-01,2022-10-06,Delivered,Chandigarh,0
ORD0000329,C02440,P03146,S0082,2,3412,6824,2024-07-17,2024-07-24,2024-07-28,Shipped,Kochi,0
ORD0000330,C05417,P01633,S0045,3,241,723,2022-01-04,2022-01-11,2022-01-12,Delivered,Pune,49
ORD0000331,C09141,P04161,S0146,2,670,1340,2022-12-20,2022-12-29,2022-12-31,Confirmed,Chandigarh,0
ORD0000332,C01773,P00533,S0075,2,4077,8154,2024-02-13,2024-02-18,2024-02-18,Delivered,Ahmedabad,0
ORD0000333,C07567,P00407,S0112,3,2653,7959,2024-09-17,2024-09-19,2024-09-18,Delivered,Kochi,49
ORD0000334,C04883,P03318,S0039,1,253,253,2023-06-13,2023-06-20,2023-06-24,Delivered,Surat,0
ORD0000335,C06034,P02454,S0081,1,5647,5647,2023-05-17,2023-05-24,2023-05-28,Delivered,Surat,49
ORD0000336,C00539,P03269,S0056,1,4439,4439,2023-11-05,2023-11-14,2023-11-14,Confirmed,Ludhiana,0
ORD0000337,C03811,P03721,S0088,1,2115,2115,2023-11-20,2023-11-28,2023-11-27,Returned,Ahmedabad,99
ORD0000338,C01163,P04291,S0114,3,684,2052,2024-04-30,2024-05-06,2024-05-10,Delivered,Kolkata,49
ORD0000339,C06215,P02234,S0114,3,602,1806,2023-07-10,2023-07-14,2023-07-16,Confirmed,Hyderabad,99
ORD0000340,C03123,P01457,S0123,1,884,884,2024-01-13,2024-01-22,2024-01-23,Shipped,Bengaluru,49
ORD0000341,C05455,P03638,S0051,1,1910,1910,2022-03-23,2022-03-30,2022-03-29,Cancelled,Kolkata,0
ORD0000342,C04363,P02756,S0035,3,2706,8118,2024-12-21,2024-12-31,2025-01-04,Delivered,Kolkata,0
ORD0000343,C01371,P03117,S0017,3,4670,14010,2023-06-23,2023-06-27,2023-06-30,Cancelled,Vadodara,99
ORD0000344,C09088,P02523,S0100,3,1060,3180,2024-06-13,2024-06-19,2024-06-21,Delivered,Chennai,99
ORD0000345,C00955,P00569,S0010,3,2477,7431,2023-05-16,2023-05-23,2023-05-27,Delivered,Vadodara,0
ORD0000346,C08172,P00746,S0114,1,4042,4042,2022-12-27,2023-01-04,2023-01-08,Delivered,Hyderabad,49
ORD0000347,C01270,P02280,S0051,3,3438,10314,2022-07-05,2022-07-07,2022-07-10,Delivered,Vadodara,99
ORD0000348,C00825,P03920,S0053,1,3572,3572,2024-02-26,2024-03-05,2024-03-07,Delivered,Surat,49
ORD0000349,C00753,P03777,S0051,2,685,1370,2022-09-05,2022-09-15,2022-09-14,Delivered,Pune,0
ORD0000350,C06243,P02353,S0068,3,347,1041,2023-11-13,2023-11-17,2023-11-16,Delivered,Agra,99
ORD0000351,C03802,P03414,S0034,1,1667,1667,2022-10-20,2022-10-29,2022-10-29,Cancelled,Ludhiana,49
ORD0000352,C02020,P02686,S0048,1,4153,4153,2022-12-30,2023-01-04,2023-01-03,Delivered,Ahmedabad,99
ORD0000353,C03817,P00483,S0144,1,4435,4435,2023-06-05,2023-06-14,2023-06-15,Delivered,Pune,0
ORD0000354,C02986,P03363,S0059,3,3443,10329,2023-01-31,2023-02-02,2023-02-05,Shipped,Ludhiana,99
ORD0000355,C04651,P03160,S0130,3,14247,42741,2023-03-03,2023-03-10,2023-03-14,Delivered,Ludhiana,0
ORD0000356,C08349,P03354,S0090,3,3145,9435,2022-06-09,2022-06-14,2022-06-13,Shipped,Pune,0
ORD0000357,C06875,P01291,S0112,1,9239,9239,2023-03-08,2023-03-13,2023-03-12,Shipped,Patna,0
ORD0000358,C00269,P01907,S0052,2,1761,3522,2024-09-13,2024-09-16,2024-09-16,Delivered,Pune,49
ORD0000359,C09106,P00508,S0033,3,926,2778,2024-02-29,2024-03-09,2024-03-08,Delivered,Ahmedabad,0
ORD0000360,C07284,P01344,S0120,1,10960,10960,2023-01-23,2023-01-26,2023-01-26,Shipped,Surat,49
ORD0000361,C00514,P00598,S0150,1,8323,8323,2024-03-18,2024-03-25,2024-03-26,Delivered,Delhi,49
ORD0000362,C01546,P01427,S0136,1,3161,3161,2022-07-03,2022-07-13,2022-07-18,Delivered,Ahmedabad,49
ORD0000363,C03674,P00402,S0144,2,3219,6438,2023-11-26,2023-12-05,2023-12-08,Delivered,Bengaluru,0
ORD0000364,C01853,P03242,S0149,1,390,390,2022-06-05,2022-06-15,2022-06-17,Delivered,Hyderabad,0
ORD0000365,C06444,P03464,S0051,1,2734,2734,2024-11-03,2024-11-06,2024-11-07,Delivered,Pune,0
ORD0000366,C05600,P00172,S0013,3,512,1536,2022-07-01,2022-07-03,2022-07-06,Returned,Jaipur,49
ORD0000367,C09984,P01104,S0083,1,3322,3322,2023-12-30,2024-01-08,2024-01-13,Confirmed,Kolkata,49
ORD0000368,C03521,P02838,S0015,2,3632,7264,2022-03-19,2022-03-26,2022-03-29,Delivered,Hyderabad,0
ORD0000369,C03950,P01884,S0065,1,5702,5702,2022-01-22,2022-01-28,2022-01-27,Placed,Kochi,49
ORD0000370,C05156,P03954,S0101,1,2764,2764,2023-05-30,2023-06-04,2023-06-04,Delivered,Hyderabad,0
ORD0000371,C00506,P02536,S0052,1,2088,2088,2023-08-06,2023-08-15,2023-08-15,Cancelled,Indore,49
ORD0000372,C03587,P01899,S0055,1,581,581,2022-07-05,2022-07-13,2022-07-15,Delivered,Mumbai,99
ORD0000373,C06651,P03107,S0131,3,2527,7581,2024-04-18,2024-04-24,2024-04-27,Delivered,Chandigarh,0
ORD0000374,C01857,P03358,S0012,2,6851,13702,2022-02-06,2022-02-15,2022-02-20,Delivered,Agra,0
ORD0000375,C02452,P01211,S0082,2,1469,2938,2024-06-04,2024-06-12,2024-06-11,Delivered,Ludhiana,0
ORD0000376,C04523,P04103,S0087,1,1155,1155,2024-04-14,2024-04-23,2024-04-24,Delivered,Chennai,49
ORD0000377,C02289,P04113,S0058,3,14081,42243,2024-05-21,2024-05-30,2024-06-04,Delivered,Delhi,49
ORD0000378,C04116,P04110,S0086,1,5698,5698,2024-10-15,2024-10-18,2024-10-20,Delivered,Surat,49
ORD0000379,C04045,P04824,S0102,2,4532,9064,2022-04-10,2022-04-14,2022-04-18,Delivered,Delhi,0
ORD0000380,C09213,P02285,S0017,1,6846,6846,2023-03-29,2023-04-04,2023-04-09,Delivered,Mumbai,0
ORD0000381,C03960,P03736,S0136,3,372,1116,2022-09-30,2022-10-10,2022-10-14,Delivered,Surat,0
ORD0000382,C08950,P02696,S0143,2,892,1784,2022-07-23,2022-07-25,2022-07-24,Confirmed,Vadodara,0
ORD0000383,C00039,P00671,S0125,2,6327,12654,2022-10-10,2022-10-19,2022-10-21,Delivered,Lucknow,49
ORD0000384,C04536,P02167,S0097,1,4194,4194,2024-02-01,2024-02-10,2024-02-13,Delivered,Chennai,0
ORD0000385,C05555,P03037,S0072,2,3145,6290,2024-08-03,2024-08-11,2024-08-16,Delivered,Bengaluru,0
ORD0000386,C07100,P03657,S0061,2,2675,5350,2024-07-24,2024-07-26,2024-07-30,Delivered,Indore,0
ORD0000387,C02345,P04216,S0057,1,2930,2930,2023-02-13,2023-02-19,2023-02-22,Delivered,Lucknow,0
ORD0000388,C01307,P04449,S0135,3,4844,14532,2024-01-28,2024-02-06,2024-02-09,Delivered,Bengaluru,0
ORD0000389,C00449,P02378,S0010,3,4007,12021,2022-02-05,2022-02-12,2022-02-12,Cancelled,Ludhiana,49
ORD0000390,C01997,P00388,S0141,3,9024,27072,2024-06-20,2024-06-29,2024-07-03,Delivered,Nagpur,0
ORD0000391,C08675,P04875,S0038,2,1284,2568,2022-10-06,2022-10-13,2022-10-15,Delivered,Delhi,49
ORD0000392,C00897,P01656,S0006,2,3606,7212,2023-09-11,2023-09-20,2023-09-22,Delivered,Patna,0
ORD0000393,C03903,P01635,S0119,2,2617,5234,2022-10-21,2022-10-29,2022-10-30,Placed,Nagpur,0
ORD0000394,C00181,P03510,S0086,2,1109,2218,2024-11-15,2024-11-19,2024-11-20,Returned,Agra,0
ORD0000395,C02388,P00440,S0053,2,7332,14664,2022-11-27,2022-12-06,2022-12-05,Delivered,Delhi,0
ORD0000396,C09510,P02084,S0128,2,147,294,2023-12-17,2023-12-21,2023-12-22,Delivered,Mumbai,0
ORD0000397,C06613,P03906,S0119,3,4890,14670,2024-03-08,2024-03-11,2024-03-12,Delivered,Jaipur,0
ORD0000398,C04368,P03695,S0055,1,4621,4621,2024-06-15,2024-06-21,2024-06-20,Returned,Kolkata,49
ORD0000399,C05951,P02963,S0048,3,3087,9261,2023-06-17,2023-06-19,2023-06-18,Delivered,Kochi,49
ORD0000400,C04801,P00187,S0105,1,2414,2414,2022-10-20,2022-10-26,2022-10-27,Returned,Ludhiana,0
ORD0000401,C09542,P00960,S0081,1,782,782,2023-06-26,2023-07-01,2023-07-02,Delivered,Nagpur,0
ORD0000402,C09181,P01706,S0048,1,3180,3180,2023-05-25,2023-05-30,2023-06-04,Delivered,Lucknow,49
ORD0000403,C05266,P01776,S0092,3,703,2109,2024-12-07,2024-12-10,2024-12-09,Shipped,Lucknow,0
ORD0000404,C01136,P01864,S0121,3,3816,11448,2023-07-30,2023-08-08,2023-08-10,Delivered,Hyderabad,49
ORD0000405,C06613,P02459,S0017,1,2681,2681,2024-09-05,2024-09-11,2024-09-12,Placed,Ludhiana,0
ORD0000406,C03489,P00597,S0055,1,1239,1239,2024-08-29,2024-09-08,2024-09-12,Shipped,Surat,0
ORD0000407,C08458,P03963,S0084,3,215,645,2024-04-27,2024-04-29,2024-05-02,Delivered,Delhi,0
ORD0000408,C08841,P00613,S0006,3,10286,30858,2024-06-30,2024-07-04,2024-07-06,Delivered,Ludhiana,0
ORD0000409,C08004,P02986,S0065,1,6180,6180,2022-12-07,2022-12-11,2022-12-10,Delivered,Pune,49
ORD0000410,C05501,P01721,S0044,3,1774,5322,2024-11-01,2024-11-03,2024-11-08,Delivered,Agra,99
ORD0000411,C08584,P04863,S0008,1,6065,6065,2023-05-31,2023-06-02,2023-06-03,Delivered,Bengaluru,99
ORD0000412,C01176,P02063,S0013,2,3809,7618,2022-06-27,2022-07-01,2022-07-03,Delivered,Jaipur,0
ORD0000413,C00192,P01368,S0129,3,7273,21819,2022-03-03,2022-03-13,2022-03-13,Delivered,Pune,0
ORD0000414,C07793,P01505,S0065,1,4004,4004,2022-06-12,2022-06-16,2022-06-21,Delivered,Ludhiana,0
ORD0000415,C09705,P01453,S0141,2,1649,3298,2023-02-19,2023-02-23,2023-02-28,Cancelled,Ahmedabad,49
ORD0000416,C04110,P04322,S0125,1,2694,2694,2022-09-12,2022-09-22,2022-09-26,Placed,Jaipur,0
ORD0000417,C03407,P03696,S0113,2,3840,7680,2022-10-25,2022-11-03,2022-11-02,Delivered,Chennai,0
ORD0000418,C07461,P01289,S0059,1,7191,7191,2022-09-01,2022-09-11,2022-09-14,Placed,Bengaluru,0
ORD0000419,C06790,P04384,S0129,3,4820,14460,2022-01-05,2022-01-14,2022-01-18,Confirmed,Lucknow,0
ORD0000420,C08164,P03305,S0091,3,4951,14853,2024-07-04,2024-07-08,2024-07-08,Delivered,Vadodara,0
ORD0000421,C02675,P04847,S0063,2,2981,5962,2022-12-09,2022-12-19,2022-12-22,Shipped,Chennai,0
ORD0000422,C00264,P00581,S0102,1,5773,5773,2024-10-10,2024-10-16,2024-10-21,Delivered,Delhi,0
ORD0000423,C01516,P00912,S0133,2,1908,3816,2022-01-20,2022-01-28,2022-01-28,Delivered,Patna,49
ORD0000424,C09715,P00350,S0113,3,2514,7542,2022-01-11,2022-01-19,2022-01-20,Delivered,Chandigarh,49
ORD0000425,C04384,P03361,S0093,3,6095,18285,2023-01-31,2023-02-06,2023-02-11,Delivered,Delhi,0
ORD0000426,C04789,P01799,S0070,1,1003,1003,2022-10-12,2022-10-14,2022-10-16,Delivered,Indore,49
ORD0000427,C08149,P03895,S0053,2,2068,4136,2023-06-25,2023-07-01,2023-07-02,Shipped,Surat,0
ORD0000428,C03868,P02516,S0142,2,1123,2246,2023-12-18,2023-12-24,2023-12-27,Placed,Ludhiana,49
ORD0000429,C04910,P01619,S0004,1,5743,5743,2023-12-14,2023-12-23,2023-12-28,Confirmed,Kochi,99
ORD0000430,C01024,P00769,S0132,1,1691,1691,2022-09-17,2022-09-24,2022-09-23,Shipped,Ludhiana,0
ORD0000431,C09751,P04045,S0121,1,13958,13958,2022-03-19,2022-03-26,2022-03-27,Confirmed,Ludhiana,0
ORD0000432,C00465,P02101,S0037,3,1670,5010,2022-06-24,2022-06-30,2022-06-30,Delivered,Indore,0
ORD0000433,C00768,P04115,S0138,1,5531,5531,2023-06-21,2023-06-23,2023-06-23,Shipped,Kolkata,0
ORD0000434,C09270,P04120,S0078,1,3951,3951,2022-10-26,2022-10-29,2022-10-30,Confirmed,Nagpur,0
ORD0000435,C03214,P00207,S0067,2,1877,3754,2023-03-23,2023-03-26,2023-03-30,Shipped,Kochi,0
ORD0000436,C02583,P01212,S0086,2,361,722,2024-11-02,2024-11-10,2024-11-12,Delivered,Ahmedabad,0
ORD0000437,C08302,P03420,S0026,3,6083,18249,2024-03-05,2024-03-08,2024-03-09,Delivered,Chandigarh,0
ORD0000438,C04225,P04742,S0095,1,7867,7867,2023-06-23,2023-06-30,2023-07-05,Delivered,Pune,49
ORD0000439,C08424,P01875,S0028,3,1653,4959,2024-02-29,2024-03-10,2024-03-14,Delivered,Surat,0
ORD0000440,C04343,P03391,S0071,2,10448,20896,2022-05-26,2022-05-31,2022-05-31,Delivered,Nagpur,49
ORD0000441,C03054,P02850,S0118,3,1909,5727,2022-07-25,2022-07-30,2022-08-04,Returned,Surat,49
ORD0000442,C02002,P01486,S0001,1,259,259,2024-08-12,2024-08-22,2024-08-22,Delivered,Bengaluru,0
ORD0000443,C01927,P01165,S0072,3,299,897,2023-05-13,2023-05-23,2023-05-24,Delivered,Kochi,99
ORD0000444,C02321,P03002,S0050,3,239,717,2024-04-08,2024-04-10,2024-04-11,Delivered,Agra,0
ORD0000445,C00637,P04818,S0014,3,757,2271,2023-02-07,2023-02-15,2023-02-15,Delivered,Bhopal,49
ORD0000446,C03710,P00586,S0084,1,1354,1354,2023-12-22,2023-12-26,2023-12-25,Shipped,Bengaluru,0
ORD0000447,C06091,P04783,S0064,3,621,1863,2023-02-18,2023-02-21,2023-02-24,Delivered,Mumbai,0
ORD0000448,C04189,P03118,S0087,1,6917,6917,2023-07-08,2023-07-15,2023-07-17,Delivered,Jaipur,49
ORD0000449,C05048,P04522,,3,9238,27714,2023-01-11,2023-01-18,2023-01-17,Delivered,Jaipur,0
ORD0000450,C07643,P04942,S0122,1,433,433,2022-02-04,2022-02-13,2022-02-16,Delivered,Lucknow,0
ORD0000451,C05956,P02255,S0104,1,3519,3519,2024-03-01,2024-03-08,2024-03-12,Delivered,Nagpur,0
ORD0000452,C03755,P04080,S0103,2,1933,3866,2023-05-15,2023-05-25,2023-05-27,Delivered,Ahmedabad,99
ORD0000453,C02888,P03129,S0041,1,427,427,2022-07-01,2022-07-03,2022-07-03,Delivered,Nagpur,0
ORD0000454,C09556,P00898,S0012,1,5630,5630,2023-02-18,2023-02-24,2023-02-27,Delivered,Jaipur,0
ORD0000455,C09893,P00549,S0101,3,3808,11424,2023-09-02,2023-09-12,2023-09-13,Delivered,Hyderabad,49
ORD0000456,C00439,P02257,S0047,1,3388,3388,2022-01-30,2022-02-03,2022-02-07,Delivered,Ahmedabad,0
ORD0000457,C05121,P02763,S0006,1,7723,7723,2024-07-01,2024-07-08,2024-07-09,Delivered,Pune,0
ORD0000458,C02280,P04578,S0011,3,4660,13980,2022-05-01,2022-05-08,2022-05-12,Delivered,Patna,0
ORD0000459,C01915,P01080,S0029,2,1972,3944,2024-11-05,2024-11-14,2024-11-14,Confirmed,Delhi,49
ORD0000460,C03447,P01938,S0113,2,4607,9214,2023-12-14,2023-12-19,2023-12-23,Delivered,Agra,0
