return_id,order_id,customer_id,product_id,reason,return_date,refund_amount,status
RET000317,ORD0102469,C08866,P04558,Better Price Found,2024-03-05,16886.22,Refunded
RET000318,ORD0082003,C07686,P02710,Quality Issue,2023-08-03,8952.77,Refunded
RET000319,ORD0073832,C05591,P04159,Wrong Item Delivered,2024-07-08,10088.44,Refunded
RET000320,ORD0128038,C09962,P04429,Wrong Item Delivered,2023-11-05,2006.56,Approved
RET000321,ORD0135680,C04612,P00516,Changed Mind,2022-06-28,4688.48,Refunded
RET000322,ORD0058790,C04906,P00737,Changed Mind,2022-06-13,883.41,Refunded
RET000323,ORD0087794,C04954,P00306,Better Price Found,2022-11-05,1356.29,Approved
RET000324,ORD0169727,C07518,P02844,Wrong Size,2024-07-24,3549.5,Refunded
RET000325,ORD0153404,C09546,P04905,Wrong Item Delivered,2022-09-03,2392.9,Refunded
RET000326,ORD0193715,C02317,P01130,Changed Mind,2023-08-03,3726.9,Requested
RET000327,ORD0156822,C05854,P04052,Not as Described,2023-01-29,2403.3,Requested
RET000328,ORD0129841,C05055,P01789,Duplicate Order,2023-01-10,861.1,Refunded
RET000329,ORD0112957,C09879,P03479,Duplicate Order,2024-06-20,5174.03,Refunded
RET000330,ORD0042443,C05438,P03087,Better Price Found,2024-09-18,1432.39,Rejected
RET000331,ORD0192668,C04761,P01598,Quality Issue,2022-08-18,6973.11,Requested
RET000332,ORD0139677,C06002,P03532,Defective Product,2024-01-23,12030.19,Picked Up
RET000333,ORD0193520,C03410,P01810,Wrong Size,2024-05-26,4122.45,Refunded
RET000334,ORD0074068,C03495,P00151,Better Price Found,2022-05-18,17501.73,Refunded
RET000335,ORD0026075,C04744,P03404,Quality Issue,2022-01-18,3088.94,Refunded
RET000336,ORD0108518,C09747,P04233,Changed Mind,2023-06-15,11322.22,Approved
RET000337,ORD0110536,C07421,P04343,Quality Issue,2024-03-29,961.15,Approved
RET000338,ORD0155214,C01503,P02632,Wrong Size,2023-06-11,4558.4,Picked Up
RET000339,ORD0089613,C09153,P04033,Wrong Item Delivered,2023-05-18,8297.69,Approved
RET000340,ORD0020214,C09508,P00397,Wrong Item Delivered,2022-04-29,10746.66,Rejected
RET000341,ORD0059655,C09418,P01540,Defective Product,2024-02-16,8198.19,Requested
RET000342,ORD0078621,C09907,P03826,Duplicate Order,2023-03-20,4861.36,Picked Up
RET000343,ORD0059788,C09943,P03405,Better Price Found,2024-01-05,837.46,Refunded
RET000344,ORD0171401,C01600,P01966,Changed Mind,2024-11-14,1154.39,Refunded
RET000345,ORD0111513,C00363,P03111,Duplicate Order,2022-09-03,5340.1,Approved
RET000346,ORD0139635,C00330,P01312,Wrong Item Delivered,2024-12-16,9535.83,Refunded
RET000347,ORD0055833,C02797,P01838,Quality Issue,2024-11-15,5155.09,Requested
RET000348,ORD0055585,C07434,P04845,Not as Described,2024-01-30,3789.79,Approved
RET000349,ORD0137275,C09473,P01103,Not as Described,2023-06-19,4620.34,Refunded
RET000350,ORD0126104,C07861,P02542,Wrong Item Delivered,2024-07-21,18829.24,Approved
RET000351,ORD0122017,C06762,P01201,Quality Issue,2023-09-03,11852.59,Refunded
RET000352,ORD0060039,C01011,P00275,Defective Product,2022-05-02,931.21,Approved
RET000353,ORD0122905,C01675,P01674,Changed Mind,2022-04-03,1267.63,Refunded
RET000354,ORD0087545,C07445,P00021,Wrong Size,2024-05-22,3698.42,Approved
RET000355,ORD0182133,C07389,P03201,Wrong Size,2023-04-13,17964.98,Refunded
RET000356,ORD0175695,C08390,P04016,Duplicate Order,2023-12-14,2042.11,Refunded
RET000357,ORD0075462,C07080,P02009,Wrong Item Delivered,2023-09-26,5703.76,Refunded
RET000358,ORD0008166,C08139,P04788,Defective Product,2022-10-06,5828.29,Rejected
RET000359,ORD0189427,C00383,P03918,Wrong Item Delivered,2023-07-17,3220.06,Picked Up
RET000360,ORD0044526,C02247,P04059,Not as Described,2023-10-29,1364.23,Refunded
RET000361,ORD0034234,C07510,P01130,Defective Product,2023-10-22,2291.99,Picked Up
RET000362,ORD0029911,C07824,P00551,Wrong Item Delivered,2023-09-16,706.23,Refunded
RET000363,ORD0181096,C01518,P00303,Defective Product,2023-07-23,9625.4,Refunded
RET000364,ORD0104716,C05912,P02537,Changed Mind,2024-05-28,27848.02,Refunded
RET000365,ORD0061238,C02094,P00175,Better Price Found,2022-02-24,2591.24,Refunded
RET000366,ORD0152354,C02698,P04579,Quality Issue,2022-09-13,758.53,Picked Up
RET000367,ORD0087635,C05236,P00874,Wrong Size,2024-11-13,4167.5,Refunded
RET000368,ORD0021633,C09739,P01728,Not as Described,2022-07-23,3382.07,Refunded
RET000369,ORD0136324,C03508,P03920,Duplicate Order,2023-03-08,5755.33,Refunded
RET000370,ORD0166262,C03264,P01874,Changed Mind,2023-10-08,1802.05,Approved
RET000371,ORD0189428,C06429,P04294,Changed Mind,2023-12-30,5563.9,Refunded
RET000372,ORD0189349,C03026,P04336,Changed Mind,2024-12-18,1147.99,Approved
RET000373,ORD0064216,C05415,P04301,Wrong Item Delivered,2023-03-03,7631.03,Refunded
RET000374,ORD0031335,C06887,P04621,Wrong Size,2023-05-14,23943.89,Requested
RET000375,ORD0166093,C08319,P04525,Duplicate Order,2023-11-06,11368.51,Approved
RET000376,ORD0118667,C08738,P00685,Changed Mind,2024-08-31,5366.71,Rejected
RET000377,ORD0128984,C02317,P04648,Changed Mind,2023-01-07,1652.66,Refunded
RET000378,ORD0179576,C07340,P04040,Better Price Found,2023-05-01,14029.55,Requested
RET000379,ORD0132609,C07777,P02728,Changed Mind,2025-01-03,2976.14,Picked Up
RET000380,ORD0160662,C07381,P02912,Wrong Item Delivered,2022-07-26,1381.68,Requested
RET000381,ORD0187733,C04440,P02616,Wrong Size,2024-05-11,5332.49,Picked Up
RET000382,ORD0072895,C05018,P04619,Defective Product,2022-04-21,9492.44,Picked Up
RET000383,ORD0081456,C09471,P04134,Quality Issue,2023-08-12,8299.91,Approved
RET000384,ORD0165006,C03520,P02275,Better Price Found,2022-09-09,2671.44,Picked Up
RET000385,ORD0142523,C09932,P01037,Better Price Found,2023-07-25,18975.77,Refunded
RET000386,ORD0061800,C03695,P04118,Duplicate Order,2023-10-25,7434.41,Requested
RET000387,ORD0012929,C02192,P01202,Duplicate Order,2023-04-14,1852.78,Approved
RET000388,ORD0015911,C02334,P04307,Defective Product,2024-04-07,4455.56,Refunded
RET000389,ORD0123374,C08047,P01608,Wrong Size,2022-11-13,5744.66,Approved
RET000390,ORD0082797,C02057,P00085,Changed Mind,2022-09-29,1493.61,Approved
RET000391,ORD0088972,C05108,P01140,Not as Described,2022-09-12,3244.72,Refunded
RET000392,ORD0095493,C03100,P02050,Defective Product,2024-07-28,13254.46,Approved
RET000393,ORD0188708,C06308,P03811,Better Price Found,2024-02-28,883.14,Picked Up
RET000394,ORD0002885,C07403,P04060,Changed Mind,2024-11-02,247.82,Refunded
RET000395,ORD0006679,C07220,P00543,Quality Issue,2023-10-06,4224.53,Refunded
RET000396,ORD0142516,C03974,P00856,Not as Described,2023-11-23,4648.68,Picked Up
RET000397,ORD0056933,C01890,P00695,Not as Described,2022-02-10,3949.57,Rejected
RET000398,ORD0149612,C00810,P03482,Wrong Item Delivered,2023-02-09,751.98,Approved
RET000399,ORD0048402,C03315,P01539,Defective Product,2022-04-14,11215.15,Refunded
RET000400,ORD0159645,C08676,P01775,Wrong Size,2023-05-30,6023.36,Picked Up
RET000401,ORD0010967,C00935,P03431,Not as Described,2022-05-23,4091.96,Approved
RET000402,ORD0152016,C02933,P03925,Not as Described,2023-08-13,17855.02,Picked Up
RET000403,ORD0103371,C00058,P02196,Quality Issue,2022-08-05,9047.17,Approved
RET000404,ORD0085183,C05739,P02631,Not as Described,2022-09-20,6770.68,Requested
RET000405,ORD0162560,C01360,P04170,Wrong Size,2022-12-11,266.53,Approved
RET000406,ORD0131776,C05436,P02837,Better Price Found,2024-03-26,4370.32,Refunded
RET000407,ORD0038415,C03153,P04106,Changed Mind,2022-11-07,5665.46,Refunded
RET000408,ORD0064448,C09240,P02726,Duplicate Order,2024-01-17,1044.69,Requested
RET000409,ORD0127025,C05648,P00713,Wrong Item Delivered,2023-12-12,4100.31,Approved
RET000410,ORD0135020,C01588,P00986,Quality Issue,2024-12-10,6300.56,Refunded
RET000411,ORD0155064,C01975,P04680,Wrong Size,2022-08-02,1924.28,Approved
RET000412,ORD0033191,C00394,P02925,Duplicate Order,2023-02-08,2053.62,Approved
RET000413,ORD0138418,C01004,P00370,Not as Described,2022-11-10,4736.2,Requested
RET000414,ORD0075919,C01230,P04110,Wrong Item Delivered,2023-06-14,15281.73,Refunded
RET000415,ORD0135155,C01218,P02720,Wrong Size,2023-06-16,2802.95,Refunded
RET000416,ORD0150288,C03854,P01367,Wrong Item Delivered,2022-11-07,14842.86,Picked Up
RET000417,ORD0155411,C08938,P02660,Wrong Item Delivered,2022-07-10,6343.94,Refunded
RET000418,ORD0017305,C03804,P00383,Changed Mind,2023-06-12,7558.21,Requested
RET000419,ORD0061977,C05972,P03573,Changed Mind,2024-08-06,6715.56,Requested
RET000420,ORD0164548,C00402,P04829,Wrong Size,2024-01-22,9162.68,Approved
RET000421,ORD0090195,C00525,P01532,Not as Described,2023-06-17,1676.89,Refunded
RET000422,ORD0037031,C00622,P03026,Not as Described,2022-07-04,6840.33,Refunded
RET000423,ORD0095830,C06501,P04934,Better Price Found,2022-04-29,1998.27,Refunded
RET000424,ORD0172248,C00530,P00123,Wrong Item Delivered,2023-01-11,7353.68,Picked Up
RET000425,ORD0065773,C06380,P02352,Changed Mind,2024-06-29,5734.55,Refunded
RET000426,ORD0079219,C02665,P00768,Wrong Item Delivered,2023-09-19,254.98,Requested
RET000427,ORD0039340,C01971,P01729,Quality Issue,2022-03-31,3260.77,Refunded
RET000428,ORD0072814,C09833,P02017,Changed Mind,2024-11-14,8486.3,Approved
RET000429,ORD0150809,C04876,P04796,Wrong Item Delivered,2022-01-22,11096.45,Refunded
RET000430,ORD0001181,C00878,P00933,Better Price Found,2022-11-30,464.87,Refunded
RET000431,ORD0061351,C04674,P01613,Wrong Item Delivered,2023-02-26,4071.9,Rejected
RET000432,ORD0145426,C00178,P02928,Defective Product,2022-08-12,383.52,Refunded
RET000433,ORD0169396,C08461,P04457,Wrong Size,2023-10-08,5945.4,Refunded
RET000434,ORD0146792,C03578,P04345,Changed Mind,2023-10-12,1632.96,Approved
RET000435,ORD0177474,C00465,P04050,Better Price Found,2023-02-15,4123.97,Rejected
RET000436,ORD0179420,C00726,P02782,Not as Described,2023-09-13,2410.81,Rejected
RET000437,ORD0179104,C06126,P00162,Duplicate Order,2022-04-14,3786.86,Refunded
RET000438,ORD0045341,C02402,P03862,Changed Mind,2023-03-20,1852.64,Approved
RET000439,ORD0059538,C03158,P01137,Defective Product,2023-03-20,9050.06,Refunded
RET000440,ORD0115193,C06984,P03212,Not as Described,2022-01-24,5962.3,Refunded
RET000441,ORD0171169,C09628,P00949,Wrong Item Delivered,2023-03-21,1095.14,Refunded
RET000442,ORD0110444,C08060,P01498,Quality Issue,2024-08-07,5469.96,Approved
RET000443,ORD0199474,C08864,P01951,Better Price Found,2023-06-01,6771.75,Refunded
RET000444,ORD0196280,C06237,P04249,Not as Described,2022-05-01,4213.02,Approved
RET000445,ORD0050233,C05057,P04054,Wrong Item Delivered,2024-03-29,2154.23,Refunded
RET000446,ORD0044057,C02066,P03153,Not as Described,2023-01-09,12981.57,Approved
RET000447,ORD0178924,C02063,P03765,Not as Described,2024-03-31,5919.9,Approved
RET000448,ORD0078635,C05530,P03158,Defective Product,2023-05-29,5137.09,Picked Up
RET000449,ORD0009182,C02135,P00789,Wrong Item Delivered,2023-10-22,4259.79,Requested
RET000450,ORD0049733,C07825,P02987,Defective Product,2023-09-29,3447.03,Requested
RET000451,ORD0153962,C04143,P02346,Duplicate Order,2022-10-14,8933.79,Refunded
RET000452,ORD0050556,C07934,P03807,Duplicate Order,2023-03-12,5273.75,Refunded
RET000453,ORD0086825,C03556,P00463,Defective Product,2023-08-31,10776.49,Refunded
RET000454,ORD0195158,C03512,P03895,Defective Product,2022-12-11,5192.16,Approved
RET000455,ORD0181644,C07977,P02128,Better Price Found,2024-03-09,1088.98,Refunded
RET000456,ORD0177803,C08684,P04761,Not as Described,2024-07-22,13619.94,Refunded
RET000457,ORD0189802,C02124,P02354,Changed Mind,2024-02-05,8563.97,Approved
RET000458,ORD0070403,C03122,P04375,Wrong Item Delivered,2023-04-29,5423.66,Approved
RET000459,ORD0065747,C00768,P03377,Quality Issue,2022-02-02,1031.58,Refunded
RET000460,ORD0098791,C00400,P01769,Wrong Size,2023-12-09,9051.14,Picked Up
RET000461,ORD0162303,C03374,P03375,Better Price Found,2024-01-01,1222.78,Rejected
RET000462,ORD0147812,C09154,P01272,Quality Issue,2023-04-12,11172.12,Picked Up
RET000463,ORD0028292,C04181,P03893,Not as Described,2022-11-03,12616.27,Refunded
RET000464,ORD0172434,C05918,P01604,Not as Described,2023-04-24,673.08,Requested
RET000465,ORD0010944,C05923,P01213,Not as Described,2022-07-03,2635.69,Approved
RET000466,ORD0086045,C05464,P04452,Quality Issue,2022-11-13,2056.94,Requested
RET000467,ORD0021806,C00241,P00171,Better Price Found,2022-06-22,3219.62,Approved
RET000468,ORD0122787,C00782,P01919,Defective Product,2023-10-02,3878.82,Refunded
RET000469,ORD0162993,C09227,P04127,Changed Mind,2022-03-02,2615.87,Approved
RET000470,ORD0189306,C03824,P03631,Duplicate Order,2024-09-13,547.36,Refunded
RET000471,ORD0025471,C00437,P02384,Quality Issue,2022-06-14,855.53,Picked Up
RET000472,ORD0059803,C06708,P02883,Wrong Size,2023-03-25,1089.25,Refunded
RET000473,ORD0101378,C09580,P03704,Better Price Found,2023-07-21,391.08,Refunded
RET000474,ORD0118851,C04616,P02211,Changed Mind,2022-06-22,14794.8,Rejected
RET000475,ORD0027420,C02509,P03047,Better Price Found,2024-06-23,6618.02,Refunded
RET000476,ORD0182551,C01214,P04949,Better Price Found,2024-01-07,9185.73,Refunded
RET000477,ORD0110049,C05479,P02612,Quality Issue,2024-09-14,7516.53,Picked Up
RET000478,ORD0162820,C00377,P03990,Duplicate Order,2022-11-13,10093.16,Approved
RET000479,ORD0001675,C05820,P00031,Defective Product,2024-07-25,2574.98,Approved
RET000480,ORD0083198,C07912,P02423,Quality Issue,2024-01-11,3749.54,Approved
RET000481,ORD0002022,C02661,P02727,Not as Described,2023-11-11,2250.11,Refunded
RET000482,ORD0050191,C03959,P03153,Not as Described,2023-06-07,8774.4,Picked Up
RET000483,ORD0166429,C02223,P00310,Not as Described,2024-04-09,10009.14,Requested
RET000484,ORD0138524,C01549,P04338,Duplicate Order,2022-09-30,1863.41,Refunded
RET000485,ORD0162620,C08197,P00803,Changed Mind,2023-05-01,1251.15,Refunded
RET000486,ORD0195611,C00722,P04699,Not as Described,2023-04-03,27681.1,Approved
RET000487,ORD0160560,C06321,P00572,Defective Product,2024-10-21,1709.25,Refunded
RET000488,ORD0182162,C09816,P01569,Changed Mind,2024-08-05,4993.05,Refunded
RET000489,ORD0067836,C00504,P02585,Duplicate Order,2023-01-25,212.7,Picked Up
RET000490,ORD0092651,C09188,P01460,Duplicate Order,2023-05-29,1918.33,Refunded
RET000491,ORD0151218,C09951,P04249,Defective Product,2024-08-15,4515.22,Approved
RET000492,ORD0072025,C02891,P01824,Better Price Found,2024-03-27,10023.89,Requested
RET000493,ORD0188065,C07313,P01386,Quality Issue,2024-03-30,32438.46,Picked Up
RET000494,ORD0131800,C06953,P01980,Wrong Size,2023-05-09,5201.16,Refunded
RET000495,ORD0140193,C00910,P03502,Defective Product,2022-02-25,14551.53,Refunded
RET000496,ORD0142970,C06652,P00374,Not as Described,2022-02-01,1385.93,Refunded
RET000497,ORD0087801,C07356,P03308,Wrong Item Delivered,2024-01-11,6232.02,Refunded
RET000498,ORD0199467,C08476,P03545,Defective Product,2023-07-28,303.14,Rejected
RET000499,ORD0084461,C07033,P02517,Defective Product,2024-01-02,13375.37,Rejected
RET000500,ORD0145286,C05939,P03240,Duplicate Order,2023-02-20,219.4,Refunded
RET000501,ORD0128706,C09481,P04796,Wrong Item Delivered,2023-01-29,21366.9,Approved
RET000502,ORD0125415,C01976,P01700,Quality Issue,2024-05-03,1278.83,Approved
RET000503,ORD0124468,C06988,P02570,Defective Product,2023-01-27,9416.46,Picked Up
RET000504,ORD0147345,C03908,P04757,Duplicate Order,2024-06-15,3939.56,Refunded
RET000505,ORD0184338,C07969,P00470,Wrong Size,2023-05-24,7281.56,Rejected
RET000506,ORD0124801,C06435,P04913,Duplicate Order,2022-03-10,1237.24,Requested
RET000507,ORD0111009,C09241,P01669,Wrong Size,2024-04-11,3785.43,Refunded
RET000508,ORD0159376,C01030,P01896,Wrong Item Delivered,2024-10-04,615.34,Refunded
RET000509,ORD0192128,C09692,P01642,Defective Product,2023-10-08,1181.86,Refunded
RET000510,ORD0094191,C01556,P02001,Changed Mind,2022-09-24,1362.25,Refunded
RET000511,ORD0038310,C02544,P01024,Duplicate Order,2023-11-27,6977.94,Refunded
RET000512,ORD0166663,C05857,P01340,Changed Mind,2023-09-15,11568.85,Refunded
RET000513,ORD0190020,C01527,P04637,Defective Product,2022-09-12,5477.5,Refunded
RET000514,ORD0055508,C02591,P04007,Defective Product,2024-08-13,8976.51,Rejected
RET000515,ORD0120372,C09385,P00442,Better Price Found,2023-05-01,9530.89,Refunded
RET000516,ORD0136520,C07111,P01013,Not as Described,2022-02-22,8113.32,Refunded
RET000517,ORD0118985,C04622,P01973,Changed Mind,2022-01-22,3410.68,Refunded
RET000518,ORD0112504,C08976,P04506,Not as Described,2024-07-25,3583.07,Rejected
RET000519,ORD0016835,C01947,P03186,Wrong Item Delivered,2024-07-12,23060.94,Refunded
RET000520,ORD0073845,C01283,P01268,Wrong Item Delivered,2022-09-22,3217.22,Refunded
RET000521,ORD0195353,C00783,P01688,Defective Product,2023-03-17,6753.4,Refunded
RET000522,ORD0042402,C09578,P03669,Defective Product,2024-12-07,6992.49,Refunded
RET000523,ORD0097053,C00774,P04315,Better Price Found,2023-12-16,14170.56,Picked Up
RET000524,ORD0004148,C01883,P04018,Duplicate Order,2022-09-20,1271.5,Refunded
RET000525,ORD0040671,C01583,P01662,Not as Described,2023-06-13,4694.19,Approved
RET000526,ORD0139903,C05634,P02261,Defective Product,2023-12-11,3814.58,Approved
RET000527,ORD0138554,C00550,P03778,Quality Issue,2022-01-30,285.82,Refunded
RET000528,ORD0098750,C03518,P02478,Quality Issue,2023-01-04,4052.91,Refunded
RET000529,ORD0170974,C01786,P01900,Better Price Found,2022-04-21,4204.12,Refunded
RET000530,ORD0143216,C04171,P00504,Wrong Size,2024-12-17,2949.26,Refunded
RET000531,ORD0177292,C03586,P02375,Duplicate Order,2022-04-26,10326.68,Approved
RET000532,ORD0011819,C09677,P04831,Duplicate Order,2022-02-17,9454.8,Picked Up
RET000533,ORD0076894,C02764,P01539,Better Price Found,2023-01-11,11862.53,Picked Up
RET000534,ORD0197071,C03838,P00536,Better Price Found,2022-10-16,5507.44,Picked Up
RET000535,ORD0122001,C02833,P02926,Changed Mind,2022-09-28,3702.8,Approved
RET000536,ORD0197979,C07062,P01256,Defective Product,2024-09-27,583.77,Picked Up
RET000537,ORD0156634,C02595,P04570,Better Price Found,2022-06-26,3860.72,Picked Up
RET000538,ORD0194406,C03532,P04545,Quality Issue,2023-05-03,10439.84,Refunded
RET000539,ORD0049827,C02772,P01238,Not as Described,2023-10-23,4760.5,Picked Up
RET000540,ORD0042899,C05579,P04268,Wrong Item Delivered,2024-08-15,4234.06,Refunded
RET000541,ORD0175468,C07223,P03874,Quality Issue,2022-04-05,653.58,Requested
RET000542,ORD0060809,C05939,P03590,Wrong Size,2023-04-26,6045.69,Refunded
RET000543,ORD0072527,C02264,P00159,Changed Mind,2022-09-22,523.37,Picked Up
RET000544,ORD0118650,C09993,P00961,Quality Issue,2022-02-22,21666.34,Picked Up
RET000545,ORD0092613,C07757,P00119,Duplicate Order,2022-07-18,12934.75,Refunded
RET000546,ORD0142234,C09118,P02242,Duplicate Order,2023-05-29,3697.37,Picked Up
RET000547,ORD0123788,C03942,P01717,Wrong Item Delivered,2023-03-11,5191.95,Picked Up
RET000548,ORD0047587,C04984,P02622,Wrong Size,2022-09-29,2523.41,Approved
RET000549,ORD0054856,C01227,P03005,Quality Issue,2023-05-23,396.83,Refunded
RET000550,ORD0035584,C08359,P00038,Quality Issue,2022-11-05,14427.38,Rejected
RET000551,ORD0049954,C08127,P02770,Duplicate Order,2023-08-08,17398.66,Approved
RET000552,ORD0034862,C07690,P01852,Better Price Found,2024-05-21,3519.25,Refunded
RET000553,ORD0120255,C06987,P03839,Wrong Item Delivered,2023-02-05,16977.02,Refunded
RET000554,ORD0146913,C01816,P00148,Not as Described,2022-05-04,6731.67,Picked Up
RET000555,ORD0176410,C05680,P03572,Better Price Found,2024-08-02,8733.51,Requested
RET000556,ORD0021185,C04769,P03509,Defective Product,2023-10-30,3908.48,Approved
RET000557,ORD0006746,C02982,P02936,Changed Mind,2023-04-01,2650.93,Refunded
RET000558,ORD0026292,C06047,P03112,Wrong Size,2023-04-16,11264.64,Requested
RET000559,ORD0020225,C07285,P03962,Changed Mind,2024-05-10,1549.02,Approved
RET000560,ORD0031072,C08446,P04831,Better Price Found,2022-08-10,30446.61,Refunded
RET000561,ORD0010682,C01713,P03759,Not as Described,2024-11-22,8814.96,Approved
RET000562,ORD0173178,C09387,P00632,Changed Mind,2023-08-29,2519.11,Refunded
RET000563,ORD0173870,C06123,P03126,Wrong Item Delivered,2022-11-27,4285.8,Refunded
RET000564,ORD0087295,C09683,P04958,Wrong Size,2024-09-17,986.41,Rejected
RET000565,ORD0166745,C01387,P00754,Not as Described,2024-08-11,508.71,Refunded
RET000566,ORD0174472,C08150,P01379,Duplicate Order,2023-10-15,12483.59,Approved
