shipment_id,order_id,supplier_id,warehouse_id,product_id,quantity,ship_date,expected_arrival,actual_arrival,status,carrier,freight_cost,delay_days
SHP000210,ORD0169847,SUP0144,W016,P03031,1,2022-11-08,2022-11-13,2022-11-13,Delivered,Delhivery,217.8,0
SHP000211,ORD0112465,SUP0013,W030,P00228,3,2023-07-14,2023-07-23,2023-07-28,Delivered,Blue Dart,477.0,5
SHP000212,ORD0135097,SUP0120,W017,P01866,2,2023-04-12,2023-04-19,2023-04-22,In Transit,DTDC,192.53,3
SHP000213,ORD0041318,SUP0204,W005,P04752,2,2024-07-17,2024-07-31,2024-08-01,Delivered,DTDC,464.52,1
SHP000214,ORD0155136,SUP0184,W029,P00294,3,2023-07-23,2023-07-29,2023-07-27,Delivered,Ekart,362.87,-2
SHP000215,ORD0164090,SUP0098,W030,P04329,2,2023-09-01,2023-09-05,2023-09-03,Delivered,Blue Dart,139.03,-2
SHP000216,ORD0167896,SUP0143,W022,P00377,3,2023-04-24,2023-05-01,2023-05-05,In Transit,Ekart,197.47,4
SHP000217,ORD0140041,SUP0169,W028,P03607,3,2022-11-15,2022-11-21,2022-11-21,Delayed,Shadowfax,152.31,0
SHP000218,ORD0049943,SUP0042,W026,P00081,1,2022-12-22,2022-12-28,2023-01-01,Delivered,Delhivery,358.64,4
SHP000219,ORD0078261,SUP0300,W005,P04178,3,2024-09-10,2024-09-15,2024-09-20,Delivered,Shadowfax,217.84,5
SHP000220,ORD0049731,SUP0133,W026,P01868,1,2024-01-22,2024-02-04,2024-02-03,Delivered,DTDC,351.65,-1
SHP000221,ORD0069864,SUP0394,W015,P04643,3,2022-03-14,2022-03-22,2022-03-21,Delayed,Delhivery,459.93,-1
SHP000222,ORD0192216,SUP0224,W003,P04055,3,2023-06-05,2023-06-20,2023-06-18,Delivered,Blue Dart,61.37,-2
SHP000223,ORD0166298,SUP0111,W009,P00335,2,2023-08-11,2023-08-26,2023-08-28,Delivered,Shadowfax,354.54,2
SHP000224,ORD0011666,SUP0228,W001,P02976,3,2023-05-20,2023-05-30,2023-05-28,Delivered,DTDC,357.58,-2
SHP000225,ORD0185522,SUP0220,W030,P00620,1,2024-02-17,2024-02-28,2024-02-26,Delivered,Shadowfax,100.26,-2
SHP000226,ORD0032007,SUP0173,W017,P04532,3,2022-10-03,2022-10-16,2022-10-15,Delivered,Ekart,141.79,-1
SHP000227,ORD0073625,SUP0342,W015,P03018,3,2022-02-28,2022-03-02,2022-03-04,Delivered,DTDC,306.37,2
SHP000228,ORD0064017,SUP0039,W012,P01105,3,2023-10-13,2023-10-20,2023-10-18,In Transit,Ekart,224.42,-2
SHP000229,ORD0110368,SUP0305,W024,P01769,1,2022-07-16,2022-07-31,2022-08-03,Delivered,Shadowfax,137.06,3
SHP000230,ORD0023169,SUP0090,W012,P02579,3,2022-07-07,2022-07-10,2022-07-10,Delivered,Shadowfax,486.96,0
SHP000231,ORD0191288,SUP0126,W028,P00562,1,2024-05-16,2024-05-20,2024-05-22,In Transit,Delhivery,192.94,2
SHP000232,ORD0126881,SUP0088,W004,P03783,1,2022-11-30,2022-12-12,2022-12-13,Delivered,Delhivery,204.92,1
SHP000233,ORD0067923,SUP0089,W007,P02556,3,2023-02-07,2023-02-20,2023-02-22,In Transit,Shadowfax,340.57,2
SHP000234,ORD0012098,SUP0179,W012,P00309,1,2023-12-02,2023-12-10,2023-12-13,Delivered,Blue Dart,343.68,3
SHP000235,ORD0036989,SUP0093,W015,P03499,1,2022-02-05,2022-02-16,2022-02-21,Delivered,Ekart,243.79,5
SHP000236,ORD0002726,SUP0040,W022,P03635,1,2023-03-03,2023-03-11,2023-03-16,Delivered,Blue Dart,489.2,5
SHP000237,ORD0097263,SUP0315,W025,P02630,1,2022-01-23,2022-01-26,2022-01-31,Delivered,Blue Dart,287.8,5
SHP000238,ORD0126289,SUP0270,W029,P01696,2,2022-09-27,2022-10-09,2022-10-12,Delivered,Ekart,277.62,3
SHP000239,ORD0086114,SUP0013,W029,P03640,2,2022-06-07,2022-06-20,2022-06-25,Delivered,DTDC,430.22,5
SHP000240,ORD0070074,SUP0002,W002,P00242,2,2023-10-27,2023-10-31,2023-11-01,In Transit,Blue Dart,263.79,1
SHP000241,ORD0105291,SUP0219,W006,P03617,2,2022-11-17,2022-11-23,2022-11-27,Delivered,Delhivery,325.92,4
SHP000242,ORD0066085,SUP0307,W023,P02199,1,2024-09-17,2024-09-29,2024-10-03,Delivered,Ekart,404.95,4
SHP000243,ORD0155357,SUP0090,W014,P03636,2,2022-09-12,2022-09-16,2022-09-17,In Transit,Blue Dart,257.68,1
SHP000244,ORD0136208,SUP0251,W019,P02019,1,2023-03-29,2023-04-04,2023-04-02,In Transit,Ekart,417.79,-2
SHP000245,ORD0079969,SUP0165,W008,P04910,1,2022-12-13,2022-12-21,2022-12-24,Lost,DTDC,107.38,3
SHP000246,ORD0022464,SUP0300,W027,P00719,1,2024-02-28,2024-03-03,2024-03-08,Delivered,Delhivery,377.06,5
SHP000247,ORD0170363,SUP0261,W017,P01250,1,2023-07-17,2023-07-23,2023-07-22,Delivered,DTDC,88.94,-1
SHP000248,ORD0184520,SUP0071,W013,P01341,3,2022-11-11,2022-11-15,2022-11-19,In Transit,Delhivery,108.76,4
SHP000249,ORD0089469,SUP0121,W021,P01979,1,2023-01-02,2023-01-06,2023-01-10,Delivered,Shadowfax,130.45,4
SHP000250,ORD0199780,SUP0317,W030,P02225,3,2022-01-09,2022-01-11,2022-01-15,Delivered,Ekart,430.83,4
SHP000251,ORD0038842,SUP0104,W027,P00759,1,2024-12-22,2024-12-30,2024-12-29,In Transit,Ekart,368.75,-1
SHP000252,ORD0163436,SUP0311,W025,P04603,2,2024-03-06,2024-03-10,2024-03-10,Delivered,Delhivery,273.94,0
SHP000253,ORD0180898,SUP0251,W001,P01430,2,2022-04-20,2022-05-01,2022-05-06,Delivered,Shadowfax,435.21,5
SHP000254,ORD0090729,SUP0049,W027,P00754,2,2022-04-15,2022-04-29,2022-04-27,Delivered,Shadowfax,111.0,-2
SHP000255,ORD0006363,SUP0005,W002,P00114,2,2022-05-07,2022-05-22,2022-05-27,Delivered,Blue Dart,498.12,5
SHP000256,ORD0146049,SUP0192,W006,P01097,2,2024-03-17,2024-03-30,2024-04-01,In Transit,DTDC,186.9,2
SHP000257,ORD0199705,SUP0225,W020,P00234,1,2023-05-26,2023-06-07,2023-06-09,Delivered,Shadowfax,253.87,2
SHP000258,ORD0138714,SUP0029,W019,P01223,3,2022-09-14,2022-09-19,2022-09-23,Delivered,Blue Dart,385.23,4
SHP000259,ORD0136458,SUP0267,W029,P03603,2,2022-09-26,2022-10-03,2022-10-02,Delivered,Delhivery,405.12,-1
SHP000260,ORD0161671,SUP0239,W014,P00720,3,2024-06-11,2024-06-13,2024-06-16,Delivered,Ekart,365.72,3
SHP000261,ORD0148979,SUP0081,W026,P01519,1,2023-09-19,2023-10-01,2023-09-30,Delayed,Delhivery,84.21,-1
SHP000262,ORD0080842,SUP0121,W026,P01828,2,2023-12-05,2023-12-20,2023-12-20,In Transit,Shadowfax,279.19,0
SHP000263,ORD0023424,SUP0048,W013,P03811,2,2022-09-01,2022-09-09,2022-09-14,Delivered,Shadowfax,472.84,5
SHP000264,ORD0189031,SUP0273,W010,P01075,1,2023-03-25,2023-04-06,2023-04-10,Delivered,Shadowfax,467.21,4
SHP000265,ORD0069500,SUP0095,W026,P04241,3,2023-01-11,2023-01-25,2023-01-30,Delivered,Delhivery,483.31,5
SHP000266,ORD0125884,SUP0079,W018,P02450,2,2024-10-12,2024-10-17,2024-10-19,Delivered,Delhivery,388.99,2
SHP000267,ORD0139799,SUP0025,W029,P02409,2,2024-04-13,2024-04-15,2024-04-14,Delivered,Ekart,80.86,-1
SHP000268,ORD0060947,SUP0377,W023,P04686,2,2024-05-12,2024-05-26,2024-05-26,Delivered,Ekart,297.43,0
SHP000269,ORD0141969,SUP0085,W006,P04814,3,2023-10-18,2023-10-28,2023-10-31,Delivered,Blue Dart,341.37,3
SHP000270,ORD0006872,SUP0147,W027,P03332,2,2023-05-17,2023-05-28,2023-05-29,Delivered,Blue Dart,52.06,1
SHP000271,ORD0104323,SUP0276,W020,P02893,2,2023-01-23,2023-02-06,2023-02-10,Delivered,Ekart,377.95,4
SHP000272,ORD0071919,SUP0295,W022,P01513,2,2023-12-31,2024-01-09,2024-01-11,Delivered,Blue Dart,483.19,2
SHP000273,ORD0125723,SUP0360,W017,P01687,2,2024-12-10,2024-12-12,2024-12-10,Delivered,Shadowfax,494.57,-2
SHP000274,ORD0095894,SUP0248,W011,P02871,3,2023-03-24,2023-04-04,2023-04-05,Delivered,Delhivery,495.93,1
SHP000275,ORD0062312,SUP0322,W017,P01520,3,2023-08-07,2023-08-22,2023-08-21,Delivered,Delhivery,155.85,-1
SHP000276,ORD0198716,SUP0382,W002,P04151,3,2023-08-08,2023-08-19,2023-08-23,Delivered,DTDC,165.27,4
SHP000277,ORD0045090,SUP0065,W017,P02459,1,2024-10-09,2024-10-19,2024-10-19,In Transit,Blue Dart,249.08,0
SHP000278,ORD0152153,SUP0224,W008,P04519,3,2024-03-13,2024-03-26,2024-03-26,Delivered,DTDC,251.75,0
SHP000279,ORD0127982,SUP0111,W003,P01635,2,2023-12-17,2023-12-26,2023-12-30,Delivered,Shadowfax,388.25,4
SHP000280,ORD0169484,SUP0229,W021,P02465,1,2023-10-26,2023-11-06,2023-11-07,Delivered,Ekart,373.53,1
SHP000281,ORD0083233,SUP0053,W019,P01951,3,2023-04-27,2023-05-01,2023-05-05,Delivered,Ekart,359.98,4
SHP000282,ORD0174077,SUP0141,W007,P02010,2,2022-04-28,2022-05-03,2022-05-05,In Transit,Ekart,342.91,2
SHP000283,ORD0030578,SUP0263,W028,P00007,3,2024-08-03,2024-08-11,2024-08-10,Delivered,DTDC,198.78,-1
SHP000284,ORD0192705,SUP0368,W015,P00078,2,2023-04-13,2023-04-21,2023-04-23,Delivered,Delhivery,108.91,2
SHP000285,ORD0176931,SUP0400,W027,P00057,3,2023-04-10,2023-04-12,2023-04-17,Delivered,Delhivery,172.41,5
SHP000286,ORD0031994,SUP0094,W008,P04326,1,2023-08-11,2023-08-14,2023-08-12,Delivered,Blue Dart,100.09,-2
SHP000287,ORD0050763,SUP0295,W015,P00995,2,2023-01-19,2023-01-31,2023-02-04,Delayed,Blue Dart,438.32,4
SHP000288,ORD0149367,SUP0237,W027,P03878,2,2023-06-06,2023-06-12,2023-06-15,Delivered,Shadowfax,309.58,3
SHP000289,ORD0134574,SUP0354,W002,P00565,2,2022-04-30,2022-05-06,2022-05-08,Delivered,Delhivery,75.43,2
SHP000290,ORD0100590,SUP0225,W026,P04883,2,2024-08-26,2024-09-10,2024-09-08,Delivered,Ekart,53.94,-2
SHP000291,ORD0093642,SUP0278,W015,P02920,3,2024-07-25,2024-08-06,2024-08-06,Delivered,Delhivery,334.57,0
SHP000292,ORD0156083,SUP0244,W009,P00695,3,2022-06-13,2022-06-17,2022-06-17,Delivered,Blue Dart,441.06,0
SHP000293,ORD0101967,SUP0212,W006,P03148,3,2022-09-10,2022-09-20,2022-09-23,Delivered,Blue Dart,385.11,3
SHP000294,ORD0004391,SUP0086,W026,P00028,2,2024-08-23,2024-09-02,2024-09-05,Delivered,DTDC,139.71,3
SHP000295,ORD0055280,SUP0265,W016,P03125,1,2024-09-14,2024-09-22,2024-09-26,Delayed,Ekart,161.42,4
SHP000296,ORD0003942,SUP0133,W008,P02186,1,2022-01-12,2022-01-23,2022-01-24,Delivered,Blue Dart,221.49,1
SHP000297,ORD0191603,SUP0382,W023,P00300,2,2024-05-06,2024-05-12,2024-05-16,Delivered,DTDC,434.87,4
SHP000298,ORD0033171,SUP0392,W011,P03270,2,2023-01-15,2023-01-23,2023-01-23,Delivered,DTDC,104.0,0
SHP000299,ORD0151517,SUP0298,W023,P04825,2,2024-04-01,2024-04-04,2024-04-04,In Transit,Shadowfax,319.65,0
SHP000300,ORD0165465,SUP0151,W030,P00301,1,2022-06-09,2022-06-16,2022-06-15,Delivered,Delhivery,471.62,-1
SHP000301,ORD0061693,SUP0323,W013,P00429,2,2024-09-07,2024-09-11,2024-09-16,Delivered,Shadowfax,213.07,5
SHP000302,ORD0116764,SUP0397,W008,P04273,2,2023-08-19,2023-08-30,2023-08-29,Delivered,DTDC,187.47,-1
SHP000303,ORD0160955,SUP0158,W010,P04456,1,2022-08-03,2022-08-18,2022-08-20,Delayed,DTDC,116.35,2
SHP000304,ORD0195528,SUP0236,W006,P01365,1,2024-09-17,2024-09-24,2024-09-22,Delivered,Blue Dart,443.88,-2
SHP000305,ORD0030830,SUP0210,W006,P01141,2,2024-08-24,2024-09-04,2024-09-09,Delivered,Ekart,84.11,5
SHP000306,ORD0133211,SUP0154,W022,P04036,1,2022-09-03,2022-09-16,2022-09-21,Delivered,Delhivery,140.78,5
SHP000307,ORD0064262,SUP0218,W002,P03725,3,2022-07-27,2022-08-02,2022-08-05,Delivered,Shadowfax,420.48,3
SHP000308,ORD0005258,SUP0335,W006,P00946,2,2024-09-20,2024-10-04,2024-10-07,Delivered,DTDC,398.42,3
SHP000309,ORD0150405,SUP0168,W020,P00990,2,2022-09-11,2022-09-18,2022-09-18,Delivered,Shadowfax,247.4,0
SHP000310,ORD0146571,SUP0134,W030,P01831,2,2023-02-11,2023-02-24,2023-03-01,Delivered,Shadowfax,319.43,5
SHP000311,ORD0118006,SUP0108,W020,P00508,2,2023-02-17,2023-03-03,2023-03-04,Delayed,DTDC,236.98,1
SHP000312,ORD0161761,SUP0350,W008,P04455,3,2024-07-01,2024-07-03,2024-07-04,Delivered,Delhivery,315.64,1
SHP000313,ORD0083565,SUP0371,W028,P01291,1,2023-09-28,2023-10-13,2023-10-18,In Transit,Blue Dart,416.92,5
SHP000314,ORD0084945,SUP0241,W030,P01193,3,2024-01-14,2024-01-23,2024-01-27,Delivered,Blue Dart,169.62,4
SHP000315,ORD0005131,SUP0314,W016,P01156,3,2024-02-04,2024-02-17,2024-02-20,Delivered,Ekart,271.77,3
SHP000316,ORD0104117,SUP0143,W024,P04553,1,2023-06-12,2023-06-15,2023-06-15,Delivered,Ekart,82.29,0
SHP000317,ORD0034158,SUP0245,W020,P04260,1,2023-08-24,2023-09-04,2023-09-07,Delayed,Blue Dart,259.61,3
SHP000318,ORD0133466,SUP0052,W021,P02776,3,2023-08-06,2023-08-20,2023-08-21,Delivered,Blue Dart,403.42,1
SHP000319,ORD0067848,SUP0034,W008,P04285,1,2024-05-29,2024-06-04,2024-06-06,Delivered,Ekart,414.3,2
SHP000320,ORD0065362,SUP0194,W011,P01436,3,2024-01-06,2024-01-11,2024-01-10,Delivered,Blue Dart,99.89,-1
SHP000321,ORD0061374,SUP0306,W002,P03788,2,2022-03-26,2022-03-31,2022-03-30,Delivered,DTDC,423.52,-1
SHP000322,ORD0050635,SUP0339,W005,P01936,2,2022-06-27,2022-07-04,2022-07-07,Delivered,Delhivery,231.03,3
SHP000323,ORD0158949,SUP0139,W026,P04890,3,2022-06-27,2022-07-07,2022-07-07,Delivered,Blue Dart,457.84,0
SHP000324,ORD0003752,SUP0332,W010,P00265,1,2024-06-14,2024-06-27,2024-07-01,Delivered,DTDC,183.71,4
SHP000325,ORD0045456,SUP0262,W017,P00052,2,2022-03-15,2022-03-20,2022-03-25,In Transit,DTDC,398.28,5
SHP000326,ORD0052688,SUP0392,W017,P04073,2,2022-03-26,2022-04-06,2022-04-06,Lost,Delhivery,308.1,0
SHP000327,ORD0078132,SUP0365,W028,P04471,1,2022-08-07,2022-08-17,2022-08-18,Delivered,Ekart,492.37,1
SHP000328,ORD0134471,SUP0123,W017,P01103,1,2024-06-19,2024-06-23,2024-06-24,Delivered,Shadowfax,279.35,1
SHP000329,ORD0080658,SUP0139,W030,P01531,3,2024-10-12,2024-10-27,2024-10-28,Delivered,Blue Dart,384.65,1
SHP000330,ORD0072470,SUP0209,W018,P02894,3,2024-03-31,2024-04-10,2024-04-13,Delivered,Ekart,136.49,3
SHP000331,ORD0111834,SUP0012,W027,P04944,3,2024-07-19,2024-07-28,2024-07-31,Delivered,DTDC,424.68,3
SHP000332,ORD0175820,SUP0059,W003,P01254,3,2023-08-23,2023-09-05,2023-09-08,Delivered,Shadowfax,178.62,3
SHP000333,ORD0056267,SUP0121,W012,P03472,2,2022-04-05,2022-04-10,2022-04-10,Delivered,Blue Dart,440.73,0
SHP000334,ORD0149452,SUP0068,W007,P02615,2,2023-08-08,2023-08-13,2023-08-16,In Transit,Blue Dart,434.3,3
SHP000335,ORD0104569,SUP0189,W008,P02585,3,2023-09-02,2023-09-14,2023-09-18,Delayed,Delhivery,397.86,4
SHP000336,ORD0181790,SUP0308,W006,P02197,1,2024-01-16,2024-01-28,2024-02-01,Delivered,Ekart,147.34,4
SHP000337,ORD0082729,SUP0209,W013,P03959,3,2023-11-11,2023-11-16,2023-11-15,Delivered,Blue Dart,96.2,-1
SHP000338,ORD0193312,SUP0124,W007,P01113,2,2022-06-06,2022-06-14,2022-06-14,Delivered,Shadowfax,148.13,0
SHP000339,ORD0136285,SUP0124,W007,P03005,3,2022-12-16,2022-12-18,2022-12-21,Delivered,Ekart,408.57,3
SHP000340,ORD0088548,SUP0158,W001,P04343,3,2023-05-02,2023-05-13,2023-05-16,In Transit,Delhivery,320.56,3
SHP000341,ORD0017182,SUP0019,W004,P04860,1,2024-10-28,2024-11-04,2024-11-09,In Transit,Delhivery,340.53,5
SHP000342,ORD0046006,SUP0042,W009,P03214,2,2024-06-30,2024-07-04,2024-07-08,Delayed,Ekart,294.33,4
SHP000343,ORD0169350,SUP0216,W030,P03812,3,2022-09-25,2022-09-27,2022-10-01,Delivered,Ekart,387.8,4
SHP000344,ORD0039669,SUP0278,W008,P03426,3,2022-05-11,2022-05-16,2022-05-18,Delayed,Ekart,133.5,2
SHP000345,ORD0035177,SUP0010,W013,P02766,2,2023-08-11,2023-08-15,2023-08-17,In Transit,Delhivery,408.03,2
SHP000346,ORD0186029,SUP0142,W008,P03741,1,2022-03-16,2022-03-18,2022-03-19,In Transit,Blue Dart,431.58,1
SHP000347,ORD0095439,SUP0226,W019,P00320,2,2022-12-11,2022-12-26,2022-12-31,Delivered,Delhivery,121.49,5
SHP000348,ORD0010137,SUP0250,W018,P04435,3,2024-03-29,2024-03-31,2024-04-01,Delivered,Delhivery,491.9,1
SHP000349,ORD0128546,SUP0007,W011,P04252,1,2023-12-12,2023-12-24,2023-12-27,Delivered,Shadowfax,57.13,3
SHP000350,ORD0062866,SUP0012,W022,P01994,2,2024-01-18,2024-01-31,2024-01-30,Lost,Shadowfax,476.78,-1
SHP000351,ORD0137378,SUP0272,W021,P03567,1,2022-07-12,2022-07-19,2022-07-20,Delivered,DTDC,129.4,1
SHP000352,ORD0060572,SUP0216,W005,P04864,3,2023-02-27,2023-03-06,2023-03-10,Delivered,Blue Dart,147.45,4
SHP000353,ORD0117511,SUP0099,W008,P02429,3,2024-03-17,2024-03-31,2024-04-01,In Transit,Ekart,413.38,1
SHP000354,ORD0041078,SUP0095,W002,P02228,3,2022-03-30,2022-04-06,2022-04-11,Delivered,Ekart,289.42,5
SHP000355,ORD0099191,SUP0196,W013,P03024,3,2022-03-10,2022-03-19,2022-03-23,Delivered,Delhivery,71.29,4
SHP000356,ORD0064700,SUP0003,W001,P04706,3,2024-04-27,2024-05-11,2024-05-12,Delivered,Ekart,234.39,1
SHP000357,ORD0193384,SUP0323,W025,P04908,1,2024-11-17,2024-11-23,2024-11-23,Delivered,Shadowfax,119.39,0
SHP000358,ORD0090960,SUP0363,W016,P01893,2,2024-04-12,2024-04-19,2024-04-22,Delivered,Delhivery,135.04,3
SHP000359,ORD0132457,SUP0019,W002,P04734,1,2023-11-02,2023-11-04,2023-11-06,Delivered,Ekart,407.52,2
SHP000360,ORD0109099,SUP0102,W028,P03368,2,2022-10-07,2022-10-13,2022-10-18,Delayed,Blue Dart,59.96,5
SHP000361,ORD0097467,SUP0072,W022,P03650,3,2024-09-15,2024-09-19,2024-09-23,Delivered,Shadowfax,57.44,4
SHP000362,ORD0165762,SUP0017,W016,P00351,3,2023-05-25,2023-05-31,2023-05-31,Delivered,Blue Dart,163.11,0
SHP000363,ORD0162195,SUP0120,W010,P00366,1,2024-12-06,2024-12-12,2024-12-10,Delivered,Shadowfax,361.19,-2
SHP000364,ORD0021265,SUP0397,W008,P02233,1,2024-01-23,2024-02-06,2024-02-09,Delivered,Blue Dart,272.05,3
SHP000365,ORD0032738,SUP0271,W008,P04428,2,2023-12-16,2023-12-19,2023-12-17,Delayed,Blue Dart,481.55,-2
SHP000366,ORD0187744,SUP0270,W015,P02233,2,2022-08-13,2022-08-27,2022-08-26,Delivered,Shadowfax,393.22,-1
SHP000367,ORD0153387,SUP0161,W014,P00238,1,2024-12-28,2025-01-02,2025-01-07,Delivered,Shadowfax,146.52,5
SHP000368,ORD0061371,SUP0060,W029,P03453,2,2023-09-17,2023-09-28,2023-09-27,Delivered,Blue Dart,211.74,-1
SHP000369,ORD0150035,SUP0164,W010,P01350,1,2022-12-15,2022-12-21,2022-12-21,Delivered,Shadowfax,382.89,0
SHP000370,ORD0067757,SUP0013,W011,P03270,3,2024-11-16,2024-11-22,2024-11-20,Delivered,Blue Dart,84.64,-2
SHP000371,ORD0029853,SUP0326,W001,P01612,3,2022-04-24,2022-05-01,2022-04-29,Delivered,Delhivery,293.82,-2
SHP000372,ORD0081734,SUP0016,W027,P04602,1,2024-04-12,2024-04-16,2024-04-21,In Transit,Blue Dart,286.94,5
SHP000373,ORD0152269,SUP0209,W027,P03040,1,2024-02-23,2024-03-04,2024-03-03,In Transit,Ekart,344.8,-1
SHP000374,ORD0187922,SUP0101,W002,P00705,3,2024-12-26,2025-01-09,2025-01-08,In Transit,Ekart,52.53,-1
SHP000375,ORD0085591,SUP0204,W015,P00550,2,2024-02-28,2024-03-03,2024-03-07,Delivered,Shadowfax,127.68,4
SHP000376,ORD0133133,SUP0358,W012,P01067,3,2023-12-22,2023-12-30,2023-12-28,Delayed,Ekart,156.21,-2
SHP000377,ORD0188503,SUP0158,W008,P02056,2,2022-02-08,2022-02-15,2022-02-13,Delivered,Ekart,111.88,-2
SHP000378,ORD0096115,SUP0019,W025,P01245,3,2023-01-01,2023-01-16,2023-01-15,Delivered,Ekart,494.38,-1
SHP000379,ORD0098550,SUP0160,W005,P04621,2,2022-04-12,2022-04-15,2022-04-15,Delivered,DTDC,104.95,0
SHP000380,ORD0160140,SUP0336,W021,P02754,2,2023-03-09,2023-03-22,2023-03-20,Delivered,Blue Dart,437.7,-2
SHP000381,ORD0135030,SUP0223,W023,P01200,2,2023-03-10,2023-03-25,2023-03-29,Delivered,Ekart,407.6,4
SHP000382,ORD0188500,SUP0386,W005,P01455,2,2024-01-17,2024-01-21,2024-01-20,Delivered,Ekart,104.79,-1
SHP000383,ORD0051551,SUP0316,W016,P01653,2,2023-02-12,2023-02-16,2023-02-21,Delivered,Shadowfax,141.74,5
SHP000384,ORD0172720,SUP0041,W006,P04516,2,2024-09-23,2024-10-01,2024-10-01,Delivered,DTDC,375.27,0
SHP000385,ORD0159535,SUP0082,W029,P03350,1,2023-04-11,2023-04-24,2023-04-26,Delivered,Delhivery,418.71,2
SHP000386,ORD0021517,SUP0055,W014,P03945,2,2023-09-24,2023-10-08,2023-10-08,Delivered,Shadowfax,297.92,0
SHP000387,ORD0093090,SUP0190,W030,P00622,3,2023-12-03,2023-12-13,2023-12-18,Delivered,Ekart,110.87,5
SHP000388,ORD0063863,SUP0078,W030,P03118,3,2023-05-15,2023-05-27,2023-05-25,Delivered,Blue Dart,310.44,-2
SHP000389,ORD0086482,SUP0348,W006,P04222,1,2022-06-07,2022-06-13,2022-06-12,Delivered,Blue Dart,434.85,-1
SHP000390,ORD0029722,SUP0316,W026,P04695,2,2024-01-20,2024-01-26,2024-01-24,Delivered,Shadowfax,190.67,-2
SHP000391,ORD0095790,SUP0215,W026,P00925,1,2023-07-06,2023-07-14,2023-07-15,Delivered,Ekart,376.83,1
SHP000392,ORD0028762,SUP0350,W006,P03863,2,2023-06-19,2023-07-04,2023-07-03,Delivered,Delhivery,435.1,-1
SHP000393,ORD0101936,SUP0104,W012,P00194,2,2023-05-21,2023-05-29,2023-05-29,Delivered,DTDC,77.74,0
SHP000394,ORD0082525,SUP0002,W001,P03249,3,2022-12-28,2023-01-07,2023-01-12,Delivered,Blue Dart,105.04,5
SHP000395,ORD0080986,SUP0324,W022,P00043,2,2024-10-01,2024-10-16,2024-10-17,In Transit,Delhivery,478.44,1
SHP000396,ORD0112022,SUP0127,W016,P02219,2,2024-06-13,2024-06-22,2024-06-22,Delivered,Shadowfax,72.14,0
SHP000397,ORD0149257,SUP0227,W004,P00730,1,2024-12-27,2025-01-04,2025-01-03,In Transit,Shadowfax,65.8,-1
SHP000398,ORD0098032,SUP0179,W014,P02159,3,2024-03-08,2024-03-13,2024-03-18,Delivered,Shadowfax,54.12,5
SHP000399,ORD0115254,SUP0100,W002,P01075,3,2022-07-21,2022-08-01,2022-08-02,Delivered,Delhivery,361.77,1
SHP000400,ORD0193707,SUP0044,W018,P03805,3,2024-01-24,2024-02-01,2024-02-04,Delivered,Ekart,412.98,3
SHP000401,ORD0073599,SUP0093,W015,P00640,3,2024-01-01,2024-01-03,2024-01-03,Delivered,Shadowfax,296.75,0
SHP000402,ORD0116167,SUP0094,W018,P03469,3,2023-04-24,2023-05-06,2023-05-07,Delivered,Blue Dart,391.4,1
SHP000403,ORD0178927,SUP0397,W014,P03079,1,2023-11-30,2023-12-10,2023-12-13,Delivered,Delhivery,285.63,3
SHP000404,ORD0135099,SUP0048,W030,P01592,1,2023-07-02,2023-07-05,2023-07-04,Delayed,Blue Dart,498.26,-1
SHP000405,ORD0178610,SUP0292,W020,P02373,1,2022-08-26,2022-09-04,2022-09-06,Delivered,Delhivery,483.95,2
SHP000406,ORD0140353,SUP0275,W025,P03828,3,2022-11-28,2022-12-02,2022-11-30,Delivered,DTDC,420.86,-2
SHP000407,ORD0041490,SUP0171,W027,P02669,3,2022-12-31,2023-01-07,2023-01-08,Delivered,Ekart,244.51,1
SHP000408,ORD0190753,SUP0217,W027,P03108,2,2024-07-10,2024-07-23,2024-07-27,Delivered,Blue Dart,311.77,4
SHP000409,ORD0065882,SUP0205,W005,P03171,1,2024-08-31,2024-09-13,2024-09-12,Delayed,Delhivery,197.86,-1
SHP000410,ORD0054363,SUP0268,W029,P03805,1,2024-12-06,2024-12-20,2024-12-23,Delayed,DTDC,395.39,3
SHP000411,ORD0046594,SUP0108,W013,P03129,2,2023-05-31,2023-06-13,2023-06-18,Delivered,Delhivery,290.12,5
SHP000412,ORD0186054,SUP0304,W023,P00038,2,2022-01-20,2022-01-25,2022-01-30,In Transit,Ekart,352.16,5
SHP000413,ORD0096092,SUP0001,W027,P04107,1,2024-09-24,2024-09-29,2024-09-28,Lost,Delhivery,488.49,-1
SHP000414,ORD0197458,SUP0045,W017,P00287,2,2023-06-30,2023-07-13,2023-07-16,Delivered,Blue Dart,314.14,3
SHP000415,ORD0123943,SUP0002,W010,P00904,1,2024-01-21,2024-02-03,2024-02-04,Delivered,Blue Dart,477.58,1
SHP000416,ORD0003080,SUP0306,W011,P02509,1,2024-07-24,2024-07-30,2024-07-31,Delivered,Shadowfax,404.24,1
SHP000417,ORD0055526,SUP0313,W029,P03577,3,2024-03-14,2024-03-21,2024-03-22,In Transit,Shadowfax,314.78,1
SHP000418,ORD0022198,SUP0113,W005,P03421,2,2024-07-29,2024-08-08,2024-08-11,Delivered,Blue Dart,93.2,3
SHP000419,ORD0017396,SUP0034,W020,P01942,1,2024-03-25,2024-03-28,2024-03-26,In Transit,Delhivery,191.44,-2
