product_id,product_name,category,sub_category,brand,color,size,style_tag,season,price,mrp,cost_price,launch_date,is_active,supplier_id,weight_grams,margin_pct
P00166,Lee Evening Gown Coral,Dresses,Evening Gown,Lee,Beige,XL,bohemian,Winter,7160,10619.91,3371.14,2020-11-08,True,SUP0198,1422,52.92
P00167,All About You Watch Blue,Accessories,Watch,All About You,Mint,M,luxury,All Season,2826,3180.12,1025.12,2020-02-14,True,SUP0380,246,63.73
P00168,Arrow Boxers Yellow,Innerwear,Boxers,Arrow,Pink,L,party,All Season,161,206.65,58.38,2022-01-27,True,SUP0346,1320,63.74
P00169,Calvin Klein Oxford Pink,Footwear,Oxford,Calvin Klein,Coral,XXL,office,Summer,699,780.97,417.93,2021-09-17,True,SUP0202,939,40.21
P00170,Tommy Hilfiger Joggers Olive,Bottoms,Joggers,Tommy Hilfiger,Grey,XL,streetwear,Festive,952,1424.31,498.61,2023-06-30,True,SUP0135,732,47.62
P00171,LIFE Casual Dress Pink,Dresses,Casual Dress,LIFE,Black,Free Size,office,Festive,3806,4503.18,1359.38,2021-02-19,True,SUP0006,1762,64.28
P00172,Peter England Socks Mustard,Innerwear,Socks,Peter England,Pink,Free Size,luxury,All Season,512,755.81,277.11,2022-07-11,True,SUP0100,476,45.88
P00173,Mamaearth Windbreaker Mint,Outerwear,Windbreaker,Mamaearth,Teal,XL,office,Winter,4243,6279.72,1714.61,2023-03-19,True,SUP0372,118,59.59
P00174,Calvin Klein Puffer Jacket Cream,Outerwear,Puffer Jacket,Calvin Klein,Maroon,L,casual,All Season,12389,14616.32,6338.93,2022-09-19,True,SUP0038,1512,48.83
P00175,Tommy Hilfiger Polo Beige,Tops,Polo,Tommy Hilfiger,Green,XS,formal,Monsoon,2888,3325.2,1546.73,2020-04-09,True,SUP0258,599,46.44
P00176,Tommy Hilfiger Oxford Mustard,Footwear,Oxford,Tommy Hilfiger,Black,XXL,ethnic,Festive,4551,6329.93,1900.25,2024-02-12,True,SUP0334,148,58.25
P00177,Mamaearth Tank Top Mustard,Tops,Tank Top,Mamaearth,Cream,XS,minimalist,All Season,4814,7043.53,1997.56,2021-05-30,False,SUP0103,317,58.51
P00178,Kazo Leggings Pink,Bottoms,Leggings,Kazo,Brown,XS,bohemian,Winter,2452,2714.67,1021.24,2020-01-29,True,SUP0112,1008,58.35
P00179,Calvin Klein Flats Olive,Footwear,Flats,Calvin Klein,Beige,M,streetwear,All Season,2733,3453.75,1601.94,2022-03-27,True,SUP0393,429,41.39
P00180,U.S. Polo Blouse Pink,Tops,Blouse,U.S. Polo,Mustard,L,luxury,Festive,3295,4663.79,1410.59,2020-06-08,True,SUP0262,837,57.19
P00181,Levis Puffer Jacket Beige,Outerwear,Puffer Jacket,Levis,Grey,XS,formal,All Season,9202,10392.91,3512.46,2022-03-23,True,SUP0388,179,61.83
P00182,Global Desi Palazzo White,Bottoms,Palazzo,Global Desi,Orange,L,luxury,Monsoon,1740,2272.63,766.25,2022-04-27,True,SUP0203,1760,55.96
P00183,Allen Solly Running Shoes Maroon,Activewear,Running Shoes,Allen Solly,Pink,Free Size,casual,Summer,3122,3651.12,1777.47,2021-03-01,False,SUP0305,280,43.07
P00184,All About You Lehenga Maroon,Dresses,Lehenga,All About You,Teal,Free Size,casual,Summer,640,711.71,304.8,2020-09-01,True,SUP0216,1192,52.37
P00185,Global Desi Belt Purple,Accessories,Belt,Global Desi,Black,XXL,formal,Festive,2196,2895.86,820.41,2020-03-21,True,SUP0322,672,62.64
P00186,Adidas Flats Red,Footwear,Flats,Adidas,Grey,Free Size,casual,All Season,1660,2425.79,690.79,2021-06-18,True,SUP0291,1724,58.39
P00187,Jack & Jones Tank Top Maroon,Tops,Tank Top,Jack & Jones,Orange,L,party,Festive,2414,3577.2,890.93,2023-06-06,True,SUP0076,482,63.09
P00188,Calvin Klein Kurta Grey,Ethnic Wear,Kurta,Calvin Klein,Red,XL,casual,Festive,463,598.08,202.58,2024-02-02,True,SUP0224,750,56.25
P00189,Biba Windbreaker Yellow,Outerwear,Windbreaker,Biba,Black,Free Size,streetwear,All Season,3767,4822.86,1983.36,2021-12-31,True,SUP0192,1834,47.35
P00190,Roadster Crop Top Orange,Tops,Crop Top,Roadster,Blue,L,office,Monsoon,1581,2050.89,889.6,2022-05-13,True,SUP0180,536,43.73
P00191,Vero Moda Scarf Green,Accessories,Scarf,Vero Moda,Olive,XXL,formal,Monsoon,633,740.55,304.78,2020-08-22,True,SUP0046,457,51.85
P00192,Only Boxers White,Innerwear,Boxers,Only,Mint,S,casual,All Season,484,621.93,191.48,2022-07-02,True,SUP0096,1023,60.44
P00193,Peter England Churidar Pink,Ethnic Wear,Churidar,Peter England,Red,XS,formal,Summer,1992,2889.72,1164.56,2023-05-24,True,SUP0053,432,41.54
P00194,H&M Track Pants Pink,Activewear,Track Pants,H&M,Coral,L,formal,Festive,4922,6330.3,2572.34,2023-06-14,True,SUP0157,497,47.74
P00195,All About You Evening Gown Orange,Dresses,Evening Gown,All About You,Coral,XS,ethnic,All Season,2691,3032.66,1609.11,2022-12-19,True,SUP0078,670,40.2
P00196,W Scarf Orange,Accessories,Scarf,W,Pink,Free Size,formal,All Season,6604,9839.86,3505.28,2022-08-11,True,SUP0174,1420,46.92
P00197,Uniqlo Shorts Olive,Bottoms,Shorts,Uniqlo,Olive,M,luxury,All Season,3147,4468.12,1516.86,2020-10-10,True,SUP0032,1120,51.8
P00198,AND Belt Yellow,Accessories,Belt,AND,Purple,XXL,casual,All Season,5825,7287.22,2671.83,2023-09-02,True,SUP0391,1045,54.13
P00199,Peter England Sports Bra Navy,Activewear,Sports Bra,Peter England,Olive,M,formal,Summer,3508,4008.42,2086.33,2020-01-02,True,SUP0040,1464,40.53
P00200,Nykaa Fashion Compression Tights Beige,Activewear,Compression Tights,Nykaa Fashion,Maroon,S,office,Monsoon,2431,3070.57,1159.08,2022-07-05,True,SUP0168,970,52.32
P00201,The Souled Store Sneakers Blue,Footwear,Sneakers,The Souled Store,Red,L,party,All Season,5879,7086.15,3402.99,2022-12-23,True,SUP0315,740,42.12
P00202,Van Heusen Kurta Teal,Ethnic Wear,Kurta,Van Heusen,Teal,M,luxury,Summer,1982,2769.89,1023.02,2022-06-18,False,SUP0027,202,48.38
P00203,Numero Uno Compression Tights Grey,Activewear,Compression Tights,Numero Uno,Beige,XL,streetwear,Summer,3260,4261.8,1434.35,2020-09-05,True,SUP0145,517,56.0
P00204,Numero Uno Socks Brown,Innerwear,Socks,Numero Uno,Cream,XL,party,Festive,589,799.15,212.02,2023-08-05,True,SUP0208,1887,64.0
P00205,Van Heusen Sports Shoes White,Footwear,Sports Shoes,Van Heusen,Orange,Free Size,party,Winter,1193,1472.31,664.37,2022-07-26,True,SUP0336,513,44.31
P00206,Lee Shirt White,Tops,Shirt,Lee,Mustard,XS,ethnic,Festive,3223,3658.13,1848.36,2020-10-15,True,SUP0062,566,42.65
P00207,Blackberrys Kurta Blue,Ethnic Wear,Kurta,Blackberrys,Yellow,XS,luxury,All Season,1877,2100.25,1125.98,2020-04-06,True,SUP0226,1206,40.01
P00208,Reebok Wallet Grey,Accessories,Wallet,Reebok,Orange,XL,bohemian,All Season,1197,1696.56,635.51,2020-09-29,True,SUP0110,1044,46.91
P00209,Uniqlo Anarkali Olive,Ethnic Wear,Anarkali,Uniqlo,Yellow,S,minimalist,All Season,2119,2516.08,921.8,2024-03-26,True,SUP0203,301,56.5
P00210,Aurelia Boxers Red,Innerwear,Boxers,Aurelia,Yellow,S,minimalist,Monsoon,426,507.31,172.38,2022-04-22,True,SUP0393,1883,59.54
P00211,W Mini Dress Purple,Dresses,Mini Dress,W,Beige,S,streetwear,Festive,6493,8715.13,2948.25,2021-08-16,True,SUP0213,198,54.59
P00212,U.S. Polo Leggings Navy,Bottoms,Leggings,U.S. Polo,White,XXL,bohemian,Winter,4550,5431.46,1955.37,2021-02-18,True,SUP0317,1287,57.02
P00213,Mamaearth Running Shoes Grey,Activewear,Running Shoes,Mamaearth,Grey,XXL,luxury,Monsoon,670,835.28,390.24,2021-09-25,True,SUP0259,1283,41.76
P00214,The Souled Store Handbag Green,Accessories,Handbag,The Souled Store,Mustard,M,luxury,Festive,1669,1839.6,673.62,2024-04-05,True,SUP0222,1432,59.64
P00215,Dressberry Flats Purple,Footwear,Flats,Dressberry,Red,XS,ethnic,All Season,2214,3308.63,815.08,2023-11-25,True,SUP0111,1454,63.19
P00216,Reebok Handbag Black,Accessories,Handbag,Reebok,Orange,XS,luxury,Winter,1930,2527.11,848.75,2020-04-14,True,SUP0035,444,56.02
P00217,Spykar Crop Top Red,Tops,Crop Top,Spykar,Cream,Free Size,party,Summer,765,996.07,375.09,2021-11-24,False,SUP0355,149,50.97
P00218,Arrow Lehenga White,Dresses,Lehenga,Arrow,Navy,Free Size,streetwear,Festive,7937,10510.49,4206.45,2023-01-26,True,SUP0382,1641,47.0
P00219,Only Sneakers Blue,Footwear,Sneakers,Only,Mustard,XXL,sporty,All Season,3000,4441.15,1641.65,2023-12-27,True,SUP0105,1971,45.28
P00220,Libas Cap Teal,Accessories,Cap,Libas,Coral,S,luxury,Summer,1783,2620.42,857.05,2023-05-07,True,SUP0160,1571,51.93
P00221,Arrow Loafers Purple,Footwear,Loafers,Arrow,Blue,XL,party,Summer,2102,2828.28,1242.6,2021-04-02,True,SUP0396,1433,40.88
P00222,LIFE Lehenga Beige,Dresses,Lehenga,LIFE,Brown,S,formal,Festive,3649,4248.98,1562.05,2023-12-11,True,SUP0283,957,57.19
P00223,Arrow Scarf Navy,Accessories,Scarf,Arrow,Yellow,L,minimalist,Winter,958,1082.41,475.02,2022-11-25,True,SUP0371,231,50.42
P00224,Blackberrys Bra Mustard,Innerwear,Bra,Blackberrys,Coral,M,sporty,Winter,595,851.95,228.69,2020-08-31,True,SUP0254,606,61.56
P00225,Arrow Dupatta Beige,Ethnic Wear,Dupatta,Arrow,Maroon,L,sporty,Festive,4925,5537.62,2241.32,2022-02-27,True,SUP0389,622,54.49
P00226,W Blazer Purple,Outerwear,Blazer,W,Teal,XXL,bohemian,Summer,3600,4445.11,1659.15,2021-11-11,False,SUP0055,746,53.91
P00227,Louis Philippe Blouse Navy,Tops,Blouse,Louis Philippe,Coral,M,minimalist,Festive,1099,1507.86,484.46,2021-03-18,True,SUP0126,1422,55.92
P00228,Biba Cap Orange,Accessories,Cap,Biba,Olive,XS,office,Summer,7747,9586.67,2863.16,2021-02-03,True,SUP0093,219,63.04
P00229,Nykaa Fashion Socks Mint,Innerwear,Socks,Nykaa Fashion,Orange,M,minimalist,Summer,448,566.88,229.02,2023-07-22,True,SUP0165,514,48.88
P00230,Calvin Klein Sandals Orange,Footwear,Sandals,Calvin Klein,Grey,S,casual,Festive,4439,6654.42,2480.95,2023-04-16,False,SUP0297,219,44.11
P00231,All About You Tank Top Olive,Tops,Tank Top,All About You,White,S,office,Winter,3908,4771.07,1934.94,2022-08-29,True,SUP0241,496,50.49
P00232,Tommy Hilfiger Anarkali Cream,Ethnic Wear,Anarkali,Tommy Hilfiger,Coral,M,casual,Monsoon,462,599.09,189.58,2023-12-18,True,SUP0033,1140,58.97
P00233,Biba Sherwani Green,Ethnic Wear,Sherwani,Biba,Black,M,party,Winter,4861,6435.54,1995.0,2021-09-27,True,SUP0326,680,58.96
P00234,Zara Palazzo Pink,Bottoms,Palazzo,Zara,Teal,XS,minimalist,Monsoon,4675,6729.95,2153.53,2020-11-16,True,SUP0285,1371,53.94
P00235,Tommy Hilfiger Gym Vest Cream,Activewear,Gym Vest,Tommy Hilfiger,Mustard,Free Size,streetwear,Monsoon,675,877.6,338.86,2024-04-04,True,SUP0250,1440,49.8
P00236,Vero Moda Sandals White,Footwear,Sandals,Vero Moda,Olive,L,formal,All Season,659,953.17,309.64,2021-07-16,True,SUP0003,941,53.01
P00237,Marks & Spencer Blazer Grey,Outerwear,Blazer,Marks & Spencer,Purple,L,bohemian,Festive,4696,5871.33,2416.08,2021-03-30,True,SUP0389,1236,48.55
P00238,Arrow Running Shoes Green,Activewear,Running Shoes,Arrow,Purple,XL,party,Winter,3774,4659.22,2158.77,2022-07-18,True,SUP0085,564,42.8
P00239,W Jeans Green,Bottoms,Jeans,W,Pink,M,minimalist,Festive,1462,1641.59,693.84,2021-06-18,False,SUP0335,1571,52.54
P00240,Arrow Denim Jacket Red,Outerwear,Denim Jacket,Arrow,Yellow,XS,office,Festive,10677,14117.57,5003.67,2022-08-21,True,SUP0009,307,53.14
P00241,Only Dhoti Brown,Ethnic Wear,Dhoti,Only,Purple,XXL,minimalist,Winter,1008,1163.3,451.98,2020-07-20,True,SUP0344,1087,55.16
P00242,Global Desi Belt Orange,Accessories,Belt,Global Desi,Beige,L,streetwear,All Season,1268,1658.95,740.2,2022-07-08,True,SUP0156,1421,41.62
P00243,Tommy Hilfiger Gym Vest Teal,Activewear,Gym Vest,Tommy Hilfiger,Blue,L,streetwear,All Season,839,1092.99,471.34,2022-08-05,True,SUP0169,1891,43.82
P00244,Pepe Jeans Sports Shoes Pink,Footwear,Sports Shoes,Pepe Jeans,Purple,M,sporty,All Season,3948,5309.7,2357.3,2023-07-21,False,SUP0157,1507,40.29
P00245,Cover Story Jewellery Coral,Accessories,Jewellery,Cover Story,Black,M,office,Winter,1256,1563.36,740.81,2022-10-31,True,SUP0002,856,41.02
P00246,Myntra Bra Coral,Innerwear,Bra,Myntra,Orange,XXL,luxury,Festive,224,275.31,90.95,2021-08-12,False,SUP0375,360,59.4
P00247,Levis Loafers Cream,Footwear,Loafers,Levis,Pink,M,bohemian,Monsoon,3230,4296.13,1680.18,2022-07-05,True,SUP0194,1836,47.98
P00248,Forever 21 Sunglasses Red,Accessories,Sunglasses,Forever 21,Mustard,XXL,minimalist,Summer,5070,7311.22,2919.39,2022-01-30,True,SUP0101,656,42.42
P00249,Roadster Mini Dress Blue,Dresses,Mini Dress,Roadster,Red,M,streetwear,Monsoon,6878,8273.26,2930.89,2023-11-04,True,SUP0081,1585,57.39
P00250,Levis Lehenga Purple,Dresses,Lehenga,Levis,White,M,bohemian,Monsoon,9169,12927.96,4508.34,2024-02-04,True,SUP0109,1672,50.83
P00251,Aurelia Palazzo Beige,Bottoms,Palazzo,Aurelia,Mint,XXL,office,Summer,1621,2016.82,952.57,2024-02-04,True,SUP0140,1338,41.24
P00252,Bewakoof Hoodie Grey,Tops,Hoodie,Bewakoof,Maroon,XXL,ethnic,Festive,1542,2231.03,730.52,2023-05-07,True,SUP0392,920,52.63
P00253,Libas Running Shoes Green,Activewear,Running Shoes,Libas,Green,L,bohemian,All Season,687,895.85,302.2,2021-06-02,False,SUP0188,233,56.01
P00254,The Souled Store Chinos Grey,Bottoms,Chinos,The Souled Store,Brown,Free Size,ethnic,Summer,2381,3177.84,871.26,2024-05-05,True,SUP0225,1327,63.41
P00255,FabIndia Sunglasses Red,Accessories,Sunglasses,FabIndia,Olive,L,bohemian,Festive,6251,8064.6,3204.47,2023-11-05,True,SUP0386,1234,48.74
P00256,True Blue Crop Top Teal,Tops,Crop Top,True Blue,White,XXL,casual,All Season,1054,1566.36,588.84,2020-03-13,True,SUP0186,1300,44.13
P00257,Wrangler Skirt Pink,Bottoms,Skirt,Wrangler,Brown,L,party,Summer,1274,1875.94,652.95,2021-09-08,False,SUP0264,226,48.75
P00258,Roadster Scarf Mustard,Accessories,Scarf,Roadster,Red,L,formal,Summer,1959,2214.26,1153.51,2023-09-03,True,SUP0317,1438,41.12
P00259,Adidas Kurta Black,Ethnic Wear,Kurta,Adidas,Teal,Free Size,party,Monsoon,1597,2183.1,729.51,2020-03-13,True,SUP0340,1645,54.32
P00260,Bewakoof Wallet Mustard,Accessories,Wallet,Bewakoof,White,XL,sporty,All Season,2482,2880.02,968.99,2022-10-25,True,SUP0020,248,60.96
P00261,Wrangler Chinos Pink,Bottoms,Chinos,Wrangler,Purple,S,ethnic,Festive,3549,4794.28,2077.22,2020-04-17,True,SUP0377,634,41.47
P00262,Peter England Lehenga Beige,Dresses,Lehenga,Peter England,Grey,L,sporty,Monsoon,11977,15186.3,4440.26,2021-07-16,True,SUP0246,1965,62.93
P00263,Blackberrys Palazzo Pink,Bottoms,Palazzo,Blackberrys,Yellow,Free Size,sporty,Winter,1688,2119.33,851.69,2023-03-28,True,SUP0223,755,49.54
P00264,Here&Now Skirt Beige,Bottoms,Skirt,Here&Now,White,L,bohemian,Summer,2658,2982.65,1538.58,2023-11-29,True,SUP0347,100,42.12
P00265,U.S. Polo Skirt Maroon,Bottoms,Skirt,U.S. Polo,Coral,S,party,Festive,2239,2934.71,913.7,2023-12-24,True,SUP0122,721,59.19
P00266,H&M Scarf Beige,Accessories,Scarf,H&M,Grey,M,ethnic,Monsoon,4707,6862.04,2742.05,2020-04-17,True,SUP0399,840,41.75
P00267,Bewakoof Skirt Beige,Bottoms,Skirt,Bewakoof,Beige,L,party,Winter,3764,4654.24,1371.85,2023-12-03,True,SUP0001,1304,63.55
P00268,Louis Philippe Trousers Orange,Bottoms,Trousers,Louis Philippe,White,S,casual,Monsoon,1034,1499.24,484.56,2024-03-25,True,SUP0285,1815,53.14
P00269,The Souled Store Compression Tights Olive,Activewear,Compression Tights,The Souled Store,Blue,S,streetwear,All Season,1360,1561.56,721.82,2022-01-10,True,SUP0099,294,46.92
P00270,LIFE Jewellery Maroon,Accessories,Jewellery,LIFE,Navy,XXL,luxury,All Season,3686,5501.42,1539.79,2020-01-21,True,SUP0121,1003,58.23
P00271,LIFE Socks Yellow,Innerwear,Socks,LIFE,Maroon,L,bohemian,All Season,537,694.24,188.29,2021-11-01,True,SUP0033,642,64.94
P00272,H&M Coat Green,Outerwear,Coat,H&M,Pink,M,bohemian,Festive,9456,13356.12,4207.47,2023-12-03,True,SUP0149,376,55.5
P00273,Levis Kurta Olive,Ethnic Wear,Kurta,Levis,Navy,XXL,minimalist,All Season,3950,4346.32,1958.8,2023-05-07,True,SUP0225,1613,50.41
P00274,Peter England Churidar Cream,Ethnic Wear,Churidar,Peter England,Cream,XS,minimalist,Monsoon,2047,2625.55,994.3,2023-01-27,True,SUP0320,1551,51.43
P00275,Only Sunglasses Coral,Accessories,Sunglasses,Only,Maroon,L,sporty,All Season,522,756.93,273.62,2023-05-28,True,SUP0340,1992,47.58
P00276,Myntra Oxford Brown,Footwear,Oxford,Myntra,Navy,XXL,luxury,Winter,3887,4795.17,1510.9,2020-07-16,True,SUP0383,820,61.13
P00277,Nike Shirt Pink,Tops,Shirt,Nike,Teal,L,sporty,Summer,405,573.3,211.89,2023-07-18,True,SUP0382,237,47.68
P00278,Only Flats Green,Footwear,Flats,Only,Coral,S,sporty,Winter,731,1085.27,325.85,2021-09-07,True,SUP0042,666,55.42
P00279,Forever 21 Kurti Mustard,Tops,Kurti,Forever 21,Olive,L,party,Winter,4189,5838.97,1607.15,2022-12-02,True,SUP0008,522,61.63
P00280,Mango Mini Dress Coral,Dresses,Mini Dress,Mango,Maroon,L,office,Summer,11677,17337.64,5269.21,2021-05-06,True,SUP0193,1675,54.88
P00281,Forever 21 Bra Green,Innerwear,Bra,Forever 21,Pink,XXL,party,All Season,146,199.84,82.18,2021-06-04,True,SUP0379,1065,43.71
P00282,Myntra Salwar Suit Purple,Dresses,Salwar Suit,Myntra,Grey,L,party,Summer,4068,5292.61,1657.99,2023-11-14,True,SUP0390,1709,59.24
P00283,Marks & Spencer Sweatshirt Purple,Tops,Sweatshirt,Marks & Spencer,Brown,M,office,All Season,2026,2323.11,1017.82,2020-05-16,True,SUP0317,976,49.76
P00284,Aurelia Gym Vest Teal,Activewear,Gym Vest,Aurelia,Blue,L,casual,Festive,3682,4532.72,1943.18,2021-04-06,True,SUP0351,1590,47.22
P00285,Dressberry Boots Purple,Footwear,Boots,Dressberry,Yellow,XL,luxury,Summer,1065,1541.12,604.63,2020-02-02,True,SUP0099,1902,43.23
P00286,Peter England Blouse Beige,Tops,Blouse,Peter England,Coral,S,office,All Season,2185,2476.4,1192.85,2020-04-30,True,SUP0181,1663,45.41
P00287,Forever 21 Evening Gown Mustard,Dresses,Evening Gown,Forever 21,Blue,XL,party,Festive,8413,12430.79,4301.13,2022-01-13,False,SUP0363,1284,48.88
P00288,Myntra Oxford Beige,Footwear,Oxford,Myntra,Grey,M,luxury,All Season,1857,2551.54,947.97,2020-02-04,True,SUP0137,1542,48.95
P00289,True Blue Sports Bra Black,Activewear,Sports Bra,True Blue,Blue,XXL,bohemian,Monsoon,1772,2559.01,822.72,2020-07-01,True,SUP0009,1828,53.57
P00290,Pepe Jeans Palazzo Orange,Bottoms,Palazzo,Pepe Jeans,Coral,Free Size,party,Winter,3180,3649.43,1778.47,2022-10-23,False,SUP0219,1998,44.07
P00291,Global Desi Sneakers Brown,Footwear,Sneakers,Global Desi,Orange,XXL,minimalist,Festive,883,1081.23,494.31,2023-11-26,True,SUP0386,894,44.02
P00292,Tommy Hilfiger Sweatshirt Beige,Tops,Sweatshirt,Tommy Hilfiger,Olive,S,minimalist,Festive,4489,5219.48,1876.65,2023-06-14,True,SUP0034,1353,58.19
P00293,Louis Philippe Jewellery Beige,Accessories,Jewellery,Louis Philippe,Teal,M,sporty,Monsoon,7473,10534.18,4261.62,2022-03-29,True,SUP0270,1478,42.97
P00294,AND Sweatshirt Mustard,Tops,Sweatshirt,AND,Grey,S,sporty,Monsoon,4937,6740.05,2957.88,2023-04-07,True,SUP0050,625,40.09
P00295,All About You Jeans Teal,Bottoms,Jeans,All About You,Orange,XS,minimalist,Winter,4047,5195.39,1982.55,2023-08-18,True,SUP0272,1197,51.01
P00296,Nike Compression Tights Pink,Activewear,Compression Tights,Nike,Olive,L,ethnic,Festive,4809,5841.79,1971.24,2022-12-16,True,SUP0208,875,59.01
P00297,Global Desi Kurta Beige,Ethnic Wear,Kurta,Global Desi,Navy,XXL,sporty,Summer,1179,1535.68,693.99,2022-01-10,False,SUP0193,1509,41.14
P00298,Koovs Tank Top Purple,Tops,Tank Top,Koovs,Mustard,S,office,Summer,337,481.57,146.5,2023-04-13,True,SUP0127,1503,56.53
P00299,Nike Cap Mustard,Accessories,Cap,Nike,Maroon,XL,luxury,Summer,649,775.88,252.71,2022-11-26,True,SUP0144,963,61.06
P00300,Van Heusen Flats Cream,Footwear,Flats,Van Heusen,Orange,XL,formal,Festive,410,453.96,177.05,2021-01-29,True,SUP0006,1239,56.82
P00301,Adidas Evening Gown Orange,Dresses,Evening Gown,Adidas,Orange,Free Size,casual,All Season,7474,9788.14,3322.39,2022-10-15,True,SUP0233,1933,55.55
P00302,Nike Puffer Jacket Brown,Outerwear,Puffer Jacket,Nike,Teal,XL,sporty,All Season,3701,4982.85,1829.84,2023-05-07,True,SUP0328,242,50.56
P00303,Louis Philippe Joggers Purple,Bottoms,Joggers,Louis Philippe,Beige,Free Size,sporty,Festive,3610,5267.26,1751.19,2021-08-27,True,SUP0246,993,51.49
P00304,LIFE Loafers Navy,Footwear,Loafers,LIFE,Mustard,XXL,bohemian,All Season,4991,7237.47,2599.06,2020-11-03,True,SUP0355,1522,47.93
P00305,Tommy Hilfiger Maxi Dress Red,Dresses,Maxi Dress,Tommy Hilfiger,Olive,M,streetwear,Summer,3809,4968.36,1878.52,2021-03-23,True,SUP0166,147,50.68
P00306,AND Running Shoes Beige,Activewear,Running Shoes,AND,Red,M,bohemian,Summer,734,954.03,329.23,2023-12-04,False,SUP0314,1151,55.15
P00307,Roadster Shorts White,Bottoms,Shorts,Roadster,Mint,L,bohemian,Festive,2337,3145.51,1100.77,2023-10-16,True,SUP0022,1450,52.9
P00308,True Blue Wallet Yellow,Accessories,Wallet,True Blue,Cream,S,office,Monsoon,6323,7691.86,3509.8,2021-04-12,True,SUP0048,1543,44.49
P00309,Peter England Compression Tights Pink,Activewear,Compression Tights,Peter England,Yellow,XL,ethnic,Festive,1674,2142.28,723.58,2021-11-29,True,SUP0335,490,56.78
P00310,Peter England Boots Orange,Footwear,Boots,Peter England,Olive,L,minimalist,Summer,5909,8209.29,3408.25,2022-12-25,True,SUP0104,1969,42.32
P00311,Mango Socks Olive,Innerwear,Socks,Mango,Brown,M,streetwear,Monsoon,436,602.15,175.87,2020-02-28,True,SUP0035,282,59.66
P00312,Mango Flats Brown,Footwear,Flats,Mango,Beige,S,formal,Monsoon,1293,1733.48,556.32,2021-12-11,True,SUP0125,1253,56.97
P00313,Mamaearth Crop Top Brown,Tops,Crop Top,Mamaearth,Red,M,casual,Summer,1092,1270.52,612.89,2022-08-11,True,SUP0147,1212,43.87
P00314,Marks & Spencer T-Shirt Brown,Tops,T-Shirt,Marks & Spencer,Purple,Free Size,party,Winter,2600,3318.17,999.57,2022-12-19,True,SUP0314,1938,61.55
P00315,Peter England Sandals Maroon,Footwear,Sandals,Peter England,Grey,M,casual,Winter,3513,4919.07,1886.14,2020-03-17,True,SUP0088,1121,46.31
P00316,AND Heels Purple,Footwear,Heels,AND,Teal,XXL,sporty,Winter,2042,2729.6,838.09,2022-05-23,True,SUP0060,1687,58.96
P00317,Roadster Thermal Innerwear Green,Innerwear,Thermal Innerwear,Roadster,Mustard,M,casual,Monsoon,555,687.02,254.7,2023-08-24,True,SUP0227,1375,54.11
P00318,Vero Moda Salwar Suit Mustard,Dresses,Salwar Suit,Vero Moda,Teal,L,office,All Season,2142,2408.67,809.33,2020-11-19,True,SUP0153,1355,62.22
P00319,Global Desi Mini Dress Teal,Dresses,Mini Dress,Global Desi,Blue,XL,minimalist,Festive,4101,4869.07,1555.85,2021-08-31,True,SUP0135,777,62.06
P00320,Levis Sweatshirt Mustard,Tops,Sweatshirt,Levis,Blue,L,ethnic,Monsoon,285,398.96,122.66,2022-10-04,True,SUP0346,684,56.96
P00321,Aurelia Running Shoes Brown,Activewear,Running Shoes,Aurelia,Coral,M,ethnic,Summer,1098,1515.75,402.65,2023-01-15,True,SUP0290,1390,63.33
P00322,Adidas Casual Dress Black,Dresses,Casual Dress,Adidas,Navy,XS,casual,Winter,8568,9824.2,3811.52,2024-02-03,True,SUP0319,1284,55.51
P00323,Wrangler Puffer Jacket Teal,Outerwear,Puffer Jacket,Wrangler,Coral,XS,luxury,Monsoon,13355,17127.75,4814.46,2023-11-03,True,SUP0066,1657,63.95
