product_id,product_name,category,sub_category,brand,color,size,style_tag,season,price,mrp,cost_price,launch_date,is_active,supplier_id,weight_grams,margin_pct,total_qty_sold,total_revenue,avg_sale_price,avg_discount,n_transactions,online_share,avg_rating,review_count,pct_positive,pct_negative,return_count,total_stock,avg_days_on_hand,stockout_locations,return_rate,sell_through_rate,velocity_class,category_enc,sub_category_enc,brand_enc,season_enc,style_tag_enc,color_enc
P00074,Libas Kurti Red,Tops,Kurti,Libas,Navy,Free Size,casual,Monsoon,1341,1980.86,590.92,2022-08-17,False,SUP0182,336,55.93,113,123910.49,1154.2191549295774,0.05704225352112676,71,0.7183098591549296,3.933333333333333,30,63.33333333333333,6.666666666666667,7.0,419.0,11.8,0.0,0.0619,0.2124,A,8,29,24,2,1,11
P00075,U.S. Polo Boots Blue,Footwear,Boots,U.S. Polo,Green,M,ethnic,Monsoon,2391,3009.39,882.26,2020-11-24,True,SUP0153,1387,63.1,86,184806.66,2235.093728813559,0.03542372881355932,59,0.6440677966101694,3.5384615384615383,13,61.53846153846154,30.76923076923077,11.0,2299.0,33.11818181818182,0.0,0.1279,0.0361,C,5,4,43,2,2,6
P00076,W Chinos Red,Bottoms,Chinos,W,Brown,L,luxury,Festive,3656,4689.8,1330.06,2023-06-07,True,SUP0035,998,63.62,104,398447.87,4146.016724137931,0.05775862068965518,58,0.6379310344827587,4.235294117647059,17,82.35294117647058,17.647058823529413,8.0,181.0,25.9,0.0,0.0769,0.3649,B,2,10,47,1,4,3
P00077,Marks & Spencer Jacket White,Outerwear,Jacket,Marks & Spencer,Mustard,S,party,All Season,1952,2369.46,995.71,2024-03-10,True,SUP0326,1938,48.99,113,201998.36000000002,1819.825135135135,0.06324324324324324,74,0.7027027027027027,4.0344827586206895,29,75.86206896551724,13.793103448275861,4.0,1183.0,51.0,0.0,0.0354,0.0872,A,7,24,28,0,7,10
P00078,H&M Thermal Innerwear Beige,Innerwear,Thermal Innerwear,H&M,Navy,XS,formal,Monsoon,229,291.99,129.12,2020-02-24,True,SUP0138,1679,43.62,94,18285.37,206.0910769230769,0.05815384615384616,65,0.6307692307692307,3.526315789473684,19,57.89473684210527,21.052631578947366,9.0,320.0,23.15,0.0,0.0957,0.2271,C,6,56,16,2,3,11
P00079,Biba Coat Black,Outerwear,Coat,Biba,Mint,Free Size,party,Summer,12296,15530.14,4625.42,2023-11-18,True,SUP0072,1016,62.38,114,1188022.67,11593.377727272727,0.06757575757575758,66,0.6363636363636364,3.8666666666666667,15,66.66666666666666,13.333333333333334,6.0,1713.0,41.11666666666667,0.0,0.0526,0.0624,A,7,12,7,3,7,9
P00080,All About You Leggings Black,Bottoms,Leggings,All About You,Red,S,office,All Season,1761,2085.53,840.54,2021-10-07,True,SUP0123,497,52.27,87,157184.27,1845.3961702127658,0.062127659574468086,47,0.6382978723404256,4.352941176470588,17,88.23529411764706,5.88235294117647,8.0,251.0,9.65,1.0,0.092,0.2574,C,2,30,2,0,6,16
P00081,Libas Belt Cream,Accessories,Belt,Libas,Orange,S,bohemian,Festive,3971,4814.44,2047.2,2022-07-08,False,SUP0018,690,48.45,90,355840.10000000003,3755.217368421053,0.055087719298245616,57,0.6842105263157895,3.7142857142857144,21,61.904761904761905,9.523809523809524,9.0,1020.0,32.125,0.0,0.1,0.0811,C,0,1,24,1,0,13
P00082,Adidas Wallet Olive,Accessories,Wallet,Adidas,Purple,XL,luxury,All Season,4962,7326.4,2876.19,2022-05-20,True,SUP0312,1319,42.04,63,266301.96,4495.87525,0.049,40,0.75,4.1,10,80.0,0.0,5.0,1561.0,109.05999999999999,1.0,0.0794,0.0388,C,0,59,1,0,4,15
P00083,Mango Sherwani Green,Ethnic Wear,Sherwani,Mango,Coral,L,party,Summer,2234,3047.56,1240.1,2024-03-14,True,SUP0161,1725,44.49,93,238600.67,2682.3735185185187,0.06314814814814815,54,0.6666666666666666,3.5454545454545454,22,59.09090909090909,22.727272727272727,5.0,2041.0,27.46666666666667,1.0,0.0538,0.0436,C,4,44,27,3,7,4
P00084,Vero Moda Chinos Teal,Bottoms,Chinos,Vero Moda,Mint,M,streetwear,Festive,968,1337.31,338.93,2023-05-04,True,SUP0101,443,64.99,102,88185.92,968.8383606557377,0.06131147540983607,61,0.5737704918032787,3.5555555555555554,9,55.55555555555556,33.33333333333333,2.0,1648.0,39.01428571428571,1.0,0.0196,0.0583,B,2,10,46,1,9,9
P00085,Arrow Socks Blue,Innerwear,Socks,Arrow,Navy,XL,office,Monsoon,538,608.42,249.55,2022-07-26,True,SUP0230,1048,53.62,87,44284.51,524.0818965517242,0.05137931034482759,58,0.603448275862069,4.038461538461538,26,65.38461538461539,11.538461538461538,8.0,862.0,19.7,0.0,0.092,0.0917,C,6,49,4,2,6,11
P00086,Cover Story Handbag Beige,Accessories,Handbag,Cover Story,Navy,XXL,formal,Summer,4071,4760.77,1757.47,2022-11-30,False,SUP0135,1604,56.83,84,339749.22,4122.991034482759,0.05482758620689655,58,0.6896551724137931,3.875,24,70.83333333333334,25.0,14.0,626.0,51.9,0.0,0.1667,0.1183,C,0,21,10,3,3,11
P00087,Libas Jacket Teal,Outerwear,Jacket,Libas,Mint,S,ethnic,All Season,8835,10001.34,4252.99,2023-02-08,True,SUP0126,776,51.86,97,734567.38,8673.835737704918,0.08032786885245902,61,0.7704918032786885,3.769230769230769,26,69.23076923076923,15.384615384615385,11.0,170.0,31.45,1.0,0.1134,0.3633,B,7,24,24,0,2,9
P00088,Global Desi Skirt White,Bottoms,Skirt,Global Desi,Purple,XXL,office,Winter,3841,4263.27,1352.42,2023-12-28,True,SUP0194,1350,64.79,110,380734.77,3746.8540579710143,0.050724637681159424,69,0.7246376811594203,4.0,25,68.0,4.0,12.0,1255.0,61.720000000000006,0.0,0.1091,0.0806,A,2,47,15,4,6,15
P00089,Roadster Trousers Navy,Bottoms,Trousers,Roadster,Yellow,M,office,Festive,1330,1963.2,788.21,2021-06-12,True,SUP0130,561,40.74,118,120298.29,1131.2035384615383,0.05938461538461539,65,0.7230769230769231,3.8,15,73.33333333333333,20.0,11.0,1730.0,25.616666666666664,0.0,0.0932,0.0639,A,2,58,38,1,6,19
P00090,Dressberry Running Shoes Mustard,Activewear,Running Shoes,Dressberry,Yellow,L,streetwear,All Season,4931,6003.08,2913.77,2021-08-04,True,SUP0223,329,40.91,91,393356.77,4859.428545454545,0.07,55,0.6727272727272727,3.9,20,75.0,10.0,10.0,2945.0,53.10909090909092,2.0,0.1099,0.03,C,1,39,12,0,9,19
P00091,Lee Casual Dress Coral,Dresses,Casual Dress,Lee,Green,M,streetwear,Summer,831,1227.46,330.58,2023-01-13,True,SUP0267,647,60.22,108,80467.48,800.9089705882352,0.06235294117647059,68,0.6176470588235294,4.0,23,73.91304347826086,13.043478260869565,6.0,1018.0,34.44,0.0,0.0556,0.0959,B,3,9,22,3,9,6
P00092,Koovs Cap Navy,Accessories,Cap,Koovs,Brown,S,office,Summer,3368,4687.12,1809.89,2020-06-12,True,SUP0040,112,46.26,114,313842.33,2984.070833333333,0.05569444444444444,72,0.5555555555555556,4.222222222222222,18,72.22222222222221,5.555555555555555,9.0,1176.0,22.639999999999997,2.0,0.0789,0.0884,A,0,8,20,3,6,3
P00093,Zara Hoodie Red,Tops,Hoodie,Zara,Brown,Free Size,casual,All Season,4636,5317.58,2534.55,2021-02-26,True,SUP0337,1392,45.33,75,300016.34,4306.393207547169,0.05509433962264151,53,0.6981132075471698,3.8333333333333335,12,66.66666666666666,16.666666666666664,10.0,820.0,69.95,1.0,0.1333,0.0838,C,8,23,49,0,1,3
P00094,Aurelia Sherwani Navy,Ethnic Wear,Sherwani,Aurelia,Red,XL,casual,All Season,2294,3344.14,1009.08,2022-11-09,True,SUP0116,402,56.01,119,251103.62,2184.6663768115945,0.06768115942028985,69,0.5942028985507246,4.12,25,80.0,8.0,9.0,1271.0,73.82000000000001,0.0,0.0756,0.0856,A,4,44,5,0,1,16
P00095,FabIndia Bra Coral,Innerwear,Bra,FabIndia,Mint,Free Size,streetwear,Winter,387,470.14,152.07,2023-09-04,True,SUP0136,1355,60.71,89,33702.73,394.17660377358493,0.05433962264150943,53,0.7358490566037735,3.7777777777777777,18,72.22222222222221,22.22222222222222,9.0,1871.0,28.71111111111111,1.0,0.1011,0.0454,C,6,6,13,4,9,9
P00096,Mamaearth Sandals Red,Footwear,Sandals,Mamaearth,Purple,Free Size,casual,All Season,4401,5027.04,2271.61,2021-10-15,True,SUP0281,1690,48.38,95,370986.74,4047.892,0.03646153846153846,65,0.676923076923077,3.7241379310344827,29,62.06896551724138,13.793103448275861,8.0,411.0,8.025,2.0,0.0842,0.1877,C,5,41,26,0,1,15
P00097,Peter England Track Pants Orange,Activewear,Track Pants,Peter England,Red,M,streetwear,Monsoon,3193,4230.78,1857.12,2024-03-17,True,SUP0075,1436,41.84,120,327384.85,3091.7782352941176,0.08750000000000001,68,0.6764705882352942,4.142857142857143,21,85.71428571428571,9.523809523809524,9.0,954.0,141.57999999999998,2.0,0.075,0.1117,A,1,57,35,2,9,16
P00098,Spykar Mini Dress Mustard,Dresses,Mini Dress,Spykar,Purple,XS,party,All Season,9979,11155.79,5805.26,2022-05-03,True,SUP0128,503,41.83,87,715949.97,8704.755471698112,0.06320754716981132,53,0.6792452830188679,4.384615384615385,13,84.61538461538461,7.6923076923076925,4.0,1350.0,16.833333333333332,1.0,0.046,0.0605,C,3,34,39,0,7,15
P00099,Arrow Jacket Orange,Outerwear,Jacket,Arrow,Mustard,XXL,sporty,Summer,10840,12445.04,4374.67,2023-09-17,True,SUP0391,926,59.64,89,1029048.42,12534.572758620689,0.048793103448275865,58,0.6551724137931034,4.0,14,71.42857142857143,0.0,12.0,669.0,13.899999999999999,0.0,0.1348,0.1174,C,7,24,4,3,8,10
P00100,Pepe Jeans Joggers Blue,Bottoms,Joggers,Pepe Jeans,Navy,M,ethnic,Monsoon,4532,5364.72,1910.09,2022-01-08,True,SUP0002,1119,57.85,87,344189.0,4253.7338709677415,0.07451612903225807,62,0.6129032258064516,4.153846153846154,26,76.92307692307693,7.6923076923076925,12.0,649.0,27.549999999999997,0.0,0.1379,0.1182,C,2,27,34,2,2,11
P00101,Adidas Kurta Navy,Ethnic Wear,Kurta,Adidas,Orange,M,casual,Winter,2768,3045.47,1296.62,2022-08-20,True,SUP0079,1326,53.16,95,236857.88999999998,2871.7833928571426,0.0575,56,0.5714285714285714,3.7777777777777777,18,72.22222222222221,22.22222222222222,7.0,908.0,37.13333333333333,0.0,0.0737,0.0947,C,4,28,1,4,1,13
P00102,Aurelia Salwar Suit White,Dresses,Salwar Suit,Aurelia,Coral,L,bohemian,All Season,5230,7221.58,2948.52,2021-03-17,True,SUP0008,1044,43.62,76,324126.79,4696.432127659575,0.07829787234042554,47,0.723404255319149,3.9047619047619047,21,66.66666666666666,14.285714285714285,9.0,343.0,24.5,0.0,0.1184,0.1814,C,3,40,5,0,0,4
P00103,Spykar Salwar Suit Mustard,Dresses,Salwar Suit,Spykar,Orange,L,sporty,Monsoon,10140,13637.75,4031.28,2021-01-09,True,SUP0135,768,60.24,107,1031088.91,10822.43703125,0.06343750000000001,64,0.75,4.043478260869565,23,73.91304347826086,4.3478260869565215,4.0,1672.0,76.22,0.0,0.0374,0.0601,B,3,40,39,2,8,13
P00104,Vero Moda Kurti White,Tops,Kurti,Vero Moda,Red,XXL,ethnic,Festive,4719,6621.69,1671.78,2022-03-11,True,SUP0147,431,64.57,82,329970.3,4445.233928571429,0.05267857142857143,56,0.5535714285714286,4.0,15,73.33333333333333,20.0,9.0,1022.0,14.86,1.0,0.1098,0.0743,C,8,29,46,1,2,16
P00105,LIFE Boxers Pink,Innerwear,Boxers,LIFE,Blue,XL,ethnic,Summer,261,289.53,117.96,2020-08-26,True,SUP0056,1269,54.8,120,27414.97,245.0328767123288,0.05712328767123288,73,0.684931506849315,3.9523809523809526,21,71.42857142857143,14.285714285714285,4.0,2296.0,84.2375,1.0,0.0333,0.0497,A,6,5,21,3,2,2
P00106,All About You Skirt Maroon,Bottoms,Skirt,All About You,Red,L,streetwear,Winter,3533,4415.38,1988.27,2021-01-24,True,SUP0081,666,43.72,71,236912.63999999998,3339.9406666666664,0.06133333333333334,45,0.8888888888888888,4.153846153846154,13,84.61538461538461,7.6923076923076925,9.0,794.0,31.75,0.0,0.1268,0.0821,C,2,47,2,4,9,16
P00107,Global Desi Handbag Mint,Accessories,Handbag,Global Desi,Pink,XS,bohemian,All Season,420,550.99,168.51,2020-10-02,True,SUP0267,1966,59.88,84,30204.350000000002,393.32037735849053,0.06075471698113208,53,0.660377358490566,4.055555555555555,18,72.22222222222221,5.555555555555555,6.0,408.0,8.475,2.0,0.0714,0.1707,C,0,21,15,0,0,14
P00108,Zara Scarf Black,Accessories,Scarf,Zara,Green,L,sporty,Winter,3936,4348.92,2200.16,2022-05-25,True,SUP0212,910,44.1,106,369762.96,3686.8095081967213,0.06278688524590165,61,0.6557377049180327,3.64,25,60.0,20.0,9.0,2087.0,23.587500000000002,2.0,0.0849,0.0483,B,0,43,49,4,8,6
P00109,U.S. Polo Kurta Navy,Ethnic Wear,Kurta,U.S. Polo,Mustard,Free Size,formal,All Season,208,237.73,89.8,2023-11-01,True,SUP0094,746,56.83,110,18643.01,179.71092307692305,0.06953846153846155,65,0.676923076923077,3.9444444444444446,18,83.33333333333334,16.666666666666664,7.0,925.0,39.625,1.0,0.0636,0.1063,A,4,28,43,0,3,10
P00110,Global Desi Boots Coral,Footwear,Boots,Global Desi,Olive,XS,party,All Season,1674,1961.57,970.64,2021-01-27,True,SUP0001,270,42.02,116,171223.24,1605.1413888888887,0.05611111111111111,72,0.625,3.8636363636363638,22,68.18181818181817,9.090909090909092,12.0,587.0,134.16666666666666,1.0,0.1034,0.165,A,5,4,15,0,7,12
P00111,Koovs Handbag Teal,Accessories,Handbag,Koovs,Teal,Free Size,minimalist,Monsoon,7054,8553.11,3022.29,2023-01-01,True,SUP0346,563,57.15,87,525738.3,6315.897358490566,0.05867924528301886,53,0.6792452830188679,3.4705882352941178,17,47.05882352941176,17.647058823529413,8.0,1451.0,37.5,0.0,0.092,0.0566,C,0,21,20,2,5,17
P00112,Louis Philippe Salwar Suit Grey,Dresses,Salwar Suit,Louis Philippe,Orange,M,bohemian,All Season,7793,10190.18,4079.23,2022-07-23,False,SUP0175,802,47.66,81,602993.28,7598.745818181818,0.06090909090909091,55,0.6727272727272727,3.590909090909091,22,59.09090909090909,22.727272727272727,3.0,1717.0,31.942857142857143,1.0,0.037,0.0451,C,3,40,25,0,0,13
P00113,Nykaa Fashion Track Pants White,Activewear,Track Pants,Nykaa Fashion,Coral,XXL,streetwear,Festive,2327,2982.96,1211.52,2022-01-09,True,SUP0275,503,47.94,113,242109.63,2364.8327142857142,0.04657142857142857,70,0.6571428571428571,4.055555555555555,18,72.22222222222221,11.11111111111111,3.0,1435.0,26.316666666666666,1.0,0.0265,0.073,A,1,57,32,1,9,4
P00114,Dressberry Sherwani Blue,Ethnic Wear,Sherwani,Dressberry,Teal,S,bohemian,Monsoon,3208,3576.17,1622.64,2022-09-02,False,SUP0365,1365,49.42,79,243820.98,2938.4703773584906,0.05641509433962265,53,0.7358490566037735,4.090909090909091,11,81.81818181818183,18.181818181818183,4.0,1270.0,38.14,0.0,0.0506,0.0586,C,4,44,12,2,0,17
P00115,Numero Uno Thermal Innerwear Mint,Innerwear,Thermal Innerwear,Numero Uno,Green,Free Size,luxury,Monsoon,667,789.25,359.51,2021-11-13,True,SUP0357,232,46.1,93,60503.87,722.0453333333334,0.07133333333333333,60,0.6833333333333333,3.8,15,66.66666666666666,20.0,8.0,1777.0,23.13333333333333,0.0,0.086,0.0497,C,6,56,31,2,4,6
P00116,U.S. Polo Briefs Coral,Innerwear,Briefs,U.S. Polo,Mustard,L,bohemian,Summer,305,420.92,111.72,2021-08-17,True,SUP0219,1109,63.37,101,25338.49,282.9934482758621,0.060689655172413794,58,0.7413793103448276,3.9411764705882355,17,82.35294117647058,11.76470588235294,7.0,858.0,30.46666666666667,0.0,0.0693,0.1053,B,6,7,43,3,0,10
P00117,True Blue Evening Gown Orange,Dresses,Evening Gown,True Blue,White,XL,casual,Winter,3768,4249.2,1515.91,2022-04-13,True,SUP0020,1646,59.77,98,290078.27999999997,3268.4165573770492,0.08065573770491803,61,0.5901639344262295,3.625,24,62.5,25.0,9.0,2543.0,36.79,1.0,0.0918,0.0371,B,3,18,42,4,1,18
P00118,Wrangler Denim Jacket Yellow,Outerwear,Denim Jacket,Wrangler,Navy,L,ethnic,Summer,11440,15735.46,6754.17,2020-06-09,True,SUP0108,203,40.96,130,1330785.11,11089.207397260274,0.05493150684931507,73,0.6712328767123288,3.962962962962963,27,74.07407407407408,14.814814814814813,14.0,808.0,40.96666666666667,1.0,0.1077,0.1386,A,7,15,48,3,2,11
P00119,Decathlon Sweatshirt Olive,Tops,Sweatshirt,Decathlon,Beige,Free Size,sporty,Monsoon,4654,6074.04,1751.96,2023-07-07,True,SUP0315,571,62.36,84,407296.22,4990.7644,0.0632,50,0.7,3.6923076923076925,13,69.23076923076923,30.76923076923077,12.0,1086.0,16.580000000000002,2.0,0.1429,0.0718,C,8,53,11,2,8,0
P00120,Cover Story Denim Jacket Mint,Outerwear,Denim Jacket,Cover Story,Blue,Free Size,office,Winter,885,1269.71,524.79,2020-07-18,False,SUP0378,589,40.7,103,93075.6,939.6229032258065,0.05903225806451613,62,0.7258064516129032,3.5454545454545454,22,54.54545454545454,18.181818181818183,8.0,1083.0,34.519999999999996,2.0,0.0777,0.0868,B,7,15,10,4,6,2
P00121,Reebok Handbag Mustard,Accessories,Handbag,Reebok,Olive,L,streetwear,Winter,4882,7120.98,2818.82,2023-04-04,True,SUP0214,193,42.26,99,426798.87,4767.3012698412695,0.053015873015873016,63,0.6031746031746031,4.190476190476191,21,80.95238095238095,14.285714285714285,11.0,1546.0,31.849999999999998,1.0,0.1111,0.0602,B,0,21,37,4,9,12
P00122,Myntra Puffer Jacket Red,Outerwear,Puffer Jacket,Myntra,Purple,XL,bohemian,All Season,10065,12118.91,4638.33,2021-04-04,False,SUP0214,471,53.92,87,881106.89,9927.029272727272,0.05363636363636364,55,0.6727272727272727,4.25,20,90.0,0.0,6.0,1382.0,50.260000000000005,0.0,0.069,0.0592,C,7,38,29,0,0,15
P00123,Spykar Blazer Blue,Outerwear,Blazer,Spykar,Cream,M,party,Summer,2953,3904.83,1322.71,2022-04-29,False,SUP0200,1264,55.21,97,337845.51,3561.774406779661,0.055593220338983056,59,0.711864406779661,3.9473684210526314,19,73.68421052631578,10.526315789473683,7.0,1614.0,50.65714285714286,0.0,0.0722,0.0567,B,7,2,39,3,7,5
P00124,Bewakoof Hoodie Brown,Tops,Hoodie,Bewakoof,Orange,Free Size,minimalist,All Season,2400,3410.58,1165.65,2024-04-12,True,SUP0219,559,51.43,64,135112.11,2185.446304347826,0.05500000000000001,46,0.6304347826086957,3.375,16,43.75,12.5,8.0,713.0,31.275,1.0,0.125,0.0824,C,8,23,6,0,5,13
P00125,Calvin Klein Socks Olive,Innerwear,Socks,Calvin Klein,Blue,XL,formal,All Season,709,941.4,255.29,2021-07-20,True,SUP0193,1214,63.99,123,70368.35,628.0610958904109,0.06602739726027397,73,0.6986301369863014,3.875,24,70.83333333333334,12.5,5.0,623.0,32.45,0.0,0.0407,0.1649,A,6,49,9,0,3,2
P00126,H&M Shirt Mustard,Tops,Shirt,H&M,Red,XL,casual,Festive,875,991.78,518.91,2020-12-24,True,SUP0013,1710,40.7,117,97242.99,865.7328358208955,0.07268656716417911,67,0.6567164179104478,4.0,22,77.27272727272727,13.636363636363635,6.0,990.0,22.54,1.0,0.0513,0.1057,A,8,45,16,1,1,16
P00127,Peter England Boxers Coral,Innerwear,Boxers,Peter England,Olive,S,formal,Monsoon,367,526.5,215.35,2021-09-21,True,SUP0119,822,41.32,135,45717.12,341.24725,0.048875,80,0.6375,3.806451612903226,31,70.96774193548387,12.903225806451612,8.0,515.0,60.925,0.0,0.0593,0.2077,A,6,5,35,2,3,12
P00128,Reebok Puffer Jacket Purple,Outerwear,Puffer Jacket,Reebok,Blue,L,bohemian,Monsoon,5199,5828.71,2542.21,2021-01-06,True,SUP0337,1531,51.1,117,571587.63,5288.303424657534,0.06561643835616439,73,0.7945205479452054,3.774193548387097,31,64.51612903225806,19.35483870967742,10.0,2652.0,42.955555555555556,1.0,0.0855,0.0423,A,7,38,37,2,0,2
P00129,Libas Thermal Innerwear Blue,Innerwear,Thermal Innerwear,Libas,Orange,XL,sporty,All Season,287,387.43,156.68,2023-09-13,False,SUP0154,760,45.41,72,21581.73,305.8144680851064,0.07531914893617021,47,0.6382978723404256,3.5,16,50.0,12.5,8.0,2176.0,77.27142857142859,0.0,0.1111,0.032,C,6,56,24,0,8,13
P00130,FabIndia Hoodie Olive,Tops,Hoodie,FabIndia,Green,M,formal,Winter,555,696.41,249.95,2023-07-09,True,SUP0126,216,54.96,70,30878.34,478.5976,0.071,50,0.72,3.7857142857142856,14,64.28571428571429,14.285714285714285,7.0,1343.0,85.975,0.0,0.1,0.0495,C,8,23,13,4,3,6
P00131,Biba Blouse Beige,Tops,Blouse,Biba,Maroon,XL,minimalist,Monsoon,3524,5179.61,1404.99,2023-12-08,True,SUP0196,1841,60.13,85,261303.74,3323.0262,0.0656,50,0.72,3.6842105263157894,19,63.1578947368421,21.052631578947366,4.0,1547.0,44.75,1.0,0.0471,0.0521,C,8,3,7,2,5,8
P00132,Adidas Evening Gown Pink,Dresses,Evening Gown,Adidas,Coral,XXL,casual,Festive,4264,4955.52,2223.32,2022-12-14,True,SUP0288,1094,47.86,108,428054.72000000003,3828.49203125,0.06796875,64,0.6875,4.3478260869565215,23,86.95652173913044,8.695652173913043,10.0,1001.0,19.6,0.0,0.0926,0.0974,B,3,18,1,1,1,4
P00133,H&M Flats Teal,Footwear,Flats,H&M,Grey,S,bohemian,Winter,5393,6970.31,3136.07,2020-10-06,True,SUP0105,304,41.85,101,488468.05,5152.1778125,0.06328125,64,0.703125,3.739130434782609,23,65.21739130434783,13.043478260869565,8.0,893.0,43.63333333333333,0.0,0.0792,0.1016,B,5,19,16,4,0,7
P00134,U.S. Polo Boots Grey,Footwear,Boots,U.S. Polo,Yellow,XXL,luxury,All Season,1330,1777.31,538.0,2024-01-01,False,SUP0244,1521,59.55,104,138992.0,1407.828088235294,0.06044117647058824,68,0.7058823529411765,4.0,14,71.42857142857143,7.142857142857142,5.0,1726.0,42.260000000000005,0.0,0.0481,0.0568,B,5,4,43,0,4,19
P00135,Numero Uno Oxford Brown,Footwear,Oxford,Numero Uno,Maroon,Free Size,bohemian,Winter,5657,7758.47,3219.75,2022-05-28,True,SUP0286,637,43.08,140,635869.83,5176.016794871794,0.06846153846153846,78,0.717948717948718,3.88,25,76.0,12.0,11.0,1611.0,44.02,0.0,0.0786,0.08,A,5,35,31,4,0,8
P00136,W Sweatshirt Beige,Tops,Sweatshirt,W,Green,XS,sporty,All Season,1667,2240.24,611.37,2022-07-03,True,SUP0085,1549,63.33,79,110005.68,1478.2398148148147,0.05851851851851852,54,0.7037037037037037,4.217391304347826,23,69.56521739130434,4.3478260869565215,8.0,1475.0,20.914285714285715,1.0,0.1013,0.0508,C,8,53,47,0,8,6
P00137,Cover Story Kurta Teal,Ethnic Wear,Kurta,Cover Story,Brown,L,luxury,Summer,4906,6301.66,2605.25,2023-12-19,True,SUP0189,680,46.9,132,550010.23,4417.002891566265,0.056867469879518066,83,0.7228915662650602,3.875,32,71.875,6.25,9.0,848.0,62.43333333333334,0.0,0.0682,0.1347,A,4,28,10,3,4,3
P00138,Bewakoof Crop Top Purple,Tops,Crop Top,Bewakoof,White,S,luxury,Winter,2510,3313.22,904.6,2020-03-26,True,SUP0392,681,63.96,84,230440.86,2504.883529411765,0.048431372549019615,51,0.7058823529411765,3.9166666666666665,12,75.0,8.333333333333332,14.0,1399.0,23.457142857142856,1.0,0.1667,0.0566,C,8,14,6,4,4,18
P00139,Dressberry Jacket Navy,Outerwear,Jacket,Dressberry,Olive,S,streetwear,Summer,13360,18246.62,5154.24,2020-08-15,True,SUP0200,366,61.42,102,1137448.59,12356.233968253968,0.055714285714285716,63,0.5873015873015873,4.0,27,81.48148148148148,14.814814814814813,9.0,385.0,79.65,3.0,0.0882,0.2094,B,7,24,12,3,9,12
P00140,Reebok Boxers Black,Innerwear,Boxers,Reebok,Cream,L,office,Festive,775,865.02,371.54,2020-08-02,True,SUP0343,324,52.06,81,61054.84,812.1662962962963,0.07907407407407409,54,0.6851851851851852,4.117647058823529,17,88.23529411764706,11.76470588235294,10.0,1404.0,39.86666666666667,1.0,0.1235,0.0545,C,6,5,37,1,6,5
P00141,Marks & Spencer Socks White,Innerwear,Socks,Marks & Spencer,Mustard,S,minimalist,Festive,484,678.64,175.68,2022-07-05,True,SUP0037,1273,63.7,98,39443.26,452.66140625,0.066875,64,0.71875,3.857142857142857,21,66.66666666666666,14.285714285714285,5.0,1029.0,30.525,0.0,0.051,0.087,B,6,49,28,1,5,10
P00142,Allen Solly Coat Grey,Outerwear,Coat,Allen Solly,Grey,L,formal,Monsoon,8743,10701.71,4079.24,2024-05-23,True,SUP0394,1141,53.34,101,795712.35,8443.845074626866,0.04194029850746269,67,0.746268656716418,3.9310344827586206,29,68.96551724137932,13.793103448275861,7.0,1756.0,58.96,0.0,0.0693,0.0544,B,7,12,3,2,3,7
P00143,Tommy Hilfiger Trousers Black,Bottoms,Trousers,Tommy Hilfiger,Cream,XL,casual,Festive,2211,2602.46,1160.05,2023-12-10,True,SUP0283,1114,47.53,67,140070.28,2109.4422916666667,0.07666666666666667,48,0.7291666666666666,4.0,11,63.63636363636363,0.0,9.0,452.0,7.2,2.0,0.1343,0.1291,C,2,58,41,1,1,5
