cart_id,customer_id,product_id,quantity,added_at,status
CART0000410,C09183,P01950,3,2023-11-19 09:00:00,Active
CART0000411,C07644,P03809,4,2022-09-26 10:00:00,Active
CART0000412,C05952,P03806,2,2023-10-18 21:00:00,Purchased
CART0000413,C00864,P04568,1,2022-10-16 22:00:00,Active
CART0000414,C03068,P03812,3,2022-05-28 03:00:00,Purchased
CART0000415,C07874,P04031,1,2022-12-10 19:00:00,Abandoned
CART0000416,C04670,P04470,4,2022-02-21 07:00:00,Purchased
CART0000417,C02401,P02191,4,2022-06-11 18:00:00,Abandoned
CART0000418,C03426,P02724,2,2023-07-16 07:00:00,Purchased
CART0000419,C02063,P02707,4,2024-05-02 02:00:00,Abandoned
CART0000420,C05246,P04048,2,2022-05-01 06:00:00,Purchased
CART0000421,C04419,P00496,4,2023-09-30 09:00:00,Purchased
CART0000422,C03928,P01485,1,2023-03-09 02:00:00,Abandoned
CART0000423,C00267,P02587,1,2024-03-02 21:00:00,Purchased
CART0000424,C01295,P04812,2,2023-07-01 08:00:00,Active
CART0000425,C02450,P04566,3,2022-05-18 17:00:00,Abandoned
CART0000426,C03576,P00229,1,2023-12-23 10:00:00,Purchased
CART0000427,C08735,P03897,2,2022-03-06 08:00:00,Purchased
CART0000428,C06293,P03460,2,2023-10-03 02:00:00,Purchased
CART0000429,C06623,P02629,3,2023-05-14 22:00:00,Purchased
CART0000430,C02563,P00279,2,2023-05-07 22:00:00,Abandoned
CART0000431,C02881,P03247,3,2024-03-02 13:00:00,Abandoned
CART0000432,C05157,P04059,3,2022-01-16 12:00:00,Purchased
CART0000433,C05514,P00144,4,2024-08-02 03:00:00,Purchased
CART0000434,C06784,P00612,3,2022-04-19 20:00:00,Purchased
CART0000435,C08584,P00638,3,2022-12-12 01:00:00,Abandoned
CART0000436,C00127,P00293,4,2022-02-11 03:00:00,Abandoned
CART0000437,C05875,P00633,1,2023-12-16 23:00:00,Abandoned
CART0000438,C03194,P01355,1,2023-06-25 09:00:00,Active
CART0000439,C02838,P01895,4,2023-01-13 13:00:00,Abandoned
CART0000440,C08287,P03058,2,2022-03-06 00:00:00,Purchased
CART0000441,C05518,P04223,4,2024-06-08 17:00:00,Active
CART0000442,C09061,P01470,4,2024-12-08 20:00:00,Purchased
CART0000443,C05917,P00543,3,2024-03-24 09:00:00,Purchased
CART0000444,C07021,P00816,2,2022-04-01 05:00:00,Expired
CART0000445,C03885,P04678,3,2024-12-02 23:00:00,Purchased
CART0000446,C09133,P02426,2,2024-04-29 18:00:00,Abandoned
CART0000447,C00330,P02743,2,2022-07-07 13:00:00,Active
CART0000448,C09526,P02718,2,2022-07-18 11:00:00,Active
CART0000449,C01901,P03167,3,2022-02-11 00:00:00,Abandoned
CART0000450,C06076,P01871,2,2022-04-19 23:00:00,Purchased
CART0000451,C09002,P01870,4,2024-07-22 15:00:00,Abandoned
CART0000452,C01291,P00338,2,2022-03-18 19:00:00,Purchased
CART0000453,C08911,P00076,1,2022-08-28 07:00:00,Abandoned
CART0000454,C09029,P00271,1,2024-04-13 04:00:00,Purchased
CART0000455,C00726,P04281,2,2023-01-07 06:00:00,Abandoned
CART0000456,C06832,P03221,1,2024-06-12 09:00:00,Purchased
CART0000457,C02932,P02943,4,2024-09-15 10:00:00,Active
CART0000458,C07191,P03233,4,2024-08-20 05:00:00,Purchased
CART0000459,C05277,P03285,3,2022-09-03 01:00:00,Active
CART0000460,C05922,P00791,4,2023-03-05 18:00:00,Abandoned
CART0000461,C01159,P00934,2,2022-09-13 11:00:00,Purchased
CART0000462,C00397,P01906,4,2024-08-17 20:00:00,Abandoned
CART0000463,C04371,P01832,3,2023-12-30 12:00:00,Abandoned
CART0000464,C08966,P03846,1,2024-07-08 22:00:00,Active
CART0000465,C03287,P02333,4,2023-04-18 08:00:00,Abandoned
CART0000466,C07977,P04352,1,2024-03-18 20:00:00,Active
CART0000467,C07613,P03629,3,2024-11-25 19:00:00,Purchased
CART0000468,C09233,P03950,3,2023-05-26 08:00:00,Abandoned
CART0000469,C07115,P00059,4,2024-01-21 09:00:00,Purchased
CART0000470,C06153,P04021,4,2023-07-30 02:00:00,Active
CART0000471,C02025,P01158,2,2024-03-17 05:00:00,Purchased
CART0000472,C05729,P03894,3,2024-11-27 19:00:00,Purchased
CART0000473,C04824,P00309,3,2022-02-17 11:00:00,Purchased
CART0000474,C06553,P04441,2,2022-04-15 16:00:00,Active
CART0000475,C08573,P03191,1,2023-11-29 12:00:00,Abandoned
CART0000476,C01398,P01787,1,2023-10-11 11:00:00,Abandoned
CART0000477,C08111,P00918,2,2023-07-14 17:00:00,Purchased
CART0000478,C05163,P00491,3,2024-11-13 19:00:00,Abandoned
CART0000479,C09918,P01758,4,2024-03-24 16:00:00,Active
CART0000480,C03132,P03778,1,2023-06-18 12:00:00,Purchased
CART0000481,C00370,P00257,4,2023-11-04 10:00:00,Abandoned
CART0000482,C00048,P02461,3,2023-10-03 19:00:00,Abandoned
CART0000483,C08649,P00542,2,2024-06-12 06:00:00,Abandoned
CART0000484,C04513,P00553,2,2023-04-17 02:00:00,Abandoned
CART0000485,C06999,P04825,3,2023-07-05 22:00:00,Active
CART0000486,C02373,P01370,2,2024-03-02 12:00:00,Purchased
CART0000487,C09700,P04008,2,2023-07-23 09:00:00,Purchased
CART0000488,C00161,P04109,1,2022-05-02 15:00:00,Purchased
CART0000489,C05280,P01941,3,2022-10-30 00:00:00,Purchased
CART0000490,C06597,P02430,3,2022-11-01 15:00:00,Purchased
CART0000491,C00637,P02286,4,2022-11-11 03:00:00,Purchased
CART0000492,C03761,P02238,4,2022-11-06 00:00:00,Abandoned
CART0000493,C04247,P04971,2,2022-10-07 14:00:00,Active
CART0000494,C03773,P01507,2,2024-08-24 01:00:00,Purchased
CART0000495,C03161,P04260,2,2022-04-01 20:00:00,Purchased
CART0000496,C04033,P01826,2,2022-06-12 16:00:00,Abandoned
CART0000497,C03662,P04451,3,2023-11-05 01:00:00,Active
CART0000498,C08008,P02049,3,2023-07-04 14:00:00,Purchased
CART0000499,C06687,P04298,2,2023-02-28 21:00:00,Purchased
CART0000500,C01452,P04004,2,2024-10-08 23:00:00,Purchased
CART0000501,C00667,P01067,4,2022-11-30 14:00:00,Purchased
CART0000502,C04909,P00769,2,2024-10-10 09:00:00,Active
CART0000503,C02216,P00315,4,2022-12-16 10:00:00,Abandoned
CART0000504,C08975,P00976,4,2022-01-12 04:00:00,Active
CART0000505,C02330,P02222,1,2024-03-19 22:00:00,Purchased
CART0000506,C06989,P03845,1,2024-01-16 04:00:00,Abandoned
CART0000507,C05013,P00956,3,2023-03-15 02:00:00,Active
CART0000508,C02165,P04581,1,2023-02-06 07:00:00,Abandoned
CART0000509,C07083,P04525,3,2022-02-22 06:00:00,Active
CART0000510,C08776,P02013,4,2022-09-15 10:00:00,Abandoned
CART0000511,C08278,P00794,4,2024-07-27 10:00:00,Purchased
CART0000512,C05392,P03566,1,2024-12-18 02:00:00,Purchased
CART0000513,C03153,P02416,4,2024-03-27 01:00:00,Active
CART0000514,C02520,P03369,3,2024-10-31 20:00:00,Expired
CART0000515,C04587,P04390,3,2023-04-26 01:00:00,Purchased
CART0000516,C06725,P01894,3,2024-02-25 23:00:00,Purchased
CART0000517,C00168,P01081,3,2022-01-31 19:00:00,Purchased
CART0000518,C05961,P03451,1,2024-01-23 06:00:00,Purchased
CART0000519,C04910,P00749,4,2023-06-04 04:00:00,Purchased
CART0000520,C00062,P01319,1,2023-05-09 05:00:00,Abandoned
CART0000521,C05779,P03603,2,2024-06-18 20:00:00,Abandoned
CART0000522,C09111,P04790,2,2024-07-08 09:00:00,Purchased
CART0000523,C04975,P02178,2,2023-10-12 22:00:00,Abandoned
CART0000524,C02894,P00836,1,2024-07-19 04:00:00,Purchased
CART0000525,C04901,P00168,2,2022-07-01 08:00:00,Abandoned
CART0000526,C02654,P03428,2,2023-08-24 10:00:00,Abandoned
CART0000527,C08300,P00858,3,2022-11-20 16:00:00,Purchased
CART0000528,C09031,P02233,2,2023-03-10 07:00:00,Purchased
CART0000529,C05662,P04436,1,2024-11-13 20:00:00,Purchased
CART0000530,C05072,P02469,4,2024-04-09 00:00:00,Purchased
CART0000531,C08924,P03514,1,2023-02-13 08:00:00,Purchased
CART0000532,C06506,P02537,3,2022-04-22 01:00:00,Expired
CART0000533,C06110,P00600,4,2024-04-06 23:00:00,Abandoned
CART0000534,C05681,P01636,4,2022-05-08 18:00:00,Purchased
CART0000535,C08243,P00993,4,2023-10-20 23:00:00,Purchased
CART0000536,C04418,P00762,2,2023-05-31 00:00:00,Purchased
CART0000537,C07242,P00662,2,2022-07-27 17:00:00,Active
CART0000538,C04765,P02232,3,2023-11-12 03:00:00,Active
CART0000539,C05187,P02028,2,2023-11-17 13:00:00,Purchased
CART0000540,C03001,P00718,3,2023-01-21 14:00:00,Purchased
CART0000541,C04742,P01295,3,2022-04-08 11:00:00,Purchased
CART0000542,C03716,P02924,1,2023-11-30 04:00:00,Purchased
CART0000543,C04225,P00475,3,2023-08-01 21:00:00,Active
CART0000544,C02120,P01078,3,2022-04-29 16:00:00,Abandoned
CART0000545,C06992,P03434,4,2022-07-20 00:00:00,Abandoned
CART0000546,C04354,P03288,3,2023-11-30 20:00:00,Abandoned
CART0000547,C09742,P01499,1,2022-01-02 20:00:00,Purchased
CART0000548,C01520,P02537,3,2023-10-23 14:00:00,Purchased
CART0000549,C00057,P01639,3,2022-02-13 20:00:00,Abandoned
CART0000550,C03990,P02805,2,2023-11-30 15:00:00,Purchased
CART0000551,C08580,P00026,3,2022-01-18 10:00:00,Purchased
CART0000552,C08019,P00405,1,2024-04-13 16:00:00,Purchased
CART0000553,C01284,P02635,2,2024-11-07 20:00:00,Active
CART0000554,C03437,P04874,1,2022-10-06 03:00:00,Expired
CART0000555,C04889,P00212,2,2024-05-10 10:00:00,Purchased
CART0000556,C03046,P04861,1,2023-12-07 18:00:00,Purchased
CART0000557,C00799,P01986,3,2024-08-10 15:00:00,Abandoned
CART0000558,C06214,P04914,1,2022-05-25 21:00:00,Purchased
CART0000559,C00349,P02464,2,2024-09-11 01:00:00,Purchased
CART0000560,C06308,P00207,2,2022-12-05 23:00:00,Abandoned
CART0000561,C07919,P00979,3,2022-04-20 13:00:00,Abandoned
CART0000562,C01785,P04633,2,2024-10-29 04:00:00,Purchased
CART0000563,C01479,P04771,3,2022-11-22 03:00:00,Abandoned
CART0000564,C07332,P02578,4,2024-03-14 12:00:00,Purchased
CART0000565,C08662,P04117,1,2023-12-05 23:00:00,Purchased
CART0000566,C05514,P02168,3,2022-07-07 19:00:00,Purchased
CART0000567,C02962,P00185,3,2022-07-22 16:00:00,Abandoned
CART0000568,C08133,P03165,3,2023-11-17 17:00:00,Abandoned
CART0000569,C06758,P03075,2,2022-07-26 01:00:00,Abandoned
CART0000570,C05467,P01301,4,2024-02-21 06:00:00,Active
CART0000571,C02343,P01110,4,2022-03-05 18:00:00,Purchased
CART0000572,C09955,P03455,4,2023-11-25 06:00:00,Active
CART0000573,C03060,P03655,1,2024-07-02 03:00:00,Purchased
CART0000574,C04512,P03283,4,2023-11-18 23:00:00,Active
CART0000575,C02799,P02138,1,2024-11-10 21:00:00,Active
CART0000576,C09845,P04426,2,2024-11-28 14:00:00,Purchased
CART0000577,C04445,P03839,4,2024-05-24 08:00:00,Purchased
CART0000578,C02683,P01950,3,2022-01-07 20:00:00,Purchased
CART0000579,C00578,P04175,2,2024-09-16 18:00:00,Abandoned
CART0000580,C03770,P01266,3,2022-03-15 12:00:00,Purchased
CART0000581,C07792,P03934,1,2023-07-22 05:00:00,Abandoned
CART0000582,C07285,P03495,4,2024-12-13 15:00:00,Abandoned
CART0000583,C08864,P02826,3,2024-10-10 14:00:00,Expired
CART0000584,C01109,P01601,1,2023-11-29 01:00:00,Purchased
CART0000585,C08134,P04934,2,2022-01-30 04:00:00,Active
CART0000586,C07246,P02397,4,2024-06-27 03:00:00,Expired
CART0000587,C09354,P01292,3,2024-09-05 11:00:00,Active
CART0000588,C04953,P02866,3,2024-12-15 10:00:00,Abandoned
CART0000589,C05469,P02986,3,2024-02-10 06:00:00,Active
CART0000590,C04490,P04197,2,2022-10-25 14:00:00,Abandoned
CART0000591,C02180,P04993,2,2024-03-08 15:00:00,Purchased
CART0000592,C03832,P03645,3,2024-05-19 02:00:00,Abandoned
CART0000593,C08763,P04893,4,2023-05-05 17:00:00,Abandoned
CART0000594,C04444,P01981,1,2023-09-12 15:00:00,Purchased
CART0000595,C05443,P01257,2,2024-02-06 18:00:00,Abandoned
CART0000596,C05163,P02251,4,2023-09-09 06:00:00,Active
CART0000597,C06972,P03802,3,2023-01-04 14:00:00,Purchased
CART0000598,C07219,P03048,1,2024-02-05 07:00:00,Purchased
CART0000599,C08377,P03301,3,2022-07-12 08:00:00,Abandoned
CART0000600,C09676,P04428,4,2024-11-18 21:00:00,Abandoned
CART0000601,C02983,P00462,3,2023-04-15 17:00:00,Abandoned
CART0000602,C00363,P04070,1,2023-01-17 02:00:00,Expired
CART0000603,C05659,P00020,4,2023-04-23 14:00:00,Purchased
CART0000604,C01259,P01626,3,2023-02-04 01:00:00,Active
CART0000605,C06955,P04745,1,2022-10-06 09:00:00,Abandoned
CART0000606,C04667,P00002,1,2022-10-03 16:00:00,Expired
CART0000607,C09502,P01293,4,2022-08-07 07:00:00,Purchased
CART0000608,C07869,P02030,2,2022-07-22 00:00:00,Purchased
CART0000609,C08119,P01929,1,2024-07-08 10:00:00,Purchased
CART0000610,C09591,P02144,4,2024-03-10 19:00:00,Abandoned
CART0000611,C00143,P04721,4,2024-11-12 00:00:00,Purchased
CART0000612,C08972,P03260,2,2022-03-31 23:00:00,Purchased
CART0000613,C06615,P00243,3,2024-08-16 23:00:00,Purchased
CART0000614,C09634,P02783,2,2022-07-16 01:00:00,Purchased
CART0000615,C02958,P01882,3,2024-04-26 03:00:00,Purchased
CART0000616,C05518,P04866,3,2024-04-28 08:00:00,Purchased
CART0000617,C09898,P03267,3,2024-02-05 21:00:00,Abandoned
CART0000618,C06139,P04786,2,2024-10-06 20:00:00,Abandoned
CART0000619,C02757,P04011,3,2024-11-07 14:00:00,Purchased
CART0000620,C05615,P02982,4,2023-09-14 14:00:00,Expired
CART0000621,C08060,P00640,1,2023-04-24 04:00:00,Abandoned
CART0000622,C01446,P01436,3,2024-07-23 01:00:00,Purchased
CART0000623,C00997,P04296,2,2024-10-24 23:00:00,Purchased
CART0000624,C04906,P03158,1,2022-11-14 04:00:00,Expired
CART0000625,C00002,P03181,2,2022-06-07 08:00:00,Active
CART0000626,C03851,P02262,3,2024-08-31 10:00:00,Abandoned
CART0000627,C01995,P02111,2,2023-08-03 06:00:00,Active
CART0000628,C05808,P01020,2,2023-06-13 01:00:00,Purchased
CART0000629,C03924,P04327,2,2022-12-08 04:00:00,Abandoned
CART0000630,C08530,P04014,4,2023-04-06 10:00:00,Active
CART0000631,C00366,P03268,2,2024-12-19 11:00:00,Expired
CART0000632,C01034,P00605,2,2023-05-13 03:00:00,Abandoned
CART0000633,C06030,P01153,2,2023-07-18 08:00:00,Purchased
CART0000634,C09542,P02860,4,2024-12-15 05:00:00,Purchased
CART0000635,C07003,P02780,3,2022-12-19 23:00:00,Purchased
CART0000636,C00721,P00803,1,2022-10-08 22:00:00,Purchased
CART0000637,C00676,P01720,4,2022-05-12 03:00:00,Abandoned
CART0000638,C09176,P03344,3,2024-10-09 04:00:00,Purchased
CART0000639,C01338,P02318,1,2023-10-18 07:00:00,Purchased
CART0000640,C03759,P04696,3,2023-10-28 23:00:00,Purchased
CART0000641,C03053,P01112,4,2024-11-14 04:00:00,Purchased
CART0000642,C03506,P03096,2,2024-12-23 16:00:00,Abandoned
CART0000643,C07389,P01429,2,2023-08-13 15:00:00,Purchased
CART0000644,C01738,P01728,3,2022-03-09 14:00:00,Active
CART0000645,C06387,P01359,2,2024-05-25 10:00:00,Purchased
CART0000646,C01068,P02108,1,2024-02-14 22:00:00,Abandoned
CART0000647,C09240,P03139,4,2023-04-27 13:00:00,Active
CART0000648,C09663,P02928,4,2022-12-14 04:00:00,Purchased
CART0000649,C02573,P02216,4,2024-03-06 01:00:00,Purchased
CART0000650,C02366,P01203,3,2022-10-06 21:00:00,Purchased
CART0000651,C07577,P02980,3,2024-06-18 18:00:00,Abandoned
CART0000652,C01287,P02911,1,2024-07-27 16:00:00,Abandoned
CART0000653,C08262,P00065,2,2022-06-13 04:00:00,Purchased
CART0000654,C07169,P00808,1,2024-09-24 01:00:00,Purchased
CART0000655,C02897,P01424,4,2022-01-23 16:00:00,Active
CART0000656,C06180,P02020,1,2023-12-11 01:00:00,Abandoned
CART0000657,C00789,P00301,2,2024-08-19 01:00:00,Active
CART0000658,C08135,P00026,4,2024-10-10 02:00:00,Abandoned
CART0000659,C00641,P02025,4,2023-09-26 22:00:00,Active
CART0000660,C06307,P02363,1,2022-09-05 14:00:00,Active
CART0000661,C05981,P01755,2,2022-06-27 03:00:00,Active
CART0000662,C04007,P04276,4,2024-02-14 07:00:00,Purchased
CART0000663,C05651,P04937,1,2023-11-19 00:00:00,Expired
CART0000664,C05206,P01359,4,2022-10-06 12:00:00,Abandoned
CART0000665,C09276,P04829,1,2022-11-10 09:00:00,Purchased
CART0000666,C04268,P02552,1,2023-09-12 12:00:00,Abandoned
CART0000667,C05528,P04209,1,2023-11-26 02:00:00,Abandoned
CART0000668,C03372,P04354,1,2023-12-05 13:00:00,Purchased
CART0000669,C00788,P02376,2,2024-04-29 05:00:00,Purchased
CART0000670,C07270,P02928,3,2024-03-28 09:00:00,Purchased
CART0000671,C06944,P00982,4,2023-01-22 13:00:00,Abandoned
CART0000672,C09038,P00574,1,2024-07-16 11:00:00,Expired
CART0000673,C02604,P04960,1,2023-08-07 00:00:00,Active
CART0000674,C07638,P00823,4,2024-04-15 19:00:00,Purchased
CART0000675,C05886,P01544,4,2024-01-19 22:00:00,Purchased
CART0000676,C09019,P00586,4,2024-02-27 07:00:00,Purchased
CART0000677,C05270,P02466,1,2023-09-22 12:00:00,Purchased
CART0000678,C06600,P04757,2,2023-07-28 23:00:00,Purchased
CART0000679,C01351,P02621,4,2023-01-22 23:00:00,Active
CART0000680,C04740,P04415,4,2022-05-03 11:00:00,Purchased
CART0000681,C07031,P04855,4,2022-09-30 15:00:00,Purchased
CART0000682,C04004,P00322,3,2024-09-18 19:00:00,Active
CART0000683,C05597,P03957,1,2024-09-21 14:00:00,Purchased
CART0000684,C08844,P02309,4,2023-10-19 13:00:00,Purchased
CART0000685,C04420,P00899,2,2023-05-29 11:00:00,Abandoned
CART0000686,C08758,P03845,1,2023-11-01 02:00:00,Active
CART0000687,C02899,P01995,4,2023-01-01 23:00:00,Purchased
CART0000688,C01434,P01120,3,2024-01-07 10:00:00,Expired
CART0000689,C09566,P00159,1,2024-12-16 09:00:00,Purchased
CART0000690,C08704,P00203,2,2022-05-29 04:00:00,Abandoned
CART0000691,C07693,P02606,3,2024-12-09 22:00:00,Abandoned
CART0000692,C06217,P02651,4,2023-05-20 11:00:00,Purchased
CART0000693,C03767,P01721,3,2024-01-10 22:00:00,Purchased
CART0000694,C09180,P00389,3,2022-09-20 02:00:00,Abandoned
CART0000695,C00824,P04603,2,2024-03-16 06:00:00,Abandoned
CART0000696,C06224,P01903,1,2023-08-03 04:00:00,Purchased
CART0000697,C00841,P02817,4,2022-05-29 16:00:00,Abandoned
CART0000698,C05328,P02946,2,2024-05-24 15:00:00,Abandoned
CART0000699,C05825,P00635,1,2023-10-23 19:00:00,Abandoned
CART0000700,C05774,P00923,2,2023-06-12 13:00:00,Abandoned
CART0000701,C04271,P03029,1,2023-07-05 23:00:00,Active
CART0000702,C06673,P00058,1,2024-05-23 08:00:00,Purchased
CART0000703,C07786,P00437,1,2024-02-26 00:00:00,Purchased
CART0000704,C03473,P02297,3,2024-09-11 10:00:00,Purchased
CART0000705,C03581,P02871,3,2024-05-15 20:00:00,Expired
CART0000706,C05673,P04512,3,2023-07-01 13:00:00,Abandoned
CART0000707,C02575,P00864,2,2024-05-22 06:00:00,Abandoned
CART0000708,C07526,P01630,4,2023-03-13 21:00:00,Abandoned
CART0000709,C07509,P04278,2,2023-10-11 21:00:00,Active
CART0000710,C01152,P04532,3,2022-10-03 20:00:00,Expired
CART0000711,C01133,P00206,3,2023-01-09 13:00:00,Purchased
CART0000712,C09410,P03466,4,2023-07-18 02:00:00,Abandoned
CART0000713,C08932,P04144,1,2023-04-05 03:00:00,Purchased
CART0000714,C00378,P02542,2,2024-11-08 18:00:00,Abandoned
CART0000715,C06825,P04998,4,2023-04-04 01:00:00,Active
CART0000716,C08295,P00465,2,2022-09-17 19:00:00,Purchased
CART0000717,C08449,P04873,1,2022-11-17 09:00:00,Purchased
CART0000718,C09997,P00905,4,2022-05-31 00:00:00,Purchased
CART0000719,C04921,P04691,3,2024-03-24 10:00:00,Abandoned
CART0000720,C08445,P03604,3,2024-07-16 07:00:00,Purchased
CART0000721,C00811,P03990,2,2023-03-07 01:00:00,Active
CART0000722,C08780,P04726,1,2024-11-10 00:00:00,Purchased
CART0000723,C02677,P03324,1,2022-03-27 05:00:00,Expired
CART0000724,C01067,P03967,2,2023-09-17 11:00:00,Purchased
CART0000725,C09886,P03113,1,2023-11-10 16:00:00,Purchased
CART0000726,C01479,P02209,3,2023-06-07 20:00:00,Active
CART0000727,C01457,P01975,2,2023-09-04 22:00:00,Abandoned
CART0000728,C04575,P02010,3,2023-11-01 02:00:00,Purchased
CART0000729,C03484,P02367,2,2022-08-24 05:00:00,Purchased
CART0000730,C01835,P04755,4,2023-07-02 03:00:00,Abandoned
CART0000731,C04810,P02786,3,2024-12-06 20:00:00,Purchased
CART0000732,C00139,P02538,3,2023-02-09 03:00:00,Abandoned
CART0000733,C04870,P01124,3,2024-12-23 05:00:00,Abandoned
CART0000734,C07225,P02925,2,2024-02-29 22:00:00,Active
CART0000735,C01128,P01706,2,2024-12-30 18:00:00,Abandoned
CART0000736,C03671,P04769,1,2023-02-20 04:00:00,Abandoned
CART0000737,C02112,P00796,2,2022-05-05 11:00:00,Abandoned
CART0000738,C09335,P04030,3,2023-12-05 03:00:00,Purchased
CART0000739,C02701,P02033,3,2022-10-17 22:00:00,Abandoned
CART0000740,C08944,P04450,3,2024-07-05 11:00:00,Purchased
CART0000741,C03408,P03036,2,2024-01-04 11:00:00,Purchased
CART0000742,C02274,P00070,1,2023-04-03 00:00:00,Active
CART0000743,C08166,P02986,2,2023-05-20 13:00:00,Purchased
CART0000744,C09980,P04772,4,2022-06-01 04:00:00,Abandoned
CART0000745,C01892,P00348,1,2022-04-30 18:00:00,Purchased
CART0000746,C05259,P00391,4,2024-08-23 15:00:00,Abandoned
CART0000747,C01424,P04584,4,2024-02-29 01:00:00,Abandoned
CART0000748,C06682,P00773,3,2023-11-24 04:00:00,Abandoned
CART0000749,C05855,P00492,1,2022-06-17 13:00:00,Purchased
CART0000750,C00632,P01459,2,2023-08-18 02:00:00,Abandoned
CART0000751,C06795,P00442,2,2022-12-15 23:00:00,Active
CART0000752,C06578,P03487,2,2023-07-09 05:00:00,Expired
CART0000753,C08435,P02118,3,2022-08-15 05:00:00,Purchased
CART0000754,C01792,P01407,1,2023-04-17 20:00:00,Purchased
CART0000755,C02947,P02024,1,2024-10-01 07:00:00,Purchased
CART0000756,C08209,P00682,4,2024-09-22 16:00:00,Purchased
CART0000757,C08439,P04087,2,2022-05-28 08:00:00,Purchased
CART0000758,C05182,P01082,3,2022-01-05 06:00:00,Active
CART0000759,C01750,P02577,1,2023-12-07 13:00:00,Active
CART0000760,C06335,P03758,4,2023-02-23 16:00:00,Abandoned
CART0000761,C06802,P01203,4,2024-01-05 11:00:00,Purchased
CART0000762,C08175,P03091,4,2023-10-29 02:00:00,Purchased
CART0000763,C01206,P00359,3,2023-04-04 18:00:00,Purchased
CART0000764,C02307,P04645,3,2024-08-25 16:00:00,Purchased
CART0000765,C06918,P02508,1,2023-03-05 09:00:00,Purchased
CART0000766,C03847,P04035,3,2022-09-13 01:00:00,Abandoned
CART0000767,C01198,P01073,4,2022-01-07 12:00:00,Abandoned
CART0000768,C01321,P03413,2,2022-09-04 05:00:00,Purchased
CART0000769,C00015,P01002,1,2023-05-13 14:00:00,Active
CART0000770,C01119,P02082,2,2023-12-21 22:00:00,Purchased
CART0000771,C09662,P03022,4,2022-12-06 00:00:00,Abandoned
CART0000772,C02028,P03851,3,2024-05-09 07:00:00,Expired
CART0000773,C06581,P04218,2,2023-08-03 06:00:00,Purchased
CART0000774,C03604,P00648,2,2022-09-30 21:00:00,Purchased
CART0000775,C05048,P03238,3,2022-11-28 15:00:00,Purchased
CART0000776,C03920,P04422,2,2023-08-30 14:00:00,Purchased
CART0000777,C05661,P01490,3,2022-03-17 09:00:00,Abandoned
CART0000778,C07824,P03999,4,2024-02-25 23:00:00,Expired
CART0000779,C02051,P03237,1,2022-07-25 17:00:00,Expired
CART0000780,C00768,P00596,2,2024-10-19 04:00:00,Purchased
CART0000781,C07938,P04826,2,2022-01-22 15:00:00,Abandoned
CART0000782,C00397,P00852,4,2024-02-18 18:00:00,Purchased
