date,city,temperature_c,rainfall_mm,humidity_pct,weather_condition
2023-05-10,Mumbai,28.0,1.8,88,Rainy
2023-05-11,Mumbai,33.5,1.8,93,Cloudy
2023-05-12,Mumbai,34.5,9.0,41,Rainy
2023-05-13,Mumbai,35.8,6.5,90,Cloudy
2023-05-14,Mumbai,40.6,2.8,74,Sunny
2023-05-15,Mumbai,30.0,0.0,48,Cloudy
2023-05-16,Mumbai,32.4,4.3,86,Sunny
2023-05-17,Mumbai,28.9,0.0,60,Rainy
2023-05-18,Mumbai,34.7,0.0,85,Sunny
2023-05-19,Mumbai,32.8,3.7,48,Sunny
2023-05-20,Mumbai,32.6,0.0,44,Foggy
2023-05-21,Mumbai,37.9,0.0,73,Sunny
2023-05-22,Mumbai,30.8,5.5,68,Sunny
2023-05-23,Mumbai,31.7,0.0,78,Sunny
2023-05-24,Mumbai,33.1,6.7,91,Cloudy
2023-05-25,Mumbai,31.8,0.0,74,Sunny
2023-05-26,Mumbai,36.5,0.0,67,Sunny
2023-05-27,Mumbai,31.3,0.0,82,Sunny
2023-05-28,Mumbai,29.5,0.0,92,Sunny
2023-05-29,Mumbai,29.7,0.0,62,Sunny
2023-05-30,Mumbai,34.0,0.4,58,Sunny
2023-05-31,Mumbai,37.0,0.1,82,Sunny
2023-06-01,Mumbai,30.8,1.8,71,Sunny
2023-06-02,Mumbai,34.7,2.5,78,Sunny
2023-06-03,Mumbai,33.3,0.0,40,Sunny
2023-06-04,Mumbai,33.0,5.1,45,Sunny
2023-06-05,Mumbai,33.0,3.9,85,Cloudy
2023-06-06,Mumbai,38.6,6.9,79,Foggy
2023-06-07,Mumbai,25.9,4.9,80,Rainy
2023-06-08,Mumbai,29.9,10.7,80,Foggy
2023-06-09,Mumbai,31.0,4.1,63,Foggy
2023-06-10,Mumbai,37.3,3.7,74,Sunny
2023-06-11,Mumbai,30.9,2.2,56,Sunny
2023-06-12,Mumbai,30.2,4.5,94,Cloudy
2023-06-13,Mumbai,36.4,6.3,83,Sunny
2023-06-14,Mumbai,36.8,7.6,54,Cloudy
2023-06-15,Mumbai,34.9,0.0,76,Sunny
2023-06-16,Mumbai,33.9,0.0,65,Sunny
2023-06-17,Mumbai,33.3,0.0,95,Cloudy
2023-06-18,Mumbai,39.6,0.0,76,Sunny
2023-06-19,Mumbai,27.9,1.7,57,Foggy
2023-06-20,Mumbai,27.9,1.5,95,Sunny
2023-06-21,Mumbai,34.4,1.4,85,Sunny
2023-06-22,Mumbai,34.3,0.0,87,Rainy
2023-06-23,Mumbai,35.3,6.4,69,Sunny
2023-06-24,Mumbai,34.4,8.8,67,Rainy
2023-06-25,Mumbai,41.4,0.0,90,Sunny
2023-06-26,Mumbai,28.8,8.3,57,Rainy
2023-06-27,Mumbai,33.1,0.7,59,Foggy
2023-06-28,Mumbai,28.7,0.0,44,Cloudy
2023-06-29,Mumbai,33.9,7.4,81,Rainy
2023-06-30,Mumbai,35.1,1.2,54,Sunny
2023-07-01,Mumbai,27.3,20.5,40,Rainy
2023-07-02,Mumbai,32.0,19.4,78,Sunny
2023-07-03,Mumbai,34.1,8.8,62,Sunny
2023-07-04,Mumbai,30.8,6.0,41,Sunny
2023-07-05,Mumbai,29.1,16.9,56,Rainy
2023-07-06,Mumbai,34.7,12.9,44,Cloudy
2023-07-07,Mumbai,30.9,23.9,45,Cloudy
2023-07-08,Mumbai,27.5,10.4,69,Sunny
2023-07-09,Mumbai,27.7,19.0,41,Sunny
2023-07-10,Mumbai,26.3,7.9,93,Rainy
2023-07-11,Mumbai,29.7,17.0,57,Sunny
2023-07-12,Mumbai,29.1,5.6,81,Sunny
2023-07-13,Mumbai,24.6,9.5,59,Sunny
2023-07-14,Mumbai,26.9,12.9,88,Sunny
2023-07-15,Mumbai,28.7,14.6,86,Rainy
2023-07-16,Mumbai,23.1,16.3,56,Rainy
2023-07-17,Mumbai,26.2,13.5,51,Sunny
2023-07-18,Mumbai,33.8,14.5,90,Sunny
2023-07-19,Mumbai,27.4,18.8,84,Cloudy
2023-07-20,Mumbai,28.7,20.1,46,Cloudy
2023-07-21,Mumbai,27.4,14.1,59,Sunny
2023-07-22,Mumbai,23.8,18.2,53,Sunny
2023-07-23,Mumbai,31.8,15.5,68,Cloudy
2023-07-24,Mumbai,31.4,25.2,49,Rainy
2023-07-25,Mumbai,30.7,15.9,90,Sunny
2023-07-26,Mumbai,30.4,11.8,48,Sunny
2023-07-27,Mumbai,26.0,18.9,74,Cloudy
2023-07-28,Mumbai,31.3,15.4,78,Sunny
2023-07-29,Mumbai,31.3,17.1,48,Sunny
2023-07-30,Mumbai,30.3,2.6,41,Rainy
2023-07-31,Mumbai,28.7,20.4,52,Rainy
2023-08-01,Mumbai,31.2,16.2,50,Sunny
2023-08-02,Mumbai,29.6,23.8,76,Sunny
2023-08-03,Mumbai,21.8,14.4,81,Sunny
2023-08-04,Mumbai,28.9,17.0,91,Rainy
2023-08-05,Mumbai,25.3,25.3,89,Sunny
2023-08-06,Mumbai,26.8,16.3,71,Sunny
2023-08-07,Mumbai,30.7,22.9,44,Sunny
2023-08-08,Mumbai,30.3,15.2,55,Sunny
2023-08-09,Mumbai,29.7,14.7,54,Rainy
2023-08-10,Mumbai,26.6,23.5,48,Sunny
2023-08-11,Mumbai,30.7,20.7,40,Sunny
2023-08-12,Mumbai,30.8,25.0,57,Rainy
2023-08-13,Mumbai,31.1,21.3,82,Rainy
2023-08-14,Mumbai,25.8,12.9,92,Sunny
2023-08-15,Mumbai,31.4,6.3,64,Cloudy
2023-08-16,Mumbai,28.5,18.1,81,Cloudy
2023-08-17,Mumbai,27.1,18.3,48,Sunny
2023-08-18,Mumbai,31.0,17.7,92,Sunny
2023-08-19,Mumbai,20.5,10.3,83,Sunny
2023-08-20,Mumbai,33.3,12.0,62,Cloudy
2023-08-21,Mumbai,26.3,19.0,48,Sunny
2023-08-22,Mumbai,26.7,13.9,74,Cloudy
2023-08-23,Mumbai,29.0,12.4,67,Cloudy
2023-08-24,Mumbai,23.8,19.7,58,Rainy
2023-08-25,Mumbai,30.0,5.2,56,Sunny
2023-08-26,Mumbai,22.5,19.5,72,Cloudy
2023-08-27,Mumbai,30.3,19.0,43,Foggy
2023-08-28,Mumbai,25.6,15.0,69,Sunny
2023-08-29,Mumbai,25.8,14.7,92,Cloudy
2023-08-30,Mumbai,36.1,13.0,47,Cloudy
2023-08-31,Mumbai,23.8,15.4,76,Sunny
2023-09-01,Mumbai,27.2,15.6,65,Cloudy
2023-09-02,Mumbai,27.4,8.9,92,Rainy
2023-09-03,Mumbai,29.9,13.8,78,Foggy
2023-09-04,Mumbai,24.0,8.3,90,Sunny
2023-09-05,Mumbai,28.5,21.2,72,Sunny
2023-09-06,Mumbai,21.0,18.9,72,Sunny
2023-09-07,Mumbai,29.3,27.8,66,Sunny
2023-09-08,Mumbai,26.5,16.2,94,Sunny
2023-09-09,Mumbai,29.7,16.2,87,Rainy
2023-09-10,Mumbai,26.1,7.4,95,Sunny
2023-09-11,Mumbai,28.1,14.8,53,Rainy
2023-09-12,Mumbai,28.6,15.0,75,Cloudy
2023-09-13,Mumbai,28.0,19.2,85,Foggy
2023-09-14,Mumbai,24.1,16.9,79,Sunny
2023-09-15,Mumbai,24.1,14.3,89,Cloudy
2023-09-16,Mumbai,29.9,17.0,65,Rainy
2023-09-17,Mumbai,35.4,16.8,94,Sunny
2023-09-18,Mumbai,23.5,11.6,49,Rainy
2023-09-19,Mumbai,30.3,19.5,69,Rainy
2023-09-20,Mumbai,24.8,12.0,89,Cloudy
2023-09-21,Mumbai,23.4,17.0,42,Sunny
2023-09-22,Mumbai,23.3,12.9,59,Cloudy
2023-09-23,Mumbai,28.7,13.3,94,Rainy
2023-09-24,Mumbai,24.7,13.3,56,Sunny
2023-09-25,Mumbai,28.6,15.3,78,Rainy
2023-09-26,Mumbai,31.6,14.0,83,Sunny
2023-09-27,Mumbai,22.2,19.2,86,Rainy
2023-09-28,Mumbai,29.2,14.4,46,Cloudy
2023-09-29,Mumbai,29.1,16.1,78,Cloudy
2023-09-30,Mumbai,26.4,17.8,72,Sunny
2023-10-01,Mumbai,23.1,0.0,49,Foggy
2023-10-02,Mumbai,28.9,5.6,94,Cloudy
2023-10-03,Mumbai,29.8,3.4,88,Sunny
2023-10-04,Mumbai,27.4,2.6,60,Sunny
2023-10-05,Mumbai,24.4,0.0,58,Cloudy
2023-10-06,Mumbai,26.3,0.0,67,Sunny
2023-10-07,Mumbai,27.7,0.0,75,Sunny
2023-10-08,Mumbai,31.5,0.0,91,Sunny
2023-10-09,Mumbai,28.8,0.0,84,Cloudy
2023-10-10,Mumbai,31.8,0.0,72,Sunny
2023-10-11,Mumbai,30.2,0.1,40,Sunny
2023-10-12,Mumbai,29.3,0.3,73,Sunny
2023-10-13,Mumbai,30.7,0.0,84,Sunny
2023-10-14,Mumbai,29.4,4.7,62,Cloudy
2023-10-15,Mumbai,28.9,6.0,54,Sunny
2023-10-16,Mumbai,27.6,2.2,45,Sunny
2023-10-17,Mumbai,32.3,6.8,48,Cloudy
2023-10-18,Mumbai,26.1,7.5,83,Sunny
2023-10-19,Mumbai,29.7,3.3,80,Foggy
2023-10-20,Mumbai,27.7,2.8,82,Rainy
2023-10-21,Mumbai,23.0,8.2,43,Sunny
2023-10-22,Mumbai,28.5,3.5,67,Sunny
2023-10-23,Mumbai,29.5,2.9,55,Cloudy
2023-10-24,Mumbai,27.3,2.3,86,Rainy
2023-10-25,Mumbai,29.7,0.2,48,Cloudy
2023-10-26,Mumbai,32.2,1.6,44,Sunny
2023-10-27,Mumbai,31.1,7.2,56,Foggy
2023-10-28,Mumbai,27.9,1.3,87,Sunny
2023-10-29,Mumbai,28.0,0.0,92,Rainy
2023-10-30,Mumbai,27.0,0.0,56,Sunny
2023-10-31,Mumbai,26.8,0.0,59,Cloudy
2023-11-01,Mumbai,34.5,0.0,66,Foggy
2023-11-02,Mumbai,29.5,0.0,92,Foggy
2023-11-03,Mumbai,29.0,3.3,55,Sunny
2023-11-04,Mumbai,23.1,2.0,80,Foggy
2023-11-05,Mumbai,30.5,1.0,94,Sunny
2023-11-06,Mumbai,28.4,8.4,66,Sunny
2023-11-07,Mumbai,31.7,2.0,50,Foggy
2023-11-08,Mumbai,28.2,0.0,48,Rainy
2023-11-09,Mumbai,27.1,0.0,68,Foggy
2023-11-10,Mumbai,22.2,1.4,85,Rainy
2023-11-11,Mumbai,34.4,0.0,90,Sunny
2023-11-12,Mumbai,28.9,4.2,44,Foggy
2023-11-13,Mumbai,25.7,0.0,66,Rainy
2023-11-14,Mumbai,22.5,5.5,57,Rainy
2023-11-15,Mumbai,27.1,7.4,45,Cloudy
2023-11-16,Mumbai,24.2,0.0,63,Sunny
2023-11-17,Mumbai,22.1,8.1,91,Cloudy
2023-11-18,Mumbai,24.6,2.0,59,Foggy
2023-11-19,Mumbai,29.8,5.1,57,Rainy
2023-11-20,Mumbai,27.1,6.0,66,Rainy
2023-11-21,Mumbai,28.1,0.0,47,Sunny
2023-11-22,Mumbai,25.8,8.1,93,Sunny
2023-11-23,Mumbai,27.8,0.0,62,Sunny
2023-11-24,Mumbai,28.1,1.1,65,Cloudy
2023-11-25,Mumbai,27.6,6.0,92,Sunny
2023-11-26,Mumbai,31.2,7.2,79,Sunny
2023-11-27,Mumbai,29.3,8.0,73,Sunny
2023-11-28,Mumbai,28.0,11.9,67,Sunny
2023-11-29,Mumbai,28.7,9.4,90,Sunny
2023-11-30,Mumbai,30.5,0.0,51,Rainy
2023-12-01,Mumbai,17.6,1.3,91,Sunny
2023-12-02,Mumbai,23.0,2.7,56,Rainy
2023-12-03,Mumbai,25.8,3.1,92,Sunny
2023-12-04,Mumbai,21.3,2.6,92,Rainy
2023-12-05,Mumbai,18.4,8.8,57,Sunny
2023-12-06,Mumbai,19.7,0.0,41,Sunny
2023-12-07,Mumbai,17.9,4.5,87,Foggy
2023-12-08,Mumbai,15.0,6.3,55,Sunny
2023-12-09,Mumbai,23.9,6.8,95,Cloudy
2023-12-10,Mumbai,21.0,2.6,50,Sunny
2023-12-11,Mumbai,19.6,0.0,68,Cloudy
2023-12-12,Mumbai,16.6,0.0,43,Sunny
2023-12-13,Mumbai,20.3,0.8,40,Sunny
2023-12-14,Mumbai,23.0,0.0,47,Sunny
2023-12-15,Mumbai,20.0,0.0,46,Cloudy
2023-12-16,Mumbai,15.7,3.5,66,Sunny
2023-12-17,Mumbai,20.0,0.0,88,Sunny
2023-12-18,Mumbai,24.6,0.0,62,Cloudy
2023-12-19,Mumbai,16.3,0.0,43,Rainy
2023-12-20,Mumbai,19.8,8.6,58,Rainy
2023-12-21,Mumbai,16.3,0.0,61,Rainy
2023-12-22,Mumbai,23.7,0.0,44,Sunny
2023-12-23,Mumbai,18.0,3.4,73,Sunny
2023-12-24,Mumbai,22.5,5.9,50,Cloudy
2023-12-25,Mumbai,17.4,0.0,73,Rainy
2023-12-26,Mumbai,14.9,3.5,78,Rainy
2023-12-27,Mumbai,19.3,0.0,66,Sunny
2023-12-28,Mumbai,24.5,3.3,47,Rainy
2023-12-29,Mumbai,14.4,3.8,48,Rainy
2023-12-30,Mumbai,17.3,0.0,77,Cloudy
2023-12-31,Mumbai,17.4,5.8,89,Sunny
2024-01-01,Mumbai,20.9,6.3,54,Sunny
2024-01-02,Mumbai,22.8,0.0,46,Rainy
2024-01-03,Mumbai,25.4,2.4,75,Sunny
2024-01-04,Mumbai,19.4,0.0,90,Sunny
2024-01-05,Mumbai,22.4,0.0,40,Sunny
2024-01-06,Mumbai,19.7,12.1,52,Rainy
2024-01-07,Mumbai,24.1,9.7,51,Sunny
2024-01-08,Mumbai,21.3,0.0,42,Rainy
2024-01-09,Mumbai,16.7,6.9,64,Cloudy
2024-01-10,Mumbai,21.3,0.0,82,Sunny
2024-01-11,Mumbai,17.5,5.5,83,Sunny
2024-01-12,Mumbai,15.8,5.0,55,Cloudy
2024-01-13,Mumbai,26.9,0.7,84,Rainy
2024-01-14,Mumbai,21.2,0.1,60,Sunny
2024-01-15,Mumbai,22.3,5.4,59,Rainy
2024-01-16,Mumbai,19.8,2.3,40,Sunny
2024-01-17,Mumbai,14.5,12.5,92,Cloudy
2024-01-18,Mumbai,20.7,0.0,50,Sunny
2024-01-19,Mumbai,21.2,10.1,47,Cloudy
2024-01-20,Mumbai,22.6,0.0,58,Cloudy
2024-01-21,Mumbai,19.7,3.8,41,Sunny
2024-01-22,Mumbai,24.2,0.0,78,Rainy
2024-01-23,Mumbai,20.5,2.4,94,Sunny
2024-01-24,Mumbai,21.7,5.8,44,Sunny
2024-01-25,Mumbai,19.0,0.0,85,Cloudy
2024-01-26,Mumbai,18.1,4.7,85,Rainy
2024-01-27,Mumbai,20.7,12.0,79,Rainy
2024-01-28,Mumbai,20.4,8.3,45,Sunny
2024-01-29,Mumbai,21.5,2.3,88,Sunny
2024-01-30,Mumbai,17.7,2.0,49,Sunny
2024-01-31,Mumbai,21.7,0.0,67,Rainy
2024-02-01,Mumbai,22.4,5.9,75,Sunny
2024-02-02,Mumbai,19.8,0.0,47,Sunny
2024-02-03,Mumbai,20.8,0.0,71,Sunny
2024-02-04,Mumbai,21.8,4.1,63,Rainy
2024-02-05,Mumbai,18.6,2.0,63,Sunny
2024-02-06,Mumbai,14.9,10.3,42,Rainy
2024-02-07,Mumbai,21.3,0.0,54,Rainy
2024-02-08,Mumbai,22.5,2.5,58,Sunny
2024-02-09,Mumbai,19.3,0.0,89,Sunny
2024-02-10,Mumbai,20.5,0.0,42,Sunny
2024-02-11,Mumbai,19.3,2.4,53,Sunny
2024-02-12,Mumbai,18.5,2.0,64,Rainy
2024-02-13,Mumbai,20.1,0.0,81,Rainy
2024-02-14,Mumbai,15.2,2.9,53,Sunny
2024-02-15,Mumbai,16.5,14.6,73,Sunny
2024-02-16,Mumbai,21.3,7.0,92,Sunny
2024-02-17,Mumbai,18.1,11.2,85,Sunny
2024-02-18,Mumbai,20.4,3.5,76,Sunny
2024-02-19,Mumbai,19.7,10.3,83,Cloudy
2024-02-20,Mumbai,26.3,0.8,51,Cloudy
2024-02-21,Mumbai,25.1,0.0,68,Sunny
2024-02-22,Mumbai,20.0,2.7,81,Rainy
2024-02-23,Mumbai,19.3,0.0,44,Rainy
2024-02-24,Mumbai,18.1,0.0,53,Rainy
2024-02-25,Mumbai,23.0,1.0,66,Cloudy
2024-02-26,Mumbai,19.0,4.0,73,Sunny
2024-02-27,Mumbai,16.6,1.9,43,Sunny
2024-02-28,Mumbai,19.6,0.9,56,Cloudy
2024-02-29,Mumbai,28.8,0.0,77,Cloudy
2024-03-01,Mumbai,30.1,8.9,89,Sunny
2024-03-02,Mumbai,28.0,2.5,90,Sunny
2024-03-03,Mumbai,22.4,0.5,89,Sunny
2024-03-04,Mumbai,29.0,6.9,45,Foggy
2024-03-05,Mumbai,25.3,10.7,67,Foggy
2024-03-06,Mumbai,28.4,0.0,83,Cloudy
2024-03-07,Mumbai,26.6,6.9,87,Sunny
2024-03-08,Mumbai,25.2,0.0,85,Sunny
2024-03-09,Mumbai,27.9,7.4,44,Cloudy
2024-03-10,Mumbai,29.4,0.0,90,Cloudy
2024-03-11,Mumbai,29.1,4.5,53,Rainy
2024-03-12,Mumbai,28.0,0.0,86,Sunny
2024-03-13,Mumbai,29.7,3.1,81,Sunny
2024-03-14,Mumbai,32.0,7.1,93,Sunny
2024-03-15,Mumbai,23.7,9.6,67,Cloudy
2024-03-16,Mumbai,29.4,1.5,50,Sunny
2024-03-17,Mumbai,26.9,8.7,74,Sunny
2024-03-18,Mumbai,26.6,11.2,65,Cloudy
2024-03-19,Mumbai,28.3,6.8,46,Rainy
2024-03-20,Mumbai,28.4,1.8,77,Rainy
2024-03-21,Mumbai,28.3,3.1,51,Rainy
2024-03-22,Mumbai,36.6,1.5,90,Cloudy
2024-03-23,Mumbai,34.9,9.9,57,Sunny
2024-03-24,Mumbai,25.2,5.5,44,Sunny
2024-03-25,Mumbai,22.2,0.0,68,Sunny
2024-03-26,Mumbai,28.4,1.4,53,Rainy
2024-03-27,Mumbai,34.0,7.5,68,Rainy
2024-03-28,Mumbai,30.7,3.1,40,Foggy
2024-03-29,Mumbai,27.5,5.2,51,Sunny
2024-03-30,Mumbai,25.8,3.0,57,Sunny
2024-03-31,Mumbai,28.2,4.4,91,Sunny
2024-04-01,Mumbai,28.2,0.0,67,Foggy
2024-04-02,Mumbai,33.3,1.7,54,Foggy
2024-04-03,Mumbai,36.0,3.0,60,Sunny
2024-04-04,Mumbai,34.5,5.9,86,Cloudy
2024-04-05,Mumbai,35.7,1.6,84,Cloudy
2024-04-06,Mumbai,32.8,0.0,69,Rainy
2024-04-07,Mumbai,36.5,1.7,74,Rainy
2024-04-08,Mumbai,35.1,7.5,92,Sunny
2024-04-09,Mumbai,32.5,3.3,89,Cloudy
2024-04-10,Mumbai,31.6,3.1,67,Rainy
2024-04-11,Mumbai,28.9,4.1,92,Sunny
2024-04-12,Mumbai,35.5,0.0,59,Sunny
2024-04-13,Mumbai,34.0,7.6,79,Rainy
2024-04-14,Mumbai,32.4,1.4,86,Sunny
2024-04-15,Mumbai,35.0,0.0,92,Sunny
2024-04-16,Mumbai,32.9,0.0,88,Sunny
2024-04-17,Mumbai,34.3,0.0,74,Sunny
2024-04-18,Mumbai,32.7,0.0,93,Rainy
2024-04-19,Mumbai,31.5,0.3,89,Sunny
2024-04-20,Mumbai,29.1,8.8,59,Rainy
2024-04-21,Mumbai,33.1,3.3,56,Cloudy
2024-04-22,Mumbai,36.4,0.0,51,Rainy
2024-04-23,Mumbai,31.9,4.7,53,Sunny
2024-04-24,Mumbai,35.2,1.0,44,Sunny
2024-04-25,Mumbai,35.4,0.0,91,Sunny
2024-04-26,Mumbai,33.6,0.6,79,Rainy
2024-04-27,Mumbai,33.4,6.5,61,Rainy
2024-04-28,Mumbai,32.7,0.8,94,Sunny
2024-04-29,Mumbai,29.2,1.8,75,Sunny
2024-04-30,Mumbai,33.9,0.0,88,Rainy
2024-05-01,Mumbai,33.6,4.8,94,Sunny
2024-05-02,Mumbai,36.5,0.0,48,Sunny
2024-05-03,Mumbai,30.3,0.9,87,Rainy
2024-05-04,Mumbai,35.2,2.0,48,Rainy
2024-05-05,Mumbai,34.2,0.0,45,Sunny
2024-05-06,Mumbai,30.1,0.0,61,Rainy
2024-05-07,Mumbai,27.9,8.8,79,Cloudy
2024-05-08,Mumbai,33.7,3.3,49,Sunny
2024-05-09,Mumbai,31.0,2.1,70,Sunny
2024-05-10,Mumbai,30.9,0.0,44,Foggy
2024-05-11,Mumbai,30.0,6.5,95,Sunny
2024-05-12,Mumbai,34.7,3.9,68,Sunny
2024-05-13,Mumbai,34.4,1.8,48,Sunny
2024-05-14,Mumbai,28.6,4.6,46,Sunny
2024-05-15,Mumbai,33.3,7.0,67,Rainy
2024-05-16,Mumbai,32.6,6.3,82,Rainy
2024-05-17,Mumbai,30.9,0.0,64,Sunny
2024-05-18,Mumbai,36.9,0.0,79,Sunny
2024-05-19,Mumbai,28.1,4.7,41,Sunny
2024-05-20,Mumbai,29.3,0.0,74,Foggy
2024-05-21,Mumbai,32.3,4.5,43,Sunny
2024-05-22,Mumbai,32.7,0.3,84,Sunny
2024-05-23,Mumbai,32.8,2.6,46,Sunny
2024-05-24,Mumbai,32.7,0.0,77,Cloudy
2024-05-25,Mumbai,31.6,9.1,43,Cloudy
2024-05-26,Mumbai,26.7,6.0,69,Cloudy
2024-05-27,Mumbai,32.7,8.8,48,Sunny
2024-05-28,Mumbai,32.7,0.0,49,Foggy
2024-05-29,Mumbai,30.8,2.0,92,Sunny
2024-05-30,Mumbai,33.8,0.0,74,Rainy
2024-05-31,Mumbai,28.9,0.0,40,Sunny
2024-06-01,Mumbai,29.6,0.5,67,Sunny
2024-06-02,Mumbai,30.1,6.4,53,Rainy
2024-06-03,Mumbai,33.2,0.0,75,Sunny
2024-06-04,Mumbai,38.0,7.7,43,Sunny
2024-06-05,Mumbai,29.3,3.3,58,Foggy
2024-06-06,Mumbai,32.0,12.2,61,Cloudy
2024-06-07,Mumbai,33.6,0.0,73,Cloudy
2024-06-08,Mumbai,34.8,0.0,89,Sunny
2024-06-09,Mumbai,28.1,5.4,48,Sunny
2024-06-10,Mumbai,35.3,9.2,57,Sunny
2024-06-11,Mumbai,35.8,6.7,50,Sunny
2024-06-12,Mumbai,38.3,0.0,80,Rainy
2024-06-13,Mumbai,32.9,0.0,77,Sunny
2024-06-14,Mumbai,31.3,0.9,95,Sunny
2024-06-15,Mumbai,33.1,0.0,62,Rainy
2024-06-16,Mumbai,30.8,0.0,50,Rainy
2024-06-17,Mumbai,36.3,1.6,75,Sunny
2024-06-18,Mumbai,31.1,0.0,51,Cloudy
2024-06-19,Mumbai,39.1,8.5,90,Sunny
2024-06-20,Mumbai,34.1,1.0,76,Cloudy
2024-06-21,Mumbai,28.6,0.0,78,Rainy
2024-06-22,Mumbai,31.4,3.5,84,Sunny
2024-06-23,Mumbai,35.0,5.8,56,Foggy
2024-06-24,Mumbai,37.4,0.0,43,Foggy
2024-06-25,Mumbai,31.7,4.5,44,Sunny
2024-06-26,Mumbai,32.8,3.4,85,Sunny
2024-06-27,Mumbai,37.4,5.7,45,Cloudy
2024-06-28,Mumbai,33.1,10.5,74,Cloudy
2024-06-29,Mumbai,34.7,5.1,69,Sunny
2024-06-30,Mumbai,35.0,0.9,94,Sunny
2024-07-01,Mumbai,35.4,18.8,73,Sunny
2024-07-02,Mumbai,27.2,15.1,65,Sunny
2024-07-03,Mumbai,31.5,19.9,66,Rainy
2024-07-04,Mumbai,35.7,19.6,95,Sunny
2024-07-05,Mumbai,27.1,22.7,85,Foggy
2024-07-06,Mumbai,31.9,15.4,54,Sunny
2024-07-07,Mumbai,29.0,20.0,68,Rainy
2024-07-08,Mumbai,24.8,6.7,83,Sunny
2024-07-09,Mumbai,34.2,13.9,90,Sunny
2024-07-10,Mumbai,35.0,15.9,79,Sunny
2024-07-11,Mumbai,26.2,2.4,59,Sunny
2024-07-12,Mumbai,28.4,17.2,62,Sunny
2024-07-13,Mumbai,28.6,12.7,87,Sunny
2024-07-14,Mumbai,29.5,20.1,64,Cloudy
2024-07-15,Mumbai,24.9,15.8,88,Sunny
2024-07-16,Mumbai,29.3,12.3,56,Cloudy
2024-07-17,Mumbai,31.5,27.3,92,Sunny
2024-07-18,Mumbai,27.0,15.8,60,Rainy
2024-07-19,Mumbai,31.1,18.7,41,Foggy
2024-07-20,Mumbai,29.8,10.0,79,Cloudy
2024-07-21,Mumbai,30.2,21.8,42,Rainy
2024-07-22,Mumbai,27.5,18.4,59,Sunny
2024-07-23,Mumbai,27.4,23.5,50,Sunny
2024-07-24,Mumbai,25.1,22.2,90,Sunny
2024-07-25,Mumbai,29.8,9.2,68,Cloudy
2024-07-26,Mumbai,29.8,15.0,95,Sunny
2024-07-27,Mumbai,23.2,13.1,64,Rainy
2024-07-28,Mumbai,30.5,19.8,42,Sunny
2024-07-29,Mumbai,26.0,15.7,67,Rainy
2024-07-30,Mumbai,27.6,22.2,40,Cloudy
2024-07-31,Mumbai,28.9,25.1,80,Rainy
2024-08-01,Mumbai,20.9,16.4,51,Sunny
2024-08-02,Mumbai,27.7,11.4,89,Cloudy
2024-08-03,Mumbai,33.3,15.9,77,Rainy
2024-08-04,Mumbai,26.8,15.3,83,Sunny
2024-08-05,Mumbai,26.0,24.1,80,Sunny
2024-08-06,Mumbai,29.8,17.0,72,Foggy
2024-08-07,Mumbai,25.6,14.4,69,Sunny
2024-08-08,Mumbai,27.8,12.9,88,Sunny
2024-08-09,Mumbai,24.6,7.0,66,Sunny
2024-08-10,Mumbai,25.1,17.9,83,Rainy
2024-08-11,Mumbai,28.1,9.9,91,Foggy
2024-08-12,Mumbai,28.6,10.3,59,Rainy
2024-08-13,Mumbai,30.5,17.5,73,Rainy
2024-08-14,Mumbai,21.6,9.9,49,Sunny
2024-08-15,Mumbai,29.6,13.6,93,Sunny
2024-08-16,Mumbai,28.4,10.8,42,Cloudy
2024-08-17,Mumbai,24.6,7.3,64,Sunny
2024-08-18,Mumbai,30.8,14.3,88,Rainy
2024-08-19,Mumbai,34.3,17.2,54,Rainy
2024-08-20,Mumbai,21.7,18.8,77,Cloudy
2024-08-21,Mumbai,28.7,19.9,81,Sunny
2024-08-22,Mumbai,29.3,23.9,70,Rainy
2024-08-23,Mumbai,29.2,13.4,48,Sunny
2024-08-24,Mumbai,29.3,19.7,94,Sunny
2024-08-25,Mumbai,25.8,13.2,45,Cloudy
2024-08-26,Mumbai,28.4,9.6,81,Cloudy
2024-08-27,Mumbai,26.3,20.2,61,Cloudy
2024-08-28,Mumbai,28.3,13.6,70,Rainy
2024-08-29,Mumbai,26.2,13.5,83,Rainy
2024-08-30,Mumbai,26.5,7.7,95,Rainy
2024-08-31,Mumbai,28.3,0.2,41,Rainy
2024-09-01,Mumbai,24.2,29.7,60,Rainy
2024-09-02,Mumbai,30.4,9.1,76,Sunny
2024-09-03,Mumbai,30.2,8.2,43,Sunny
2024-09-04,Mumbai,29.9,10.9,84,Rainy
2024-09-05,Mumbai,25.1,13.6,86,Sunny
2024-09-06,Mumbai,26.3,16.9,93,Sunny
2024-09-07,Mumbai,32.6,18.6,76,Foggy
2024-09-08,Mumbai,25.2,5.8,70,Sunny
2024-09-09,Mumbai,29.4,8.9,89,Rainy
2024-09-10,Mumbai,28.7,13.3,76,Rainy
2024-09-11,Mumbai,31.2,12.5,75,Sunny
2024-09-12,Mumbai,25.7,2.6,89,Sunny
2024-09-13,Mumbai,29.1,9.7,69,Rainy
2024-09-14,Mumbai,31.3,12.1,92,Rainy
2024-09-15,Mumbai,26.6,13.0,77,Sunny
