inventory_id,product_id,store_id,warehouse_id,location_type,stock_qty,reorder_point,max_stock,days_on_hand,last_updated,stockout_risk,demand_30d,avg_daily_demand,days_cover,reorder_urgency,overstock_flag,health_score,risk_label
INV000224,P02894,S0014,,store,409,53,265,29.2,2024-08-06,0,1.0,0.03,13633.3,0,1,85.0,Healthy
INV000225,P01757,S0078,,store,362,40,200,45.2,2024-10-06,0,1.0,0.1,3620.0,0,1,85.0,Healthy
INV000226,P00156,S0067,,store,369,87,435,18.4,2024-04-21,0,2.0,0.07,5271.4,0,0,100.0,Healthy
INV000227,P01488,,W027,warehouse,245,95,475,245.0,2024-11-28,0,2.0,0.07,3500.0,0,0,100.0,Healthy
INV000228,P00333,,W025,warehouse,301,60,300,33.4,2024-01-01,0,4.0,0.13,2315.4,0,1,85.0,Healthy
INV000229,P03257,,W013,warehouse,410,46,230,27.3,2024-08-13,0,3.0,0.1,4100.0,0,1,85.0,Healthy
INV000230,P03514,S0068,,store,18,22,110,1.2,2024-04-05,1,5.0,0.17,105.9,1,0,75.0,Healthy
INV000231,P01029,S0128,,store,232,86,430,116.0,2024-12-27,0,5.0,0.17,1364.7,0,0,100.0,Healthy
INV000232,P01724,,W029,warehouse,212,49,245,15.1,2024-12-10,0,3.0,0.1,2120.0,0,0,100.0,Healthy
INV000233,P01496,S0122,,store,276,42,210,46.0,2024-03-31,0,1.0,0.03,9200.0,0,1,85.0,Healthy
INV000234,P01403,S0056,,store,86,47,235,5.1,2024-02-14,0,1.0,0.1,860.0,0,0,100.0,Healthy
INV000235,P04787,S0127,,store,272,32,160,17.0,2024-03-04,0,1.0,0.03,9066.7,0,1,85.0,Healthy
INV000236,P02515,,W020,warehouse,317,31,155,105.7,2024-05-20,0,8.0,0.27,1174.1,0,1,85.0,Healthy
INV000237,P01783,S0150,,store,184,22,110,10.2,2024-05-09,0,3.0,0.1,1840.0,0,1,85.0,Healthy
INV000238,P00883,,W001,warehouse,452,55,275,150.7,2024-06-22,0,3.0,0.1,4520.0,0,1,85.0,Healthy
INV000239,P01284,,W016,warehouse,280,36,180,16.5,2024-07-07,0,5.0,0.17,1647.1,0,1,85.0,Healthy
INV000240,P03734,S0060,,store,475,53,265,237.5,2024-04-11,0,1.0,0.03,15833.3,0,1,85.0,Healthy
INV000241,P04488,,W006,warehouse,75,98,490,25.0,2024-03-17,1,7.0,0.23,326.1,1,0,75.0,Healthy
INV000242,P04381,S0089,,store,351,42,210,31.9,2024-02-18,0,2.0,0.07,5014.3,0,1,85.0,Healthy
INV000243,P01827,,W030,warehouse,336,36,180,28.0,2024-04-25,0,6.0,0.2,1680.0,0,1,85.0,Healthy
INV000244,P03847,,W030,warehouse,100,35,175,6.2,2024-06-28,0,1.0,0.1,1000.0,0,0,100.0,Healthy
INV000245,P00137,,W017,warehouse,498,70,350,35.6,2024-03-25,0,1.0,0.03,16600.0,0,1,85.0,Healthy
INV000246,P04062,,W021,warehouse,288,98,490,36.0,2024-09-18,0,1.0,0.03,9600.0,0,0,100.0,Healthy
INV000247,P04736,S0048,,store,1,53,265,0.1,2024-03-17,1,1.0,0.03,33.3,1,0,75.0,Healthy
INV000248,P00061,S0079,,store,121,100,500,7.1,2024-08-29,0,3.0,0.1,1210.0,0,0,100.0,Healthy
INV000249,P01147,,W008,warehouse,80,96,480,13.3,2024-09-12,1,1.0,0.1,800.0,1,0,75.0,Healthy
INV000250,P01214,,W009,warehouse,323,47,235,16.1,2024-10-27,0,1.0,0.03,10766.7,0,1,85.0,Healthy
INV000251,P02581,,W001,warehouse,252,59,295,13.3,2024-11-09,0,4.0,0.13,1938.5,0,0,100.0,Healthy
INV000252,P02397,S0069,,store,433,38,190,48.1,2024-12-27,0,3.0,0.1,4330.0,0,1,85.0,Healthy
INV000253,P00145,,W026,warehouse,108,80,400,7.7,2024-08-06,0,10.0,0.33,327.3,0,0,100.0,Healthy
INV000254,P02805,S0113,,store,227,72,360,22.7,2024-05-05,0,3.0,0.1,2270.0,0,0,100.0,Healthy
INV000255,P01611,,W001,warehouse,124,49,245,41.3,2024-06-16,0,4.0,0.13,953.8,0,0,100.0,Healthy
INV000256,P04456,,W025,warehouse,456,47,235,65.1,2024-11-30,0,3.0,0.1,4560.0,0,1,85.0,Healthy
INV000257,P04828,S0085,,store,182,69,345,9.1,2024-11-13,0,7.0,0.23,791.3,0,0,100.0,Healthy
INV000258,P00069,,W023,warehouse,454,27,135,113.5,2024-07-05,0,4.0,0.13,3492.3,0,1,85.0,Healthy
INV000259,P03898,S0079,,store,134,36,180,22.3,2024-05-28,0,1.0,0.1,1340.0,0,0,100.0,Healthy
INV000260,P01578,,W001,warehouse,79,33,165,4.6,2024-01-31,0,1.0,0.03,2633.3,0,0,100.0,Healthy
INV000261,P03828,S0021,,store,82,29,145,4.6,2024-01-09,0,6.0,0.2,410.0,0,0,100.0,Healthy
INV000262,P01493,S0047,,store,7,27,135,1.0,2024-12-24,1,2.0,0.07,100.0,1,0,75.0,Healthy
INV000263,P03751,S0047,,store,189,53,265,9.4,2024-08-06,0,2.0,0.07,2700.0,0,0,100.0,Healthy
INV000264,P04990,S0149,,store,255,65,325,12.8,2024-02-23,0,1.0,0.1,2550.0,0,0,100.0,Healthy
INV000265,P00946,S0140,,store,247,58,290,247.0,2024-09-07,0,7.0,0.23,1073.9,0,0,100.0,Healthy
INV000266,P03871,S0088,,store,100,29,145,9.1,2024-01-26,0,5.0,0.17,588.2,0,0,100.0,Healthy
INV000267,P02200,S0083,,store,89,20,100,8.9,2024-09-22,0,6.0,0.2,445.0,0,0,100.0,Healthy
INV000268,P00908,,W028,warehouse,326,73,365,81.5,2024-07-31,0,3.0,0.1,3260.0,0,0,100.0,Healthy
INV000269,P04912,S0063,,store,289,79,395,144.5,2024-01-30,0,1.0,0.1,2890.0,0,0,100.0,Healthy
INV000270,P00199,S0031,,store,10,94,470,1.7,2024-06-30,1,2.0,0.07,142.9,1,0,75.0,Healthy
INV000271,P02408,,W024,warehouse,57,50,250,9.5,2024-03-15,0,6.0,0.2,285.0,0,0,100.0,Healthy
INV000272,P01772,S0007,,store,87,44,220,4.3,2024-03-19,0,1.0,0.1,870.0,0,0,100.0,Healthy
INV000273,P03571,S0018,,store,381,89,445,25.4,2024-06-29,0,3.0,0.1,3810.0,0,0,100.0,Healthy
INV000274,P03268,,W016,warehouse,199,91,455,49.8,2024-02-25,0,1.0,0.1,1990.0,0,0,100.0,Healthy
INV000275,P02460,,W014,warehouse,63,25,125,5.7,2024-05-21,0,6.0,0.2,315.0,0,0,100.0,Healthy
INV000276,P03107,S0076,,store,6,49,245,0.5,2024-10-23,1,2.0,0.07,85.7,1,0,75.0,Healthy
INV000277,P04836,S0110,,store,82,36,180,13.7,2024-06-15,0,2.0,0.07,1171.4,0,0,100.0,Healthy
INV000278,P03831,S0030,,store,55,58,290,3.4,2024-01-31,1,3.0,0.1,550.0,1,0,75.0,Healthy
INV000279,P01649,S0024,,store,126,33,165,42.0,2024-07-21,0,2.0,0.07,1800.0,0,0,100.0,Healthy
INV000280,P03466,S0058,,store,450,60,300,150.0,2024-08-27,0,1.0,0.1,4500.0,0,1,85.0,Healthy
INV000281,P00975,S0043,,store,432,96,480,48.0,2024-01-01,0,3.0,0.1,4320.0,0,0,100.0,Healthy
INV000282,P00468,S0042,,store,107,51,255,15.3,2024-06-29,0,4.0,0.13,823.1,0,0,100.0,Healthy
INV000283,P02957,S0070,,store,200,50,250,18.2,2024-08-07,0,3.0,0.1,2000.0,0,0,100.0,Healthy
INV000284,P00135,S0004,,store,66,25,125,13.2,2024-12-19,0,2.0,0.07,942.9,0,0,100.0,Healthy
INV000285,P04268,S0138,,store,274,59,295,19.6,2024-12-19,0,1.0,0.03,9133.3,0,0,100.0,Healthy
INV000286,P04288,,W017,warehouse,322,59,295,23.0,2024-04-17,0,2.0,0.07,4600.0,0,1,85.0,Healthy
INV000287,P02717,S0091,,store,36,99,495,18.0,2024-10-01,1,5.0,0.17,211.8,1,0,75.0,Healthy
INV000288,P01582,S0022,,store,0,66,330,0.0,2024-01-03,1,2.0,0.07,0.0,1,0,15.0,High Risk
INV000289,P02586,S0076,,store,61,41,205,8.7,2024-12-01,0,1.0,0.03,2033.3,0,0,100.0,Healthy
INV000290,P04599,,W030,warehouse,310,22,110,15.5,2024-07-11,0,1.0,0.03,10333.3,0,1,85.0,Healthy
INV000291,P03693,,W028,warehouse,462,73,365,57.8,2024-11-26,0,6.0,0.2,2310.0,0,1,85.0,Healthy
INV000292,P04354,S0019,,store,423,81,405,60.4,2024-05-03,0,6.0,0.2,2115.0,0,1,85.0,Healthy
INV000293,P03636,,W010,warehouse,334,36,180,25.7,2024-11-20,0,1.0,0.03,11133.3,0,1,85.0,Healthy
INV000294,P04397,S0149,,store,410,38,190,20.5,2024-05-15,0,3.0,0.1,4100.0,0,1,85.0,Healthy
INV000295,P02503,S0044,,store,364,83,415,33.1,2024-12-21,0,5.0,0.17,2141.2,0,0,100.0,Healthy
INV000296,P04306,S0024,,store,302,56,280,17.8,2024-10-30,0,1.0,0.03,10066.7,0,1,85.0,Healthy
INV000297,P04733,S0059,,store,125,64,320,41.7,2024-02-26,0,4.0,0.13,961.5,0,0,100.0,Healthy
INV000298,P02869,S0057,,store,406,52,260,36.9,2024-08-07,0,8.0,0.27,1503.7,0,1,85.0,Healthy
INV000299,P03024,S0102,,store,60,89,445,4.3,2024-07-29,1,2.0,0.07,857.1,1,0,75.0,Healthy
INV000300,P03524,S0115,,store,73,97,485,3.8,2024-09-02,1,2.0,0.07,1042.9,1,0,75.0,Healthy
INV000301,P02219,S0101,,store,286,25,125,71.5,2024-03-19,0,1.0,0.03,9533.3,0,1,85.0,Healthy
INV000302,P03166,S0021,,store,401,23,115,133.7,2024-05-08,0,5.0,0.17,2358.8,0,1,85.0,Healthy
INV000303,P02925,S0024,,store,232,37,185,11.6,2024-10-20,0,4.0,0.13,1784.6,0,1,85.0,Healthy
INV000304,P03032,S0097,,store,39,53,265,2.1,2024-08-25,1,1.0,0.03,1300.0,1,0,75.0,Healthy
INV000305,P00855,S0133,,store,104,94,470,13.0,2024-10-02,0,6.0,0.2,520.0,0,0,100.0,Healthy
INV000306,P00677,S0085,,store,385,43,215,77.0,2024-08-02,0,1.0,0.03,12833.3,0,1,85.0,Healthy
INV000307,P01235,S0070,,store,218,34,170,72.7,2024-10-26,0,4.0,0.13,1676.9,0,1,85.0,Healthy
INV000308,P01623,S0067,,store,109,98,490,7.8,2024-06-02,0,2.0,0.07,1557.1,0,0,100.0,Healthy
INV000309,P03747,,W003,warehouse,244,65,325,48.8,2024-04-23,0,1.0,0.03,8133.3,0,0,100.0,Healthy
INV000310,P00848,S0058,,store,431,65,325,53.9,2024-12-19,0,1.0,0.1,4310.0,0,1,85.0,Healthy
INV000311,P02451,,W002,warehouse,438,63,315,73.0,2024-04-28,0,1.0,0.1,4380.0,0,1,85.0,Healthy
INV000312,P03857,S0116,,store,63,50,250,3.7,2024-02-25,0,1.0,0.03,2100.0,0,0,100.0,Healthy
INV000313,P03986,S0026,,store,236,25,125,47.2,2024-03-18,0,2.0,0.07,3371.4,0,1,85.0,Healthy
INV000314,P00792,S0091,,store,159,71,355,19.9,2024-07-22,0,4.0,0.13,1223.1,0,0,100.0,Healthy
INV000315,P04091,,W027,warehouse,417,65,325,24.5,2024-01-27,0,1.0,0.03,13900.0,0,1,85.0,Healthy
INV000316,P04776,,W014,warehouse,178,23,115,11.1,2024-03-19,0,1.0,0.03,5933.3,0,1,85.0,Healthy
INV000317,P04455,,W024,warehouse,227,66,330,11.9,2024-12-22,0,10.0,0.33,687.9,0,0,100.0,Healthy
INV000318,P02427,,W001,warehouse,308,99,495,19.2,2024-08-25,0,1.0,0.1,3080.0,0,0,100.0,Healthy
INV000319,P00103,,W023,warehouse,445,62,310,222.5,2024-06-13,0,1.0,0.1,4450.0,0,1,85.0,Healthy
INV000320,P04449,S0024,,store,134,91,455,44.7,2024-02-20,0,5.0,0.17,788.2,0,0,100.0,Healthy
INV000321,P00892,S0080,,store,213,90,450,42.6,2024-09-20,0,3.0,0.1,2130.0,0,0,100.0,Healthy
INV000322,P03896,,W015,warehouse,38,55,275,2.4,2024-05-12,1,1.0,0.1,380.0,1,0,75.0,Healthy
INV000323,P00753,S0018,,store,268,33,165,134.0,2024-02-09,0,2.0,0.07,3828.6,0,1,85.0,Healthy
INV000324,P04252,,W001,warehouse,292,36,180,36.5,2024-12-31,0,1.0,0.1,2920.0,0,1,85.0,Healthy
INV000325,P03598,,W001,warehouse,313,79,395,313.0,2024-08-20,0,2.0,0.07,4471.4,0,0,100.0,Healthy
INV000326,P03862,S0131,,store,333,67,335,83.2,2024-03-12,0,2.0,0.07,4757.1,0,0,100.0,Healthy
INV000327,P01272,S0088,,store,141,25,125,17.6,2024-10-19,0,3.0,0.1,1410.0,0,1,85.0,Healthy
INV000328,P04913,S0054,,store,160,98,490,53.3,2024-04-29,0,4.0,0.13,1230.8,0,0,100.0,Healthy
INV000329,P03666,S0106,,store,134,49,245,7.4,2024-12-08,0,1.0,0.03,4466.7,0,0,100.0,Healthy
INV000330,P03949,S0136,,store,306,98,490,27.8,2024-10-06,0,3.0,0.1,3060.0,0,0,100.0,Healthy
INV000331,P02406,S0089,,store,444,90,450,444.0,2024-08-03,0,2.0,0.07,6342.9,0,0,100.0,Healthy
INV000332,P02747,,W009,warehouse,190,80,400,9.5,2024-08-17,0,3.0,0.1,1900.0,0,0,100.0,Healthy
INV000333,P01279,S0149,,store,80,48,240,20.0,2024-11-18,0,2.0,0.07,1142.9,0,0,100.0,Healthy
INV000334,P03681,S0059,,store,259,43,215,43.2,2024-10-12,0,1.0,0.1,2590.0,0,1,85.0,Healthy
INV000335,P03480,,W016,warehouse,138,83,415,6.9,2024-09-10,0,1.0,0.03,4600.0,0,0,100.0,Healthy
INV000336,P03260,,W010,warehouse,332,56,280,36.9,2024-06-18,0,5.0,0.17,1952.9,0,1,85.0,Healthy
INV000337,P03300,,W013,warehouse,372,71,355,33.8,2024-12-14,0,1.0,0.1,3720.0,0,1,85.0,Healthy
INV000338,P01854,S0150,,store,425,47,235,21.2,2024-02-28,0,3.0,0.1,4250.0,0,1,85.0,Healthy
INV000339,P02932,,W005,warehouse,439,76,380,21.9,2024-03-29,0,1.0,0.03,14633.3,0,1,85.0,Healthy
INV000340,P04989,S0148,,store,116,91,455,8.3,2024-12-29,0,4.0,0.13,892.3,0,0,100.0,Healthy
INV000341,P02718,S0005,,store,170,25,125,15.5,2024-08-25,0,1.0,0.1,1700.0,0,1,85.0,Healthy
INV000342,P00613,S0032,,store,262,85,425,15.4,2024-06-07,0,1.0,0.03,8733.3,0,0,100.0,Healthy
INV000343,P03079,,W011,warehouse,3,88,440,0.4,2024-09-01,1,3.0,0.1,30.0,1,0,75.0,Healthy
INV000344,P03243,S0112,,store,19,65,325,1.1,2024-12-01,1,1.0,0.03,633.3,1,0,75.0,Healthy
INV000345,P02482,,W005,warehouse,473,54,270,27.8,2024-05-24,0,5.0,0.17,2782.4,0,1,85.0,Healthy
INV000346,P02118,,W006,warehouse,466,40,200,24.5,2024-08-27,0,1.0,0.1,4660.0,0,1,85.0,Healthy
INV000347,P01607,S0022,,store,209,29,145,12.3,2024-02-01,0,1.0,0.1,2090.0,0,1,85.0,Healthy
INV000348,P03355,S0068,,store,437,32,160,39.7,2024-08-23,0,6.0,0.2,2185.0,0,1,85.0,Healthy
INV000349,P00116,S0009,,store,372,46,230,53.1,2024-04-16,0,4.0,0.13,2861.5,0,1,85.0,Healthy
INV000350,P02970,S0131,,store,396,68,340,24.8,2024-09-06,0,2.0,0.07,5657.1,0,1,85.0,Healthy
INV000351,P00671,S0119,,store,207,53,265,69.0,2024-01-29,0,5.0,0.17,1217.6,0,0,100.0,Healthy
INV000352,P03048,S0063,,store,216,61,305,24.0,2024-06-21,0,1.0,0.1,2160.0,0,0,100.0,Healthy
INV000353,P01960,,W023,warehouse,410,66,330,102.5,2024-02-26,0,1.0,0.1,4100.0,0,1,85.0,Healthy
INV000354,P04513,S0007,,store,433,37,185,61.9,2024-02-24,0,2.0,0.07,6185.7,0,1,85.0,Healthy
INV000355,P04789,S0134,,store,184,80,400,10.2,2024-11-11,0,7.0,0.23,800.0,0,0,100.0,Healthy
INV000356,P02881,S0039,,store,385,86,430,64.2,2024-02-24,0,1.0,0.03,12833.3,0,0,100.0,Healthy
INV000357,P01200,S0068,,store,430,39,195,86.0,2024-01-08,0,1.0,0.1,4300.0,0,1,85.0,Healthy
INV000358,P00857,S0006,,store,234,31,155,21.3,2024-02-15,0,3.0,0.1,2340.0,0,1,85.0,Healthy
INV000359,P00980,S0114,,store,99,100,500,5.0,2024-06-23,1,3.0,0.1,990.0,1,0,75.0,Healthy
INV000360,P00675,,W027,warehouse,158,32,160,9.9,2024-10-18,0,4.0,0.13,1215.4,0,0,100.0,Healthy
INV000361,P00755,S0096,,store,17,24,120,0.8,2024-05-11,1,1.0,0.1,170.0,1,0,75.0,Healthy
INV000362,P02190,,W009,warehouse,267,90,450,14.8,2024-09-09,0,1.0,0.1,2670.0,0,0,100.0,Healthy
INV000363,P04395,S0077,,store,241,45,225,30.1,2024-12-14,0,5.0,0.17,1417.6,0,1,85.0,Healthy
INV000364,P02524,,W030,warehouse,249,58,290,83.0,2024-12-08,0,1.0,0.1,2490.0,0,0,100.0,Healthy
INV000365,P00712,,W021,warehouse,329,59,295,82.2,2024-01-21,0,5.0,0.17,1935.3,0,1,85.0,Healthy
INV000366,P02989,S0125,,store,11,26,130,5.5,2024-05-08,1,1.0,0.1,110.0,1,0,75.0,Healthy
INV000367,P02859,S0122,,store,409,25,125,40.9,2024-12-06,0,9.0,0.3,1363.3,0,1,85.0,Healthy
INV000368,P04238,S0114,,store,68,32,160,9.7,2024-03-10,0,3.0,0.1,680.0,0,0,100.0,Healthy
INV000369,P02374,S0094,,store,318,100,500,24.5,2024-01-10,0,1.0,0.03,10600.0,0,0,100.0,Healthy
INV000370,P01699,,W020,warehouse,27,73,365,13.5,2024-07-22,1,1.0,0.1,270.0,1,0,75.0,Healthy
INV000371,P00517,S0123,,store,226,80,400,25.1,2024-05-05,0,2.0,0.07,3228.6,0,0,100.0,Healthy
INV000372,P03483,S0030,,store,483,75,375,161.0,2024-11-16,0,4.0,0.13,3715.4,0,1,85.0,Healthy
INV000373,P00051,S0124,,store,343,72,360,171.5,2024-02-09,0,1.0,0.03,11433.3,0,0,100.0,Healthy
INV000374,P01406,,W015,warehouse,468,62,310,117.0,2024-08-13,0,4.0,0.13,3600.0,0,1,85.0,Healthy
INV000375,P03756,,W017,warehouse,25,91,455,4.2,2024-02-28,1,1.0,0.03,833.3,1,0,75.0,Healthy
INV000376,P01660,S0012,,store,105,90,450,17.5,2024-09-29,0,1.0,0.03,3500.0,0,0,100.0,Healthy
INV000377,P03975,,W007,warehouse,2,23,115,0.2,2024-02-22,1,1.0,0.1,20.0,1,0,55.0,Medium
INV000378,P01647,,W003,warehouse,8,20,100,0.4,2024-11-23,1,2.0,0.07,114.3,1,0,75.0,Healthy
INV000379,P04504,,W006,warehouse,463,21,105,57.9,2024-08-06,0,6.0,0.2,2315.0,0,1,85.0,Healthy
INV000380,P04666,,W008,warehouse,213,39,195,35.5,2024-07-26,0,3.0,0.1,2130.0,0,1,85.0,Healthy
INV000381,P04959,S0035,,store,189,64,320,189.0,2024-12-13,0,2.0,0.07,2700.0,0,0,100.0,Healthy
INV000382,P02631,S0118,,store,309,37,185,309.0,2024-12-25,0,1.0,0.03,10300.0,0,1,85.0,Healthy
INV000383,P01050,,W004,warehouse,450,54,270,40.9,2024-01-05,0,6.0,0.2,2250.0,0,1,85.0,Healthy
INV000384,P02285,,W012,warehouse,128,66,330,64.0,2024-08-21,0,1.0,0.03,4266.7,0,0,100.0,Healthy
INV000385,P00166,,W002,warehouse,199,31,155,11.1,2024-03-08,0,1.0,0.1,1990.0,0,1,85.0,Healthy
INV000386,P01747,S0126,,store,352,50,250,117.3,2024-08-20,0,3.0,0.1,3520.0,0,1,85.0,Healthy
INV000387,P02912,S0068,,store,125,33,165,17.9,2024-03-23,0,1.0,0.1,1250.0,0,0,100.0,Healthy
INV000388,P00574,S0012,,store,381,88,440,34.6,2024-08-05,0,1.0,0.03,12700.0,0,0,100.0,Healthy
INV000389,P01263,S0070,,store,122,62,310,12.2,2024-12-30,0,1.0,0.1,1220.0,0,0,100.0,Healthy
INV000390,P00896,,W013,warehouse,210,40,200,52.5,2024-05-13,0,6.0,0.2,1050.0,0,1,85.0,Healthy
INV000391,P01303,S0115,,store,60,61,305,3.5,2024-05-12,1,4.0,0.13,461.5,1,0,75.0,Healthy
INV000392,P01301,,W019,warehouse,399,40,200,24.9,2024-11-29,0,5.0,0.17,2347.1,0,1,85.0,Healthy
INV000393,P01349,S0066,,store,366,80,400,45.8,2024-03-17,0,1.0,0.1,3660.0,0,0,100.0,Healthy
INV000394,P01218,S0092,,store,389,24,120,129.7,2024-12-13,0,3.0,0.1,3890.0,0,1,85.0,Healthy
INV000395,P03730,,W016,warehouse,291,73,365,48.5,2024-11-11,0,3.0,0.1,2910.0,0,0,100.0,Healthy
INV000396,P02256,S0036,,store,208,36,180,13.9,2024-11-16,0,6.0,0.2,1040.0,0,1,85.0,Healthy
INV000397,P00682,S0003,,store,213,71,355,30.4,2024-07-13,0,1.0,0.03,7100.0,0,0,100.0,Healthy
INV000398,P00485,S0060,,store,121,37,185,7.1,2024-10-06,0,2.0,0.07,1728.6,0,0,100.0,Healthy
INV000399,P00438,S0057,,store,326,26,130,16.3,2024-10-01,0,2.0,0.07,4657.1,0,1,85.0,Healthy
INV000400,P00791,S0125,,store,493,26,130,493.0,2024-04-08,0,3.0,0.1,4930.0,0,1,85.0,Healthy
INV000401,P03183,,W014,warehouse,265,96,480,29.4,2024-10-07,0,4.0,0.13,2038.5,0,0,100.0,Healthy
INV000402,P00623,,W021,warehouse,460,83,415,46.0,2024-12-16,0,1.0,0.03,15333.3,0,1,85.0,Healthy
INV000403,P03462,,W001,warehouse,231,96,480,28.9,2024-08-05,0,1.0,0.03,7700.0,0,0,100.0,Healthy
INV000404,P01846,S0145,,store,411,60,300,45.7,2024-11-04,0,1.0,0.1,4110.0,0,1,85.0,Healthy
INV000405,P04271,S0118,,store,139,69,345,11.6,2024-01-18,0,1.0,0.1,1390.0,0,0,100.0,Healthy
INV000406,P03847,,W019,warehouse,149,24,120,7.5,2024-08-04,0,1.0,0.1,1490.0,0,1,85.0,Healthy
INV000407,P00462,S0134,,store,284,40,200,47.3,2024-04-04,0,1.0,0.1,2840.0,0,1,85.0,Healthy
INV000408,P00622,,W019,warehouse,468,25,125,29.2,2024-02-27,0,3.0,0.1,4680.0,0,1,85.0,Healthy
INV000409,P03060,S0040,,store,328,41,205,18.2,2024-07-11,0,1.0,0.1,3280.0,0,1,85.0,Healthy
INV000410,P04647,,W026,warehouse,213,44,220,19.4,2024-10-15,0,4.0,0.13,1638.5,0,0,100.0,Healthy
INV000411,P02557,S0144,,store,65,24,120,8.1,2024-12-10,0,2.0,0.07,928.6,0,0,100.0,Healthy
INV000412,P04929,S0041,,store,255,69,345,51.0,2024-09-12,0,1.0,0.1,2550.0,0,0,100.0,Healthy
INV000413,P02690,S0130,,store,376,100,500,47.0,2024-07-05,0,2.0,0.07,5371.4,0,0,100.0,Healthy
INV000414,P01152,S0088,,store,237,58,290,33.9,2024-04-01,0,1.0,0.1,2370.0,0,0,100.0,Healthy
INV000415,P00699,,W017,warehouse,470,73,365,24.7,2024-07-13,0,2.0,0.07,6714.3,0,1,85.0,Healthy
INV000416,P02754,,W019,warehouse,263,62,310,21.9,2024-02-28,0,1.0,0.1,2630.0,0,0,100.0,Healthy
INV000417,P00840,S0099,,store,212,30,150,19.3,2024-11-18,0,4.0,0.13,1630.8,0,1,85.0,Healthy
INV000418,P00955,,W010,warehouse,378,33,165,19.9,2024-05-18,0,3.0,0.1,3780.0,0,1,85.0,Healthy
INV000419,P04205,S0073,,store,407,41,205,20.4,2024-02-11,0,1.0,0.1,4070.0,0,1,85.0,Healthy
INV000420,P04642,,W030,warehouse,223,73,365,18.6,2024-02-26,0,2.0,0.07,3185.7,0,0,100.0,Healthy
INV000421,P01906,S0001,,store,421,64,320,210.5,2024-04-06,0,4.0,0.13,3238.5,0,1,85.0,Healthy
INV000422,P03759,S0135,,store,341,50,250,56.8,2024-08-31,0,2.0,0.07,4871.4,0,1,85.0,Healthy
INV000423,P04283,S0009,,store,63,47,235,4.5,2024-01-19,0,1.0,0.1,630.0,0,0,100.0,Healthy
INV000424,P03466,S0007,,store,130,45,225,7.2,2024-12-22,0,1.0,0.1,1300.0,0,0,100.0,Healthy
INV000425,P03311,,W018,warehouse,78,51,255,78.0,2024-06-23,0,7.0,0.23,339.1,0,0,100.0,Healthy
INV000426,P04336,,W021,warehouse,468,58,290,39.0,2024-10-24,0,1.0,0.03,15600.0,0,1,85.0,Healthy
INV000427,P01326,S0021,,store,280,95,475,46.7,2024-01-13,0,3.0,0.1,2800.0,0,0,100.0,Healthy
INV000428,P01588,S0118,,store,120,42,210,10.9,2024-02-18,0,4.0,0.13,923.1,0,0,100.0,Healthy
INV000429,P04561,S0080,,store,91,28,140,7.6,2024-06-07,0,4.0,0.13,700.0,0,0,100.0,Healthy
INV000430,P03353,,W025,warehouse,478,97,485,95.6,2024-04-05,0,1.0,0.1,4780.0,0,0,100.0,Healthy
INV000431,P01461,S0075,,store,191,67,335,17.4,2024-08-02,0,1.0,0.1,1910.0,0,0,100.0,Healthy
INV000432,P00783,,W014,warehouse,468,75,375,58.5,2024-06-09,0,2.0,0.07,6685.7,0,1,85.0,Healthy
INV000433,P00170,S0134,,store,84,78,390,4.2,2024-09-11,0,1.0,0.1,840.0,0,0,100.0,Healthy
INV000434,P00804,S0143,,store,178,20,100,44.5,2024-07-16,0,1.0,0.1,1780.0,0,1,85.0,Healthy
INV000435,P01878,S0003,,store,187,34,170,9.8,2024-12-19,0,1.0,0.1,1870.0,0,1,85.0,Healthy
INV000436,P01357,,W017,warehouse,113,33,165,5.9,2024-06-26,0,1.0,0.03,3766.7,0,0,100.0,Healthy
INV000437,P01782,,W020,warehouse,458,32,160,458.0,2024-05-08,0,2.0,0.07,6542.9,0,1,85.0,Healthy
INV000438,P03851,S0117,,store,199,30,150,12.4,2024-05-27,0,2.0,0.07,2842.9,0,1,85.0,Healthy
INV000439,P00003,S0024,,store,175,94,470,25.0,2024-06-28,0,2.0,0.07,2500.0,0,0,100.0,Healthy
INV000440,P01787,S0037,,store,259,93,465,13.6,2024-06-18,0,5.0,0.17,1523.5,0,0,100.0,Healthy
INV000441,P04122,S0141,,store,31,60,300,15.5,2024-04-25,1,1.0,0.03,1033.3,1,0,75.0,Healthy
INV000442,P00764,,W029,warehouse,432,88,440,54.0,2024-09-26,0,1.0,0.1,4320.0,0,0,100.0,Healthy
INV000443,P03970,,W024,warehouse,22,76,380,2.8,2024-10-16,1,1.0,0.03,733.3,1,0,75.0,Healthy
INV000444,P04359,S0005,,store,482,84,420,120.5,2024-05-17,0,1.0,0.1,4820.0,0,1,85.0,Healthy
INV000445,P04727,S0058,,store,480,75,375,24.0,2024-08-15,0,4.0,0.13,3692.3,0,1,85.0,Healthy
INV000446,P00423,S0034,,store,50,85,425,2.6,2024-09-29,1,4.0,0.13,384.6,1,0,75.0,Healthy
INV000447,P02504,S0091,,store,62,48,240,6.9,2024-05-20,0,1.0,0.03,2066.7,0,0,100.0,Healthy
INV000448,P04254,,W001,warehouse,372,81,405,19.6,2024-11-04,0,2.0,0.07,5314.3,0,0,100.0,Healthy
