wishlist_id,customer_id,product_id,added_date,is_purchased
WL0000607,C05307,P00771,2023-09-06,True
WL0000608,C03254,P03598,2022-06-24,False
WL0000609,C00684,P02398,2024-10-18,False
WL0000610,C00051,P01738,2024-01-10,True
WL0000611,C03918,P01827,2022-02-19,False
WL0000612,C05613,P04001,2023-09-21,False
WL0000613,C00428,P02982,2024-06-20,False
WL0000614,C07757,P02508,2023-12-04,False
WL0000615,C08949,P01719,2024-08-22,False
WL0000616,C04693,P00428,2024-07-26,True
WL0000617,C05974,P00394,2023-05-28,False
WL0000618,C07208,P02633,2022-07-27,False
WL0000619,C06097,P04878,2024-03-10,False
WL0000620,C06435,P00808,2023-11-02,False
WL0000621,C06340,P04785,2024-06-27,True
WL0000622,C08944,P02804,2024-12-27,False
WL0000623,C08307,P00610,2022-10-20,False
WL0000624,C03749,P03908,2024-10-09,True
WL0000625,C05990,P04121,2024-04-05,False
WL0000626,C08532,P03693,2023-04-07,True
WL0000627,C03684,P04148,2022-12-16,True
WL0000628,C08781,P01308,2023-11-22,False
WL0000629,C04927,P04420,2024-04-26,True
WL0000630,C05975,P04056,2022-03-23,False
WL0000631,C00151,P03553,2023-12-17,False
WL0000632,C02643,P00694,2024-12-05,False
WL0000633,C07311,P04572,2022-04-30,True
WL0000634,C01518,P04954,2024-06-12,True
WL0000635,C00761,P01898,2022-12-21,False
WL0000636,C08048,P04102,2023-04-27,False
WL0000637,C04739,P00333,2024-05-03,True
WL0000638,C07878,P03459,2023-10-08,False
WL0000639,C02936,P01280,2023-09-15,False
WL0000640,C06146,P03024,2023-04-27,False
WL0000641,C00376,P00186,2022-02-06,True
WL0000642,C07337,P00640,2022-11-08,True
WL0000643,C03811,P02371,2023-12-14,True
WL0000644,C02361,P02300,2023-09-24,False
WL0000645,C06632,P02103,2022-08-18,False
WL0000646,C09810,P01480,2022-06-19,False
WL0000647,C05934,P01290,2024-01-25,True
WL0000648,C05073,P03208,2024-09-02,False
WL0000649,C01569,P03362,2022-07-13,False
WL0000650,C05811,P03218,2023-11-25,True
WL0000651,C09501,P00628,2023-03-19,True
WL0000652,C08305,P03498,2024-07-09,False
WL0000653,C00886,P03833,2023-01-02,True
WL0000654,C00195,P04869,2023-01-14,False
WL0000655,C00584,P03187,2023-07-04,True
WL0000656,C08016,P02643,2023-08-22,False
WL0000657,C03491,P00457,2023-11-25,True
WL0000658,C09092,P02733,2024-03-21,True
WL0000659,C05559,P04320,2024-11-28,True
WL0000660,C01267,P04959,2023-02-15,True
WL0000661,C04599,P03343,2022-05-21,False
WL0000662,C07134,P04051,2023-03-17,False
WL0000663,C06357,P00307,2024-11-02,False
WL0000664,C01792,P00377,2022-07-19,False
WL0000665,C04125,P00522,2022-07-28,False
WL0000666,C07686,P00704,2023-06-18,False
WL0000667,C05226,P04082,2023-01-14,False
WL0000668,C09397,P00022,2022-04-13,False
WL0000669,C09299,P01606,2022-08-26,False
WL0000670,C08633,P01793,2024-12-03,True
WL0000671,C00320,P03693,2023-01-15,False
WL0000672,C03477,P00899,2023-03-26,False
WL0000673,C01111,P03720,2022-05-28,True
WL0000674,C09091,P04844,2022-06-29,False
WL0000675,C02224,P00720,2022-09-11,False
WL0000676,C07866,P02763,2024-08-04,False
WL0000677,C00421,P00202,2024-01-30,True
WL0000678,C06894,P03553,2023-10-29,False
WL0000679,C07137,P02392,2024-07-08,False
WL0000680,C07813,P04319,2023-07-27,False
WL0000681,C09096,P01428,2024-02-01,False
WL0000682,C08991,P02153,2022-02-15,False
WL0000683,C07905,P02085,2024-03-04,False
WL0000684,C08507,P02203,2024-07-22,True
WL0000685,C08190,P03107,2022-09-08,False
WL0000686,C04174,P00215,2024-05-07,True
WL0000687,C06166,P02078,2023-01-30,True
WL0000688,C07649,P02973,2024-04-16,False
WL0000689,C02656,P04721,2022-04-02,False
WL0000690,C09538,P01355,2024-10-03,False
WL0000691,C08534,P00922,2022-03-23,False
WL0000692,C00219,P01511,2022-08-27,True
WL0000693,C03468,P03055,2024-06-03,False
WL0000694,C06374,P01895,2022-01-08,True
WL0000695,C06948,P04374,2024-09-30,True
WL0000696,C05876,P00534,2023-07-11,False
WL0000697,C06591,P01088,2024-11-12,False
WL0000698,C02862,P04464,2023-04-22,False
WL0000699,C02039,P01700,2024-07-22,False
WL0000700,C04278,P02204,2024-02-17,False
WL0000701,C07683,P02875,2023-11-10,False
WL0000702,C05781,P02666,2023-10-23,True
WL0000703,C03373,P00201,2023-02-26,False
WL0000704,C08921,P01965,2023-12-27,False
WL0000705,C07519,P03990,2022-05-13,False
WL0000706,C00874,P02777,2024-01-30,True
WL0000707,C02088,P02938,2023-01-03,False
WL0000708,C08503,P00963,2023-03-20,False
WL0000709,C01052,P02524,2022-05-14,False
WL0000710,C05548,P02531,2023-07-26,True
WL0000711,C09183,P04743,2023-10-29,False
WL0000712,C02969,P02447,2023-08-05,False
WL0000713,C08540,P04751,2022-01-26,False
WL0000714,C03652,P03361,2024-03-23,False
WL0000715,C01560,P00225,2022-09-16,False
WL0000716,C02116,P01282,2024-04-08,False
WL0000717,C04325,P02929,2023-03-18,False
WL0000718,C04188,P04379,2024-02-07,False
WL0000719,C07319,P01886,2023-05-14,False
WL0000720,C08536,P01955,2024-10-04,True
WL0000721,C08477,P02111,2024-04-22,False
WL0000722,C05353,P01006,2023-02-07,False
WL0000723,C03641,P02739,2022-05-06,False
WL0000724,C02483,P03637,2023-09-13,False
WL0000725,C09280,P00594,2024-05-14,True
WL0000726,C01719,P00521,2024-06-26,True
WL0000727,C06357,P01898,2024-10-16,False
WL0000728,C02052,P01379,2022-07-25,False
WL0000729,C02625,P01188,2022-08-25,True
WL0000730,C09510,P03339,2024-07-24,False
WL0000731,C01929,P02631,2023-09-11,False
WL0000732,C02103,P00305,2023-11-09,False
WL0000733,C03686,P04190,2022-06-18,True
WL0000734,C06001,P00830,2023-05-01,False
WL0000735,C08126,P01729,2022-06-07,False
WL0000736,C01497,P01470,2024-04-16,False
WL0000737,C09406,P04624,2023-04-25,False
WL0000738,C01594,P02230,2022-03-24,False
WL0000739,C08297,P03816,2024-09-14,True
WL0000740,C08912,P02676,2022-12-16,False
WL0000741,C06864,P02480,2024-11-04,False
WL0000742,C07268,P02675,2024-07-14,True
WL0000743,C04473,P01949,2023-07-29,True
WL0000744,C08119,P00827,2024-10-09,False
WL0000745,C09903,P02473,2022-02-14,True
WL0000746,C09707,P03063,2024-02-02,True
WL0000747,C05063,P04727,2023-04-05,False
WL0000748,C05896,P02026,2023-06-29,False
WL0000749,C03649,P03374,2024-09-14,False
WL0000750,C03719,P02010,2022-01-12,True
WL0000751,C07461,P01214,2023-02-24,False
WL0000752,C02260,P00534,2022-06-04,False
WL0000753,C07087,P00531,2022-10-27,False
WL0000754,C09184,P03503,2024-09-19,True
WL0000755,C03536,P04440,2022-12-23,False
WL0000756,C05014,P01543,2022-12-11,True
WL0000757,C05732,P03656,2022-09-30,False
WL0000758,C04137,P01941,2022-01-29,False
WL0000759,C08589,P04956,2023-10-21,True
WL0000760,C08532,P01404,2024-07-10,True
WL0000761,C02866,P01914,2022-08-11,False
WL0000762,C04237,P04289,2024-01-28,False
WL0000763,C07397,P02582,2022-01-22,False
WL0000764,C06848,P02877,2024-02-27,True
WL0000765,C05927,P01488,2024-04-19,False
WL0000766,C05566,P03843,2023-03-13,True
WL0000767,C08530,P00999,2022-04-07,False
WL0000768,C08558,P00818,2022-02-27,False
WL0000769,C02843,P00672,2022-08-10,True
WL0000770,C05305,P00157,2022-02-27,False
WL0000771,C04110,P01159,2024-03-23,False
WL0000772,C05203,P01167,2023-02-20,True
WL0000773,C08365,P04717,2023-06-14,False
WL0000774,C06982,P00226,2023-10-17,True
WL0000775,C08170,P00820,2024-04-10,True
WL0000776,C04231,P02864,2024-01-17,False
WL0000777,C02369,P04842,2023-10-09,False
WL0000778,C00244,P04584,2022-02-10,False
WL0000779,C09224,P01593,2024-10-29,False
WL0000780,C01136,P01090,2024-12-30,True
WL0000781,C03031,P02606,2023-03-24,False
WL0000782,C03265,P01383,2023-01-10,False
WL0000783,C03780,P01787,2024-03-11,False
WL0000784,C08461,P03950,2023-06-08,False
WL0000785,C08174,P04138,2023-11-05,False
WL0000786,C01588,P01469,2024-08-28,False
WL0000787,C04860,P00699,2023-08-20,False
WL0000788,C07581,P04217,2022-12-23,True
WL0000789,C04919,P00310,2024-02-10,False
WL0000790,C02383,P03612,2024-12-26,False
WL0000791,C05744,P03740,2023-10-11,False
WL0000792,C05607,P02063,2022-06-19,True
WL0000793,C03424,P02473,2023-04-30,False
WL0000794,C01858,P01914,2022-08-09,True
WL0000795,C01779,P04811,2024-03-01,False
WL0000796,C02164,P02873,2022-12-25,False
WL0000797,C01959,P01352,2022-03-14,False
WL0000798,C03813,P01328,2022-03-22,False
WL0000799,C00204,P04201,2022-08-29,True
WL0000800,C06813,P00861,2024-12-28,False
WL0000801,C05543,P03831,2023-03-27,True
WL0000802,C03944,P02126,2023-03-21,False
WL0000803,C00423,P04952,2024-04-17,False
WL0000804,C08120,P00959,2024-09-15,True
WL0000805,C02357,P02151,2023-03-03,False
WL0000806,C08357,P04917,2022-10-09,False
WL0000807,C06000,P02801,2022-11-10,False
WL0000808,C01331,P03232,2024-03-05,False
WL0000809,C06762,P03118,2023-05-12,False
WL0000810,C02806,P02300,2022-12-24,False
WL0000811,C01277,P00355,2023-02-08,False
WL0000812,C00595,P01965,2024-05-05,False
WL0000813,C08259,P00183,2024-04-17,False
WL0000814,C07515,P01614,2024-04-09,True
WL0000815,C09471,P00091,2022-10-28,False
WL0000816,C07530,P01911,2024-12-31,True
WL0000817,C03554,P04565,2024-09-05,False
WL0000818,C00738,P00812,2024-12-11,True
WL0000819,C03412,P03190,2024-03-08,False
WL0000820,C05350,P04600,2024-03-05,True
WL0000821,C05852,P01243,2022-01-02,False
WL0000822,C00735,P01577,2023-11-15,False
WL0000823,C08719,P01629,2024-12-03,True
WL0000824,C06783,P02815,2024-11-21,False
WL0000825,C08953,P02897,2022-12-28,False
WL0000826,C05990,P00927,2024-06-02,True
WL0000827,C07984,P00501,2022-02-21,False
WL0000828,C04818,P03971,2023-05-02,False
WL0000829,C06582,P00824,2023-12-05,False
WL0000830,C07047,P04268,2023-08-15,False
WL0000831,C08661,P01006,2023-06-12,False
WL0000832,C05022,P03176,2023-11-07,True
WL0000833,C07165,P04404,2024-03-07,False
WL0000834,C01675,P04368,2023-08-08,True
WL0000835,C09325,P00151,2022-09-19,False
WL0000836,C02014,P00901,2024-04-03,False
WL0000837,C03778,P02246,2023-03-08,False
WL0000838,C04455,P01231,2023-11-16,False
WL0000839,C02288,P01870,2022-12-16,False
WL0000840,C02362,P01540,2024-11-04,False
WL0000841,C04553,P00421,2024-10-08,False
WL0000842,C03788,P01914,2022-11-21,False
WL0000843,C05400,P01129,2023-12-18,True
WL0000844,C05270,P03458,2024-06-06,False
WL0000845,C01650,P03928,2023-08-13,False
WL0000846,C03464,P01039,2023-10-16,True
WL0000847,C04000,P04602,2022-03-24,False
WL0000848,C02470,P02517,2023-05-03,False
WL0000849,C09817,P02873,2022-12-22,True
WL0000850,C09904,P03472,2024-08-14,False
WL0000851,C09321,P01072,2022-06-25,True
WL0000852,C02623,P04003,2022-05-13,True
WL0000853,C09525,P03017,2024-12-12,True
WL0000854,C01475,P01528,2022-08-08,True
WL0000855,C01417,P02989,2023-03-30,True
WL0000856,C00125,P00578,2024-10-09,True
WL0000857,C05006,P02164,2024-03-30,False
WL0000858,C03780,P04008,2024-01-18,True
WL0000859,C05186,P02355,2023-07-06,False
WL0000860,C02138,P04652,2024-11-20,False
WL0000861,C08788,P03989,2022-03-09,False
WL0000862,C02758,P00539,2022-11-22,True
WL0000863,C02212,P00095,2023-05-29,False
WL0000864,C05874,P04321,2022-04-11,False
WL0000865,C03239,P00949,2024-04-29,False
WL0000866,C07253,P02079,2023-05-01,False
WL0000867,C08615,P02395,2023-09-29,False
WL0000868,C05828,P03299,2022-12-17,True
WL0000869,C00767,P04863,2024-10-24,False
WL0000870,C00710,P04112,2024-11-08,False
WL0000871,C08013,P00204,2022-01-10,False
WL0000872,C01597,P03241,2024-10-28,True
WL0000873,C04827,P00211,2023-07-31,True
WL0000874,C09525,P03631,2023-01-29,True
WL0000875,C05222,P01746,2022-10-16,False
WL0000876,C05599,P02551,2022-11-28,True
WL0000877,C08605,P00124,2024-07-03,False
WL0000878,C04903,P00419,2022-10-17,False
WL0000879,C06770,P03378,2023-06-03,False
WL0000880,C08964,P04284,2022-08-03,False
WL0000881,C00412,P03728,2024-08-01,True
WL0000882,C00205,P03668,2023-12-31,True
WL0000883,C04862,P00992,2022-04-29,False
WL0000884,C07416,P04453,2024-12-19,False
WL0000885,C03165,P01105,2024-05-04,False
WL0000886,C06807,P02242,2024-07-30,False
WL0000887,C03481,P02855,2023-05-30,True
WL0000888,C00024,P01409,2022-11-12,False
WL0000889,C06913,P04082,2024-05-03,True
WL0000890,C07713,P01955,2023-01-13,False
WL0000891,C01944,P04963,2023-05-14,False
WL0000892,C06786,P03519,2024-01-01,False
WL0000893,C02255,P00823,2023-11-28,False
WL0000894,C00051,P02775,2024-07-12,False
WL0000895,C02125,P01266,2023-10-01,True
WL0000896,C06229,P02641,2024-02-09,False
WL0000897,C02396,P01553,2023-01-10,True
WL0000898,C06362,P03299,2024-02-18,False
WL0000899,C08556,P01629,2024-06-20,False
WL0000900,C09918,P01198,2024-11-30,False
WL0000901,C03279,P04327,2024-02-27,False
WL0000902,C05616,P02424,2022-06-11,False
WL0000903,C07641,P02940,2023-11-15,True
WL0000904,C01115,P00826,2024-06-11,False
WL0000905,C07916,P04607,2022-09-09,True
WL0000906,C09251,P02517,2024-08-12,True
WL0000907,C04656,P01073,2022-11-29,False
WL0000908,C05741,P04054,2023-01-01,False
WL0000909,C03897,P01475,2024-04-16,False
WL0000910,C00891,P00041,2023-10-30,False
WL0000911,C01005,P04459,2024-11-09,False
WL0000912,C05722,P02484,2022-09-11,False
WL0000913,C08733,P02013,2023-11-25,False
WL0000914,C00076,P00770,2023-01-03,True
WL0000915,C02532,P00094,2024-01-13,True
WL0000916,C02656,P04129,2022-11-29,True
WL0000917,C07046,P03665,2024-10-16,True
WL0000918,C03697,P03658,2024-07-21,False
WL0000919,C03326,P00600,2022-07-24,False
WL0000920,C09841,P02957,2022-02-05,False
WL0000921,C04190,P02413,2023-12-02,False
WL0000922,C09724,P03635,2023-05-21,False
WL0000923,C07806,P00054,2024-05-12,False
WL0000924,C07728,P04639,2022-11-26,False
WL0000925,C06072,P00893,2022-03-14,False
WL0000926,C01846,P00399,2022-08-31,False
WL0000927,C01127,P01619,2024-02-17,True
WL0000928,C03318,P02121,2024-05-24,False
WL0000929,C07799,P04366,2022-12-14,False
WL0000930,C00453,P01695,2022-08-01,False
WL0000931,C03250,P01407,2024-04-19,False
WL0000932,C03668,P04189,2022-07-23,True
WL0000933,C02463,P03385,2024-10-20,True
WL0000934,C04927,P04373,2024-08-31,False
WL0000935,C08930,P04953,2022-08-09,False
WL0000936,C08803,P00767,2024-07-23,True
WL0000937,C07475,P03011,2023-10-29,True
WL0000938,C00088,P02380,2024-04-30,False
WL0000939,C01812,P01551,2022-01-07,False
WL0000940,C05703,P01722,2022-01-10,True
WL0000941,C09789,P04707,2023-11-12,True
WL0000942,C05672,P01357,2024-08-16,False
WL0000943,C01950,P04510,2023-10-17,False
WL0000944,C01218,P00586,2022-04-09,False
WL0000945,C01117,P02577,2022-08-30,False
WL0000946,C09780,P02626,2023-02-03,False
WL0000947,C07420,P04061,2023-07-09,False
WL0000948,C00069,P01499,2022-11-07,False
WL0000949,C05078,P01393,2022-01-26,False
WL0000950,C02882,P02211,2023-11-15,False
WL0000951,C03050,P04278,2023-11-14,False
WL0000952,C06200,P00421,2022-01-20,True
WL0000953,C07437,P02506,2023-12-08,True
WL0000954,C06643,P03120,2022-04-10,True
WL0000955,C09984,P01265,2022-07-01,True
WL0000956,C00095,P02543,2024-12-05,True
WL0000957,C04731,P00530,2022-07-07,False
WL0000958,C07574,P02201,2024-04-07,False
WL0000959,C07180,P03458,2024-10-27,True
WL0000960,C07451,P01582,2023-01-22,False
WL0000961,C06515,P01262,2024-06-29,False
WL0000962,C07033,P00327,2024-06-06,False
WL0000963,C09467,P00019,2023-11-03,True
WL0000964,C09997,P02423,2024-08-17,False
WL0000965,C03929,P00388,2024-05-20,False
WL0000966,C02371,P00172,2022-05-07,False
WL0000967,C08326,P03161,2024-10-09,False
WL0000968,C07847,P01943,2022-09-18,True
WL0000969,C03458,P02198,2022-11-07,False
WL0000970,C03248,P00436,2023-12-04,False
WL0000971,C01070,P02489,2022-02-12,False
WL0000972,C08413,P01245,2022-09-07,False
WL0000973,C03436,P00981,2024-05-27,False
WL0000974,C07517,P01934,2023-12-01,False
WL0000975,C01921,P04741,2024-08-05,True
WL0000976,C09219,P01314,2024-02-10,True
WL0000977,C07478,P01365,2022-08-06,False
WL0000978,C02153,P04532,2023-12-26,True
WL0000979,C00298,P00584,2022-11-11,False
WL0000980,C09323,P04639,2023-11-26,False
WL0000981,C07225,P04465,2024-02-09,False
WL0000982,C07424,P01125,2024-08-23,False
WL0000983,C09461,P03903,2022-01-26,False
WL0000984,C09804,P01046,2024-03-06,False
WL0000985,C05065,P01991,2022-06-13,False
WL0000986,C02345,P02425,2022-01-12,False
WL0000987,C00423,P03313,2024-11-03,False
WL0000988,C02378,P03091,2024-05-24,True
WL0000989,C06208,P00655,2022-06-20,False
WL0000990,C03345,P03212,2023-02-08,False
WL0000991,C09113,P04970,2022-05-23,False
WL0000992,C02452,P00340,2024-08-09,False
WL0000993,C05875,P00966,2022-08-15,True
WL0000994,C07367,P01380,2024-11-20,True
WL0000995,C02442,P03060,2023-09-30,False
WL0000996,C02951,P00698,2023-05-17,False
WL0000997,C00641,P04283,2022-07-20,True
WL0000998,C06818,P00210,2023-04-25,False
WL0000999,C07791,P00738,2024-02-02,False
WL0001000,C00340,P00305,2022-02-02,False
WL0001001,C08568,P04308,2022-09-05,False
WL0001002,C04716,P03534,2022-05-14,False
WL0001003,C06971,P03718,2022-08-21,False
WL0001004,C05141,P03357,2024-10-30,False
WL0001005,C07776,P04220,2022-06-15,False
WL0001006,C04930,P02075,2023-06-17,False
WL0001007,C06595,P03859,2023-06-12,True
WL0001008,C09375,P02678,2024-07-02,False
WL0001009,C06530,P00297,2024-07-26,False
WL0001010,C00032,P00988,2023-11-21,True
WL0001011,C04745,P01972,2022-04-14,True
WL0001012,C04291,P03619,2022-10-05,True
WL0001013,C02806,P04647,2022-02-14,True
WL0001014,C00936,P00964,2023-01-01,False
WL0001015,C07143,P00360,2024-07-16,True
WL0001016,C01918,P00145,2023-11-22,False
WL0001017,C01241,P00361,2022-07-16,False
WL0001018,C06257,P04864,2023-02-01,False
WL0001019,C02024,P01330,2022-06-05,True
WL0001020,C09061,P02708,2023-03-22,False
WL0001021,C06739,P00306,2024-08-04,False
WL0001022,C06525,P01470,2023-05-31,False
WL0001023,C03808,P03665,2022-04-09,True
WL0001024,C09842,P04407,2022-10-12,True
WL0001025,C06136,P04367,2024-08-19,False
WL0001026,C05795,P02312,2022-01-19,True
WL0001027,C07007,P01919,2024-10-23,False
WL0001028,C06609,P03029,2022-10-15,False
WL0001029,C00758,P00793,2023-01-23,True
WL0001030,C04457,P04926,2023-08-31,False
WL0001031,C09828,P03211,2024-08-24,False
WL0001032,C07375,P02521,2024-02-08,True
WL0001033,C05015,P03804,2024-12-19,True
WL0001034,C09959,P00457,2023-10-23,False
WL0001035,C08822,P04098,2024-09-03,True
WL0001036,C02228,P04019,2024-03-31,False
WL0001037,C07889,P04270,2022-07-21,False
WL0001038,C07850,P00073,2022-07-29,False
WL0001039,C07811,P02070,2024-11-26,True
WL0001040,C05453,P01621,2024-07-15,True
WL0001041,C06587,P04301,2023-05-12,False
WL0001042,C05865,P01730,2024-05-21,False
WL0001043,C09335,P04380,2022-04-27,False
WL0001044,C03865,P02603,2024-08-06,False
WL0001045,C02184,P03670,2022-03-01,True
WL0001046,C07779,P00882,2022-05-05,True
WL0001047,C03496,P04054,2023-12-23,True
WL0001048,C03691,P02149,2024-10-24,False
WL0001049,C04312,P01954,2023-09-07,True
WL0001050,C03210,P00860,2022-01-20,True
WL0001051,C06393,P03192,2022-04-09,False
WL0001052,C02547,P03780,2023-01-29,False
WL0001053,C02786,P02154,2023-01-26,True
WL0001054,C07859,P00604,2022-12-20,True
WL0001055,C05336,P04707,2023-04-03,False
WL0001056,C05757,P01006,2023-06-01,False
WL0001057,C04535,P04477,2022-03-31,False
WL0001058,C09490,P02014,2022-09-07,False
WL0001059,C07780,P01431,2024-10-28,False
WL0001060,C06172,P00957,2024-05-03,False
WL0001061,C06001,P00774,2023-02-05,True
WL0001062,C07452,P04415,2022-03-17,False
WL0001063,C04091,P03881,2024-06-07,False
WL0001064,C09023,P03267,2022-11-15,True
WL0001065,C01983,P03134,2024-02-10,False
WL0001066,C01081,P01237,2024-06-22,True
WL0001067,C08615,P04196,2022-03-03,True
WL0001068,C09852,P02632,2023-07-19,False
WL0001069,C01401,P04346,2024-01-31,False
WL0001070,C07035,P00558,2022-10-02,False
WL0001071,C04807,P00811,2022-05-05,True
WL0001072,C05871,P01669,2022-09-02,False
WL0001073,C03361,P02300,2022-05-16,True
WL0001074,C06683,P02597,2023-07-07,False
WL0001075,C08837,P02348,2023-12-27,False
WL0001076,C03324,P00825,2022-02-23,False
WL0001077,C05500,P01803,2022-08-25,False
WL0001078,C09723,P01176,2022-03-28,False
WL0001079,C07695,P00716,2023-12-02,False
WL0001080,C03152,P01690,2024-12-16,False
WL0001081,C08892,P02122,2023-11-18,True
WL0001082,C04505,P04142,2023-06-24,False
WL0001083,C03543,P00757,2022-07-22,False
WL0001084,C04683,P02620,2023-08-22,True
WL0001085,C03192,P00057,2024-11-29,False
WL0001086,C08118,P03919,2023-05-29,False
WL0001087,C01198,P02778,2024-10-04,False
WL0001088,C01566,P03647,2024-11-19,False
WL0001089,C08625,P00348,2024-01-21,False
WL0001090,C02291,P03030,2022-10-15,True
WL0001091,C05923,P01131,2022-10-07,False
WL0001092,C08379,P03993,2022-12-09,True
WL0001093,C03961,P03894,2023-11-07,False
WL0001094,C08698,P00696,2023-04-25,False
WL0001095,C02627,P00361,2022-10-05,True
WL0001096,C03601,P02189,2023-02-06,False
WL0001097,C04895,P03138,2022-05-09,True
WL0001098,C07783,P01555,2023-07-12,False
WL0001099,C06928,P04391,2024-02-26,False
WL0001100,C05720,P01234,2024-12-02,False
WL0001101,C07232,P02269,2023-07-17,False
WL0001102,C04179,P02065,2024-09-01,False
WL0001103,C03259,P02472,2022-10-06,True
WL0001104,C00165,P04369,2022-07-03,False
WL0001105,C04028,P03928,2022-03-31,True
